,Tx_tDOS_at_EF,M_sp_var,surf_p_kurt,M_tDOS_at_EF,Tx_tot_fill,CN_tot_fill,Tx_tot_kurt,surf_p_center,site_tot_var,surf_sp_skew,surf_charge_avg,Tx_p_var,surf_s_kurt,CN_sp_kurt,M_sp_center,M_sp_kurt,M_d_kurt,surf_p_var,CN_charge_sum,surf_tot_center,CN_s_kurt,Tx_sp_center,site_tot_fill,M_p_kurt,surf_sp_center,surf_tDOS_at_EF,site_sp_var,site_tot_skew,surf_d_fill,Tx_sp_skew,M_tot_fill,M_s_fill,site_charge_avg,Tx_tot_center,Tx_charge_sum,Tx_charge_std,site_sp_skew,surf_s_var,M_p_skew,CN_sp_fill,site_s_kurt,CN_tot_kurt,site_p_kurt,site_p_fill,surf_p_skew,M_tot_kurt,surf_d_center,Tx_s_skew,Tx_s_fill,surf_tot_skew,site_sp_center,Tx_s_kurt,site_tDOS_at_EF,surf_charge_max,CN_p_fill,M_sp_fill,site_d_kurt,CN_tot_skew,M_sp_skew,site_sp_fill,M_p_fill,Tx_charge_min,surf_sp_fill,surf_charge_min,M_charge_min,surf_d_skew,surf_s_skew,M_s_kurt,M_d_skew,CN_sp_var,M_charge_sum,M_s_skew,Tx_p_center,site_d_fill,CN_charge_min,CN_s_skew,Tx_charge_max,site_p_center,site_charge_std,surf_tot_fill,CN_s_fill,M_d_center,Tx_tot_skew,site_charge_max,site_s_skew,surf_charge_sum,M_p_center,site_sp_kurt,M_d_var,surf_s_center,CN_s_var,site_s_fill,surf_charge_std,M_s_var,Tx_s_var,M_d_fill,surf_tot_var,Tx_p_kurt,site_d_center,CN_sp_skew,site_s_center,Tx_tot_var,Tx_p_fill,site_tot_center,site_p_var,M_s_center,CN_p_var,site_charge_sum,Tx_sp_kurt,Tx_p_skew,surf_d_kurt,M_tot_center,site_p_skew,surf_sp_kurt,site_d_skew,surf_sp_var,CN_p_center,CN_p_kurt,M_tot_skew,CN_tot_center,Tx_sp_fill,CN_charge_avg,site_s_var,CN_p_skew,surf_d_var,Tx_sp_var,CN_charge_max,CN_s_center,site_d_var,M_charge_max,Tx_s_center,site_tot_kurt,CN_sp_center,site_charge_min,M_p_var,Tx_charge_avg,M_charge_std,CN_charge_std,surf_s_fill,M_charge_avg,surf_p_fill,M_tot_var,CN_tot_var,CN_tDOS_at_EF,surf_tot_kurt
0,0.7263086774601664,28.298595080243935,4613.872754439516,3.9531628000831014,22.381880805856106,7.014919074498664,8767.755473451483,2.344823985144385,13.650353985272526,423.62642334259107,1.1559067516248662,13.959194604515439,16120.160209671802,4171.831540615838,1.6086685122928264,8519.640232361111,912.9759941378826,21.07670855132156,7.633202023221885,1.305238726451018,16734.841235816315,2.567304913788477,10.959408132111905,8975.288021319242,2.304187966555646,4.260684258395747,24.36743853241362,310.4549665392432,6.685715746835835,512.4007708489935,8.47154120603275,0.8244928615502731,1.9855779661665738,2.5673049137884765,24.085478849065954,0.05958255503054923,659.8083050191518,41.95112470962456,865.2090021668286,7.014919074498664,18891.795967328017,4171.831540615838,8202.635846304607,6.9180131418185455,302.33628155164905,3118.8891849275906,0.9207811939307642,1961.766302826761,5.170203331595851,329.61501420320235,3.9019371433649788,35355.82741098444,1.363087053862652,0.9753324998217102,5.05091183543462,3.269307831583177,937.8028571697666,330.3899348713187,487.11277087602326,9.286637380024734,3.345255906524646,2.9665001789799423,23.95402221369954,1.741361381588889,0.9456140041427876,66.24592266364864,903.6156930957827,9203.006487566268,66.24592266364864,13.0456213809026,7.685626705472625,514.3567607573583,1.8923510981914786,3.5777772809651593,0.46352117268659987,1044.1722684627787,3.0494432680195787,4.0053250252023185,2.365690789063841,22.922232948566503,1.9978824417181549,0.9207811939307642,512.4007708489935,1.1096234465498758,1220.6867912201117,22.912179719288886,5.119803947141759,7409.8902730315485,5.704855985714123,3.252160595022974,44.184180554581125,2.202569107933142,0.955053069796918,32.407665997105624,100.90234429167289,6.685715746835835,15.704828082057276,810.4074349686795,0.9049802897939895,330.38993487131876,4.962357147606975,28.670980680066396,17.762314771043574,1.884510424071029,35.2054651008772,1.7676468032201635,6.608885549520612,10.721181389428041,8767.755473451483,91.02837953713905,912.9759941378826,0.8199665882975042,550.5678408102227,5659.044344105884,65.68677188305033,16.31115944406872,1.2987665001233932,873.8481728236727,159.713470653599,1.7439079506714987,22.38188080585611,0.49121038965873215,50.709141561461315,101.00953343754335,5.704855985714123,28.6709806800664,0.5299428413981417,6.322709366328558,6.194423434935072,0.9753324998217102,6.322709366328558,4208.143339065222,1.7439079506714987,3.088694037358576,26.702038940794015,3.005636101223704,0.02470504687965866,0.03816744255750293,5.20771765629235,0.960703338184078,17.806154083971357,13.99879066403953,13.0456213809026,0.8985263543960428,5302.390095296931
