,atomic_number_std,Tx_tot_var,site_sp_var,metallic_radius_std,site_sp_kurt,M_p_center,lattice_param_a,site_d_skew,site_charge_sum,melting_point_std,surf_sp_var,period_std,M_period,CN_atom_vol,surf_bond_length_sum,eig_3,Tx_evap_heat,en_gordy_sum,CN_sp_fill,surf_sp_kurt,en_allred_rochow_sum,ne_d_std,site_sp_skew,electron_affinity_sum,CN_p_skew,CN_therm_cond,site_tot_skew,lattice_param_gamma,surf_s_center,Tx_therm_cond,CN_tot_kurt,M_dipole_polar,en_nagle_sum,CN_tDOS_at_EF,surf_M_CN_length_min,M_s_var,Tx_spec_heat,en_pauling_std,surf_M_Tx_length_avg,M_d_kurt,covalent_radius_cordero_av,en_mulliken_av,site_sp_center,M_charge_min,surf_charge_max,surf_charge_sum,vdw_radius_av,eig_6,heat_of_formation_av,Tx_charge_avg,surf_CN_CN_length_std,lattice_param_c,atomic_volume_std,site_charge_min,en_mulliken_sum,Tx_charge_std,fblock_av,surf_Tx_Tx_length_avg,M_en_mulliken,period_sum,CN_atom_mass,dipole_polarizability_std,ne_f_std,CN_s_var,lattice_constant_av,site_s_var,Tx_p_skew,dblock_sum,atomic_number_sum,CN_s_skew,Tx_density,M_cov_radius_cordero,vdw_radius_sum,M_tot_var,surf_charge_std,surf_p_center,M_melting_pt,dipole_polarizability_sum,surf_M_M_length_min,M_p_skew,site_tDOS_at_EF,M_density,site_s_center,ne_outer_sum,metallic_radius_av,Tx_atom_mass,site_p_fill,lattice_param_beta,M_tot_center,M_d_fill,Tx_glawe_num,surf_M_CN_length_max,surf_CN_CN_length_sum,CN_vdw_radius,density_av,M_glawe_num,M_p_kurt,site_bond_length_std,CN_sp_skew,en_ghosh_av,ground_state_magmom_av,M_charge_avg,surf_charge_min,eig_18,fblock_std,en_cottrell_sutton_av,lattice_constant_std,M_boiling_pt,surf_bond_length_min,Tx_elec_aff,CN_tot_var,gas_basicity_sum,site_tot_kurt,en_ghosh_sum,CN_s_center,Tx_sp_fill,period_av,surf_M_M_length_avg,M_tot_kurt,M_p_var,Tx_p_center,sum_mass,Tx_period,surf_d_var,M_tot_fill,Tx_heat_form,M_spec_heat,site_d_kurt,CN_p_center,surf_p_kurt,CN_boiling_pt,site_bond_length_sum,CN_sp_var,en_nagle_std,M_sp_skew,eig_13,ground_state_magmom_std,CN_p_kurt,Tx_pett_num,Tx_atom_vol,M_metallic_rad_c12,en_nagle_av,CN_spec_heat,ionenergy_std,Tx_charge_max,M_s_kurt,eig_10,CN_sp_center,atomic_volume_sum,M_s_fill,surf_M_Tx_length_min,site_tot_var,site_p_center,M_pett_num,CN_p_var,Tx_tot_fill,surf_sp_skew,site_bond_length_min,M_s_center,surf_Tx_CN_length_max,site_tot_fill,surf_d_center,dblock_av,ne_outer_av,surf_M_Tx_length_sum,Tx_tot_kurt,en_ghosh_std,M_group_id,Tx_p_fill,Tx_tot_center,group_id_std,site_charge_avg,CN_atom_num,Tx_boiling_pt,surf_M_CN_length_sum,surf_M_Tx_length_max,surf_sp_center,Tx_sp_var,site_p_skew,Tx_dipole_polar,M_atom_vol,surf_tot_var,en_allred_rochow_av,en_martynov_batsanov_av,surf_sp_fill,M_d_center,CN_charge_std,metallic_radius_sum,eig_9,Tx_vdw_radius,Tx_s_skew,CN_group_id,ionenergy_sum,surf_tot_center,en_cottrell_sutton_sum,CN_glawe_num,site_d_var,CN_cov_radius_cordero,density_std,fblock_sum,M_heat_form,surf_Tx_CN_length_std,Tx_melting_pt,site_tot_center,M_d_var,eig_15,M_vdw_radius,eig_12,ne_d_av,M_charge_max,surf_tot_kurt,site_charge_max,Tx_group_id,M_tot_skew,ground_state_magmom_sum,Tx_atom_radius,M_sp_var,ne_d_sum,surf_CN_CN_length_max,en_martynov_batsanov_sum,surf_Tx_CN_length_min,surf_Tx_Tx_length_std,Tx_s_fill,CN_p_fill,Tx_atom_weight,Tx_cov_radius_cordero,surf_CN_CN_length_avg,surf_p_fill,en_pauling_sum,Tx_sp_skew,Tx_sp_center,Tx_en_mulliken,CN_charge_min,CN_pett_num,CN_density,surf_Tx_Tx_length_min,M_atom_weight,Tx_s_kurt,CN_s_kurt,surf_s_kurt,surf_Tx_CN_length_avg,ne_f_av,Tx_fusion_heat,vdw_radius_std,lattice_param_alpha,site_p_kurt,atomic_weight_std,ne_s_std,Tx_atom_num,ne_s_sum,surf_d_skew,site_s_kurt,eig_8,atomic_weight_av,covalent_radius_cordero_sum,M_p_fill,eig_11,en_cottrell_sutton_std,CN_tot_skew,density_sum,surf_s_var,M_evap_heat,CN_charge_sum,CN_melting_pt,surf_M_M_length_std,site_s_fill,M_tDOS_at_EF,M_charge_sum,heat_of_formation_std,atomic_number_av,surf_s_skew,group_id_sum,en_allen_sum,CN_atom_weight,melting_point_sum,M_sp_kurt,CN_en_mulliken,eig_19,ne_f_sum,Tx_tDOS_at_EF,M_sp_fill,CN_period,M_d_skew,en_allred_rochow_std,CN_elec_aff,CN_sp_kurt,heat_of_formation_sum,dblock_std,atomic_weight_sum,lattice_param_b,atomic_volume_av,M_atom_radius,eig_7,Tx_p_kurt,en_martynov_batsanov_std,dipole_polarizability_av,en_pauling_av,M_charge_std,c6_gb_av,electron_affinity_av,surf_Tx_CN_length_sum,Tx_charge_sum,covalent_radius_cordero_std,CN_heat_form,CN_s_fill,electron_affinity_std,M_sp_center,surf_M_M_length_sum,Tx_tot_skew,surf_Tx_Tx_length_max,Tx_s_center,site_d_fill,eig_2,c6_gb_std,atomic_radius_av,group_id_av,site_s_skew,M_fusion_heat,site_bond_length_max,eig_17,M_atom_mass,M_atom_num,CN_atom_radius,eig_1,surf_M_Tx_length_std,surf_M_M_length_max,surf_bond_length_max,melting_point_av,surf_s_fill,M_metallic_radius,surf_tot_skew,Tx_sp_kurt,c6_sum,en_mulliken_std,site_p_var,boiling_point_sum,eig_16,M_therm_cond,atomic_radius_sum,M_s_skew,boiling_point_av,surf_p_var,surf_d_kurt,ionenergy_av,ne_outer_std,en_gordy,surf_tDOS_at_EF,atomic_radius,CN_charge_max,c6_gb_sum,CN_tot_center,M_elec_aff,eig_14,CN_dipole_polar,surf_M_CN_length_std,Tx_charge_min,surf_CN_CN_length_min,surf_p_skew,eig_0,boiling_point_std,site_charge_std,eig_5,site_d_center,surf_M_CN_length_avg,Tx_s_var,surf_bond_length_avg,CN_charge_avg,lattice_constant_sum,eig_4,surf_Tx_Tx_length_sum,site_bond_length_avg,site_sp_fill,surf_tot_fill,surf_bond_length_std,surf_charge_avg,ne_s_av,surf_d_fill,Tx_p_var,CN_tot_fill
0,9.247370627329047,29.300309721411605,24.927276705008943,8.124840450192849,7051.563736857781,4.959512937107742,0.37479207816243587,59.86550239582917,10.77999293145679,358.9094151042767,16.2086205779885,0.40697849105397005,0.7442310301723057,5.999897403452366,26.043812630509358,5078.860811688049,5.977745646054692,0.20279542189027705,7.028078338595494,5245.086071479787,0.0029300438427317236,0.49799671777269566,671.6482821907376,13.585791705426999,98.20930729384779,0.7819866282499585,308.03649536835235,10.167110902988005,3.0342452266342033,0.10651412944880886,4098.9590404514265,13.51572945561642,3.0695308289767134,1.063719183104542,1.0,30.601601699991523,0.28887601458160905,0.1980681167243453,0.1447459696710477,864.8409843146992,14.396649587160342,0.5418310946488626,3.9996529152604428,0.9663886281480759,0.9954031490165794,22.37010802879096,12.056173495032475,4776.685394547937,95.42093598061291,3.1167673543637355,1.0,1.8499361235177874,0.9785978815358349,3.3100471132108873,23.80966146616646,0.05235295506749705,1.0,1.0,0.2053418650858825,10.975123510431116,0.9979829347742438,8.564569538833336,2.9755562629839534,44.3877690526695,1.0774809475560163,46.545806204658554,79.68011333183036,1.0,163.5793838945909,1039.438258174689,0.8165952225678017,7.495059531203652,556.5506483619071,13.966015279509074,0.980144781157387,2.2827910231664483,573.9528309237967,163.64523861452173,0.18034782133858904,855.457287294104,1.5500393872121276,4.922201057630171,5.049797640560145,57.275893932066346,12.533432157071221,13.003604299993297,7.076992197698643,0.07317310163164253,0.8624443516525337,6.600319316749611,41.60077235408267,1.0,1.0,7.499871754315458,2.4856755629410636,2.476661694983191,8346.652286547334,0.25633871969629907,328.03279213432074,0.02938809086467006,0.7649959318634725,0.9812459176843887,1.7307846349779032,14.012339808859785,1.0,0.017182023520483217,1.2265347194195937,830.3244427798644,0.12908580777940717,1.4857058633962301,13.080175491475423,3723.079669807281,3747.5770148466295,1.030383833490335,5.882472928248087,22.434206713285654,0.5259234694041356,0.1447459696710477,3002.505909148229,24.24184069000708,1.639621938155388,419.6745559106435,1.1095711088310103,6.136555912029981,8.152928959910115,156.24863364775533,0.1403524078863898,895.4998159252357,1.3148102942492645,4808.053775594313,2511.2570582149883,6.571858868745139,13.080175491475426,0.08218994821295517,465.7482978499421,130.37131996607013,0.6668012271719527,813.5115859341346,42.51512504023512,6.862056132839018,7.731011846287401,0.09336877165785154,0.3554939211545527,0.7365056753504476,3.159569190045995,8500.936006225678,134.35757821842168,1.7588211699625365,61.16676121865168,0.8474742929517616,0.18034782133858904,13.344190031178925,4.071281522670967,2.1431452056237545,6.232231451577447,22.434206713285654,411.3506777488855,0.7435310526931403,1.6860914902904682,1.0,11.022394691252744,0.9351540885151148,0.1138508366374673,3.154250490322896,4.473266103782119,8162.198394470487,0.02469505629805674,0.729472099626324,17.51057656781993,2.451717211767988,0.47717114850805487,1.9907860032734994,19.08991215474067,266.7455936984345,1.0,0.1671967479939425,2.2695018699432183,29.300309721411605,588.0197044064865,6.849686240892098,1.6813600105995512,15.431395864230558,0.00010816110556299195,0.7463320297680205,23.783664172895023,0.9351540885151148,0.036911392979507955,407.04845348789235,168.09621571811118,68.58090239304742,1800.65162617148,0.49999145028769715,47.61932293233293,1.3124538787211952,0.795771662780674,0.49999145028769715,6.7538590073684155,0.9999829005753943,2.445664245340121,1.0,124.51357624862968,1.0,142.31844211170875,1.9539976136462265,6.136555912029981,124.97593648169975,5.438395267609905,132.37840417583922,0.6340154671844741,0.9954031490165794,5121.537816420735,1.1608290067603397,7.6418362203539445,162.13921640729302,13.11640502228389,37.328269160698646,26.780741561599278,8.212092284978342,1.0,26.27778818727482,1.0,1.0,5.443645875695619,5.056010030287987,13.003604299993297,38.73358427693918,1.0,17.591128044987013,10.548385975487898,478.9110237363513,2.4517172117679884,2.9497951335373194,0.4785476909896208,2.4999572514384862,1.0994087004223545,1.0,50.092582347285536,32469.35268109084,16487.403979027626,14047.384641051109,1.0,2.884846948656219,1.5698221275429225,9.171215661520266,0.10152464684982941,8523.608640605155,24.267716068122215,0.3449965897256543,6.329003936207276,9.067096351292983,60.563193127065496,16532.08840239515,193.39246684205207,25.329098019535955,324.3143315418636,3.2334395538084477,131.64505495919633,0.0101402021839967,328.03279213432074,40.128526093561696,37.04470912805408,133.33138269836084,7.5457422905025355,1878.322881210295,0.08914015858064768,2.2570967314458903,4.601329541885439,7.849967341475112,84.8231267663384,9.819152987030034,809.8050157765441,60.654812890099755,63.37273482997538,0.9979829347742438,8624.233340964303,7917.8782277064,0.8184445048305862,13.39244312786954,48.960981010419765,0.8207929823173999,3.1446146347888835,1.0,60.563193127065496,8.364494236455439e-05,1.331036739648434,4098.9590404514265,1687.2232040172928,0.007895595837782153,419.6745559106435,0.38296790101762657,1.8841891694486343,6.323636018200359,4753.216190958905,803.1057613981408,0.42757363101766066,13.036039731791654,0.25702378186683134,0.02541292096871957,139.44244613486464,0.6904325117749883,1.0,24.634318404549326,8.176205504698318,122.21291019382183,2.0025110711979015,0.4275830927774387,1.556331608374153,4.473266103782119,478.9110237363513,1.0,5.882472928248087,3.3937004893815654,5233.099786942253,88.200854914317,8.86581755041128,2.268865372151189,1161.199342196216,5.5533386158377915,0.8122707935605532,15.339713961197297,50.092582347285536,19.08991215474067,2.4999572514384862,5708.884877019154,0.08914015858064768,0.1671967479939425,0.1671967479939425,617.2004661629794,5.487875026096886,6.429387745148833,329.7046059870559,8162.198394470488,3438.2045309494792,0.3682528376752238,36.69186648073079,12010.453846344033,18.779309820357838,48.277587937634415,434.6415532905137,487.56665707108607,914.4172630828865,21.899408440437227,864.8409843146992,1.0836621892977252,2.8512156710504764,0.004525347550837401,4.852839689395598,4.58820094254416,0.5468581620963658,1515.6824204015943,1.7588211699625365,0.2734235158808537,125.55047878967814,1.9499666561220192,1.0,3.0782529656387254,1.0,308.42637641620104,9258.663361499457,696.0998439366665,2.516099222557558,4793.200187880601,0.9196260559220881,1.0,97.00353150378835,0.11976808522736304,0.5078281044340888,29.832191734505177,4993.125086435846,1.0,0.696369854872607,9.481263206905425,22.40515823693007,0.050280315900946594,1.1991349352905012,0.37818130639887326,6.600319316749611,13.20096304422687,7.028078338595494
