,Loss
0,5.56287
1,5.4119368
2,5.282005
3,5.1906185
4,5.0272274
5,4.995864
6,5.0087466
7,4.9149456
8,4.8313446
9,4.7524276
10,4.6952114
11,4.646257
12,4.569983
13,4.4983864
14,4.3915687
15,4.3258586
16,4.2849565
17,4.2361784
18,4.12904
19,4.071409
20,4.018695
21,3.951428
22,3.9013097
23,3.8195927
24,3.7991955
25,3.7188532
26,3.6540165
27,3.6181731
28,3.5679286
29,3.4878318
30,3.425397
31,3.3870902
32,3.3452923
33,3.2953339
34,3.2268386
35,3.1696293
36,3.1373036
37,3.08228
38,3.0346184
39,2.9949439
40,2.94723
41,2.9008875
42,2.8622742
43,2.8143754
44,2.7627966
45,2.7149556
46,2.6834815
47,2.6359217
48,2.5980487
49,2.566172
50,2.5241694
51,2.461776
52,2.4266205
53,2.4031982
54,2.3593025
55,2.325948
56,2.2852576
57,2.2589843
58,2.2183988
59,2.177864
60,2.141771
61,2.1093826
62,2.085442
63,2.053514
64,2.0237439
65,1.9893736
66,1.9529046
67,1.9337561
68,1.9030488
69,1.874763
70,1.8412178
71,1.8212235
72,1.7846364
73,1.7445973
74,1.7220607
75,1.7029606
76,1.6696221
77,1.6454953
78,1.6292028
79,1.606146
80,1.5769114
81,1.557693
82,1.5352943
83,1.501232
84,1.4786034
85,1.4652852
86,1.4380083
87,1.414783
88,1.396485
89,1.3783516
90,1.3572742
91,1.3303449
92,1.3178477
93,1.303716
94,1.2733907
95,1.2600564
96,1.2373353
97,1.2218659
98,1.1920781
99,1.1779809
100,1.1660495
101,1.1444079
102,1.1335977
103,1.1230177
104,1.102542
105,1.0850179
106,1.0644431
107,1.052863
108,1.026706
109,1.026513
110,1.012833
111,0.98599064
112,0.97981447
113,0.9628572
114,0.9468349
115,0.9366264
116,0.9279395
117,0.9116782
118,0.8977141
119,0.88833225
120,0.86954206
121,0.8673357
122,0.8520478
123,0.8353776
124,0.8312169
125,0.8157946
126,0.8020549
127,0.7976153
128,0.7822772
129,0.76488495
130,0.76271904
131,0.74850017
132,0.74404424
133,0.7228937
134,0.71674037
135,0.7078724
136,0.69823223
137,0.68664646
138,0.6766642
139,0.67291486
140,0.6658441
141,0.6539712
142,0.6434969
143,0.64254117
144,0.6301975
145,0.6183294
146,0.6168946
147,0.6012696
148,0.6005405
149,0.59896255
150,0.58265823
151,0.5687908
152,0.56486547
153,0.5600433
154,0.5572413
155,0.54579896
156,0.53968936
157,0.5272375
158,0.5254472
159,0.5168479
160,0.5141523
161,0.5140335
162,0.5008681
163,0.49893898
164,0.49002984
165,0.48064187
166,0.47402298
167,0.47111583
168,0.46465623
169,0.46413177
170,0.45535272
171,0.45522317
172,0.44325012
173,0.43867052
174,0.43133673
175,0.4294619
176,0.42211628
177,0.4225238
178,0.41344273
179,0.40917826
180,0.40444192
181,0.39858446
182,0.39390394
183,0.39461863
184,0.38896948
185,0.38012096
186,0.37568206
187,0.37494326
188,0.37130135
189,0.37140325
190,0.36719695
191,0.35279936
192,0.3530076
193,0.3502141
194,0.34298933
195,0.34591788
196,0.33773005
197,0.33609086
198,0.33646026
199,0.3313208
200,0.32975006
201,0.3217331
202,0.32227147
203,0.31497797
204,0.31587508
205,0.31097457
206,0.3083638
207,0.30563453
208,0.30298877
209,0.29889053
210,0.29358342
211,0.29015467
212,0.2873855
213,0.28551707
214,0.28344712
215,0.28217494
216,0.28334522
217,0.27384174
218,0.27113485
219,0.2724278
220,0.26600724
221,0.26560935
222,0.26369262
223,0.2623657
224,0.26028877
225,0.2537688
226,0.25185993
227,0.24929886
228,0.2485473
229,0.24813898
230,0.24305584
231,0.24229571
232,0.24114525
233,0.24355692
234,0.23586607
235,0.24084339
236,0.23853998
237,0.22895962
238,0.23241702
239,0.23084567
240,0.22369793
241,0.22470918
242,0.22061104
243,0.22473338
244,0.21745533
245,0.22385396
246,0.21356982
247,0.21502297
248,0.21321279
249,0.20750195
250,0.20754522
251,0.20289636
252,0.20544612
253,0.208437
254,0.20825508
255,0.20137283
256,0.19772542
257,0.19970539
258,0.19700564
259,0.19733065
260,0.19392698
261,0.18799533
262,0.19106294
263,0.1891979
264,0.18972552
265,0.18965662
266,0.18758528
267,0.18675578
268,0.18181437
269,0.1849631
270,0.18800342
271,0.17689623
272,0.1806208
273,0.17465103
274,0.17835896
275,0.17476921
276,0.17454532
277,0.17345653
278,0.17213336
279,0.17363675
280,0.17556146
281,0.17174602
282,0.16762333
283,0.16919748
284,0.16570747
285,0.16867459
286,0.1707891
287,0.16298378
288,0.16255033
289,0.15744627
290,0.1605233
291,0.1621748
292,0.16372833
293,0.16103217
294,0.15733616
295,0.16131765
296,0.15748039
297,0.16004403
298,0.15544036
299,0.15784124
300,0.15749887
301,0.1488678
302,0.15327926
303,0.15215051
304,0.15090969
305,0.15245691
306,0.1512751
307,0.1451365
308,0.15204497
309,0.14569202
310,0.14531279
311,0.14577265
312,0.1506461
313,0.14674565
314,0.14246272
315,0.14391012
316,0.14114925
317,0.13873981
318,0.14139743
319,0.14385329
320,0.14486507
321,0.13680519
322,0.13596602
323,0.13876374
324,0.1380285
325,0.13599622
326,0.14109883
327,0.14055434
328,0.13827363
329,0.13515334
330,0.13640277
331,0.13855642
332,0.13656825
333,0.13527557
334,0.13119096
335,0.13353693
336,0.13387585
337,0.13212857
338,0.13096727
339,0.13053799
340,0.13187656
341,0.13071668
342,0.12857038
343,0.12914254
344,0.12958959
345,0.12972514
346,0.126907
347,0.128503
348,0.12630022
349,0.1251177
350,0.12897165
351,0.1272506
352,0.12652428
353,0.1259765
354,0.12475383
355,0.12606256
356,0.12286276
357,0.12234618
358,0.12401521
359,0.12583734
360,0.12262674
361,0.12059915
362,0.12395774
363,0.12093891
364,0.12053946
365,0.11985761
366,0.11896036
367,0.120500535
368,0.12040128
369,0.11806461
370,0.12008864
371,0.11642826
372,0.11765988
373,0.12226426
374,0.122388676
375,0.11679984
376,0.11473149
377,0.11959518
378,0.11405064
379,0.11882998
380,0.11900067
381,0.11741765
382,0.11398213
383,0.118173525
384,0.119231276
385,0.11537062
386,0.11537196
387,0.1178881
388,0.11586557
389,0.11225945
390,0.11450783
391,0.11177674
392,0.11395261
393,0.11296007
394,0.11197494
395,0.11059131
396,0.11608756
397,0.11285524
398,0.11339578
399,0.11052558
400,0.11100683
401,0.11149107
402,0.108784884
403,0.112354785
404,0.10970038
405,0.112274185
406,0.107999206
407,0.108697206
408,0.10809639
409,0.110337645
410,0.10809873
411,0.10634226
412,0.10839136
413,0.10943356
414,0.1097022
415,0.1069796
416,0.10421536
417,0.104580045
418,0.10617006
419,0.10599
420,0.1056947
421,0.108610064
422,0.10579623
423,0.10596934
424,0.10440644
425,0.10587162
426,0.10824843
427,0.10512116
428,0.10777459
429,0.10435337
430,0.10184461
