,M_density,metallic_radius_av,period_av,atomic_radius_av,eig_10,vdw_radius_sum,M_group_id,en_allred_rochow_std,CN_period,ne_f_sum,M_boiling_pt,eig_8,ne_d_std,Tx_cov_radius_cordero,ne_f_std,ne_d_sum,melting_point_std,group_id_std,M_spec_heat,metallic_radius_std,en_martynov_batsanov_sum,lattice_constant_av,eig_6,heat_of_formation_std,dipole_polarizability_sum,eig_3,ne_s_av,ne_outer_std,M_atom_radius,en_gordy_sum,Tx_glawe_num,CN_cov_radius_cordero,lattice_constant_std,ground_state_magmom_av,en_martynov_batsanov_std,CN_therm_cond,eig_1,boiling_point_av,ne_d_av,electron_affinity_std,M_glawe_num,CN_vdw_radius,atomic_number_std,M_atom_weight,en_pauling_sum,electron_affinity_av,atomic_number_av,atomic_radius,en_nagle_sum,electron_affinity_sum,M_evap_heat,en_gordy,Tx_vdw_radius,ne_outer_av,CN_melting_pt,vdw_radius_av,boiling_point_std,CN_density,eig_12,boiling_point_sum,en_ghosh_std,density_av,en_cottrell_sutton_sum,ionenergy_std,eig_9,Tx_spec_heat,atomic_number_sum,eig_7,atomic_volume_std,c6_gb_av,en_allred_rochow_sum,en_ghosh_av,group_id_av,gas_basicity_sum,covalent_radius_cordero_sum,Tx_en_mulliken,CN_atom_vol,Tx_period,atomic_weight_sum,en_allred_rochow_av,melting_point_av,en_nagle_av,M_elec_aff,ne_outer_sum,M_atom_vol,en_pauling_std,CN_group_id,en_cottrell_sutton_av,fblock_std,dblock_av,en_mulliken_std,Tx_fusion_heat,covalent_radius_cordero_std,eig_2,CN_atom_weight,M_pett_num,en_mulliken_sum,Tx_atom_weight,ionenergy_sum,CN_spec_heat,Tx_pett_num,heat_of_formation_av,Tx_atom_vol,CN_dipole_polar,vdw_radius_std,Tx_elec_aff,eig_18,ground_state_magmom_sum,period_std,CN_elec_aff,metallic_radius_sum,en_cottrell_sutton_std,M_en_mulliken,melting_point_sum,Tx_atom_mass,atomic_volume_av,atomic_radius_sum,Tx_therm_cond,c6_gb_sum,M_metallic_rad_c12,dblock_sum,ionenergy_av,sum_mass,M_heat_form,CN_atom_mass,Tx_evap_heat,ne_s_std,ne_s_sum,eig_19,density_sum,eig_14,eig_15,covalent_radius_cordero_av,eig_0,M_vdw_radius,M_atom_num,Tx_heat_form,Tx_group_id,Tx_dipole_polar,CN_heat_form,CN_en_mulliken,fblock_av,atomic_volume_sum,group_id_sum,eig_13,M_period,density_std,c6_sum,Tx_atom_num,CN_pett_num,CN_boiling_pt,en_mulliken_av,Tx_boiling_pt,M_fusion_heat,atomic_weight_std,atomic_weight_av,M_therm_cond,dipole_polarizability_std,heat_of_formation_sum,c6_gb_std,dipole_polarizability_av,CN_atom_radius,M_melting_pt,eig_11,en_ghosh_sum,en_allen_sum,eig_5,M_cov_radius_cordero,en_martynov_batsanov_av,eig_17,period_sum,en_nagle_std,ground_state_magmom_std,M_atom_mass,fblock_sum,dblock_std,CN_atom_num,ne_f_av,Tx_melting_pt,eig_4,CN_glawe_num,eig_16,M_dipole_polar,en_pauling_av,Tx_density,M_metallic_radius,lattice_constant_sum,Tx_atom_radius
0,5.1942375871603295,12.280997901281525,0.5470754214945984,8.77530647342013,136.94654849644215,491.1590790647432,0.7487563814567979,9.66291988354965e-05,1.0,50.34938974210572,870.70404710936,197.2939800482239,0.5014753298090237,36.000681434172584,3.0571975398778863,8.227032855883126,379.48997492056515,0.4985212939797932,0.14654963395716972,7.754671047084462,25.68195881230999,1.0440485032341966,4959.834440526891,87.22653192002947,161.3431467461978,5278.517383260084,0.3577711969778747,2.9267303304495442,6.1044837240138,0.20383519981501777,37.209683408303,0.9997983700212185,1.182922976689093,0.7221737722470104,0.5063815308499716,0.7818423253565929,5939.293670153032,973.0659688560356,0.5726786840655209,0.47458475085792673,2.4903808427604064,7.498487775159139,9.65906582937015,52.2588086119195,10.335768456449152,0.704460760950325,10.456591741824926,4.535520949670434,3.1027211964862094,14.041257817095945,140.503471589212,0.005281782780678844,61.411505781655315,3.2974434274677873,1877.976267321206,11.905496969321279,688.1459199486653,1.0992058224565033,133.57495230237282,12362.199908153945,0.02647504621731231,2.7201769339917283,0.7464351172426208,0.8164457523641833,171.01731634782908,0.27668114988607195,166.15888273002972,4936.95685653758,0.9521457122963124,124.60213310078422,0.0029870010195127777,0.02865521729807408,2.3779709685017223,3746.5484716823876,294.99407152320015,2.7266974286416925,5.9987902201273124,1.030775917429071,428.7826247524709,0.00011828792987948617,659.9223559336829,0.10630381286184634,0.27994595752469525,56.68781550989093,1.563156637463823,0.2192568380292434,0.49989918501060926,0.018392640538923852,1.0,0.10079459012243056,0.40822287618209163,1.8195933551652805,8.37742916942294,5433.3277885119105,0.9977987732811764,2.127005603247104,22.201318231662544,12.756216932570915,44.40263646332509,0.3554283205425432,37.79484722293789,101.21427963028886,6.1605569076109274,1.949606821541376,9.037649109052515,1.5500012411543784,13.920731898930363,13.775060592165595,0.416839112590739,1.3307911185012582,404.0916013603389,0.011596218344298663,0.21337937460957374,8928.196015523896,12.756216932570915,1.8687019795842676,426.3495404172759,0.10283639670224656,1528.8148400638297,7.280926239500708,1.0,1.1112107126936275,428.7826247524709,131.12184028598696,0.9977987732811764,6.436583642133279,0.35495468827536325,8.235184332836175,13.30580230842573,41.98847133046126,126.85114697847669,126.26343511716854,13.992258250565003,9652.56733453437,5.344740305334669,19.92083329987229,142.7500492377007,7.432386365821772,6.528725215886468,122.19035779214323,0.8182934742300113,1.0,57.86686164936841,59.88899372581589,131.64030831715385,0.7751108058481438,2.5387959021766244,3529.189285334974,6.1611583014051785,2.499495925053046,2510.7936466342862,0.5556053563468137,252.52381473465158,5.885562132494891,25.329872409287802,27.034352574633733,53.38693799635483,8.813467640560907,1528.570949276609,87.73705250630293,11.973117281284736,2.499495925053046,602.841926180889,134.03714084667735,0.9313800153739105,61.714904484232,4976.962555465925,7.128383957181499,0.8188167581912603,15.20697682145874,10.179822207728622,0.09375256741262415,0.6607036248239263,52.2588086119195,1.0,0.0069901405184730914,19.92083329987229,3.01781034441965,135.0931218992325,5186.594711548116,0.49989918501060926,18.57876390389341,13.449035895074108,0.2913186389378005,0.7820519164174621,6.024147255474642,29.170808477295324,35.063633522958305
