# c0 + a0 * (Tx_atom_num - c6_gb_av)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.508440138432494; Max AE: 1.71196900567653
# Coefficients
# Task   a0                      c0
# all ,  5.142261527393233e-01,  1.461349720845801e-16, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         11|0|sub; (Tx_atom_num - c6_gb_av); $\left(Tx_{atom, num} - c6_{gb, av}\right)$; (Tx_atom_num - c6_gb_av); Tx_atom_num,c6_gb_av
# Number of Samples Per Task
# Task, n_samples               
# all , 170                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
sample_67   , -7.152591820729946e-02,  3.902952113579921e-01,  7.589952577846508e-01
sample_68   ,  1.101878756532421e+00,  6.765149366716419e-01,  1.315598075025538e+00
sample_69   , -1.522458202093985e+00, -1.101652134272133e-01, -2.142349486512008e-01
sample_70   ,  8.743536162389141e-01,  4.457864382302055e-01,  8.669073633370568e-01
sample_71   ,  9.322703707672507e-01,  6.105829192943888e-01,  1.187382080903053e+00
sample_72   , -1.559376814947324e+00, -1.101652134272133e-01, -2.142349486512008e-01
sample_73   ,  4.748435749276483e-02, -2.616738091466610e-01, -5.088691186799896e-01
sample_74   , -1.238789902535031e-01, -9.485366755159198e-02, -1.844590498680380e-01
sample_75   , -1.197072237226564e+00, -1.205404082876281e+00, -2.344112753610447e+00
sample_76   ,  6.669215980133916e-02, -3.358329448193781e-01, -6.530841401791209e-01
sample_77   ,  8.560447246696887e-01,  2.066414009292403e-01,  4.018492638471325e-01
sample_78   , -1.970694962120995e+00, -1.663148441101538e+00, -3.234274321214150e+00
sample_79   ,  7.048802338076922e-01,  5.837544258416932e-01,  1.135209523537430e+00
sample_80   ,  5.703764146279091e-01,  4.127874582772555e-01,  8.027352480582794e-01
sample_81   , -1.519566284340953e+00, -1.511493766924203e+00, -2.939356076839648e+00
sample_82   , -1.476340169445467e+00,  1.324822652565233e-01,  2.576342423480013e-01
sample_83   , -1.066369575108189e+00, -1.233460197599088e+00, -2.398672628819728e+00
sample_84   ,  8.332030149161963e-01,  2.122004741072208e-01,  4.126598248199008e-01
sample_85   , -1.912017765928209e-01, -1.361333574283105e-02, -2.647344105373070e-02
sample_86   , -1.812354230920615e+00, -1.635092326378731e+00, -3.179714446004866e+00
sample_87   ,  9.025287301966769e-01,  9.630805318490965e-01,  1.872873494898481e+00
sample_88   , -7.472713090823667e-01, -3.526666136530623e-01, -6.858200653046905e-01
sample_89   , -1.864741135127659e+00, -2.067560905574432e+00, -4.020722972879486e+00
sample_90   , -5.785510175228054e-01, -1.233460197599088e+00, -2.398672628819728e+00
sample_91   ,  8.073355633184540e-01,  3.031932786136213e-01,  5.896107714446001e-01
sample_92   ,  9.063212665598809e-01,  3.217946537708541e-01,  6.257843014335784e-01
sample_93   , -3.830293522290377e-01,  5.796075998723240e-01,  1.127145316870230e+00
sample_94   ,  8.804155911302239e-01,  9.462468630154128e-01,  1.840137569772912e+00
sample_95   ,  1.013317781659036e-01,  3.734615425243082e-01,  7.262593326590820e-01
sample_96   ,  3.781605010892850e-01, -3.358329448193781e-01, -6.530841401791209e-01
sample_97   , -3.771541048383004e-01,  7.914717508711738e-02,  1.539151104343760e-01
sample_98   ,  1.101202967259702e+00,  6.933486055053262e-01,  1.348334000151107e+00
sample_99   , -1.849193549649788e+00, -1.483437652201395e+00, -2.884796201630365e+00
sample_100  , -7.078235389344895e-01, -5.784804235031148e-01, -1.124953331178323e+00
sample_101  , -1.974370021186714e+00, -1.635092326378731e+00, -3.179714446004866e+00
sample_102  ,  9.096119727606109e-01,  9.630805318490965e-01,  1.872873494898481e+00
sample_103  ,  5.991955595381737e-01,  6.105829192943888e-01,  1.187382080903053e+00
sample_104  ,  8.766284630416609e-01,  4.457864382302055e-01,  8.669073633370568e-01
sample_105  , -1.545880588823815e+00, -8.720165574764381e-01, -1.695784146393833e+00
sample_106  ,  8.550543613732032e-01,  6.765149366716419e-01,  1.315598075025538e+00
sample_107  ,  9.316537064507410e-01, -3.044700457651548e-02, -5.920936617930075e-02
sample_108  , -1.878297024147488e-01, -1.361333574283105e-02, -2.647344105373070e-02
sample_109  ,  1.271387435012052e+00,  6.884339169139423e-01,  1.338776554336259e+00
sample_110  , -5.869951912646006e-01, -8.720165574764381e-01, -1.695784146393833e+00
sample_111  ,  8.794771146633173e-01,  2.290341429409055e-01,  4.453957499454713e-01
sample_112  , -7.691251360251289e-01, -5.953140923367989e-01, -1.157689256303893e+00
sample_113  ,  1.307615904333131e+00,  4.626201070638900e-01,  8.996432884626269e-01
sample_114  ,  1.033317436614883e+00,  1.111043344079595e+00,  2.160612287338907e+00
sample_115  ,  9.803771407383483e-01,  7.052675857476267e-01,  1.371512479461829e+00
sample_116  , -1.864856416586020e+00, -1.663148441101538e+00, -3.234274321214150e+00
sample_117  ,  9.717329831471545e-01,  7.052675857476267e-01,  1.371512479461829e+00
sample_118  ,  8.855960593362856e-01,  1.111043344079595e+00,  2.160612287338907e+00
sample_119  , -3.018629095105549e-01, -1.269988822608978e-01, -2.469708737767708e-01
sample_120  , -1.803981625209251e+00, -1.483437652201395e+00, -2.884796201630365e+00
sample_121  , -1.788549086526875e-01, -3.526666136530623e-01, -6.858200653046905e-01
sample_122  ,  6.238304957704472e-01,  8.532303979781255e-01,  1.659251271902255e+00
sample_123  ,  1.159822837032176e+00,  1.059987868648414e+00,  2.061326253053788e+00
sample_124  , -5.394811347108842e-01, -2.067560905574432e+00, -4.020722972879486e+00
sample_125  , -4.558876911242548e-02,  5.040362169909951e-01,  9.801839410655299e-01
sample_126  , -1.774711927009451e+00, -1.043891854877418e+00, -2.030024823351601e+00
sample_127  ,  8.560579403570500e-01,  2.234750697629246e-01,  4.345851889727022e-01
sample_128  ,  3.209279125504096e-01,  1.888733808140963e-02,  3.672963341283819e-02
sample_129  ,  2.383800441700023e-01, -2.448401403129768e-01, -4.761331935544200e-01
sample_130  , -4.530938854446866e-01, -2.616738091466610e-01, -5.088691186799896e-01
sample_131  , -1.973176095640294e+00, -1.635092326378731e+00, -3.179714446004866e+00
sample_132  , -1.816001882679791e+00, -1.511493766924203e+00, -2.939356076839648e+00
sample_133  , -7.468008306039436e-01, -3.526666136530623e-01, -6.858200653046905e-01
sample_134  , -7.067657146379936e-01, -5.784804235031148e-01, -1.124953331178323e+00
sample_135  , -2.536837988970826e-01,  3.572100691509387e-02,  6.946555853840786e-02
sample_136  ,  6.146172503432211e-01,  8.532303979781255e-01,  1.659251271902255e+00
sample_137  , -1.151054002547190e-01, -9.485366755159198e-02, -1.844590498680380e-01
sample_138  , -1.815639000231165e+00, -1.511493766924203e+00, -2.939356076839648e+00
sample_139  ,  8.520421198743031e-01,  6.868796042822813e-01,  1.335753929712092e+00
sample_140  ,  1.126558178803374e+00,  3.031932786136213e-01,  5.896107714446001e-01
sample_141  ,  1.061781709818084e+00,  1.094209675245912e+00,  2.127876362213338e+00
sample_142  , -1.777692938827583e+00, -1.043891854877418e+00, -2.030024823351601e+00
