,surf_tot_skew,surf_p_center,surf_charge_min,surf_p_skew,Tx_charge_std,site_p_skew,surf_tot_var,site_d_fill,M_s_skew,M_p_var,site_tot_var,surf_charge_max,Tx_tDOS_at_EF,CN_tot_var,surf_p_var,site_p_var,surf_tot_fill,M_tot_var,Tx_p_fill,site_charge_std,site_d_kurt,site_s_skew,CN_charge_sum,site_sp_fill,surf_s_var,CN_s_fill,surf_p_kurt,site_charge_avg,Tx_charge_avg,Tx_charge_max,M_tot_kurt,surf_charge_avg,M_d_kurt,Tx_sp_kurt,CN_charge_max,M_charge_max,surf_sp_center,surf_p_fill,surf_sp_fill,surf_charge_std,surf_d_skew,CN_p_center,site_sp_kurt,M_charge_sum,Tx_s_var,Tx_p_var,Tx_s_skew,surf_tot_kurt,CN_sp_var,CN_s_var,M_s_fill,site_sp_skew,CN_charge_avg,M_charge_min,Tx_sp_skew,CN_sp_skew,M_tot_center,site_p_kurt,surf_sp_skew,Tx_sp_fill,Tx_tot_kurt,M_d_var,CN_tDOS_at_EF,M_sp_var,site_tDOS_at_EF,surf_d_kurt,surf_s_skew,M_tot_skew,surf_charge_sum,surf_tot_center,Tx_sp_var,site_s_var,site_s_kurt,Tx_sp_center,CN_p_fill,M_d_skew,surf_s_center,M_d_fill,M_d_center,site_d_var,Tx_s_center,CN_s_kurt,CN_sp_kurt,site_tot_center,Tx_charge_min,Tx_p_kurt,CN_tot_skew,M_s_center,M_p_fill,M_sp_skew,M_charge_std,Tx_tot_fill,Tx_p_skew,site_charge_min,site_d_center,M_p_skew,Tx_charge_sum,M_p_kurt,CN_sp_center,Tx_s_fill,site_tot_kurt,M_charge_avg,site_p_center,CN_p_kurt,M_s_kurt,Tx_tot_var,Tx_p_center,M_p_center,surf_d_var,site_sp_var,site_s_fill,Tx_tot_center,surf_s_kurt,surf_s_fill,site_s_center,M_tDOS_at_EF,surf_tDOS_at_EF,CN_tot_center,CN_charge_min,site_tot_fill,M_sp_fill,CN_charge_std,site_charge_sum,M_tot_fill,site_d_skew,CN_tot_fill,CN_p_skew,CN_s_skew,M_sp_center,M_s_var,surf_sp_kurt,CN_sp_fill,Tx_s_kurt,site_tot_skew,CN_p_var,CN_s_center,Tx_tot_skew,site_charge_max,site_p_fill,site_sp_center,surf_d_center,surf_d_fill,M_sp_kurt,CN_tot_kurt,surf_sp_var
0,285.5574693858401,2.2514162467839065,1.350332737916529,299.2437082075462,0.06237571417082275,554.0511184514422,14.756211473619674,3.179104925992141,474.57180395212515,26.520851937373365,13.812267724136202,1.0080680302244447,0.8633671192870837,12.466312741058074,21.70727391762911,35.647534514681745,20.820509716902926,14.388329558187529,16.868705759286794,2.0428268055029206,948.4704880415215,1142.908314115148,9.358730391720586,9.139466038341325,40.280534460483636,2.428564302192539,4730.848881326617,1.7589913346444566,2.9752837705638737,3.0172492143303375,3087.9969117588707,1.0207139250511965,925.9793431407846,8886.292841731814,0.5335105167888107,1.0080680302244447,2.142912523772911,16.345741074333933,21.913974821347097,0.8830153217077286,63.287959775328964,1.2185961362029107,7599.679641746456,7.93193793960645,100.91079419397282,14.531184031117066,1916.9748905435133,5076.779633727695,12.466312741058076,42.10807865353391,0.902698075393877,637.1147161302532,0.48552554360502614,0.9742936139607091,483.159788851287,308.8841956730375,0.8279172419525027,8269.027056082707,400.4615393025081,21.975480914833152,8886.292841731814,6.518170367702815,1.3155681192030386,29.611023181415035,1.6383354290454504,925.9793431407846,820.7120900506765,150.21994458814785,20.82316342895565,1.1218623006469388,29.655386680373034,49.1733147583288,18518.74669297976,2.3614477798422704,6.173714760131592,63.287959775328964,2.8978402436765083,6.5934015613107615,0.9374557006613402,6.9392245524442675,6.072461987200367,15530.302264562202,3866.914964162304,1.7332193481201912,2.938337514311693,913.5216170416991,308.8841956730375,1.5871093846200446,3.2697323762378256,460.9524682372469,0.027562885106846065,21.975480914833152,111.50283160019401,2.8257374286254464,0.9221994086871124,930.7903118250193,23.871091250225852,9315.318062465136,1.6462418360571593,5.407423298982411,4183.004652337723,0.991492242450806,3.9099042461389204,883.9453891315185,9193.635568829352,29.655386680373034,1.9372262336775048,5.227805896889408,6.518170367702815,24.851669779402314,2.242019161347687,2.36144777984227,15634.945063660358,5.205997858168919,4.663518680506103,4.7919932756710955,5.264809484363299,1.6462418360571593,0.4561304108066787,10.523595213935241,3.1993739198525963,0.04404281411847854,10.329729803059102,8.350277368783173,62.48016113326167,8.57259211119027,93.90790140992353,983.2402789411384,1.5180061554635238,32.63633945351835,5754.565663597722,8.572592111190268,35312.76966406661,293.07908334016383,6.798916507023481,6.072461987200367,483.1597888512869,1.101930793613677,6.8489294057769134,3.6645067499200685,0.9374557006613402,6.5934015613107615,8694.186718996289,3866.9149641623044,16.625207762742303
