,Loss
0,493.9359
1,443.84286
2,397.79678
3,356.03394
4,318.54736
5,285.15384
6,255.56905
7,229.46156
8,206.48615
9,186.3031
10,168.59009
11,153.04907
12,139.40932
13,127.42866
14,116.8925
15,107.61223
16,99.42272
17,92.17998
18,85.75877
19,80.05048
20,74.960945
21,70.40886
22,66.32407
23,62.6462
24,59.323277
25,56.31074
26,53.57032
27,51.06923
28,48.779305
29,46.67642
30,44.739784
31,42.95152
32,41.296135
33,39.760235
34,38.332123
35,37.001583
36,35.75962
37,34.59829
38,33.510548
39,32.490093
40,31.53131
41,30.6291
42,29.778906
43,28.976578
44,28.218367
45,27.50083
46,26.820864
47,26.17563
48,25.562523
49,24.979162
50,24.42339
51,23.893217
52,23.386818
53,22.90253
54,22.438822
55,21.994297
56,21.567669
57,21.15776
58,20.763489
59,20.383852
60,20.017944
61,19.664919
62,19.324
63,18.994473
64,18.67567
65,18.366991
66,18.067863
67,17.777754
68,17.496185
69,17.222702
70,16.956882
71,16.698338
72,16.446701
73,16.201624
74,15.96279
75,15.7298975
76,15.502671
77,15.280841
78,15.064165
79,14.852408
80,14.645355
81,14.442802
82,14.244554
83,14.050425
84,13.860244
85,13.673854
86,13.491104
87,13.311848
88,13.13595
89,12.963284
90,12.793731
91,12.627176
92,12.46351
93,12.30264
94,12.144462
95,11.988897
96,11.835852
97,11.685246
98,11.537011
99,11.39107
100,11.247364
101,11.105822
102,10.966392
103,10.829008
104,10.693626
105,10.560192
106,10.428657
107,10.298981
108,10.171122
109,10.045029
110,9.920679
111,9.798025
112,9.677043
113,9.5576935
114,9.439945
115,9.323771
116,9.209143
117,9.096035
118,8.984418
119,8.874271
120,8.7655735
121,8.6582985
122,8.552423
123,8.44793
124,8.344802
125,8.243013
126,8.142549
127,8.043387
128,7.945519
129,7.848918
130,7.753574
131,7.6594667
132,7.5665836
133,7.474908
134,7.3844275
135,7.295123
136,7.206982
137,7.1199937
138,7.034138
139,6.949409
140,6.865787
141,6.7832613
142,6.7018185
143,6.6214476
144,6.5421333
145,6.4638658
146,6.3866305
147,6.310416
148,6.235212
149,6.161005
150,6.0877833
151,6.0155354
152,5.944249
153,5.8739166
154,5.804524
155,5.7360578
156,5.668511
157,5.601869
158,5.5361257
159,5.4712653
160,5.407281
161,5.3441596
162,5.2818933
163,5.2204704
164,5.1598773
165,5.1001096
166,5.0411534
167,4.9830003
168,4.9256396
169,4.869062
170,4.813257
171,4.758216
172,4.703929
173,4.6503863
174,4.5975766
175,4.545497
176,4.4941325
177,4.443474
178,4.393515
179,4.3442445
180,4.295655
181,4.2477374
182,4.2004814
183,4.153881
184,4.1079264
185,4.0626106
186,4.017924
187,3.973857
188,3.9304018
189,3.887555
190,3.8453007
191,3.803635
192,3.7625523
193,3.7220411
194,3.682097
195,3.6427085
196,3.6038723
