# c0 + a0 * (en_ghosh_std * Tx_fusion_heat) + a1 * (en_gordy - atomic_volume_av) + a2 * (en_martynov_batsanov_sum + lattice_constant_sum)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.355016105209218; Max AE: 1.23676161810379
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  1.975999354071351e-01,  2.558397076441284e-01,  5.023627883111128e-01,  2.143549158023742e-02, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         26|19|mult; (en_ghosh_std * Tx_fusion_heat); $\left(en_{ghosh, std} Tx_{fusion, heat}\right)$; (en_ghosh_std .* Tx_fusion_heat); en_ghosh_std,Tx_fusion_heat
# 1;  1; Unitless;                                         155|102|sub; (en_gordy - atomic_volume_av); $\left(en_{gordy} - atomic_{volume, av}\right)$; (en_gordy - atomic_volume_av); en_gordy,atomic_volume_av
# 2;  1; Unitless;                                         46|11|add; (en_martynov_batsanov_sum + lattice_constant_sum); $\left(en_{martynov, batsanov, sum} + lattice_{constant, sum}\right)$; (en_martynov_batsanov_sum + lattice_constant_sum); en_martynov_batsanov_sum,lattice_constant_sum
# Number of Samples Per Task
# Task, n_samples               
# all , 171                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
sample_38   ,  1.202465930421095e+00,  1.167561832045199e+00, -5.221239123020359e-01,  2.084619231508508e+00,  1.425204321918249e+00
sample_39   , -5.975129901431819e-01, -4.946843685342460e-01, -1.939838154442907e-01, -8.931314018519008e-01, -4.962353895939758e-01
sample_40   ,  8.169730762088728e-01,  9.873630972499724e-01,  1.788789282515524e-02,  6.788054600481530e-02,  1.881163259196389e+00
sample_41   , -6.678328637255340e-01, -3.795427117473109e-01,  5.982288020312881e-01, -1.104081628181516e+00, -4.712137533001463e-01
sample_42   , -3.074498989691304e-01,  4.933376831204449e-01, -2.202609918494735e-01,  1.387045425184367e+00,  3.196185246400920e-01
sample_43   , -5.114856329606416e-01, -1.296102095657379e+00, -1.950787894934336e-01,  1.542684032477523e-01, -2.624513687911779e+00
sample_44   , -6.213527234794211e-01, -4.775064665670536e-01,  5.382546264473892e-01, -1.008293507995532e+00, -6.914117234450301e-01
sample_45   , -1.670792832474174e+00, -1.524504750824982e+00, -2.622274413182996e-01, -4.523703365114444e-01, -2.743813543460838e+00
sample_46   ,  2.564616474882058e-01, -5.637587570173042e-01, -1.493321289081080e-01, -5.555628132584374e-01, -8.232122511291371e-01
sample_47   , -1.647019150504399e+00, -1.341155048111672e+00,  7.892356334744109e-02,  4.899677588146778e-01, -2.992934735346124e+00
sample_48   , -6.380347248141381e-01, -5.637587570173042e-01, -1.493321289081080e-01, -5.555628132584374e-01, -8.232122511291371e-01
sample_49   ,  6.290852116167501e-01,  1.087598676712192e+00, -8.691365316303075e-03,  3.988206613848561e-01,  1.922607445095573e+00
sample_50   ,  1.035495773725665e+00,  1.129545252131271e+00, -1.366956727178389e-02,  4.323656963460480e-01,  1.990980574367381e+00
sample_51   ,  6.731337708317935e-01,  7.808307404434970e-01,  1.082393257911219e-01, -1.415614234627977e+00,  2.190005953070655e+00
sample_52   , -3.499379620903641e-01, -5.331964678160050e-01, -1.212174812857950e-01, -6.106948127978713e-01, -7.453565814792609e-01
sample_53   ,  1.010920146224281e+00,  8.762721865590067e-01,  1.183204570676708e-01, -9.330805551435407e-01,  2.130284451081677e+00
sample_54   , -1.475753379433461e+00, -1.191663606155928e+00,  1.189782630410362e-01,  8.277124506964932e-01, -2.883117420175135e+00
sample_55   , -1.160854811038070e+00, -1.748470026067822e-01, -2.959473732628109e-01, -1.762932021038954e+00,  6.235029898725737e-01
sample_56   ,  1.127082595308681e+00,  8.250763253926233e-01, -5.523972726372437e-01, -9.553358122674839e-01,  2.303529164664968e+00
sample_57   ,  1.113333248749128e+00,  1.167561832045199e+00, -5.221239123020359e-01,  2.084619231508508e+00,  1.425204321918249e+00
sample_58   ,  6.868492790716176e-01,  3.173713902479924e-01,  6.367762818192561e-01, -2.931381341211486e-01,  4.879050095816029e-01
sample_59   , -7.608867278208071e-01, -5.331964678160050e-01, -1.212174812857950e-01, -6.106948127978713e-01, -7.453565814792609e-01
sample_60   ,  1.060096040465768e+00,  1.068344555078272e+00, -5.095650137739776e-01,  1.569840755645948e+00,  1.484925823907228e+00
sample_61   ,  1.451440598076227e-01,  1.792717574414771e-01, -1.875625389498915e-01,  6.255858847638168e-02,  3.561044818974949e-01
sample_62   ,  1.163721211611933e+00,  1.023027476498747e+00,  8.716782322198360e-02, -5.510330746279997e-01,  2.240101766252666e+00
sample_63   , -8.981780736465206e-01, -3.795427117473109e-01,  5.982288020312881e-01, -1.104081628181516e+00, -4.712137533001463e-01
sample_64   , -1.717450225724758e+00, -1.267714749398125e+00,  6.826819981201386e-01, -5.186451939359110e-01, -2.570568829877549e+00
sample_65   ,  1.189139449145727e+00,  1.087598676712192e+00, -8.691365316303075e-03,  3.988206613848561e-01,  1.922607445095573e+00
sample_66   , -1.456249553720251e-01, -5.331964678160050e-01, -1.212174812857950e-01, -6.106948127978713e-01, -7.453565814792609e-01
sample_67   , -1.670851310037400e+00, -1.524504750824982e+00, -2.622274413182996e-01, -4.523703365114444e-01, -2.743813543460838e+00
sample_68   ,  3.436486417661265e-01,  1.913146643701872e-01,  6.725665320482686e-01, -1.302669046943353e+00,  7.370262014668879e-01
sample_69   , -1.190561686191609e-02, -5.816291522528497e-01, -1.440111319671738e-01, -7.637788882549471e-01, -7.548391218573338e-01
sample_70   ,  6.121225244678702e-01,  8.889975699741698e-01,  7.679072849406829e-03, -4.259838604737735e-01,  1.940884761185369e+00
sample_71   ,  5.058499676489997e-01,  2.230706707581982e-01, -1.811790325719481e-01,  9.456854141777812e-02,  4.244776111692981e-01
sample_72   , -1.475664119073807e+00, -1.191663606155928e+00,  1.189782630410362e-01,  8.277124506964932e-01, -2.883117420175135e+00
sample_73   ,  3.602432680648199e-01,  7.019143830312400e-01, -2.174953909458806e-01,  2.689343012223569e+00,  7.049733275480530e-02
sample_74   , -1.195524660971759e+00, -1.296102095657379e+00, -1.950787894934336e-01,  1.542684032477523e-01, -2.624513687911779e+00
sample_75   , -4.019975576780604e-01,  6.692810090143839e-02, -2.216748808109586e-01, -2.688326720313123e-01,  3.146602959983109e-01
sample_76   ,  1.592214203272649e-01, -5.227383266762174e-01, -2.228926236011027e-01, -8.275817187003700e-01, -5.740910592438526e-01
sample_77   ,  1.858250802780536e+00,  1.118386383485581e+00, -5.245645330938059e-01,  1.189486363375378e+00,  1.784142828974525e+00
sample_78   ,  7.382393894293018e-01,  8.762721865590067e-01,  1.183204570676708e-01, -9.330805551435407e-01,  2.130284451081677e+00
sample_79   , -1.506539330867606e+00, -1.267714749398125e+00,  6.826819981201386e-01, -5.186451939359110e-01, -2.570568829877549e+00
sample_80   ,  1.690006426761778e+00,  9.871732034518215e-01,  1.190349359653829e+00,  6.447941085661512e-01,  1.125801576520415e+00
sample_81   ,  9.877121916268211e-01,  1.129545252131271e+00, -1.366956727178389e-02,  4.323656963460480e-01,  1.990980574367381e+00
sample_82   ,  2.654166788443393e-01,  2.637476409963566e-02, -2.743533829989621e-01, -9.572062758174726e-01,  6.052256737827799e-01
sample_83   ,  5.702910093527966e-01,  7.325633026328965e-01, -2.107215007775206e-01,  2.785288728169573e+00,  7.997987313287847e-02
