,True,Predicted
0,0.6471147974019836,0.6530707461426791
1,-1.211346759298101,-1.200713555086114
2,-0.7586258986840756,-0.5420658173276263
3,1.160849504833733,1.430958324309409
4,-0.7548356813046568,-0.3971162490255687
5,-0.6770948454104094,-0.5648693664319722
6,-1.68220333646933,-1.486397065163766
7,-0.4637411876033378,-0.4638068054412135
8,1.243136085642117,1.385777197561882
9,-1.150091200885186,-1.218611408385454
10,1.120476158198867,1.083666535086808
11,-0.7836939209364374,-1.257321182200265
12,-0.6014333599221068,-1.218611408385454
13,0.3144920332825995,0.05979824670374524
14,1.313590629906779,1.255959430166753
15,1.202272944705296,1.164609534015279
16,-0.9301172910850198,-0.6761252561967738
17,-0.5618988526743032,-0.4890119312025986
18,-1.450899276504839,-1.157638110721498
19,0.9612569931124243,1.083666535086808
20,1.113394814341984,0.9573114485451554
21,0.705038369808212,1.080125910032396
22,-1.910238471282477,-1.021385634807475
23,0.3603589879841972,-0.2469554514478887
24,0.188827061103947,-0.1329826275954156
25,0.8080324448298829,0.9524595123602665
26,-1.247394618919144,-1.151673580167837
27,0.8919970619715032,0.7274058219791514
28,-0.593623143113394,-0.6169298139166356
29,-0.5744786804364913,-0.4890119312025986
30,1.274992153767564,1.105435577304225
31,0.9039863930935171,1.089660072735461
32,-1.23164855118215,-1.26238723548165
33,-1.680752546758683,-1.465177221942476
34,1.000664370980082,1.311693447154478
35,-0.04582114196258733,0.2166216751942862
36,-1.649980605237195,-1.257321182200265
37,1.310516023197298,1.136719106151934
38,1.202465930421095,0.9573114485451554
39,-0.5975129901431819,-0.4638068054412135
40,0.8169730762088728,0.9524595123602665
41,-0.667832863725534,-0.6605163180969554
42,-0.3074498989691304,0.7656860386316882
43,-0.5114856329606416,-1.043068901249665
44,-0.621352723479421,-0.6876130911419089
45,-1.670792832474174,-1.519993012709156
46,0.2564616474882058,-0.6094722215679298
47,-1.647019150504399,-1.465177221942476
48,-0.6380347248141381,-0.6094722215679298
49,0.6290852116167501,1.247832180287449
50,1.035495773725665,1.036957200951038
51,0.6731337708317935,0.7274058219791514
52,-0.3499379620903641,-0.5420658173276263
53,1.010920146224281,0.9311267922566517
54,-1.475753379433461,-1.151673580167837
55,-1.16085481103807,-0.5349213341152533
56,1.127082595308681,1.083666535086808
57,1.113333248749128,0.9573114485451554
58,0.6868492790716176,0.7667274526461345
59,-0.7608867278208071,-0.5420658173276263
60,1.060096040465768,1.10304226397598
61,0.1451440598076227,-0.04941141789233685
62,1.163721211611933,1.105435577304225
63,-0.8981780736465206,-0.6605163180969554
64,-1.717450225724758,-1.257321182200265
65,1.189139449145727,1.247832180287449
66,-0.1456249553720251,-0.5420658173276263
67,-1.6708513100374,-1.519993012709156
68,0.3436486417661265,0.1375761856475425
69,-0.01190561686191609,-0.4969328701504955
70,0.6121225244678702,0.6530707461426791
71,0.5058499676489997,0.5313575035170209
72,-1.475664119073807,-1.151673580167837
73,0.3602432680648199,0.2519441977200267
74,-1.195524660971759,-1.043068901249665
75,-0.4019975576780604,-0.4733753413291837
76,0.1592214203272649,-0.7327724622614559
77,1.858250802780536,1.143800387744836
78,0.7382393894293018,0.9311267922566517
79,-1.506539330867606,-1.257321182200265
80,1.690006426761778,1.385777197561882
81,0.9877121916268211,1.036957200951038
82,0.2654166788443393,-0.1329826275954156
83,0.5702910093527966,0.8258739221788242
84,-1.249265575955521,-1.279694032202275
85,-0.03767992068171008,0.4339046827642329
86,-1.355512095792173,-1.218611408385454
87,-0.6782121602266206,-0.5648693664319722
88,-1.416204819833983,-1.279694032202275
89,-1.58521447507607,-1.509753823920251
90,0.5392214791123578,0.8258739221788242
91,-1.636118691795776,-1.157638110721498
92,-0.6875458817656914,-0.6876130911419089
93,1.180761197068343,0.9311267922566517
94,0.2740108655901116,0.03511102383983161
95,-0.5960358383932338,-0.4638068054412135
96,-1.353984885425781,-1.218611408385454
97,0.3545930805447097,0.5313575035170209
98,0.144432154770852,0.2166216751942862
99,-0.4816860638075396,-1.158995454675721
100,-0.7275663801637721,-0.5349213341152533
101,0.8983969910382459,0.7693128901962861
102,1.029115445531244,0.8236397506935392
103,1.465824992751343,1.228111378426385
104,0.7633789239867739,0.6530707461426791
105,0.8757577868396285,1.080125910032396
106,0.3099629312221376,0.1375761856475425
107,-0.7668529997456558,-0.6266295729886375
108,-0.65420112240421,-1.151673580167837
109,0.1470443368866583,-0.04941141789233685
110,0.1435662382281744,0.2166216751942862
111,-0.5791609163515538,-0.7327724622614559
112,1.113384835128178,1.10304226397598
113,0.8394918796865621,1.228111378426385
114,-1.147306706610884,-0.3971162490255687
115,0.3376840926385163,0.6528607085055979
116,0.9702088064155208,0.4691270501850441
117,1.124065816054948,1.136719106151934
118,1.033066533099194,0.8236397506935392
119,0.5571273486027266,0.6530707461426791
120,-0.9286847045079734,-1.158995454675721
121,-1.415936356126881,-1.279694032202275
122,1.122894639469181,0.6528607085055979
123,-0.4745781953878296,-0.6169298139166356
124,-1.582185961300186,-1.509753823920251
125,1.486494650452379,1.430958324309409
126,0.8848275629462781,1.349399430257414
127,1.300113777743623,1.311693447154478
128,0.5622685310101794,0.7667274526461345
129,-1.021152850287434,-1.158995454675721
130,-1.635960259529398,-1.157638110721498
131,1.699543275762102,1.089660072735461
132,0.7388827726692149,1.036957200951038
133,-0.7238328200361301,-1.279694032202275
134,0.9205689598163199,0.7274058219791514
135,-0.2823214488139094,-0.6441191007008454
136,-1.51123830716441,-1.26238723548165
137,-1.122577295143122,-1.043068901249665
138,0.9872839629225001,1.036957200951038
139,0.47622183300022,0.7559070636502145
140,0.07084140570182394,-0.3781654099005493
141,-1.681154640966576,-1.465177221942476
142,1.254493085432562,1.349399430257414
143,-0.7603836712326606,-1.157638110721498
144,0.9381309201146129,0.8035389496680608
145,-0.08260895894726673,-0.5423425547358057
146,0.9612804296456203,1.141965653798618
147,0.2268320500899568,-0.09462072773177516
148,0.1483265200777105,-0.04941141789233685
149,1.771413048610887,1.177070636358891
150,0.8523505079354604,1.164609534015279
151,-1.2555733516614,-1.200713555086114
152,-0.583381507806215,-0.3781654099005493
153,-1.195457114348063,-1.043068901249665
154,1.579434907491912,1.228111378426385
155,-0.614467128318529,-0.6266295729886375
156,-1.594727042392965,-1.519993012709156
157,0.7987362672556538,1.186017545409337
158,-0.3231802014980221,-0.4638068054412135
159,-1.298097268452744,-1.220517349421867
160,-0.1628485324235268,-0.2469554514478887
161,0.221300800539872,0.03511102383983161
162,-0.4684590821553116,-0.6266295729886375
163,1.032677668666385,0.6722067763174803
164,1.06948726440207,0.5918137427600841
165,0.9923401757054523,1.083666535086808
166,0.9896482898758491,1.186396619499299
167,-0.6535320597435804,-0.4890119312025986
168,0.6874664953087726,0.7667274526461345
169,0.1630190164762453,0.05979824670374524
170,0.9575810654025536,1.080125910032396
