,M_density,CN_p_skew,vdw_radius_sum,CN_s_center,dipole_polarizability_sum,surf_bond_length_std,ionenergy_std,Tx_p_fill,Tx_glawe_num,surf_sp_skew,eig_6,site_tot_skew,M_tot_center,surf_Tx_Tx_length_sum,site_s_var,en_mulliken_std,M_atom_weight,M_tot_skew,site_bond_length_avg,dblock_av,M_p_skew,CN_charge_avg,surf_CN_CN_length_sum,surf_CN_CN_length_std,Tx_sp_var,M_p_fill,Tx_s_fill,Tx_group_id,surf_bond_length_sum,surf_Tx_Tx_length_min,surf_d_center,M_en_mulliken,en_cottrell_sutton_sum,boiling_point_av,CN_therm_cond,en_allred_rochow_std,Tx_spec_heat,CN_sp_center,M_s_fill,M_d_fill,en_pauling_sum,atomic_weight_av,CN_tot_fill,surf_p_fill,M_p_center,surf_tot_center,surf_M_Tx_length_sum,Tx_en_mulliken,eig_10,CN_boiling_pt,Tx_p_skew,boiling_point_std,Tx_charge_max,M_sp_skew,en_ghosh_sum,en_martynov_batsanov_std,metallic_radius_std,M_s_kurt,surf_p_center,atomic_radius_sum,eig_13,site_tot_kurt,metallic_radius_sum,Tx_evap_heat,surf_Tx_Tx_length_max,ground_state_magmom_av,Tx_elec_aff,M_glawe_num,ne_outer_std,site_sp_fill,dipole_polarizability_std,Tx_dipole_polar,Tx_atom_radius,ne_outer_sum,surf_s_center,atomic_radius,c6_gb_av,M_sp_fill,Tx_tot_fill,c6_gb_std,group_id_av,CN_tot_center,CN_period,CN_atom_num,lattice_param_c,en_allred_rochow_av,surf_M_CN_length_sum,vdw_radius_std,surf_Tx_CN_length_avg,surf_Tx_CN_length_min,ionenergy_sum,Tx_s_skew,surf_s_skew,M_charge_std,en_nagle_av,M_melting_pt,Tx_charge_std,site_bond_length_min,Tx_melting_pt,M_d_skew,dblock_std,M_metallic_radius,heat_of_formation_sum,Tx_atom_num,M_vdw_radius,melting_point_av,atomic_number_sum,en_ghosh_std,Tx_boiling_pt,eig_0,CN_en_mulliken,Tx_tot_var,Tx_atom_vol,gas_basicity_sum,eig_14,Tx_tot_center,surf_Tx_Tx_length_avg,M_d_var,eig_9,en_nagle_std,surf_M_Tx_length_std,site_charge_std,CN_tot_var,surf_d_skew,site_sp_var,en_cottrell_sutton_av,M_s_center,M_atom_vol,covalent_radius_cordero_sum,Tx_sp_skew,surf_Tx_CN_length_max,M_elec_aff,Tx_pett_num,site_d_fill,eig_3,surf_charge_min,CN_p_fill,Tx_charge_sum,site_d_var,density_std,surf_M_CN_length_min,M_p_kurt,sum_mass,CN_atom_weight,atomic_volume_av,CN_dipole_polar,site_d_center,CN_heat_form,surf_d_kurt,Tx_p_kurt,ne_f_av,vdw_radius_av,ne_s_av,Tx_therm_cond,group_id_std,ground_state_magmom_std,site_d_kurt,Tx_charge_avg,CN_s_var,M_atom_mass,Tx_s_kurt,surf_M_Tx_length_max,site_charge_min,eig_16,group_id_sum,covalent_radius_cordero_std,M_atom_radius,CN_atom_radius,site_s_skew,en_mulliken_sum,eig_19,period_sum,metallic_radius_av,CN_p_kurt,CN_spec_heat,CN_glawe_num,lattice_param_gamma,eig_18,M_boiling_pt,CN_cov_radius_cordero,electron_affinity_av,en_martynov_batsanov_sum,site_s_fill,Tx_tot_skew,surf_sp_center,CN_atom_vol,CN_atom_mass,ne_f_std,surf_s_kurt,surf_tot_skew,fblock_av,Tx_sp_center,eig_5,ne_s_sum,en_gordy,M_metallic_rad_c12,melting_point_std,Tx_atom_weight,surf_s_var,boiling_point_sum,surf_tot_kurt,Tx_sp_kurt,en_mulliken_av,eig_15,M_tot_var,M_pett_num,site_charge_avg,M_tot_kurt,M_charge_max,ne_d_sum,surf_p_skew,lattice_param_a,M_tDOS_at_EF,period_std,CN_charge_sum,Tx_atom_mass,CN_tot_skew,surf_CN_CN_length_min,surf_M_Tx_length_avg,CN_charge_min,ne_d_std,surf_tDOS_at_EF,surf_Tx_CN_length_std,CN_s_kurt,CN_p_center,CN_p_var,CN_group_id,ground_state_magmom_sum,surf_M_M_length_std,M_group_id,CN_sp_skew,site_p_center,ionenergy_av,surf_CN_CN_length_avg,lattice_param_alpha,M_tot_fill,surf_Tx_CN_length_sum,fblock_sum,CN_melting_pt,site_sp_center,surf_M_CN_length_max,surf_CN_CN_length_max,Tx_p_var,surf_d_var,M_atom_num,eig_17,site_bond_length_std,CN_charge_std,site_sp_skew,lattice_constant_sum,c6_sum,surf_p_kurt,surf_charge_sum,M_sp_var,covalent_radius_cordero_av,lattice_param_beta,M_s_var,M_fusion_heat,M_charge_avg,lattice_constant_av,ne_d_av,atomic_number_av,site_d_skew,melting_point_sum,M_therm_cond,atomic_volume_sum,site_p_fill,surf_sp_fill,surf_d_fill,surf_charge_std,atomic_weight_std,en_pauling_av,CN_s_skew,eig_12,site_p_var,en_martynov_batsanov_av,heat_of_formation_std,eig_11,Tx_p_center,fblock_std,CN_sp_fill,M_heat_form,M_dipole_polar,en_gordy_sum,M_charge_sum,site_tDOS_at_EF,M_sp_kurt,CN_sp_var,site_charge_sum,site_s_center,surf_p_var,lattice_constant_std,Tx_s_var,M_s_skew,site_s_kurt,lattice_param_b,Tx_density,CN_pett_num,atomic_volume_std,surf_M_M_length_min,surf_M_M_length_avg,en_ghosh_av,M_charge_min,M_sp_center,Tx_vdw_radius,ne_outer_av,surf_tot_fill,surf_charge_avg,surf_tot_var,Tx_cov_radius_cordero,surf_s_fill,M_period,electron_affinity_sum,M_d_center,surf_sp_var,site_p_skew,eig_1,surf_M_CN_length_avg,en_pauling_std,period_av,density_av,dblock_sum,Tx_s_center,CN_charge_max,en_nagle_sum,CN_elec_aff,eig_8,CN_sp_kurt,site_tot_fill,Tx_charge_min,site_sp_kurt,en_allred_rochow_sum,eig_4,site_bond_length_sum,eig_2,Tx_fusion_heat,density_sum,surf_Tx_Tx_length_std,site_p_kurt,heat_of_formation_av,Tx_tDOS_at_EF,M_evap_heat,site_tot_center,en_cottrell_sutton_std,M_d_kurt,CN_vdw_radius,site_bond_length_max,surf_M_Tx_length_min,surf_M_M_length_sum,Tx_period,M_cov_radius_cordero,surf_charge_max,surf_bond_length_avg,en_allen_sum,CN_s_fill,CN_tot_kurt,atomic_weight_sum,CN_density,Tx_tot_kurt,M_spec_heat,c6_gb_sum,CN_tDOS_at_EF,surf_bond_length_min,ne_s_std,site_charge_max,electron_affinity_std,surf_M_M_length_max,atomic_number_std,Tx_sp_fill,atomic_radius_av,surf_M_CN_length_std,Tx_heat_form,eig_7,ne_f_sum,surf_bond_length_max,M_p_var,site_tot_var,dipole_polarizability_av,surf_sp_kurt
0,9.284654028436018,47.10442747997181,3350.388625592417,-4.896710488219029,914.0862292681251,0.44762086111045707,3.301339100668841,22.80889290234839,80.31279620853081,-34.90962942672737,4225.195155617498,-26.647869223518306,2.028956610854922,0.0,125.02680802382993,1.6506695503344204,97.49825208530805,190.58380726798575,2.2675214224319533,0.4492890995260664,303.31847991099716,6.294494045023697,0.0,0.0,47.47945864367391,51.98428626910427,9.597065709311137,10.374407582938389,169.0566194522972,0.0,0.454198634991766,3.4928674194312794,3.4177608153145713,2763.4084928909956,0.8413554502369669,0.0002923886066434365,0.05203791469194313,-2.192781622198019,17.446617109058213,28.5679910774069,44.19488151658767,53.44912839976366,20.686023439052953,90.12783028242292,2.5978558611774636,3.8977335350516777,73.43585270235319,5.752996464941801,117.7240348318051,2695.8170616113753,-55.84726665270997,2048.1885859188733,4.789615483412323,743.6809695104275,4.010218949763033,1.935027108971033,35.12316504658806,16357.001626927604,0.21681749986420712,1823.1279620853081,96.39961480491367,7833.83399798943,1800.0568720379147,5.067014218009478,0.0,2.669510268562401,1.3465237310426543,52.90047393364929,2.330946858303824,26.447668593762508,42.13133154134508,6.620115639810426,50.26066350710901,111.03317535545024,-0.9406000008206211,26.221316997699205,503.4375039494471,69.43090337816247,32.40595861165953,506.543700105605,9.624328593996841,-2.1927816221980185,2.0,41.74881516587678,19.97864731055395,0.0004588919129874222,0.0,30.975332767882712,0.0,0.0,199.2433897329077,-1429.6066232621183,-636.895895310952,0.03821977007163389,0.6031863149547553,2585.962085308057,0.03333925749300389,2.0180813230106804,79.25037914691943,-38.860523601830415,0.486479732050197,132.7772511848341,9004.065668246443,7.151658767772512,216.3601895734597,1660.923314375987,417.1184834123223,0.05989864515742876,124.80037914691943,9269.560900640494,6.413695947867299,47.47945864367391,13.203791469194313,4791.668246445498,92.67840831445724,-2.9218903439740695,0.0,18.85423225149696,146.11226783479702,0.2197480346850177,0.14754312706269984,2.487423320574449,57.68836024630806,-38.860523601830415,86.59234398194022,0.18296921083077342,6.039801926073193,10.645402843601895,2025.1563981042655,-383.68210722498196,0.0,0.544563308056872,81.93364928909952,6.981077107240755,4565.159453867379,5.204574829383886,15.334651110970261,36.262546388625594,18.268336607221105,3.94603816329673,0.0,17508.752645911663,947.8610956414028,12.966431279620855,12.53024328593997,9.433175355450237,0.46119951410797105,599.867962085308,1661.7773026917923,985.8222848747025,1.3624012638230647,182.24549763033176,1.7067930489731438,0.06586729857819906,5.101257473759578,0.9632727308758319,1609.2273919791141,4.7392501374407585,134.36473199582207,97.49825208530805,26708.447257898475,3.2285396696923345,6.839562810426539,22.477016101866404,180.30331753554503,46.165408962705285,143.4834123222749,67.60663507109005,-374.8990945553388,99.62169486645385,16.51274129284629,60.43601895734597,111.6382306477093,2252.055258064386,0.37066350710900475,87.47867298578198,117.27602535494354,17.285695951812745,4653.8293838862555,72.04265402843602,0.7838910292259085,99.36488173709837,7.150923774426371,-383.68210722498196,-0.08983650829821699,11.044075829383885,12.966431279620855,1.348034511418215,25233.14656491695,541.1482836792787,0.0,-2.921890343974069,4250.034747401504,31.507109004739338,0.015799913428763,145.0047393364929,1255.8873181420192,14.501169230056872,125.94607503888818,49012.30635071089,12617.01446033763,7787.0422856533805,5.314503281079405,91.84811211890602,43.70637485695094,52.58767772511848,8.950909807266981,6191.872905955288,11.271287123222749,25.895734597156398,216.7820592090888,6.216537864946685,7.001034727620424,1.4163899734747079,26.895072009478667,14.501169230056872,-342.5811135076522,0.0,3.074382693971155,6.071288511848342,1.573951119032349,8.397102881516588,0.0,26189.205462422797,-0.867485262448646,32.083888820101436,14.47867298578199,48.43601895734597,0.14754312706269984,4.924170616113744,-342.5811135076523,0.6784060424862707,10.62900656215881,0.0,89.24873156098987,97.99889445556936,0.0,0.0,2021.7644075829385,1.3636668025725536,0.0,0.0,18.339076597856344,18.85423225149696,41.74881516587678,18.8105849257496,0.27007206918936766,0.16339188738975124,191.36651527507172,69.7615355450237,2703.8840215431287,6570.445978141438,152.8306052985782,106.07836658933074,111.05687203791469,90.46353973762997,103.51324453313217,23.558293838862564,11.209123362559241,3.954298578199052,1.465402843601896,23.42654028436019,-36.34383726221625,29408.757345971564,43.550236966824635,234.9698578199052,19.723156889181816,120.91639898315472,28.5679910774069,2.607912057241671,40.13220010665298,2.35975355450237,-1510.1966575741221,99.10802209483639,67.37376554891753,5.296518306105621,180.49106058517805,113.87556780696279,-1.9899939248227252,0.0,20.686023439052953,642.4447393364928,92.00947867298578,0.6736933450932769,89.67298690047393,1.9212182213822615,17551.50529695621,57.68836024630807,33.059441530805685,0.6364084530013896,52.21863642805189,0.8635552864416642,110.13403209999902,770.107680577523,25548.72610033512,6.236415393540645,0.1481554454976303,97.39336492890995,3.477672931132211,2.922634169379651,3.074382693971155,0.21472445219589256,11.157299345971563,5.731818323063137,121.02843601895735,6.162085308056871,154.22083473189457,8.390714716903634,78.65047599461425,54.63507109004739,32.39505514645204,4.890995260663507,15.08003451184834,0.454198634991766,76.33496196333358,291.3447957106727,5252.884898012007,0.0,0.6733483425472143,3.325118483412322,4.964902369668247,8.0,-4.896710488219029,6.534133308056871,11.334630983794616,-0.012165450236966803,177.7029290217867,8238.88444882259,33.85515777084894,4.692717241706162,14866.485850886225,0.008742475508226582,4462.89964747304,10.193449001577129,4725.609729536679,1.1639336492890997,87.35469194312796,0.0,10020.154973206649,499.09930236966824,0.5267524133150986,594.2236966824645,0.24326163715954738,0.04164598410209052,1661.7773026917923,162.81990521327015,2.6223019540626016,2.922634169379651,73.43585270235319,1.6635071090047393,162.48815165876778,11.271287123222749,2.5109479827675285,252.80636966824645,5.351372328082692,8238.88444882259,947.8610956414028,1.147467511848341,7787.0422856533805,0.31411848341232235,9046.00758293839,0.5858461955449328,2.088875689680615,0.2968167654432916,11.068637213270142,1.0108119045901482,3.2285396696923345,16.708548234746356,32.40595861165953,121.90584518167455,0.0,183.12948815165876,4203.50381397853,22.29383886255924,3.2285396696923345,101.1927129719484,49.80353155245264,50.67452947288493,12575.91005090647
