,gas_basicity_sum,boiling_point_av,heat_of_formation_std,Tx_spec_heat,metallic_radius_sum,M_period,CN_glawe_num,group_id_av,CN_atom_radius,en_ghosh_av,en_cottrell_sutton_av,Tx_atom_weight,dblock_sum,eig_14,density_sum,M_atom_mass,eig_18,lattice_constant_sum,CN_vdw_radius,en_martynov_batsanov_std,ground_state_magmom_std,metallic_radius_std,eig_15,atomic_volume_av,vdw_radius_av,ground_state_magmom_sum,eig_16,atomic_weight_std,dblock_std,eig_1,en_allred_rochow_av,CN_cov_radius_cordero,en_nagle_av,ionenergy_sum,CN_atom_vol,covalent_radius_cordero_sum,Tx_density,melting_point_av,en_nagle_std,en_pauling_av,en_mulliken_av,atomic_radius,M_atom_vol,en_gordy_sum,ne_f_std,M_melting_pt,M_metallic_rad_c12,ne_outer_sum,en_allred_rochow_std,atomic_number_std,CN_density,period_sum,en_pauling_std,M_atom_radius,Tx_evap_heat,boiling_point_std,Tx_therm_cond,CN_boiling_pt,M_dipole_polar,heat_of_formation_sum,en_ghosh_sum,eig_2,M_density,period_std,metallic_radius_av,Tx_dipole_polar,ne_d_std,ne_d_sum,Tx_elec_aff,ne_d_av,en_cottrell_sutton_std,Tx_group_id,atomic_volume_sum,en_martynov_batsanov_av,CN_group_id,atomic_radius_sum,atomic_weight_av,en_nagle_sum,heat_of_formation_av,eig_5,M_heat_form,period_av,CN_therm_cond,Tx_atom_num,electron_affinity_std,Tx_glawe_num,eig_0,CN_atom_num,group_id_sum,en_pauling_sum,dipole_polarizability_sum,atomic_weight_sum,CN_elec_aff,eig_19,CN_en_mulliken,c6_sum,sum_mass,M_group_id,atomic_volume_std,eig_17,eig_9,M_evap_heat,c6_gb_sum,M_boiling_pt,Tx_fusion_heat,M_fusion_heat,ne_s_sum,M_cov_radius_cordero,en_mulliken_sum,ionenergy_av,density_std,M_en_mulliken,eig_11,ne_outer_av,fblock_av,Tx_melting_pt,CN_period,en_allen_sum,M_elec_aff,eig_6,M_glawe_num,Tx_en_mulliken,en_ghosh_std,covalent_radius_cordero_av,en_allred_rochow_sum,Tx_period,fblock_std,ne_s_av,fblock_sum,ground_state_magmom_av,lattice_constant_std,Tx_pett_num,CN_atom_weight,atomic_radius_av,M_vdw_radius,atomic_number_av,M_metallic_radius,electron_affinity_sum,vdw_radius_sum,melting_point_sum,Tx_boiling_pt,group_id_std,Tx_vdw_radius,lattice_constant_av,M_atom_num,eig_4,dblock_av,Tx_cov_radius_cordero,vdw_radius_std,M_therm_cond,M_spec_heat,melting_point_std,M_pett_num,en_gordy,CN_atom_mass,eig_10,density_av,Tx_atom_mass,ne_outer_std,eig_13,eig_3,Tx_atom_vol,covalent_radius_cordero_std,dipole_polarizability_av,M_atom_weight,en_martynov_batsanov_sum,dipole_polarizability_std,CN_pett_num,c6_gb_std,electron_affinity_av,CN_heat_form,eig_8,en_cottrell_sutton_sum,Tx_atom_radius,CN_melting_pt,ne_f_sum,ne_s_std,eig_12,c6_gb_av,CN_spec_heat,ionenergy_std,boiling_point_sum,ne_f_av,en_mulliken_std,Tx_heat_form,eig_7,CN_dipole_polar,atomic_number_sum
0,3584.2983878162345,996.9996490330128,90.99700936093394,0.22898752436196917,362.547339295023,0.736081712808234,0.49696869005588634,2.422393740790287,2.4848434502794317,0.028563368658570332,0.018321299290783313,12.532694517122525,1.0,119.9582908956343,39.737939641843425,48.9965011459817,13.952308634712972,26.553092750608286,7.454530350838294,0.5080707722775808,0.6748950700405844,8.0393727295475,119.34643408585698,1.967977359902779,12.569638906479296,14.243824756022235,18.238703333254133,23.77412189449766,0.007659524814137964,5544.240663117043,0.00011293073849358047,0.9939373801117726,0.10216806609161946,48.078594069274374,5.963624280670636,297.3464885276792,0.6472722249126358,672.2722828335976,0.09370805741134601,0.2826919296150747,0.5639810714747769,4.56786113429858,1.7200542787526247,0.2079926544095626,2.8587245677099085,578.3500351318182,7.91317913993894,53.72831908401223,8.903610812292521e-05,9.084279537584154,1.0927620889728362,10.284918885506881,0.2340941048158936,6.440748236799792,6.3682352728904155,715.5197062124391,0.0944136534300175,2496.0749426746943,13.425947955605215,1632.4792320839647,0.989118925569705,5073.314486660099,4.880075640652583,0.3960083861678382,12.934820318605745,5.963525262738274,0.5239981810692296,8.60098363516281,1.6359723718226022,0.6111325055736626,0.011776756535970956,7.685061373000857,61.752380911609535,0.8235051110882212,0.49696869005588634,394.34085518527587,26.199529531832454,3.1786719323150874,103.4833142144298,4643.916923576148,124.78893017729798,0.5551595066230247,0.7772590312474063,6.028572447456217,0.48292663876584585,40.622067993922315,9031.799985484555,18.712604403279375,61.66387504790937,10.846803783368797,153.5530537890113,404.3201412084332,1.3229897922028857,13.354085384041587,0.813496497220211,3482.349931958395,404.3201412084332,0.7657593842421873,0.9893986225459966,15.160941477421032,162.28440911433972,133.11938659906687,1500.6464414736706,830.5488399638897,1.8456795492723033,5.682593864582998,8.672483690154369,7.57033302845213,24.039297034637187,1.1279621429495539,2.3745003892752106,0.20210668987909913,126.42697441493742,3.1758936936251363,1.0,116.25326613362553,1.0,64.44441938964678,0.2733707476077184,4631.32454250148,2.5622589468836128,2.973512443121021,0.02469769239989588,14.722780038574252,0.002995732445842182,1.0455485584390882,1.0,0.3798531853039198,1.0,0.7653413257421918,1.0239004990291611,41.55698338178789,0.9919495053515494,9.608701285751748,5.440135741811938,10.178947725311176,6.5418968634463335,14.712372038425425,525.707063135323,8934.600546513444,214.41916128067982,0.5189805041198757,65.18156014556827,0.9107979240722139,18.712604403279375,4846.336860531637,0.11044680176790844,36.23923793574043,9.182937628747876,49.608964661067226,0.14115114149938857,386.0009019784368,2.2133906480073473,0.0052678134358426065,0.9919495053515494,129.29942750412474,2.649038249088311,12.532694517122525,2.8027403361487253,124.43767237428455,4929.443690904101,6.791600999620374,8.41775949356048,12.988618142693449,48.9965011459817,26.766737151548583,9.370705396409624,2.4848434502794317,89.29382229291474,0.7435804575067856,121.4740569103603,186.39464826643965,0.786305226277873,35.06651743853956,1866.9672476198489,47.159550941212714,0.36326259585475085,126.37997418425405,136.25560378301702,0.35334473862973514,0.7966817073649534,12412.902844416145,2.898715800588517,0.39834085368247674,160.44543368866607,4608.55237203856,1.9381778912179568,157.48093171226972
