,eig_7,density_std,eig_15,density_sum,M_atom_radius,Tx_group_id,CN_atom_weight,atomic_number_av,eig_1,Tx_atom_vol,ne_s_sum,dblock_av,Tx_boiling_pt,sum_mass,eig_16,CN_atom_mass,lattice_constant_std,M_evap_heat,covalent_radius_cordero_sum,CN_atom_radius,CN_therm_cond,heat_of_formation_std,Tx_glawe_num,CN_melting_pt,vdw_radius_av,eig_19,metallic_radius_sum,ground_state_magmom_std,en_nagle_sum,eig_0,M_atom_num,Tx_en_mulliken,Tx_density,atomic_weight_sum,en_cottrell_sutton_sum,ne_s_std,ne_s_av,Tx_elec_aff,eig_12,melting_point_std,gas_basicity_sum,en_pauling_sum,dblock_std,atomic_radius_sum,en_allen_sum,atomic_volume_av,boiling_point_std,M_group_id,CN_en_mulliken,dipole_polarizability_av,M_therm_cond,eig_18,ionenergy_std,c6_sum,en_gordy_sum,ne_d_av,M_pett_num,Tx_fusion_heat,CN_heat_form,CN_vdw_radius,eig_2,fblock_std,ne_f_std,atomic_weight_av,atomic_volume_std,CN_period,M_density,dipole_polarizability_std,metallic_radius_av,CN_atom_num,M_dipole_polar,M_heat_form,CN_dipole_polar,M_atom_vol,ground_state_magmom_av,boiling_point_av,Tx_pett_num,lattice_constant_av,ne_outer_av,CN_density,M_vdw_radius,period_av,Tx_dipole_polar,Tx_therm_cond,en_allred_rochow_std,en_martynov_batsanov_sum,covalent_radius_cordero_std,period_std,ne_d_sum,M_glawe_num,melting_point_sum,eig_3,en_pauling_std,vdw_radius_sum,M_atom_mass,dipole_polarizability_sum,group_id_std,electron_affinity_av,M_boiling_pt,M_period,ne_d_std,Tx_period,ground_state_magmom_sum,M_cov_radius_cordero,en_martynov_batsanov_std,vdw_radius_std,Tx_melting_pt,electron_affinity_sum,atomic_weight_std,M_spec_heat,fblock_av,en_mulliken_sum,Tx_heat_form,c6_gb_av,en_mulliken_std,c6_gb_sum,metallic_radius_std,en_gordy,atomic_radius,Tx_cov_radius_cordero,atomic_number_std,M_en_mulliken,M_fusion_heat,eig_5,eig_13,Tx_atom_radius,eig_8,eig_6,atomic_number_sum,en_nagle_std,heat_of_formation_sum,dblock_sum,en_ghosh_av,heat_of_formation_av,atomic_radius_av,en_allred_rochow_av,ionenergy_av,Tx_atom_num,melting_point_av,en_nagle_av,M_elec_aff,CN_pett_num,density_av,Tx_atom_mass,CN_atom_vol,eig_14,eig_9,M_melting_pt,en_cottrell_sutton_av,covalent_radius_cordero_av,period_sum,c6_gb_std,ionenergy_sum,Tx_evap_heat,CN_group_id,M_metallic_radius,ne_f_sum,lattice_constant_sum,eig_17,CN_glawe_num,ne_outer_sum,eig_10,en_martynov_batsanov_av,CN_elec_aff,Tx_vdw_radius,en_mulliken_av,en_ghosh_std,M_atom_weight,CN_cov_radius_cordero,Tx_atom_weight,fblock_sum,Tx_spec_heat,M_metallic_rad_c12,en_ghosh_sum,CN_boiling_pt,group_id_sum,eig_4,en_allred_rochow_sum,electron_affinity_std,en_cottrell_sutton_std,eig_11,group_id_av,en_pauling_av,ne_f_av,atomic_volume_sum,ne_outer_std,CN_spec_heat,boiling_point_sum
0,4203.50381397853,3.94603816329673,91.84811211890602,87.35469194312796,143.4834123222749,10.374407582938389,12.966431279620855,23.42654028436019,5252.884898012007,13.203791469194313,31.507109004739338,0.4492890995260664,124.80037914691943,947.8610956414028,22.477016101866404,12.966431279620855,0.8635552864416642,594.2236966824645,2025.1563981042655,67.60663507109005,0.8413554502369669,180.49106058517805,80.31279620853081,2021.7644075829385,182.24549763033176,16.51274129284629,1800.0568720379147,0.9632727308758319,11.334630983794616,9269.560900640494,41.74881516587678,5.752996464941801,0.1481554454976303,947.8610956414028,3.4177608153145713,0.2968167654432916,1.7067930489731438,1.3465237310426543,99.10802209483639,1255.8873181420192,4791.668246445498,44.19488151658767,0.486479732050197,1823.1279620853081,252.80636966824645,12.53024328593997,2048.1885859188733,4.924170616113744,6.413695947867299,50.67452947288493,43.550236966824635,17.285695951812745,3.301339100668841,2703.8840215431287,0.6736933450932769,1.465402843601896,52.58767772511848,1.1639336492890997,599.867962085308,162.81990521327015,4725.609729536679,0.0,1.348034511418215,53.44912839976366,3.477672931132211,2.0,9.284654028436018,42.13133154134508,111.6382306477093,41.74881516587678,92.00947867298578,642.4447393364928,9.433175355450237,10.645402843601895,2.669510268562401,2763.4084928909956,81.93364928909952,3.954298578199052,6.162085308056871,1.147467511848341,216.3601895734597,3.325118483412322,6.620115639810426,0.06586729857819906,0.0002923886066434365,99.36488173709837,46.165408962705285,1.4163899734747079,25.895734597156398,52.90047393364929,29408.757345971564,4565.159453867379,0.6733483425472143,3350.388625592417,97.49825208530805,914.0862292681251,5.101257473759578,0.7838910292259085,4653.8293838862555,4.890995260663507,1.573951119032349,1.6635071090047393,48.43601895734597,162.48815165876778,1.935027108971033,30.975332767882712,79.25037914691943,15.08003451184834,40.13220010665298,0.31411848341232235,0.0,99.62169486645385,183.12948815165876,503.4375039494471,1.6506695503344204,9046.00758293839,35.12316504658806,0.015799913428763,26.221316997699205,54.63507109004739,16.708548234746356,3.4928674194312794,23.558293838862564,4250.034747401504,96.39961480491367,50.26066350710901,177.7029290217867,4225.195155617498,417.1184834123223,0.2197480346850177,9004.065668246443,8.0,0.21472445219589256,499.09930236966824,121.90584518167455,0.0004588919129874222,10.62900656215881,7.151658767772512,1660.923314375987,0.6031863149547553,0.544563308056872,97.39336492890995,4.964902369668247,14.501169230056872,11.044075829383885,92.67840831445724,146.11226783479702,2585.962085308057,0.18296921083077342,111.05687203791469,60.43601895734597,506.543700105605,199.2433897329077,5.067014218009478,14.47867298578199,132.7772511848341,22.29383886255924,69.7615355450237,18.8105849257496,87.47867298578198,111.03317535545024,117.7240348318051,5.296518306105621,-0.012165450236966803,121.02843601895735,5.314503281079405,0.05989864515742876,97.49825208530805,72.04265402843602,14.501169230056872,0.0,0.05203791469194313,145.0047393364929,4.010218949763033,2695.8170616113753,180.30331753554503,4462.89964747304,0.008742475508226582,1.0108119045901482,0.04164598410209052,113.87556780696279,9.624328593996841,2.35975355450237,1.3624012638230647,234.9698578199052,2.330946858303824,0.37066350710900475,49012.30635071089
