# c0 + a0 * (Tx_charge_std / CN_tot_kurt) + a1 * (site_tDOS_at_EF - Tx_p_center) + a2 * (Tx_tot_fill / M_p_fill) + a3 * (CN_tDOS_at_EF * surf_tot_var) + a4 * (Tx_s_fill + surf_tot_fill)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.313682771090998; Max AE: 1.05772502671187
# Coefficients
# Task   a0                      a1                      a2                      a3                      a4                      c0
# all ,  1.042270180479902e-01, -1.728262887051450e-01, -9.145151351946849e-02, -4.199067098391910e-01,  5.112559361632413e-01,  8.397683116503304e-02, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         107|106|div; (Tx_charge_std / CN_tot_kurt); $\left(\frac{ Tx_{charge, std} }{ CN_{tot, kurt} } \right)$; (Tx_charge_std ./ CN_tot_kurt); Tx_charge_std,CN_tot_kurt
# 1;  1; Unitless;                                         131|117|sub; (site_tDOS_at_EF - Tx_p_center); $\left(site_{tDOS, at, EF} - Tx_{p, center}\right)$; (site_tDOS_at_EF - Tx_p_center); site_tDOS_at_EF,Tx_p_center
# 2;  1; Unitless;                                         50|40|div; (Tx_tot_fill / M_p_fill); $\left(\frac{ Tx_{tot, fill} }{ M_{p, fill} } \right)$; (Tx_tot_fill ./ M_p_fill); Tx_tot_fill,M_p_fill
# 3;  1; Unitless;                                         119|110|mult; (CN_tDOS_at_EF * surf_tot_var); $\left(CN_{tDOS, at, EF} surf_{tot, var}\right)$; (CN_tDOS_at_EF .* surf_tot_var); CN_tDOS_at_EF,surf_tot_var
# 4;  1; Unitless;                                         19|3|add; (Tx_s_fill + surf_tot_fill); $\left(Tx_{s, fill} + surf_{tot, fill}\right)$; (Tx_s_fill + surf_tot_fill); Tx_s_fill,surf_tot_fill
# Number of Samples Per Task
# Task, n_samples               
# all , 170                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      ,  Feature 4 Value      
sample_24   , -1.579486740420006e+00, -1.608689328933421e+00,  9.190510458751467e-01, -8.879708879059108e-01,  2.785024848767636e-01,  4.164314216254409e+00, -3.282658570059915e-01
sample_25   , -3.255503419433455e-01, -2.052986824866110e-01, -5.487599090776553e-01, -3.649171361754395e-01, -1.507478480633962e+00, -2.383704338294500e-02, -8.665282313789759e-01
sample_26   , -1.312962838052638e+00, -1.350416205416938e+00,  7.811652820204674e-01, -1.463817862895929e+00, -6.793839030522142e-01,  3.721117817376482e+00, -5.249936493741160e-01
sample_27   , -1.880392015620360e-01,  4.131757656976486e-01, -5.290631256728325e-01,  5.339583969971675e-01,  1.289746846095158e+00, -1.991345957514847e-02,  1.146609983243472e+00
sample_28   , -1.926831941724512e-01,  8.650418325394199e-01,  3.541961037516029e-01, -1.255069925529970e+00, -3.016445807495338e-01, -2.708731220448669e-01,  7.548309920100638e-01
sample_29   , -1.967181256434801e+00, -1.496478596578478e+00, -1.206854519577606e+00, -1.008379049881131e+00, -1.020707893418955e+00,  1.145372620977866e-01, -3.274667709770267e+00
sample_30   ,  1.043102575673906e+00,  7.564760404478217e-01, -2.295194655370836e-01, -4.723445240109210e-01,  6.162311031442410e-01, -7.275849481100043e-02,  1.252975719721556e+00
sample_31   ,  8.976586070063816e-01,  6.284993007230082e-01,  2.659869861532853e-01,  2.051749601956068e+00, -1.124276069750946e+00,  2.838552759549754e-01,  1.736452590998996e+00
sample_32   ,  6.175426342807178e-01,  8.116339381234622e-01, -1.628298933392517e-01,  1.253560018942236e+00, -1.381345614599722e+00,  3.304964192020051e-01,  1.904580377281735e+00
sample_33   ,  9.009804209061152e-01,  8.523166430627936e-01, -1.111256272898119e-02,  9.494412527818754e-01,  1.342212800271805e+00,  1.244904070416953e-01,  2.168401616679198e+00
sample_34   ,  1.273920780659581e+00,  1.224589836477224e+00,  4.606327956569741e+00,  7.372553632707156e-01,  1.429669878227741e+00, -3.488179843774202e-01,  1.510399574720589e+00
