# c0 + a0 * (Tx_s_fill + surf_charge_sum)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.509845324029694; Max AE: 1.45721131058993
# Coefficients
# Task   a0                      c0
# all ,  4.511463726546283e-01, -1.804969698401340e-16, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         19|18|add; (Tx_s_fill + surf_charge_sum); $\left(Tx_{s, fill} + surf_{charge, sum}\right)$; (Tx_s_fill + surf_charge_sum); Tx_s_fill,surf_charge_sum
# Number of Samples Per Task
# Task, n_samples               
# all , 170                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
sample_101  , -1.974370021186714e+00, -1.472589797118113e+00, -3.264106477135400e+00
sample_102  ,  9.096119727606109e-01,  7.919591430577618e-01,  1.755437239576434e+00
sample_103  ,  5.991955595381737e-01,  7.378641816277466e-01,  1.635531672982359e+00
sample_104  ,  8.766284630416609e-01,  4.039104776328736e-01,  8.952980720119508e-01
sample_105  , -1.545880588823815e+00, -1.397654695813600e+00, -3.098007166919114e+00
sample_106  ,  8.550543613732032e-01,  8.404402949655316e-01,  1.862899373478781e+00
sample_107  ,  9.316537064507410e-01,  4.395731663479819e-01,  9.743471143554867e-01
sample_108  , -1.878297024147488e-01,  5.169129631596437e-01,  1.145776613736320e+00
sample_109  ,  1.271387435012052e+00,  5.956438490116069e-01,  1.320289567012872e+00
sample_110  , -5.869951912646006e-01, -1.397654695813600e+00, -3.098007166919114e+00
sample_111  ,  8.794771146633173e-01,  6.366215072817012e-01,  1.411119640695997e+00
sample_112  , -7.691251360251289e-01, -6.877473362674230e-01, -1.524443901035025e+00
sample_113  ,  1.307615904333131e+00,  4.824425104585024e-01,  1.069370252540705e+00
sample_114  ,  1.033317436614883e+00,  1.053698944172040e+00,  2.335603272108521e+00
sample_115  ,  9.803771407383483e-01,  6.739169420965417e-01,  1.493787788054441e+00
sample_116  , -1.864856416586020e+00, -1.580055956670701e+00, -3.502313334302924e+00
sample_117  ,  9.717329831471545e-01,  6.739169420965417e-01,  1.493787788054441e+00
sample_118  ,  8.855960593362856e-01,  1.053698944172040e+00,  2.335603272108521e+00
sample_119  , -3.018629095105549e-01,  2.020834950702229e-01,  4.479333256768234e-01
sample_120  , -1.803981625209251e+00, -1.317002027392157e+00, -2.919234437467987e+00
sample_121  , -1.788549086526875e-01, -4.473601352553770e-01, -9.916075189145985e-01
sample_122  ,  6.238304957704472e-01,  8.631776674276919e-01,  1.913298476387155e+00
sample_123  ,  1.159822837032176e+00,  5.730328496666659e-01,  1.270170579660954e+00
sample_124  , -5.394811347108842e-01, -1.581164050272135e+00, -3.504769507440067e+00
sample_125  , -4.558876911242548e-02, -8.364962403989999e-02, -1.854157078725692e-01
sample_126  , -1.774711927009451e+00, -1.402461998275478e+00, -3.108662915814072e+00
sample_127  ,  8.560579403570500e-01, -8.663469558541584e-02, -1.920323443489996e-01
sample_128  ,  3.209279125504096e-01, -5.877253053348729e-01, -1.302737517042615e+00
sample_129  ,  2.383800441700023e-01, -5.100397986887962e-01, -1.130541725710057e+00
sample_130  , -4.530938854446866e-01, -5.755837878591045e-01, -1.275824926779890e+00
sample_131  , -1.973176095640294e+00, -1.472589797118113e+00, -3.264106477135400e+00
sample_132  , -1.816001882679791e+00, -1.398172274868639e+00, -3.099154419975797e+00
sample_133  , -7.468008306039436e-01, -4.473601352553770e-01, -9.916075189145985e-01
sample_134  , -7.067657146379936e-01, -6.171431887044595e-01, -1.367944476807107e+00
sample_135  , -2.536837988970826e-01, -5.211126911076571e-01, -1.155085627844759e+00
sample_136  ,  6.146172503432211e-01,  8.631776674276919e-01,  1.913298476387155e+00
sample_137  , -1.151054002547190e-01, -4.578838511975534e-01, -1.014934129921693e+00
sample_138  , -1.815639000231165e+00, -1.398172274868639e+00, -3.099154419975797e+00
sample_139  ,  8.520421198743031e-01,  5.886002936879511e-01,  1.304676994795545e+00
sample_140  ,  1.126558178803374e+00,  6.032513756862333e-01,  1.337152224313789e+00
sample_141  ,  1.061781709818084e+00,  9.728043373033690e-01,  2.156294267820906e+00
sample_142  , -1.777692938827583e+00, -1.402461998275478e+00, -3.108662915814072e+00
sample_143  , -3.328936692381322e-01, -5.755837878591045e-01, -1.275824926779890e+00
sample_144  ,  8.873929048783817e-01,  6.366215072817012e-01,  1.411119640695997e+00
sample_145  , -1.762064554666231e+00, -1.581164050272135e+00, -3.504769507440067e+00
sample_146  , -3.217748029897075e-01, -3.853491524211485e-01, -8.541554931577595e-01
sample_147  ,  8.683240096125067e-01,  3.281226224050927e-01,  7.273085683352810e-01
sample_148  ,  7.200591625990710e-01,  7.835878523654884e-01,  1.736881641660363e+00
sample_149  , -5.521775974130878e-02, -8.364962403989999e-02, -1.854157078725692e-01
sample_150  , -7.215165051259008e-02, -5.877253053348729e-01, -1.302737517042615e+00
sample_151  ,  3.504290275990568e-01,  8.906075040921062e-01,  1.974098780516860e+00
sample_152  ,  8.519616058308785e-01,  6.032513756862333e-01,  1.337152224313789e+00
sample_153  , -9.913967355276105e-01, -1.247805985167544e+00, -2.765856185045275e+00
sample_154  ,  5.054246852899474e-01,  7.378641816277466e-01,  1.635531672982359e+00
sample_155  ,  8.436294197965297e-01,  4.395731663479819e-01,  9.743471143554867e-01
sample_156  ,  1.251094685749461e+00,  7.919591430577618e-01,  1.755437239576434e+00
sample_157  ,  8.901058212217076e-01,  7.189380450241742e-01,  1.593580462132081e+00
sample_158  ,  6.024255549061891e-01,  8.073695238419123e-01,  1.789595512186437e+00
sample_159  ,  6.312368517391602e-01,  6.738951672194851e-01,  1.493739522395275e+00
sample_160  ,  9.396476115532189e-01,  6.515622188348972e-01,  1.444236855991960e+00
sample_161  ,  8.898755429510180e-01,  7.189380450241742e-01,  1.593580462132081e+00
sample_162  , -2.070307545566257e-01,  2.020834950702229e-01,  4.479333256768234e-01
sample_163  ,  8.034767045429615e-01,  6.606114360022053e-01,  1.464295129128593e+00
sample_164  ,  1.093969635151919e+00,  8.508443355580855e-01,  1.885960715037031e+00
sample_165  , -6.935421789790462e-01, -1.322775039200792e+00, -2.932030754048492e+00
sample_166  ,  8.056309836124022e-01,  5.956438490116069e-01,  1.320289567012872e+00
sample_167  , -1.966842040235683e+00, -1.468624968172770e+00, -3.255318134403054e+00
sample_168  , -3.242853769910010e-01, -5.877253053348729e-01, -1.302737517042615e+00
sample_169  ,  8.815045637926872e-01, -8.663469558541584e-02, -1.920323443489996e-01
