,True,Predicted
0,-0.0678693611050821,-0.04191091676794389
1,0.5170489600965991,1.03512961219121
2,-0.08424432995226028,-0.2190689839611528
3,0.3870884909923769,0.05926043105023487
4,-0.3064802267653849,-0.2159981923765105
5,0.9084282131303049,1.149350668014561
6,-0.3372731447832425,0.4235282217785891
7,-0.1223306809623438,0.5011500805489653
8,0.9505429496916736,0.9960153232243586
9,-0.2722343139012212,-0.386020729532334
10,1.033922593120234,0.6603815555716475
11,0.865504310515303,1.135769731434575
12,-1.974351437895262,-2.204533780454966
13,1.12774506954005,1.349062976144026
14,1.173303732952369,0.6461722517193809
15,-0.3117665424580768,-0.5671834309780408
16,0.2993778837652355,0.2605540453541941
17,-1.967465780026508,-1.922328930563639
18,-0.2068025907941206,-0.3196760731586774
19,-1.620136975480968,-1.306663077995019
20,0.5325233916633493,0.6526988049192666
21,-0.08260074571897974,-0.1123360003403936
22,-0.424457808303281,-0.2904931145830822
23,1.021301692810332,1.011393322963828
24,-1.579486740420006,-1.608689328933421
25,-0.3255503419433455,-0.205298682486611
26,-1.312962838052638,-1.350416205416938
27,-0.188039201562036,0.4131757656976486
28,-0.1926831941724512,0.8650418325394199
29,-1.967181256434801,-1.496478596578478
30,1.043102575673906,0.7564760404478217
31,0.8976586070063816,0.6284993007230082
32,0.6175426342807178,0.8116339381234622
33,0.9009804209061152,0.8523166430627936
34,1.273920780659581,1.224589836477224
35,0.8868754598844902,0.702997644483524
36,0.8652147852946854,1.040455054327661
37,1.562198884018698,1.01810504849667
38,0.8378932827646619,0.6061988150083142
39,0.5502215964767956,0.6274459190583964
40,-1.196527547584423,-1.013859565091246
41,0.4971833011969013,0.8273941961362467
42,0.002076718886760197,0.4757054096293729
43,-1.067584035797745,-1.022333798111831
44,-0.8176143883267203,-1.209241495437593
45,-0.08020569715810638,0.0419269225654297
46,1.470706272319645,0.997877649949077
47,0.8964593138558716,0.806759376777178
48,0.8562650810057257,0.9890827719418784
49,0.9391867703598284,0.7008024915028842
50,-0.7054910310732637,-1.102466281028923
51,-0.1899374215965192,0.4734785506830507
52,1.180038040705398,1.242014058075644
53,-1.706633203341722,-1.617308333769204
54,-1.491110713165102,-1.316572992330634
55,-1.811793316472483,-1.922328930563639
