# c0 + a0 * (Tx_boiling_pt / ne_d_std) + a1 * (Tx_cov_radius_cordero^3)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.687765896448181; Max AE: 2.78461102266421
# Coefficients
# Task   a0                      a1                      c0
# all , -2.007919980101802e-01,  2.314442458654840e-01,  3.480337294339077e-02, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         19|33|div; (Tx_boiling_pt / ne_d_std); $\left(\frac{ Tx_{boiling, pt} }{ ne_{d, std} } \right)$; (Tx_boiling_pt ./ ne_d_std); Tx_boiling_pt,ne_d_std
# 1;  1; Unitless;                                         107|cb; (Tx_cov_radius_cordero^3); $\left(Tx_{cov, radius, cordero}^3\right)$; (Tx_cov_radius_cordero).^3; Tx_cov_radius_cordero
# Number of Samples Per Task
# Task, n_samples               
# all , 214                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
sample_0    , -1.604369091098126e-02, -1.191234550329384e-01,  4.696443875723348e-01, -2.576257310629682e-01
sample_1    , -3.202941263068643e-01, -9.052298092161441e-02,  6.263365923044401e-01,  1.888238478587975e-03
sample_2    ,  1.566373447609220e+00,  8.587975360783090e-01, -6.703967341442952e-01,  2.978617424030741e+00
sample_3    , -1.229988929140020e+00, -9.234098247262287e-01,  5.431546972577961e-01, -3.668927164739889e+00
sample_4    , -5.015740038132262e-02,  2.718157624952267e-02,  1.045826670739398e-01,  5.780038270174503e-02
sample_5    ,  1.550035541557961e-02, -4.735285439327185e-01,  2.234680307389277e+00, -2.576257310629682e-01
sample_6    , -2.849253345366325e-01, -9.052298092161441e-02,  6.263365923044401e-01,  1.888238478587975e-03
sample_7    , -8.596644739960076e-03, -1.191234550329384e-01,  4.696443875723348e-01, -2.576257310629682e-01
sample_8    , -4.879038376897022e-01, -5.633461596163355e-01, -1.250062506007634e+00, -3.668927164739889e+00
sample_9    , -3.337341530470113e-01,  6.351437289537858e-02, -7.636476612015508e-02,  5.780038270174503e-02
sample_10   , -4.485894358631982e-02,  8.809740158373347e-03,  1.316320121201661e-01,  1.888238478587975e-03
sample_11   , -1.889081706965685e-01,  5.453968052282757e-02, -9.611581059005815e-02,  1.888238478587975e-03
sample_12   , -8.803093077721602e-02,  6.258967228250959e-01,  4.895140967714118e-01,  2.978617424030741e+00
sample_13   ,  7.030961086560218e-01, -9.392543680279079e-02,  8.154219572325354e-01,  1.512303498279833e-01
sample_14   ,  1.654107030850625e+00,  8.587975360783090e-01, -6.703967341442952e-01,  2.978617424030741e+00
sample_15   , -2.721548534224627e-01,  6.351437289537858e-02, -7.636476612015508e-02,  5.780038270174503e-02
sample_16   , -1.091377553569199e-01, -4.735285439327185e-01,  2.234680307389277e+00, -2.576257310629682e-01
sample_17   , -1.016940770210921e-01, -4.735285439327185e-01,  2.234680307389277e+00, -2.576257310629682e-01
sample_18   , -3.085037806422997e-01,  6.351437289537858e-02, -7.636476612015508e-02,  5.780038270174503e-02
sample_19   , -3.700463146583963e-01, -1.191234550329384e-01,  4.696443875723348e-01, -2.576257310629682e-01
sample_20   , -1.228134374597548e-01,  4.403449940581493e-02, -3.429276076048896e-01, -2.576257310629682e-01
sample_21   , -1.679966809266178e-01,  8.809740158373347e-03,  1.316320121201661e-01,  1.888238478587975e-03
sample_22   , -7.329624959252305e-02,  6.351437289537858e-02, -7.636476612015508e-02,  5.780038270174503e-02
sample_23   , -1.253198409486902e+00, -1.200065802486838e+00,  1.920978417835463e+00, -3.668927164739889e+00
sample_24   , -1.139675111481394e+00, -9.234098247262287e-01,  5.431546972577961e-01, -3.668927164739889e+00
sample_25   , -3.094527088114199e-03,  4.919709693632394e-01,  1.156501600203030e+00,  2.978617424030741e+00
sample_26   ,  2.767472857125728e-02, -9.052298092161441e-02,  6.263365923044401e-01,  1.888238478587975e-03
sample_27   ,  7.064099332708291e-03,  8.083592497782972e-02, -2.270784222259508e-01,  1.888238478587975e-03
sample_28   , -2.132166347170482e-03, -4.735285439327185e-01,  2.234680307389277e+00, -2.576257310629682e-01
sample_29   , -3.361241423951178e-03,  8.587975360783090e-01, -6.703967341442952e-01,  2.978617424030741e+00
sample_30   ,  1.213059173271408e+00,  8.083592497782972e-02, -2.270784222259508e-01,  1.888238478587975e-03
sample_31   ,  3.457564968314577e+00,  1.495138632863979e+00, -3.172847570135182e+00,  3.557024517299411e+00
sample_32   , -4.012693904379927e-02,  8.587975360783090e-01, -6.703967341442952e-01,  2.978617424030741e+00
sample_33   , -5.547166731033191e-02, -5.633461596163355e-01, -1.250062506007634e+00, -3.668927164739889e+00
sample_34   , -5.961656316083226e-01, -1.200065802486838e+00,  1.920978417835463e+00, -3.668927164739889e+00
sample_35   , -1.241125445779972e+00, -7.196573004394199e-01, -4.715895470645222e-01, -3.668927164739889e+00
sample_36   , -1.133119143579825e-01,  2.718157624952267e-02,  1.045826670739398e-01,  5.780038270174503e-02
sample_37   , -8.178414592916317e-02,  8.809740158373347e-03,  1.316320121201661e-01,  1.888238478587975e-03
sample_38   , -1.001493603417651e-01, -9.392543680279079e-02,  8.154219572325354e-01,  1.512303498279833e-01
sample_39   , -1.040065680316376e-01,  8.809740158373347e-03,  1.316320121201661e-01,  1.888238478587975e-03
sample_40   , -2.094987235152617e+00,  3.539493635673691e-02,  1.713705286842168e-01,  1.512303498279833e-01
sample_41   ,  1.242893291576708e+00,  9.493033303364928e-02, -1.251323064232555e-01,  1.512303498279833e-01
sample_42   , -4.030159905679299e-02, -9.392543680279079e-02,  8.154219572325354e-01,  1.512303498279833e-01
sample_43   , -1.332563187008458e+00, -5.633461596163355e-01, -1.250062506007634e+00, -3.668927164739889e+00
sample_44   ,  1.989044019254788e-01, -9.392543680279079e-02,  8.154219572325354e-01,  1.512303498279833e-01
sample_45   , -5.196742813319786e-02,  6.351437289537858e-02, -7.636476612015508e-02,  5.780038270174503e-02
sample_46   , -1.099738220333370e-01,  8.809740158373347e-03,  1.316320121201661e-01,  1.888238478587975e-03
sample_47   ,  1.193209395566249e+00, -1.191234550329384e-01,  4.696443875723348e-01, -2.576257310629682e-01
