# c0 + a0 * (heat_of_formation_std / surf_charge_sum) + a1 * (lattice_constant_sum + Tx_s_fill)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.453121973267767; Max AE: 1.26060972774441
# Coefficients
# Task   a0                      a1                      c0
# all ,  1.117349762604829e-01,  4.813260338755067e-01,  4.881195323963911e-02, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         26|321|div; (heat_of_formation_std / surf_charge_sum); $\left(\frac{ heat_{of, formation, std} }{ surf_{charge, sum} } \right)$; (heat_of_formation_std ./ surf_charge_sum); heat_of_formation_std,surf_charge_sum
# 1;  1; Unitless;                                         303|83|add; (lattice_constant_sum + Tx_s_fill); $\left(lattice_{constant, sum} + Tx_{s, fill}\right)$; (lattice_constant_sum + Tx_s_fill); lattice_constant_sum,Tx_s_fill
# Number of Samples Per Task
# Task, n_samples               
# all , 191                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
sample_40   , -1.125378376788511e+00, -1.292447279294751e+00, -1.810826094205603e-01, -2.744555412540342e+00
sample_41   ,  1.133851112289021e-01,  2.143682423240264e-01, -1.816739769286025e-01,  3.861325037567429e-01
sample_42   ,  6.270615110754807e-01,  8.747909518501683e-01,  2.297101295334748e-01,  1.662723988346144e+00
sample_43   ,  8.981057808172022e-02,  1.016002190460771e+00,  1.489658380347307e+00,  1.663619328897356e+00
sample_44   , -1.516772662271726e-01,  5.460471460918884e-02, -2.357929892829673e+00,  5.594046093887337e-01
sample_45   , -1.009473785557556e+00, -1.139876174497672e+00,  1.501715245994833e+00, -2.818219147999375e+00
sample_46   ,  2.198710725245677e-01, -9.645239673139135e-03,  3.320427425411629e-01, -1.985306718165102e-01
sample_47   , -3.190705676073038e-01, -1.220349912509152e-01, -9.267827482194945e-01, -1.398073060328772e-01
sample_48   ,  7.406397181312827e-01,  1.100300761708104e-01,  3.565247442311916e-01,  4.442277706456799e-02
sample_49   ,  2.377397508246557e+00,  1.448113023259986e+00,  4.710551883371812e-01,  2.797828571397045e+00
sample_50   ,  7.217347674185606e-01, -1.928380391068259e-01, -2.756452970702512e-01, -4.380622629619542e-01
sample_51   ,  1.833747993630055e-01, -9.645239673139135e-03,  3.320427425411629e-01, -1.985306718165102e-01
sample_52   ,  1.163396488687538e+00,  9.969215915591737e-01,  8.493995430872691e-01,  1.772607215253375e+00
sample_53   ,  5.877481602536888e-01,  2.419983539826022e-01, -6.814949480038603e-01,  5.595650424541042e-01
sample_54   ,  6.975449340049772e-01,  1.707549895241547e-01,  1.561163036367200e+00, -1.090601272905471e-01
sample_55   ,  1.094083839394089e+00,  6.811023406134678e-02,  9.981983148734356e-01, -1.916276654542772e-01
sample_56   ,  8.189522525504062e-01,  9.918090501709446e-01,  2.923965823355232e-01,  1.891288041113629e+00
sample_57   , -2.183617466012437e-01, -1.023116716486517e-01, -3.061917324261497e-01, -2.428941937612656e-01
sample_58   ,  1.763197294482562e-02,  2.308610135262657e-01, -9.915902411821413e-01,  6.084116622309752e-01
sample_59   ,  1.375372773594956e+00,  9.892804176888911e-01,  9.192176244326646e-02,  1.932572774040775e+00
sample_60   ,  9.387809664761781e-03, -2.697361846930804e-01, -9.295828102003635e-01, -4.460203886631146e-01
sample_61   , -1.568914413366311e+00, -1.169148580342702e+00,  1.194958673725323e+00, -2.807824878578775e+00
sample_62   ,  2.195632848632222e+00,  1.508013442570644e+00, -7.875626076134665e-02,  3.049910486739289e+00
sample_63   , -2.084290051031134e-01, -1.892044852817625e-01, -1.015849474898430e+00, -2.586822918280081e-01
sample_64   ,  1.216296062100502e+00,  9.496197745778427e-01,  5.504610498859466e-01,  1.743728803196129e+00
sample_65   , -6.952294439596317e-01, -1.892044852817625e-01, -1.015849474898430e+00, -2.586822918280081e-01
sample_66   , -1.577237781016708e+00, -1.301758322278933e+00,  3.124809935219234e-01, -2.878475782321693e+00
sample_67   ,  1.322307579187809e+00,  9.498888598312770e-01,  8.702187434560613e-01,  1.670059334787735e+00
sample_68   ,  1.105398899289431e+00,  9.918090501709446e-01,  2.923965823355232e-01,  1.891288041113629e+00
sample_69   ,  5.882307291037275e-01,  2.419983539826022e-01, -6.814949480038603e-01,  5.595650424541042e-01
sample_70   ,  1.403060937884271e+00,  8.797377872916246e-01,  1.984111128611381e-01,  1.680267253684043e+00
sample_71   ,  4.179482560341836e-02,  2.143682423240264e-01, -1.816739769286025e-01,  3.861325037567429e-01
sample_72   ,  1.044938442808791e-01,  1.283571649404369e-01,  9.852965710177136e-01, -6.346400385918560e-02
sample_73   , -1.371996605296394e+00, -1.169148580342702e+00,  1.194958673725323e+00, -2.807824878578775e+00
sample_74   , -5.824386467881182e-02,  2.308610135262657e-01, -9.915902411821413e-01,  6.084116622309752e-01
sample_75   ,  1.316921203657170e+00,  9.498888598312770e-01,  8.702187434560613e-01,  1.670059334787735e+00
sample_76   , -1.913439302648285e-01, -3.148921411117275e-02, -3.937257661810657e-01, -7.543375105037646e-02
sample_77   ,  2.615566878383235e-01, -2.345760855810193e-01, -7.774785100640567e-01, -4.082814602262792e-01
sample_78   ,  2.722099154462537e-01,  8.194202946172062e-01, -5.184223653900560e-01,  1.721357653140420e+00
sample_79   , -1.125194942406280e+00, -1.263149057888520e+00,  5.671745993942948e-01, -2.857385960308882e+00
sample_80   ,  1.144683531465042e+00,  1.374566515569617e+00,  5.182495349244441e-02,  2.742348864352521e+00
sample_81   , -8.996696257742992e-01, -1.139876174497672e+00,  1.501715245994833e+00, -2.818219147999375e+00
sample_82   ,  1.206876606666530e+00,  1.028151785295330e+00,  1.379328393657748e+00,  1.714473244030620e+00
sample_83   , -1.124856879182589e+00, -1.292447279294751e+00, -1.810826094205603e-01, -2.744555412540342e+00
sample_84   , -7.863443687304406e-01, -1.263149057888520e+00,  5.671745993942948e-01, -2.857385960308882e+00
sample_85   , -7.844604950229476e-01, -1.142444883850790e+00,  1.284048179899025e+00, -2.773026672257637e+00
sample_86   , -1.426333690148897e-01, -8.564192552531518e-01, -1.066783113066925e+01,  5.957264503950399e-01
sample_87   , -3.103507001489021e-01, -1.220349912509152e-01, -9.267827482194945e-01, -1.398073060328772e-01
sample_88   , -2.034396072984968e-01,  9.615230420206146e-01,  7.215752684263192e-01,  1.728736521050979e+00
sample_89   ,  2.408535342476809e+00,  1.467940829803613e+00,  8.740611459637997e-01,  2.745468938235930e+00
sample_90   ,  3.248944683080119e-01,  1.020317299074353e+00,  1.388614070521829e+00,  1.696040787690138e+00
sample_91   ,  6.564721269977320e-04, -1.023116716486517e-01, -3.061917324261497e-01, -2.428941937612656e-01
sample_92   ,  2.513366875112233e+00,  1.475713530135257e+00,  7.722996383380369e-01,  2.785240358485745e+00
sample_93   ,  1.280502599190328e-01, -9.846206123398694e-02, -8.728748352546192e-01, -1.033465093869080e-01
sample_94   ,  2.276116921145048e+00,  1.390861588606544e+00, -1.415890061288366e+00,  3.116918620987058e+00
sample_95   ,  8.208228313924362e-01,  1.045404332507713e+00,  1.573652784324618e+00,  1.705206585566919e+00
sample_96   , -5.603622190312795e-02,  2.308610135262657e-01, -9.915902411821413e-01,  6.084116622309752e-01
sample_97   ,  3.704961165717614e-01,  2.098589445553624e-01, -1.240290380031536e+00,  6.225111180297196e-01
sample_98   , -1.208327995079399e+00, -1.141549466059390e+00,  1.351114198903662e+00, -2.786735056565964e+00
sample_99   ,  1.400692844342275e+00,  9.092014148291032e-01,  7.760200208110067e-01,  1.607394631778003e+00
sample_100  ,  9.547910169160603e-01,  1.381270538121649e+00,  3.399283976100248e-01,  2.689396796225657e+00
sample_101  ,  1.203403822784711e+00,  1.100300761708104e-01,  3.565247442311916e-01,  4.442277706456799e-02
sample_102  ,  1.071668001536855e+00,  1.344737046270203e+00, -3.160434674406545e-01,  2.765772280471840e+00
sample_103  , -1.234324800530492e+00, -3.556752081941830e-01, -2.716474168201207e+00, -2.097579969334437e-01
sample_104  ,  3.751776904570919e-01,  1.344757481540313e+00,  2.887819682515879e-02,  2.685744656808500e+00
sample_105  ,  6.887741463409074e-01,  3.280871184849300e-02,  3.891686240448426e-01, -1.235898002049636e-01
sample_106  , -1.258232313573642e+00, -1.204079131366603e+00, -9.867480603320436e+00, -3.123628539950210e-01
sample_107  , -1.024277748285577e+00, -1.216122738233343e+00,  7.154994933186520e-01, -2.794116494270448e+00
sample_108  , -1.536587774880273e+00, -1.216122738233343e+00,  7.154994933186520e-01, -2.794116494270448e+00
sample_109  ,  7.272814633777750e-01,  1.381270538121649e+00,  3.399283976100248e-01,  2.689396796225657e+00
sample_110  , -1.493732732793762e+00, -1.207490327726851e+00,  3.975615444748062e-01, -2.702375768514719e+00
sample_111  ,  1.157664490109502e+00,  1.374566515569617e+00,  5.182495349244441e-02,  2.742348864352521e+00
sample_112  , -8.886803335150877e-01, -8.318676746511692e-01, -1.166236553682777e+01,  8.776057781594528e-01
sample_113  , -1.323029270669934e+00, -1.263149057888520e+00,  5.671745993942948e-01, -2.857385960308882e+00
sample_114  , -1.147928785840820e-01, -5.214694387612135e-01, -3.038328278361448e+00, -4.794958878253330e-01
sample_115  , -4.227680395476078e-01, -1.342446166147772e-01, -7.455288467063315e-01, -2.072502105547450e-01
sample_116  ,  1.435630648819219e-01,  1.093251478449836e-01,  1.044367785323280e+00, -1.167175908658533e-01
sample_117  , -4.257186306718829e-01, -1.591246846254662e-01, -1.113949335836266e+00, -1.734157917825166e-01
sample_118  , -1.125220750087799e+00, -1.292447279294751e+00, -1.810826094205603e-01, -2.744555412540342e+00
sample_119  ,  8.960280603756311e-01,  1.374566515569617e+00,  5.182495349244441e-02,  2.742348864352521e+00
sample_120  , -5.950896234371852e-02, -1.220349912509152e-01, -9.267827482194945e-01, -1.398073060328772e-01
sample_121  ,  6.455886443141616e-01,  1.100300761708104e-01,  3.565247442311916e-01,  4.442277706456799e-02
sample_122  ,  2.309959202678488e-01,  1.647739285492543e-01,  1.169640394067354e+00, -3.059831656355350e-02
sample_123  , -1.273783569372800e+00, -7.778902596857944e-01, -5.570547514145128e+00, -4.244050898925012e-01
sample_124  , -3.086702031211962e-01, -8.318676746511692e-01, -1.166236553682777e+01,  8.776057781594528e-01
sample_125  , -1.285645341286180e-01,  5.460471460918884e-02, -2.357929892829673e+00,  5.594046093887337e-01
sample_126  , -4.456364241904676e-01, -1.339445912861002e-01,  2.424762454747861e-01, -4.359822808002785e-01
sample_127  , -1.312870168885039e+00, -1.142444883850790e+00,  1.284048179899025e+00, -2.773026672257637e+00
sample_128  , -6.146697731841976e-01, -8.564192552531518e-01, -1.066783113066925e+01,  5.957264503950399e-01
sample_129  , -4.185252396625063e-01, -1.339445912861002e-01,  2.424762454747861e-01, -4.359822808002785e-01
sample_130  ,  1.751196454240639e+00,  1.344737046270203e+00, -3.160434674406545e-01,  2.765772280471840e+00
sample_131  ,  7.693046916954252e-04, -1.023116716486517e-01, -3.061917324261497e-01, -2.428941937612656e-01
sample_132  , -2.067338228971204e-01, -3.148921411117275e-02, -3.937257661810657e-01, -7.543375105037646e-02
sample_133  ,  9.471170990792244e-01,  1.893448933784505e-01,  1.362871004427431e+00, -2.440636566528753e-02
sample_134  , -1.313071851118696e+00, -1.142444883850790e+00,  1.284048179899025e+00, -2.773026672257637e+00
sample_135  , -2.394582211541166e-01, -1.506073139177542e-01, -1.170666283132946e+00, -1.425538885775974e-01
sample_136  ,  2.108697536371759e-01,  1.647739285492543e-01,  1.169640394067354e+00, -3.059831656355350e-02
sample_137  , -1.257663719127268e+00, -1.204079131366603e+00, -9.867480603320436e+00, -3.123628539950210e-01
sample_138  , -1.016507740101917e-01,  3.042810396549938e-01,  3.753212673783429e-01,  4.436339580377043e-01
sample_139  , -4.959507111345874e-01, -3.137569534069991e-01, -2.108531641889686e+00, -2.637966051270312e-01
sample_140  , -2.622678216349354e-01,  1.675726143177931e-01,  1.272871775762228e+00, -4.874790665353057e-02
sample_141  , -3.959091098863545e-01, -1.892044852817625e-01, -1.015849474898430e+00, -2.586822918280081e-01
sample_142  , -1.178426148841893e+00, -1.161956138308533e+00,  1.096448830976003e+00, -2.770013840541520e+00
sample_143  , -6.927192343730731e-01, -1.139876174497672e+00,  1.501715245994833e+00, -2.818219147999375e+00
sample_144  , -1.262478821483432e-01,  1.019434054239713e+00,  1.397328075622559e+00,  1.692182895415432e+00
sample_145  , -1.813117814051993e-01,  5.460471460918884e-02, -2.357929892829673e+00,  5.594046093887337e-01
sample_146  ,  9.433555646240127e-01,  2.098589445553624e-01, -1.240290380031536e+00,  6.225111180297196e-01
sample_147  ,  1.449954621122858e+00,  1.893448933784505e-01,  1.362871004427431e+00, -2.440636566528753e-02
sample_148  , -1.188804051089209e+00, -7.778902596857944e-01, -5.570547514145128e+00, -4.244050898925012e-01
sample_149  ,  7.146747160802146e-01,  8.797377872916246e-01,  1.984111128611381e-01,  1.680267253684043e+00
sample_150  , -1.271944244135193e-01, -5.214694387612135e-01, -3.038328278361448e+00, -4.794958878253330e-01
sample_151  ,  1.312609452951772e+00,  9.498888598312770e-01,  8.702187434560613e-01,  1.670059334787735e+00
sample_152  ,  1.102249623792028e+00,  1.012694329840544e+00,  1.109005262542794e+00,  1.745111713893268e+00
sample_153  , -1.465419622943953e+00, -1.230398948703347e+00,  1.795566177062957e-01, -2.699362936798602e+00
sample_154  , -1.497054233279405e+00, -1.207490327726851e+00,  3.975615444748062e-01, -2.702375768514719e+00
sample_155  ,  6.655838023990143e-02, -2.697361846930804e-01, -9.295828102003635e-01, -4.460203886631146e-01
sample_156  , -7.739334382991797e-01, -1.161956138308533e+00,  1.096448830976003e+00, -2.770013840541520e+00
sample_157  , -1.364434796418395e-01,  1.019434054239713e+00,  1.397328075622559e+00,  1.692182895415432e+00
sample_158  ,  1.282149100751815e-02, -1.023116716486517e-01, -3.061917324261497e-01, -2.428941937612656e-01
sample_159  , -1.204046266440330e+00, -1.141549466059390e+00,  1.351114198903662e+00, -2.786735056565964e+00
sample_160  , -1.411474534384296e+00, -1.216122738233343e+00,  7.154994933186520e-01, -2.794116494270448e+00
sample_161  , -3.995287455459355e-01,  1.050286506679160e-01,  7.100781004195130e-01, -4.804199365448647e-02
sample_162  ,  1.274457345797966e-01, -9.846206123398694e-02, -8.728748352546192e-01, -1.033465093869080e-01
sample_163  , -1.250133698655917e+00, -1.204079131366603e+00, -9.867480603320436e+00, -3.123628539950210e-01
sample_164  , -5.256877184292346e-01, -3.137569534069991e-01, -2.108531641889686e+00, -2.637966051270312e-01
sample_165  , -1.179839054125706e+00, -1.161956138308533e+00,  1.096448830976003e+00, -2.770013840541520e+00
sample_166  ,  1.244938154693349e+00,  1.020317299074353e+00,  1.388614070521829e+00,  1.696040787690138e+00
sample_167  , -1.496785598800414e+00, -1.207490327726851e+00,  3.975615444748062e-01, -2.702375768514719e+00
sample_168  , -1.204309556911847e+00, -1.141549466059390e+00,  1.351114198903662e+00, -2.786735056565964e+00
sample_169  ,  7.267955056450571e-01,  1.381270538121649e+00,  3.399283976100248e-01,  2.689396796225657e+00
sample_170  , -1.081247635912268e+00, -1.142444883850790e+00,  1.284048179899025e+00, -2.773026672257637e+00
sample_171  ,  1.702497449961780e+00,  9.815372643548680e-01,  1.045021837562864e+00,  1.695233092491526e+00
sample_172  ,  2.196961822403496e-02, -5.214694387612135e-01, -3.038328278361448e+00, -4.794958878253330e-01
sample_173  , -1.447054374240326e+00, -1.301758322278933e+00,  3.124809935219234e-01, -2.878475782321693e+00
sample_174  , -3.478683752249606e-01, -1.342446166147772e-01, -7.455288467063315e-01, -2.072502105547450e-01
sample_175  ,  1.305669837458387e+00,  9.498888598312770e-01,  8.702187434560613e-01,  1.670059334787735e+00
sample_176  , -1.035082346188746e+00, -1.181675403347827e+00,  1.114644118955951e+00, -2.815206316283259e+00
sample_177  ,  1.463249486311197e+00,  9.976980745252432e-01,  1.107531538377498e+00,  1.714297696497914e+00
sample_178  , -1.104312445665046e+00, -1.158856362033288e+00,  1.027501095714885e+00, -2.747568244256457e+00
sample_179  ,  1.362381822075674e+00,  9.815372643548680e-01,  1.045021837562864e+00,  1.695233092491526e+00
sample_180  ,  8.132830352875333e-01,  1.414743757299851e+00,  5.995597668399704e-01,  2.698669750495095e+00
sample_181  ,  1.329100429794831e+00,  1.448113023259986e+00,  4.710551883371812e-01,  2.797828571397045e+00
sample_182  , -3.574933362507811e-01, -1.506073139177542e-01, -1.170666283132946e+00, -1.425538885775974e-01
sample_183  , -9.770845545746801e-02,  3.042810396549938e-01,  3.753212673783429e-01,  4.436339580377043e-01
sample_184  ,  3.119088608070613e-01,  1.923172105911887e-01,  1.839965487420008e+00, -1.289837622236127e-01
sample_185  ,  1.832240373305453e-01, -9.645239673139135e-03,  3.320427425411629e-01, -1.985306718165102e-01
sample_186  ,  7.233508321383376e-01,  9.356559043834030e-01,  4.576332175778127e-01,  1.736266596079970e+00
sample_187  ,  1.436661363487972e+00,  1.475713530135257e+00,  7.722996383380369e-01,  2.785240358485745e+00
sample_188  , -1.197612116511286e+00, -1.204079131366603e+00, -9.867480603320436e+00, -3.123628539950210e-01
sample_189  ,  2.738953495844297e+00,  1.490607023358425e+00,  1.140512368589546e+00,  2.730706122639527e+00
sample_190  ,  1.530798523942711e+00,  9.976980745252432e-01,  1.107531538377498e+00,  1.714297696497914e+00
