,True,Predicted
0,-1.181825419945348,-1.137159134548779
1,0.9820173801588558,1.110720566883473
2,-0.2265898778388331,-0.08211503679183997
3,-1.580056596568767,-1.366933537895594
4,-0.653838879058945,-0.01518328606459531
5,-0.1243329001943635,-0.06035556928422526
6,-1.464725422431774,-1.302072816718354
7,-0.5544795303232762,-1.037565092151104
8,1.375534745025239,1.004771680255108
9,-1.322271680592587,-0.9484253604555114
10,0.3192860772233725,0.1271821516609617
11,1.159555402280817,0.7819080117915052
12,0.1180415291424685,-0.06314261409646393
13,0.1859810708562005,-0.01781634355601574
14,0.0473560329518647,-0.2651140891120192
15,-1.512819293106766,-0.3906856112766777
16,-0.4904647979091847,-0.6135788964886025
17,0.08217680552511124,0.378434169240069
18,1.184682610579223,1.332098920937139
19,-1.570848599014777,-1.516427819590727
20,-1.371480668945601,-1.64955293581458
21,-1.540845998544176,-1.455067609772094
22,-0.450345282958346,-0.1972493103782386
23,-0.1604395816727296,-0.2281935492265504
24,0.4029752984309805,0.3737604418122245
25,1.159859402839996,1.368977249958244
26,-0.4882595012842761,-0.1137045832575937
27,-0.6292389468500847,-0.444145756875891
28,0.9390649292973059,2.016849005005671
29,-0.1840501760547247,0.0004293858485137415
30,-0.007494366413350256,-0.08801753137637805
31,-1.033760245705074,-1.019496066867632
32,-1.276224306766404,-1.233992234899601
33,-1.176387515954566,-1.083579796938046
34,0.03616514535288465,-0.07312132706516353
35,-0.6865864347172117,-0.2621994669049523
36,-0.5779541781958595,-0.7874721169251534
37,0.885024082945158,0.7637870562520314
38,0.7291833242535585,1.449706878258011
39,1.295296019257506,0.9733685609000448
40,-1.125378376788511,-1.231216784105083
41,0.1133851112289021,-0.4325465273270774
42,0.6270615110754807,1.080526518769239
43,0.08981057808172022,0.2343994041240097
44,-0.1516772662271726,-0.1418300921220595
45,-1.009473785557556,-1.074727808426543
46,0.2198710725245677,-0.3200393817478939
47,-0.3190705676073038,0.001630562856439174
48,0.7406397181312827,1.173907020975373
49,2.377397508246557,1.955993567416168
50,0.7217347674185606,0.09606061888779538
51,0.1833747993630055,-0.3069024031367554
52,1.163396488687538,0.728989205629404
53,0.5877481602536888,0.2572165072854871
54,0.6975449340049772,0.7306504177813608
55,1.094083839394089,0.6389764462525539
56,0.8189522525504062,1.164724808512062
57,-0.2183617466012437,0.01595403646725079
58,0.01763197294482562,-0.2267646875898609
59,1.375372773594956,0.7657167478694961
60,0.00938780966476178,-0.01596570413962734
