# c0 + a0 * (lattice_constant_av + Tx_s_fill)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.507158448929215; Max AE: 1.29283612320351
# Coefficients
# Task   a0                      c0
# all ,  4.985178764690080e-01,  2.030723119029767e-16, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         204|83|add; (lattice_constant_av + Tx_s_fill); $\left(lattice_{constant, av} + Tx_{s, fill}\right)$; (lattice_constant_av + Tx_s_fill); lattice_constant_av,Tx_s_fill
# Number of Samples Per Task
# Task, n_samples               
# all , 191                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
sample_67   ,  1.322307579187809e+00,  7.534262151400319e-01,  1.511332392885355e+00
sample_68   ,  1.105398899289431e+00,  8.905219498753594e-01,  1.786339050031482e+00
sample_69   ,  5.882307291037275e-01,  5.952311317925383e-02,  1.194001579258394e-01
sample_70   ,  1.403060937884271e+00,  7.656985546751627e-01,  1.535950044757853e+00
sample_71   ,  4.179482560341836e-02, -7.154948241149764e-02, -1.435244066236528e-01
sample_72   ,  1.044938442808791e-01,  2.481104909607090e-01,  4.976962766472295e-01
sample_73   , -1.371996605296394e+00, -1.180118341518070e+00, -2.367253808182015e+00
sample_74   , -5.824386467881182e-02,  7.287535153541315e-02,  1.461840286482555e-01
sample_75   ,  1.316921203657170e+00,  7.534262151400319e-01,  1.511332392885355e+00
sample_76   , -1.913439302648285e-01, -2.824008306942292e-01, -5.664808505854770e-01
sample_77   ,  2.615566878383235e-01, -4.075331544953797e-01, -8.174895499875130e-01
sample_78   ,  2.722099154462537e-01,  8.267404667087949e-01,  1.658396831352530e+00
sample_79   , -1.125194942406280e+00, -1.240143504445173e+00, -2.487661050851544e+00
sample_80   ,  1.144683531465042e+00,  1.594879112372091e+00,  3.199241567160214e+00
sample_81   , -8.996696257742992e-01, -1.192707205475427e+00, -2.392506390991127e+00
sample_82   ,  1.206876606666530e+00,  8.271236310225534e-01,  1.659165438320995e+00
sample_83   , -1.124856879182589e+00, -1.103490473951557e+00, -2.213542434561340e+00
sample_84   , -7.863443687304406e-01, -1.240143504445173e+00, -2.487661050851544e+00
sample_85   , -7.844604950229476e-01, -1.137973014356488e+00, -2.282712552690644e+00
sample_86   , -1.426333690148897e-01,  7.205088407225078e-02,  1.445301913395474e-01
sample_87   , -3.103507001489021e-01, -3.096802783965000e-01, -6.212019528566545e-01
sample_88   , -2.034396072984968e-01,  8.042971116020368e-01,  1.613376670258761e+00
sample_89   ,  2.408535342476809e+00,  1.590625849846061e+00,  3.190709751699241e+00
sample_90   ,  3.248944683080119e-01,  7.670658510439975e-01,  1.538692767603660e+00
sample_91   ,  6.564721269977320e-04, -3.803186156721216e-01, -7.628986514303376e-01
sample_92   ,  2.513366875112233e+00,  1.627259963753664e+00,  3.264195810347892e+00
sample_93   ,  1.280502599190328e-01, -2.753839867131546e-01, -5.524054396277502e-01
sample_94   ,  2.276116921145048e+00,  1.767860488529435e+00,  3.546232887476684e+00
sample_95   ,  8.208228313924362e-01,  7.819464227698890e-01,  1.568542392718992e+00
sample_96   , -5.603622190312795e-02,  7.287535153541315e-02,  1.461840286482555e-01
sample_97   ,  3.704961165717614e-01,  9.021543993178635e-02,  1.809673116855514e-01
sample_98   , -1.208327995079399e+00, -1.154575718995899e+00, -2.316016683641789e+00
sample_99   ,  1.400692844342275e+00,  7.132503171848062e-01,  1.430741706268878e+00
sample_100  ,  9.547910169160603e-01,  1.552361627049817e+00,  3.113953782450416e+00
sample_101  ,  1.203403822784711e+00,  2.417781029369554e-01,  4.849938474613280e-01
sample_102  ,  1.071668001536855e+00,  1.612055441439392e+00,  3.233696357806760e+00
sample_103  , -1.234324800530492e+00, -3.380558559734954e-01, -6.781218325969339e-01
sample_104  ,  3.751776904570919e-01,  1.541604546981753e+00,  3.092375659426513e+00
sample_105  ,  6.887741463409074e-01,  1.730497989336987e-01,  3.471285727192107e-01
sample_106  , -1.258232313573642e+00, -3.837756157449389e-01, -7.698332073128732e-01
sample_107  , -1.024277748285577e+00, -1.163515636878659e+00, -2.333949677230870e+00
sample_108  , -1.536587774880273e+00, -1.163515636878659e+00, -2.333949677230870e+00
sample_109  ,  7.272814633777750e-01,  1.552361627049817e+00,  3.113953782450416e+00
sample_110  , -1.493732732793762e+00, -1.052405228907215e+00, -2.111068185480889e+00
sample_111  ,  1.157664490109502e+00,  1.594879112372091e+00,  3.199241567160214e+00
sample_112  , -8.886803335150877e-01,  1.933250870564110e-01,  3.877997082586656e-01
