# c0 + a0 * (surf_bond_length_sum - surf_bond_length_std)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.767198202062697; Max AE: 4.3091518759198
# Coefficients
# Task   a0                      c0
# all ,  4.385055792443411e-01,  6.532103568942939e-16, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         34|24|sub; (surf_bond_length_sum - surf_bond_length_std); $\left(surf_{bond, length, sum} - surf_{bond, length, std}\right)$; (surf_bond_length_sum - surf_bond_length_std); surf_bond_length_sum,surf_bond_length_std
# Number of Samples Per Task
# Task, n_samples               
# all , 249                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
sample_67   , -8.186980666536994e-01, -7.683751867044631e-01, -1.752258632669107e+00
sample_68   , -1.519725205686222e+00, -7.890004964139847e-01, -1.799294088284208e+00
sample_69   , -4.808586191048539e-01, -5.088787684351478e-02, -1.160484136398183e-01
sample_70   ,  8.866178323220959e-01,  6.695412322807331e-01,  1.526870498283114e+00
sample_71   ,  1.781360476811337e-01,  6.256265925249584e-02,  1.426724361416493e-01
sample_72   , -9.318174722477794e-01, -3.526159537863011e-01, -8.041310543732432e-01
sample_73   , -1.222270420253936e-01, -8.178936706276955e-01, -1.865184183145717e+00
sample_74   , -2.434285230473981e+00, -6.325578404055937e-01, -1.442530882949439e+00
sample_75   , -9.612430706155806e-01, -8.165003485022675e-01, -1.862006750083568e+00
sample_76   ,  3.194841838858961e-01, -8.395752471083115e-02, -1.914628426290776e-01
sample_77   , -1.520333950726896e+00, -7.890004964139847e-01, -1.799294088284208e+00
sample_78   , -1.191333721564746e-01,  7.773937545463105e-01,  1.772825230378964e+00
sample_79   , -1.109465205294274e+00, -7.894331749251111e-01, -1.800280799814474e+00
sample_80   ,  1.155870544750295e+00,  7.661915252039637e-01,  1.747278852242450e+00
sample_81   ,  4.184809752529952e-01,  3.408775927576649e-02,  7.773620425652938e-02
sample_82   ,  1.925587530492404e+00,  5.307815626129475e-01,  1.210432860461254e+00
sample_83   ,  1.735070504573175e+00,  8.491177535582745e-01,  1.936389851690197e+00
sample_84   ,  1.350117632375153e+00,  7.978492879219288e-01,  1.819473515700369e+00
sample_85   , -1.179733690407144e+00, -7.950918520887432e-01, -1.813185258575030e+00
sample_86   ,  8.531780353819968e-01,  8.157365062602058e-01,  1.860264828707381e+00
