# c0 + a0 * (surf_M_Tx_length_max - site_bond_length_max) + a1 * (surf_bond_length_sum^2) + a2 * (surf_bond_length_std / lattice_param_gamma)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.679582320036419; Max AE: 4.1488411387327
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  2.442498557618908e-01, -2.921542613786253e-01, -1.400034862929908e-01,  1.974679556227624e-01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         35|30|sub; (surf_M_Tx_length_max - site_bond_length_max); $\left(surf_{M, Tx, length, max} - site_{bond, length, max}\right)$; (surf_M_Tx_length_max - site_bond_length_max); surf_M_Tx_length_max,site_bond_length_max
# 1;  1; Unitless;                                         34|sq; (surf_bond_length_sum^2); $\left(surf_{bond, length, sum}^2\right)$; (surf_bond_length_sum).^2; surf_bond_length_sum
# 2;  1; Unitless;                                         24|41|div; (surf_bond_length_std / lattice_param_gamma); $\left(\frac{ surf_{bond, length, std} }{ lattice_{param, gamma} } \right)$; (surf_bond_length_std ./ lattice_param_gamma); surf_bond_length_std,lattice_param_gamma
# Number of Samples Per Task
# Task, n_samples               
# all , 249                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
sample_70   ,  8.866178323220959e-01,  5.665611601897528e-01, -1.636552330208436e-01,  6.192455318566428e-01, -4.214046437128890e+00
sample_71   ,  1.781360476811337e-01,  1.753651917032472e-02, -2.540458442062128e-01,  4.528522164358642e-01, -1.030112145075406e-01
sample_72   , -9.318174722477794e-01, -3.327809636060096e-01,  5.812110301922475e-01,  1.620928443301803e-03,  4.797995293935605e+00
sample_73   , -1.222270420253936e-01, -1.051433691778325e-01,  2.912003496822740e+00,  3.446609942888298e+00,  4.947003061352316e-02
sample_74   , -2.434285230473981e+00, -1.756167963219137e+00,  8.399278474834815e-01,  8.654021638166676e-01,  1.361364130951811e+01
sample_75   , -9.612430706155806e-01, -1.065749360898665e+00, -9.120098519291302e-01,  3.802210353826521e+00, -5.026511671770940e-01
sample_76   ,  3.194841838858961e-01, -2.784074031978948e-01, -2.387592728243831e-01,  8.375406431948797e-02,  2.807711039781797e+00
sample_77   , -1.520333950726896e+00, -9.604889178366054e-01, -1.332466641972089e+00,  4.166568448386586e+00, -2.748350411549555e+00
sample_78   , -1.191333721564746e-01,  6.892771579564897e-01, -7.124414767559643e-01,  5.458237610941925e-01, -5.894765122551483e+00
sample_79   , -1.109465205294274e+00,  1.485016087184648e-01,  2.219204237613699e+00,  2.472229403915494e-02,  4.169781437237343e+00
sample_80   ,  1.155870544750295e+00,  1.650657568464382e+00,  3.427731563449282e+00,  5.813787622656611e-01, -5.612852769288056e+00
sample_81   ,  4.184809752529952e-01,  5.640751956917590e-02, -1.642783864189872e+00,  7.614512643918350e-02, -2.017345542411060e+00
sample_82   ,  1.925587530492404e+00,  9.176760403826854e-01, -2.322651760067828e-01,  4.803970348970978e-02, -5.649672344106288e+00
sample_83   ,  1.735070504573175e+00,  9.778492505288900e-01, -5.302558205115644e-01,  4.132946779396667e-01, -7.361545281746021e+00
sample_84   ,  1.350117632375153e+00,  9.182514531839063e-01,  1.035541827475155e-01,  5.548270664019453e-01, -6.125458142837597e+00
sample_85   , -1.179733690407144e+00, -1.102178432893133e+00, -1.316491062112592e+00,  3.519479259574886e+00, -3.581141324616102e-01
sample_86   ,  8.531780353819968e-01,  7.893107426528507e-01,  2.615019620545915e-01,  8.126405663717604e-01, -5.466916540561681e+00
sample_87   , -9.233308085381915e-01, -7.170272136100319e-01,  7.797756944209799e-01,  8.557871677012242e-01,  6.106515093885141e+00
sample_88   , -1.233052563766835e+00, -1.295700051508963e+00, -2.101345880875686e+00,  5.085480371883560e+00, -3.612982764747525e+00
sample_89   ,  3.463954061794226e-01, -3.188309633445133e-01, -3.869397943127145e-02,  7.379992736861248e-02,  3.466249088873270e+00
sample_90   ,  1.738806324378026e-01, -9.440267522669138e-01, -1.897567912597411e-01,  5.283435543858381e-01,  6.719752793441637e+00
sample_91   ,  1.407021502324249e+00,  6.388617346725438e-01, -1.373777848922939e+00,  4.803970348970978e-02, -5.649672344106288e+00
sample_92   , -2.679235872424154e-01,  2.654704845197464e-01, -2.164982386269798e-01,  1.633885040429591e-02, -8.975180586789496e-01
sample_93   , -1.696393571975897e+00, -6.325349817976581e-01,  7.182182425056827e-01,  1.456565593358574e-01,  6.877496272023038e+00
sample_94   , -1.013813869405038e+00, -1.204598408300528e+00,  6.300064403018344e-01,  3.340083478222884e+00,  4.143651989914502e+00
sample_95   ,  1.371114245076065e+00,  5.362623007290898e-01,  3.510042888057697e-01,  9.069084411319067e-01, -3.700041889432435e+00
sample_96   ,  1.322428046489407e+00,  5.055890346916836e-01,  1.031136281143764e+00,  6.611372315064936e-01, -1.781528855270229e+00
sample_97   , -8.852327941851415e-02,  1.028255699631971e-01,  1.783193732880830e+00,  1.909478290257547e+00, -1.976738046335635e-01
sample_98   , -2.990505042709491e-02,  9.949085335450465e-04, -2.943929875743256e-02,  8.898187475484166e-02,  1.166300018966542e+00
sample_99   ,  5.259865993276375e-01,  7.279667381143676e-01, -3.617310300598464e-01,  7.627272363548567e-01, -6.011889911209122e+00
sample_100  ,  7.565545505586592e-01,  6.404398009846691e-01,  6.639551808120958e-02,  7.124648628037042e-01, -4.534918466739360e+00
sample_101  ,  2.077582669572606e-01,  5.695181834629350e-01, -6.383657512929340e-01,  8.126405663717604e-01, -5.466916540561681e+00
sample_102  ,  1.544890975772185e+00,  9.214470696212734e-01,  9.489406272260653e-01,  8.717727035034608e-01, -5.334814387343152e+00
sample_103  , -1.382698937347113e-02, -5.083857158170323e-02, -1.146053145031682e+00,  8.974427251373035e-02, -4.131037115258631e-01
sample_104  , -1.516177071498477e+00, -9.998463668047852e-01, -5.462688522108455e-01,  2.643239689389239e+00,  2.083194516722949e+00
sample_105  ,  1.148285614394725e-01,  1.003319064706167e-02,  9.421650431602513e-01,  8.375406431948797e-02,  2.807711039781797e+00
sample_106  ,  3.591697075014584e-01,  6.413897410141382e-02,  9.808015580997906e-01,  4.729526566950012e-02,  2.564736898468636e+00
sample_107  ,  1.468913910914512e+00,  7.802389465941456e-01,  1.057717553314361e+00,  7.543810527163209e-01, -3.891469311355091e+00
sample_108  ,  2.091053554109499e-01,  5.695317896225194e-01, -6.383100453866118e-01,  8.126405663717604e-01, -5.466916540561681e+00
sample_109  ,  4.631655419995431e-01, -1.698157083569392e-01,  2.626741785260313e-01,  1.049351392589278e-01,  2.862675471205517e+00
sample_110  ,  4.571739209431386e-01,  7.893108969973632e-01,  2.615025939669915e-01,  8.126405663717604e-01, -5.466916540561681e+00
sample_111  , -1.283058590687394e+00, -1.081748434532079e+00, -1.086381936437449e+00,  3.446609942888298e+00,  4.947003061352316e-02
sample_112  , -9.795436375100778e-01, -6.549985242440434e-01, -7.380018701918185e-01,  1.620928443301803e-03,  4.797995293935605e+00
