,site_charge_avg,CN_s_skew,Tx_tot_kurt,CN_tDOS_at_EF,site_d_var,site_charge_std,site_p_center,Tx_p_kurt,M_charge_min,site_sp_var,surf_sp_center,CN_p_kurt,surf_tot_skew,surf_charge_std,site_p_var,site_d_skew,Tx_sp_kurt,CN_tot_fill,CN_charge_min,site_s_var,surf_s_var,M_p_center,Tx_s_skew,surf_s_kurt,M_p_fill,Tx_p_skew,surf_charge_min,M_p_var,site_p_skew,M_p_kurt,site_d_fill,Tx_sp_center,CN_p_skew,surf_tot_fill,surf_d_skew,M_tot_kurt,site_charge_sum,site_s_center,Tx_charge_max,site_tot_skew,CN_charge_sum,M_tot_skew,Tx_sp_var,surf_p_var,site_tot_center,Tx_tot_fill,surf_charge_max,CN_sp_skew,surf_sp_fill,surf_sp_kurt,M_tot_var,site_charge_max,Tx_s_var,CN_p_var,CN_charge_avg,surf_s_skew,site_d_kurt,CN_p_center,M_charge_avg,surf_s_fill,surf_s_center,site_tot_var,M_sp_kurt,M_tDOS_at_EF,CN_tot_skew,site_d_center,Tx_tot_center,Tx_sp_skew,surf_charge_avg,M_sp_fill,CN_s_center,M_tot_fill,M_p_skew,site_tot_kurt,Tx_tot_skew,M_sp_center,CN_sp_fill,Tx_tDOS_at_EF,M_d_skew,site_s_skew,CN_p_fill,Tx_s_kurt,site_sp_fill,site_sp_skew,surf_tot_kurt,site_s_kurt,CN_charge_std,site_sp_center,Tx_tot_var,M_s_kurt,Tx_s_center,CN_sp_kurt,Tx_p_fill,M_sp_skew,surf_sp_skew,surf_p_kurt,M_s_skew,Tx_sp_fill,surf_d_kurt,surf_p_center,surf_d_var,surf_sp_var,M_charge_std,Tx_p_center,Tx_charge_avg,M_s_var,CN_tot_center,M_tot_center,CN_s_fill,surf_tDOS_at_EF,surf_d_fill,site_tDOS_at_EF,Tx_charge_sum,CN_s_var,Tx_p_var,site_p_fill,Tx_charge_min,surf_charge_sum,surf_p_skew,M_s_center,M_charge_sum,surf_tot_var,site_charge_min,M_charge_max,M_d_var,site_s_fill,CN_tot_var,CN_sp_var,surf_d_center,M_d_kurt,M_d_center,M_s_fill,site_sp_kurt,surf_p_fill,site_p_kurt,M_sp_var,Tx_s_fill,CN_tot_kurt,M_d_fill,CN_sp_center,surf_tot_center,Tx_charge_std,site_tot_fill,CN_s_kurt,CN_charge_max
0,1.9907860032734994,1039.438258174689,8162.198394470487,1.063719183104542,6.7538590073684155,2.516099222557558,4.071281522670967,803.1057613981408,0.9663886281480759,24.927276705008943,2.2695018699432183,813.5115859341346,329.7046059870559,0.980144781157387,36.69186648073079,59.86550239582917,8162.198394470488,7.028078338595494,0.4785476909896208,46.545806204658554,37.04470912805408,4.959512937107742,1800.65162617148,14047.384641051109,3.2334395538084477,79.68011333183036,1.7307846349779032,24.24184069000708,588.0197044064865,8346.652286547334,3.3937004893815654,2.4517172117679884,98.20930729384779,22.40515823693007,60.563193127065496,3002.505909148229,10.77999293145679,5.049797640560145,3.159569190045995,308.03649536835235,7.5457422905025355,162.13921640729302,29.300309721411605,21.899408440437227,1.9539976136462265,22.434206713285654,0.9954031490165794,328.03279213432074,23.783664172895023,5245.086071479787,13.966015279509074,1.1608290067603397,97.00353150378835,6.232231451577447,0.5078281044340888,809.8050157765441,895.4998159252357,1.3148102942492645,0.9812459176843887,5.487875026096886,3.0342452266342033,13.344190031178925,7917.8782277064,4.601329541885439,328.03279213432074,0.9196260559220881,2.451717211767988,478.9110237363513,1.1991349352905012,3.1446146347888835,5.882472928248087,8.152928959910115,855.457287294104,3747.5770148466295,478.9110237363513,1.556331608374153,7.028078338595494,0.8207929823173999,60.563193127065496,1161.199342196216,5.056010030287987,32469.35268109084,9.481263206905425,671.6482821907376,5121.537816420735,16532.08840239515,0.036911392979507955,3.9996529152604428,29.300309721411605,8500.936006225678,5.882472928248087,4098.9590404514265,17.51057656781993,465.7482978499421,411.3506777488855,4808.053775594313,487.56665707108607,22.434206713285654,864.8409843146992,2.2827910231664483,6.136555912029981,16.2086205779885,0.02541292096871957,1.639621938155388,3.1167673543637355,30.601601699991523,1.7588211699625365,0.8624443516525337,2.0025110711979015,4.852839689395598,6.600319316749611,1.5500393872121276,24.634318404549326,44.3877690526695,13.20096304422687,7.076992197698643,3.0782529656387254,22.37010802879096,308.42637641620104,1.6860914902904682,7.849967341475112,15.431395864230558,3.3100471132108873,0.9954031490165794,6.136555912029981,2.2570967314458903,13.080175491475423,13.080175491475426,0.9351540885151148,864.8409843146992,0.9351540885151148,0.8474742929517616,7051.563736857781,17.591128044987013,8523.608640605155,26.780741561599278,5.443645875695619,4098.9590404514265,6.600319316749611,1.7588211699625365,1.3124538787211952,0.05235295506749705,11.022394691252744,16487.403979027626,0.5468581620963658
