# c0 + a0 * (M_group_id * heat_of_formation_std) + a1 * (Tx_period + Tx_glawe_num)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.403612927542335; Max AE: 1.18437584668371
# Coefficients
# Task   a0                      a1                      c0
# all , -3.145016663177266e-01,  4.882833481713282e-01,  5.061510439902112e-02, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         47|21|mult; (M_group_id * heat_of_formation_std); $\left(M_{group, id} heat_{of, formation, std}\right)$; (M_group_id .* heat_of_formation_std); M_group_id,heat_of_formation_std
# 1;  1; Unitless;                                         101|22|add; (Tx_period + Tx_glawe_num); $\left(Tx_{period} + Tx_{glawe, num}\right)$; (Tx_period + Tx_glawe_num); Tx_period,Tx_glawe_num
# Number of Samples Per Task
# Task, n_samples               
# all , 211                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
sample_78   ,  8.414316181663918e-01,  1.169276443338507e+00, -6.872731604575038e-01,  1.848338240777930e+00
sample_79   , -7.684656810142559e-01, -9.862939313730188e-01, -2.473045876952944e+00, -3.716461132148193e+00
sample_80   , -3.833036207027726e-02,  4.386157916815594e-01,  1.526852727719278e-01,  8.929660649383766e-01
sample_81   , -1.393952404282432e+00, -4.767021590439656e-01,  2.499039489584099e+00,  5.296818357489106e-01
sample_82   ,  7.474413820006974e-01,  7.860122931727143e-01, -9.519082435632006e-01,  8.929660649383766e-01
sample_83   ,  1.112878900639768e-01,  2.312860850813199e-03,  5.669406772877567e-02, -6.240611090117698e-02
sample_84   , -2.495743516103040e+00, -2.331509148997332e+00,  1.804245348160323e+00, -3.716461132148193e+00
sample_85   , -2.522654617399350e-01,  7.030809378431407e-02,  1.323768727462311e+00,  8.929660649383766e-01
sample_86   ,  8.195739521227490e-01,  3.948322875395973e-01,  9.046458475630237e-02,  7.632216973707101e-01
sample_87   ,  3.741053278939221e-01,  4.972791481794323e-02, -9.406842113902183e-02, -6.240611090117698e-02
sample_88   , -2.022731697163505e+00, -1.751703000797214e+00, -3.932564142663304e-02, -3.716461132148193e+00
sample_89   , -1.885328811683140e-01, -2.133255203459569e-01,  7.423450651353221e-01, -6.240611090117698e-02
sample_90   ,  8.468425749087408e-01,  9.169902772354510e-01,  1.149043575725039e-01,  1.848338240777930e+00
sample_91   ,  2.285225397340248e-01, -4.220894852215672e-01,  2.889412511709974e+00,  8.929660649383766e-01
sample_92   ,  8.276061044896640e-01,  4.085512638171083e-01,  4.684326968304189e-02,  7.632216973707101e-01
sample_93   , -9.209366734433599e-02,  3.437251589787175e-01,  2.529665172873962e-01,  7.632216973707101e-01
sample_94   ,  4.409330751008372e-01,  9.146973292922322e-01, -7.924108837692254e-02,  1.718593873210264e+00
sample_95   ,  8.394890165308285e-01,  9.326702649791428e-01,  6.504774495967576e-02,  1.848338240777930e+00
sample_96   ,  8.278315380097472e-01,  8.027389015163843e-01,  2.767456670723841e-01,  1.718593873210264e+00
sample_97   ,  6.252290173759314e-01, -9.054705780941386e-02,  1.835229138712480e+00,  8.929660649383766e-01
sample_98   ,  2.176736999360074e-01,  1.623397266375203e-01, -4.521326983114375e-01, -6.240611090117698e-02
sample_99   ,  1.677792420761697e+00,  8.753679999928458e-01,  4.581176034043169e-02,  1.718593873210264e+00
sample_100  ,  8.111544686089601e-01,  1.169276443338507e+00, -6.872731604575038e-01,  1.848338240777930e+00
sample_101  ,  7.613469526146933e-01,  5.401611590370987e-01, -1.701917680541538e-01,  8.929660649383766e-01
sample_102  ,  6.682101615668027e-01,  9.146973292922322e-01, -7.924108837692254e-02,  1.718593873210264e+00
sample_103  , -2.277917012465263e+00, -1.743437366464270e+00, -6.560732835605314e-02, -3.716461132148193e+00
sample_104  , -2.552287578741331e+00, -2.550068229682750e+00,  2.499183099188382e+00, -3.716461132148193e+00
sample_105  ,  6.318671598274630e-01,  4.461868882035683e-01,  1.286119614580217e-01,  8.929660649383766e-01
sample_106  , -2.338873337540999e+00, -1.751703000797214e+00, -3.932564142663304e-02, -3.716461132148193e+00
sample_107  ,  7.943062854635597e-01,  3.411959668337539e-01, -1.015767025458159e-01,  5.296818357489106e-01
sample_108  , -1.365159896726676e+00, -1.839991534277384e-01,  1.568351239047065e+00,  5.296818357489106e-01
sample_109  ,  1.303153205800176e-01, -7.062657170173295e-02,  1.207867992476694e+00,  5.296818357489106e-01
sample_110  ,  7.531204976114924e-01,  7.537161659608212e-01,  4.326199940021421e-01,  1.718593873210264e+00
sample_111  , -3.015312662372282e-01,  3.437251589787175e-01,  2.529665172873962e-01,  7.632216973707101e-01
sample_112  ,  8.208910479217776e-01,  7.582067433518903e-01, -8.634967888756020e-01,  8.929660649383766e-01
sample_113  , -1.018963524898496e+00, -5.062338759772679e-01,  1.673686253437323e+00, -6.240611090117698e-02
sample_114  , -6.038116752279044e-01, -1.294184065969742e+00, -1.494068123983979e+00, -3.716461132148193e+00
sample_115  , -1.394477000152802e+00, -4.767021590439656e-01,  2.499039489584099e+00,  5.296818357489106e-01
sample_116  , -2.583502562351241e+00, -2.268414631207515e+00,  1.603627912556418e+00, -3.716461132148193e+00
sample_117  , -3.645348403144876e-01, -5.198732960000583e-02,  1.148602035892233e+00,  5.296818357489106e-01
sample_118  , -1.801937943480333e-01, -2.133255203459569e-01,  7.423450651353221e-01, -6.240611090117698e-02
sample_119  ,  1.424389130720289e-01,  4.591537818380772e-01,  8.738199346984230e-02,  8.929660649383766e-01
sample_120  ,  2.356648922070764e-01,  6.373046217238431e-01,  1.004202207044164e+00,  1.848338240777930e+00
sample_121  ,  8.099982511399093e-01,  4.039791462469937e-01,  6.138092738020530e-02,  7.632216973707101e-01
sample_122  , -4.098229832143954e-01, -6.712290244620418e-02,  2.774743392929638e-01, -6.240611090117698e-02
sample_123  , -7.650881703505426e-01, -1.706748071210899e+00, -1.822658366652140e-01, -3.716461132148193e+00
sample_124  ,  1.651864639462544e-01,  7.025025515936563e-01, -1.250399184124947e+00,  5.296818357489106e-01
sample_125  , -1.954210522862035e+00, -1.710470980389023e+00, -1.704283503278201e-01, -3.716461132148193e+00
sample_126  , -9.596156009260348e-01, -1.753733725085659e+00, -3.286868266955623e-02, -3.716461132148193e+00
sample_127  ,  7.546718183398604e-01,  3.281592438842537e-01, -6.012470293596405e-02,  5.296818357489106e-01
sample_128  , -2.076472790346875e+00, -1.733452817562905e+00, -9.735453344487721e-02, -3.716461132148193e+00
sample_129  ,  7.752902370484371e-01,  7.582067433518903e-01, -8.634967888756020e-01,  8.929660649383766e-01
sample_130  , -7.668064002230788e-01, -5.476691306082663e-01,  1.805435172659704e+00, -6.240611090117698e-02
sample_131  ,  8.581285637832301e-01,  5.401611590370987e-01, -1.701917680541538e-01,  8.929660649383766e-01
sample_132  ,  3.909420486061391e-02,  4.308998046258944e-03,  5.034708324752609e-02, -6.240611090117698e-02
sample_133  , -1.354670824714972e+00, -1.753733725085659e+00, -3.286868266955623e-02, -3.716461132148193e+00
sample_134  , -2.553013569829222e+00, -2.550068229682750e+00,  2.499183099188382e+00, -3.716461132148193e+00
sample_135  , -2.495760461836853e+00, -2.331509148997332e+00,  1.804245348160323e+00, -3.716461132148193e+00
sample_136  , -6.563654625257864e-01, -1.071635238349818e-02,  9.812218919745036e-02, -6.240611090117698e-02
sample_137  ,  8.026780321190999e-01,  4.800324506026607e-01,  1.504270053941666e+00,  1.848338240777930e+00
sample_138  ,  1.431233255165690e-01,  3.477481466102866e-02, -4.652304456919430e-02, -6.240611090117698e-02
sample_139  ,  8.033327152012543e-01,  8.692430358235476e-01,  6.528690093669923e-02,  1.718593873210264e+00
sample_140  ,  8.256855450470045e-01,  8.027389015163843e-01,  2.767456670723841e-01,  1.718593873210264e+00
sample_141  ,  7.968536248497229e-01,  1.137153336998368e+00, -5.851334588901176e-01,  1.848338240777930e+00
sample_142  ,  7.685613350961705e-01,  4.375549895325594e-01,  1.560582347069794e-01,  8.929660649383766e-01
sample_143  ,  7.962372501818057e-01,  3.411959668337539e-01, -1.015767025458159e-01,  5.296818357489106e-01
sample_144  ,  2.299468736000405e-01, -2.225869438714324e-01,  7.717929966325089e-01, -6.240611090117698e-02
sample_145  , -1.544490563268108e-01, -7.062657170173295e-02,  1.207867992476694e+00,  5.296818357489106e-01
sample_146  , -1.023446500754054e+00, -5.062338759772679e-01,  1.673686253437323e+00, -6.240611090117698e-02
sample_147  , -1.658291174001319e-01, -1.071635238349818e-02,  9.812218919745036e-02, -6.240611090117698e-02
sample_148  , -8.955503441198125e-02,  3.437251589787175e-01,  2.529665172873962e-01,  7.632216973707101e-01
sample_149  , -1.319034192677605e+00, -1.733452817562905e+00, -9.735453344487721e-02, -3.716461132148193e+00
sample_150  ,  2.506503607620149e-01,  1.623397266375203e-01, -4.521326983114375e-01, -6.240611090117698e-02
sample_151  ,  8.226638948813879e-01,  9.391810591460289e-01, -1.570903733758194e-01,  1.718593873210264e+00
sample_152  , -1.363954838153359e+00, -1.839991534277384e-01,  1.568351239047065e+00,  5.296818357489106e-01
sample_153  , -1.357840017465228e+00, -1.168754435544447e+00, -1.892888365205149e+00, -3.716461132148193e+00
sample_154  ,  3.316675515434536e-01,  3.477481466102866e-02, -4.652304456919430e-02, -6.240611090117698e-02
sample_155  , -5.040767914322324e-01, -5.198732960000583e-02,  1.148602035892233e+00,  5.296818357489106e-01
sample_156  ,  7.586761514241768e-01,  4.375549895325594e-01,  1.560582347069794e-01,  8.929660649383766e-01
sample_157  ,  3.721785677586403e-01,  4.972791481794323e-02, -9.406842113902183e-02, -6.240611090117698e-02
sample_158  , -2.747122580831165e+00, -2.049855550522096e+00,  9.086901615283592e-01, -3.716461132148193e+00
sample_159  , -7.669810390057126e-01, -5.476691306082663e-01,  1.805435172659704e+00, -6.240611090117698e-02
sample_160  ,  8.091375860264277e-01,  9.508888429744353e-01,  7.119346014765049e-03,  1.848338240777930e+00
sample_161  ,  7.701894000487265e-01,  4.104061002313188e-01,  4.094556988409507e-02,  7.632216973707101e-01
sample_162  ,  2.447943554225508e-01,  4.315449733087041e-01,  1.751678829775984e-01,  8.929660649383766e-01
sample_163  ,  3.644525429088040e-01,  4.375549895325594e-01,  1.560582347069794e-01,  8.929660649383766e-01
sample_164  , -1.794982253562506e+00, -1.702205346056079e+00, -1.967100372572402e-01, -3.716461132148193e+00
sample_165  ,  7.703882470335809e-01,  4.237750632482258e-01, -1.562831338176802e-03,  7.632216973707101e-01
sample_166  ,  1.998100891030512e-01,  1.138278660288753e-01,  9.839556266347137e-01,  7.632216973707101e-01
sample_167  ,  6.221402213160614e-01,  7.582067433518903e-01, -8.634967888756020e-01,  8.929660649383766e-01
sample_168  ,  7.746384844297917e-01,  6.373046217238431e-01,  1.004202207044164e+00,  1.848338240777930e+00
sample_169  ,  2.264233917534042e-01, -2.225869438714324e-01,  7.717929966325089e-01, -6.240611090117698e-02
sample_170  , -2.509981588424425e+00, -2.268414631207515e+00,  1.603627912556418e+00, -3.716461132148193e+00
sample_171  ,  4.320385163334244e-01,  1.477480762232252e-01,  2.560812546291274e+00,  1.848338240777930e+00
sample_172  ,  2.955176207986684e-01,  3.662878779678947e-01, -1.813597810519616e-01,  5.296818357489106e-01
sample_173  ,  7.643038777042813e-01,  9.196100093331404e-01,  1.065745699171253e-01,  1.848338240777930e+00
sample_174  ,  7.821885539110529e-01,  1.137153336998368e+00, -5.851334588901176e-01,  1.848338240777930e+00
sample_175  ,  7.342035329200708e-01,  9.053744417213230e-01,  1.518384560468599e-01,  1.848338240777930e+00
sample_176  , -3.368718741033095e-02, -4.634463330665166e-03,  7.878401167985095e-02, -6.240611090117698e-02
sample_177  ,  2.272677906517954e-01,  7.025025515936563e-01, -1.250399184124947e+00,  5.296818357489106e-01
sample_178  ,  6.871657319603417e-01,  4.770630681218849e-01,  3.043702877857501e-02,  8.929660649383766e-01
sample_179  ,  8.315791367980166e-01,  9.169902772354510e-01,  1.149043575725039e-01,  1.848338240777930e+00
sample_180  , -7.108832566012107e-01, -1.702205346056079e+00, -1.967100372572402e-01, -3.716461132148193e+00
sample_181  ,  7.255636274023282e-01,  7.860122931727143e-01, -9.519082435632006e-01,  8.929660649383766e-01
sample_182  ,  5.958614589667233e-01,  4.591537818380772e-01,  8.738199346984230e-02,  8.929660649383766e-01
