# c0 + a0 * (M_elec_aff / vdw_radius_av) + a1 * (M_group_id * heat_of_formation_std) + a2 * (Tx_heat_form + Tx_elec_aff)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.363265139924036; Max AE: 1.16710999885401
# Coefficients
# Task   a0                      a1                      a2                      c0
# all , -1.104568214689129e-02, -3.069272571432666e-01,  8.901670606068154e-01,  6.602565776910618e-02, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         140|24|div; (M_elec_aff / vdw_radius_av); $\left(\frac{ M_{elec, aff} }{ vdw_{radius, av} } \right)$; (M_elec_aff ./ vdw_radius_av); M_elec_aff,vdw_radius_av
# 1;  1; Unitless;                                         47|21|mult; (M_group_id * heat_of_formation_std); $\left(M_{group, id} heat_{of, formation, std}\right)$; (M_group_id .* heat_of_formation_std); M_group_id,heat_of_formation_std
# 2;  1; Unitless;                                         112|37|add; (Tx_heat_form + Tx_elec_aff); $\left(Tx_{heat, form} + Tx_{elec, aff}\right)$; (Tx_heat_form + Tx_elec_aff); Tx_heat_form,Tx_elec_aff
# Number of Samples Per Task
# Task, n_samples               
# all , 211                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
sample_33   , -2.217080114490598e+00, -1.731160715955995e+00, -5.681203249292648e-01, -3.932564142663304e-02, -2.039540488362162e+00
sample_34   ,  8.066515316012562e-01,  1.209265063176560e+00, -4.813064793058116e-01, -1.099922464582645e+00,  8.990749010097239e-01
sample_35   ,  3.339946812830672e-01, -1.525383847092441e-02,  3.558831818576151e-02, -4.652304456919430e-02, -1.069075611356725e-01
sample_36   , -1.596296529646721e-01,  1.672990413940741e-01,  2.221632516024852e+01, -3.281197269373936e-02,  3.781278547953166e-01
sample_37   , -1.794846178009260e+00, -1.698401208593233e+00,  8.393123134480789e-01, -1.967100372572402e-01, -2.039540488362162e+00
sample_38   , -1.368375000111447e+00, -1.358771164043701e+00,  1.158845621111600e+02,  1.568351239047065e+00,  3.781278547953166e-01
sample_39   ,  7.385693326124785e-01,  7.475439048701299e-01,  4.103352176187324e+00, -9.519082435632006e-01,  4.883083231935281e-01
sample_40   ,  7.331808427715989e-01,  5.106095522332393e-01, -8.105703394147962e+00, -6.012470293596405e-02,  3.781278547953166e-01
sample_41   , -1.117758111355730e+00, -1.175282839679192e+00,  6.116208899858518e-01, -1.892888365205149e+00, -2.039540488362162e+00
sample_42   ,  8.303329667676390e-01,  4.585083535550930e-01, -3.874461159672184e+00, -4.264746119616991e-02,  3.781278547953166e-01
sample_43   ,  8.120322918074160e-01,  6.364302049020305e-01, -3.005110200614405e+00, -2.438323256404268e-01,  5.194219024614141e-01
sample_44   ,  7.219613627378784e-01,  1.053641236493906e+00,  1.197532964605570e+00, -1.570903733758194e-01,  1.070167468496319e+00
sample_45   ,  7.599466995289635e-01,  1.114452535873288e+00, -3.363952507907772e+00, -6.872731604575038e-01,  8.990749010097239e-01
sample_46   ,  8.163073744643262e-01,  1.114452535873288e+00, -3.363952507907772e+00, -6.872731604575038e-01,  8.990749010097239e-01
sample_47   ,  8.221776498904934e-01,  4.585083535550930e-01, -3.874461159672184e+00, -4.264746119616991e-02,  3.781278547953166e-01
sample_48   ,  2.606250769099523e-02, -4.782011420944324e-02,  2.921766457262976e-01,  5.034708324752609e-02, -1.069075611356725e-01
sample_49   ,  2.298983722613784e-01,  4.724357166330669e-01,  1.309118137228338e-01,  8.738199346984230e-02,  4.883083231935281e-01
sample_50   ,  6.684471046022465e-01,  4.903634251665124e-01,  9.019484335797842e-02,  3.043702877857501e-02,  4.883083231935281e-01
sample_51   ,  7.939295719496772e-01,  6.876568965618624e-01,  2.147667560361862e+01, -1.382020581369217e+00,  4.883083231935281e-01
sample_52   , -1.860082210422739e-01, -2.512578728535568e-01, -5.185730903507965e-01,  7.423450651353221e-01, -1.069075611356725e-01
sample_53   ,  7.463253416473425e-01,  7.475439048701299e-01,  4.103352176187324e+00, -9.519082435632006e-01,  4.883083231935281e-01
sample_54   ,  1.011046138344763e+00,  5.722594299243313e-01, -5.108676379839778e+00,  4.094556988409507e-02,  5.194219024614141e-01
sample_55   ,  8.233616006060284e-01,  8.028853901901170e-01,  2.784480726611182e+00,  1.065745699171253e-01,  8.990749010097239e-01
sample_56   ,  4.347300431383949e-01,  6.546546379277576e-02,  1.349295116777300e+00,  2.560812546291274e+00,  8.990749010097239e-01
sample_57   ,  5.958426020537280e-01,  4.724357166330669e-01,  1.309118137228338e-01,  8.738199346984230e-02,  4.883083231935281e-01
sample_58   ,  2.599756980211103e-01,  6.061927220994709e-01,  1.631510722719014e+01, -1.250399184124947e+00,  3.781278547953166e-01
sample_59   ,  7.658301408207886e-01,  8.051802401648047e-01,  1.851604522554402e+00,  1.326700171975973e-01,  8.990749010097239e-01
sample_60   , -2.309498813964998e+00, -1.741781880741277e+00,  1.123738142398266e+00, -6.560732835605314e-02, -2.039540488362162e+00
sample_61   ,  1.735449597931747e-01, -6.020324512258173e-02,  5.365710598826610e-01,  8.189732087067560e-02, -1.069075611356725e-01
sample_62   ,  5.846641485403489e-01,  4.567959998280328e-01,  1.349739302957045e-01, -1.813597810519616e-01,  3.781278547953166e-01
sample_63   ,  1.109174871975080e+00,  1.209265063176560e+00, -4.813064793058116e-01, -1.099922464582645e+00,  8.990749010097239e-01
sample_64   ,  8.099725564683211e-01,  2.300787743763452e-01,  1.737051432430153e+01, -6.296389478295054e-02,  3.781278547953166e-01
sample_65   ,  8.101117748424803e-01,  4.961407985382339e-01, -3.160843499199748e+00,  1.286119614580217e-01,  4.883083231935281e-01
sample_66   ,  2.487265735679660e-01,  4.567959998280328e-01,  1.349739302957045e-01, -1.813597810519616e-01,  3.781278547953166e-01
sample_67   ,  7.839346019717865e-01,  1.053267323103057e+00, -6.628287632670719e-01, -5.851334588901176e-01,  8.990749010097239e-01
sample_68   ,  8.073832986794466e-01,  8.484974747003465e-01, -1.910140949033896e-01,  6.504774495967576e-02,  8.990749010097239e-01
sample_69   , -1.955945783416340e+00, -1.692321129971166e+00, -4.414274829974745e-01, -1.704283503278201e-01, -2.039540488362162e+00
sample_70   ,  8.339373549499466e-01,  1.672990413940741e-01,  2.221632516024852e+01, -3.281197269373936e-02,  3.781278547953166e-01
sample_71   ,  7.183545112596225e-01,  8.028853901901170e-01,  2.784480726611182e+00,  1.065745699171253e-01,  8.990749010097239e-01
sample_72   , -1.355232879588689e+00, -1.748462971752586e+00,  8.188867382882653e-01, -3.286868266955623e-02, -2.039540488362162e+00
sample_73   , -4.119254863627209e-01, -1.094168535368951e-01, -4.424820458000189e-01,  2.774743392929638e-01, -1.069075611356725e-01
sample_74   ,  8.251737328052078e-01,  1.215440729711978e-01, -3.722777736038297e+00,  1.459546071835137e+00,  5.194219024614141e-01
sample_75   , -1.945836949982760e+00, -1.718851708276191e+00, -7.003963518511372e-02, -9.735453344487721e-02, -2.039540488362162e+00
sample_76   ,  7.746948003398922e-01,  1.053641236493906e+00,  1.197532964605570e+00, -1.570903733758194e-01,  1.070167468496319e+00
sample_77   ,  7.636636770724777e-01,  5.401450945923745e-01,  1.628726574728052e+00,  1.004202207044164e+00,  8.990749010097239e-01
sample_78   ,  8.414316181663918e-01,  1.114452535873288e+00, -3.363952507907772e+00, -6.872731604575038e-01,  8.990749010097239e-01
sample_79   , -7.684656810142559e-01, -9.956960666967546e-01,  4.739544995898116e-01, -2.473045876952944e+00, -2.039540488362162e+00
sample_80   , -3.833036207027726e-02,  4.238499672132679e-01,  2.714943532323597e+00,  1.526852727719278e-01,  4.883083231935281e-01
sample_81   , -1.393952404282432e+00, -4.115958220735732e-01,  4.272719803177855e+00,  2.499039489584099e+00,  3.781278547953166e-01
sample_82   ,  7.474413820006974e-01,  7.475439048701299e-01,  4.103352176187324e+00, -9.519082435632006e-01,  4.883083231935281e-01
sample_83   ,  1.112878900639768e-01, -3.740469080380093e-02, -8.271282355102798e-01,  5.669406772877567e-02, -1.069075611356725e-01
sample_84   , -2.495743516103040e+00, -2.300755723199768e+00, -2.283658388736169e-01,  1.804245348160323e+00, -2.039540488362162e+00
sample_85   , -2.522654617399350e-01,  1.121013611287259e-01, -1.602474433832504e+00,  1.323768727462311e+00,  4.883083231935281e-01
sample_86   ,  8.195739521227490e-01,  4.255427486267037e-01,  6.798052796092463e+00,  9.046458475630237e-02,  5.194219024614141e-01
sample_87   ,  3.741053278939221e-01, -1.179097577111924e-02,  1.043231773121516e+00, -9.406842113902183e-02, -1.069075611356725e-01
sample_88   , -2.022731697163505e+00, -1.731160715955995e+00, -5.681203249292648e-01, -3.932564142663304e-02, -2.039540488362162e+00
sample_89   , -1.885328811683140e-01, -2.512578728535568e-01, -5.185730903507965e-01,  7.423450651353221e-01, -1.069075611356725e-01
sample_90   ,  8.468425749087408e-01,  9.035796442047647e-01, -6.563144120746739e+00,  1.149043575725039e-01,  8.990749010097239e-01
sample_91   ,  2.285225397340248e-01, -3.267047197433064e-01, -5.380663135582578e+00,  2.889412511709974e+00,  4.883083231935281e-01
sample_92   ,  8.276061044896640e-01,  5.414317134888090e-01, -2.481627074338633e+00,  4.684326968304189e-02,  5.194219024614141e-01
sample_93   , -9.209366734433599e-02,  4.039967376001823e-01,  4.233226013194255e+00,  2.529665172873962e-01,  5.194219024614141e-01
sample_94   ,  4.409330751008372e-01,  1.045678198292409e+00, -2.447527269362097e-01, -7.924108837692254e-02,  1.070167468496319e+00
sample_95   ,  8.394890165308285e-01,  8.484974747003465e-01, -1.910140949033896e-01,  6.504774495967576e-02,  8.990749010097239e-01
sample_96   ,  8.278315380097472e-01,  9.242449198858219e-01,  8.571475283256753e-01,  2.767456670723841e-01,  1.070167468496319e+00
sample_97   ,  6.252290173759314e-01, -2.480746202245381e-02, -3.419683886745388e+00,  1.835229138712480e+00,  4.883083231935281e-01
sample_98   ,  2.176736999360074e-01,  1.057611207096710e-01,  3.504352662595132e-01, -4.521326983114375e-01, -1.069075611356725e-01
sample_99   ,  1.677792420761697e+00,  9.878744072911714e-01,  1.513550914992769e+00,  4.581176034043169e-02,  1.070167468496319e+00
sample_100  ,  8.111544686089601e-01,  1.114452535873288e+00, -3.363952507907772e+00, -6.872731604575038e-01,  8.990749010097239e-01
sample_101  ,  7.613469526146933e-01,  5.245143160163396e-01,  2.573296846588730e+00, -1.701917680541538e-01,  4.883083231935281e-01
sample_102  ,  6.682101615668027e-01,  1.045678198292409e+00, -2.447527269362097e-01, -7.924108837692254e-02,  1.070167468496319e+00
sample_103  , -2.277917012465263e+00, -1.741781880741277e+00,  1.123738142398266e+00, -6.560732835605314e-02, -2.039540488362162e+00
sample_104  , -2.552287578741331e+00, -2.493904257644195e+00, -2.052318682709091e+00,  2.499183099188382e+00, -2.039540488362162e+00
sample_105  ,  6.318671598274630e-01,  4.961407985382339e-01, -3.160843499199748e+00,  1.286119614580217e-01,  4.883083231935281e-01
sample_106  , -2.338873337540999e+00, -1.731160715955995e+00, -5.681203249292648e-01, -3.932564142663304e-02, -2.039540488362162e+00
sample_107  ,  7.943062854635597e-01,  4.310102876595207e-01,  2.524959356288285e-01, -1.015767025458159e-01,  3.781278547953166e-01
sample_108  , -1.365159896726676e+00, -1.358771164043701e+00,  1.158845621111600e+02,  1.568351239047065e+00,  3.781278547953166e-01
sample_109  ,  1.303153205800176e-01,  5.160663989533902e-02, -1.784555335687290e+00,  1.207867992476694e+00,  3.781278547953166e-01
sample_110  ,  7.531204976114924e-01,  8.917210435097430e-01, -5.296571111538054e-01,  4.326199940021421e-01,  1.070167468496319e+00
sample_111  , -3.015312662372282e-01,  4.039967376001823e-01,  4.233226013194255e+00,  2.529665172873962e-01,  5.194219024614141e-01
sample_112  ,  8.208910479217776e-01,  7.477880812314036e-01,  1.624549936138217e+00, -8.634967888756020e-01,  4.883083231935281e-01
sample_113  , -1.018963524898496e+00, -5.361821645746014e-01, -6.027421490540538e-01,  1.673686253437323e+00, -1.069075611356725e-01
sample_114  , -6.038116752279044e-01, -1.298029062618086e+00,  6.421685920812620e-01, -1.494068123983979e+00, -2.039540488362162e+00
sample_115  , -1.394477000152802e+00, -4.115958220735732e-01,  4.272719803177855e+00,  2.499039489584099e+00,  3.781278547953166e-01
sample_116  , -2.583502562351241e+00, -2.238483484161070e+00, -2.914927498604636e-01,  1.603627912556418e+00, -2.039540488362162e+00
sample_117  , -3.645348403144876e-01, -7.382907374621174e-02,  1.121835831219580e+01,  1.148602035892233e+00,  3.781278547953166e-01
sample_118  , -1.801937943480333e-01, -2.512578728535568e-01, -5.185730903507965e-01,  7.423450651353221e-01, -1.069075611356725e-01
sample_119  ,  1.424389130720289e-01,  4.724357166330669e-01,  1.309118137228338e-01,  8.738199346984230e-02,  4.883083231935281e-01
sample_120  ,  2.356648922070764e-01,  5.401450945923745e-01,  1.628726574728052e+00,  1.004202207044164e+00,  8.990749010097239e-01
sample_121  ,  8.099982511399093e-01,  1.255551744339560e+00, -6.753709623386604e+01,  6.138092738020530e-02,  5.194219024614141e-01
sample_122  , -4.098229832143954e-01, -1.094168535368951e-01, -4.424820458000189e-01,  2.774743392929638e-01, -1.069075611356725e-01
sample_123  , -7.650881703505426e-01, -1.692268879245388e+00, -1.172287201137765e-01, -1.822658366652140e-01, -2.039540488362162e+00
sample_124  ,  1.651864639462544e-01,  6.061927220994709e-01,  1.631510722719014e+01, -1.250399184124947e+00,  3.781278547953166e-01
sample_125  , -1.954210522862035e+00, -1.692321129971166e+00, -4.414274829974745e-01, -1.704283503278201e-01, -2.039540488362162e+00
sample_126  , -9.596156009260348e-01, -1.748462971752586e+00,  8.188867382882653e-01, -3.286868266955623e-02, -2.039540488362162e+00
sample_127  ,  7.546718183398604e-01,  5.106095522332393e-01, -8.105703394147962e+00, -6.012470293596405e-02,  3.781278547953166e-01
sample_128  , -2.076472790346875e+00, -1.718851708276191e+00, -7.003963518511372e-02, -9.735453344487721e-02, -2.039540488362162e+00
sample_129  ,  7.752902370484371e-01,  7.477880812314036e-01,  1.624549936138217e+00, -8.634967888756020e-01,  4.883083231935281e-01
sample_130  , -7.668064002230788e-01, -5.754477470625734e-01, -7.088244991489255e-01,  1.805435172659704e+00, -1.069075611356725e-01
sample_131  ,  8.581285637832301e-01,  5.245143160163396e-01,  2.573296846588730e+00, -1.701917680541538e-01,  4.883083231935281e-01
sample_132  ,  3.909420486061391e-02, -4.782011420944324e-02,  2.921766457262976e-01,  5.034708324752609e-02, -1.069075611356725e-01
sample_133  , -1.354670824714972e+00, -1.748462971752586e+00,  8.188867382882653e-01, -3.286868266955623e-02, -2.039540488362162e+00
sample_134  , -2.553013569829222e+00, -2.493904257644195e+00, -2.052318682709091e+00,  2.499183099188382e+00, -2.039540488362162e+00
sample_135  , -2.495760461836853e+00, -2.300755723199768e+00, -2.283658388736169e-01,  1.804245348160323e+00, -2.039540488362162e+00
sample_136  , -6.563654625257864e-01, -6.633426858954812e-02,  6.407899862115116e-01,  9.812218919745036e-02, -1.069075611356725e-01
sample_137  ,  8.026780321190999e-01,  3.929697392986349e-01,  1.057544346582426e+00,  1.504270053941666e+00,  8.990749010097239e-01
sample_138  ,  1.431233255165690e-01, -1.525383847092441e-02,  3.558831818576151e-02, -4.652304456919430e-02, -1.069075611356725e-01
sample_139  ,  8.033327152012543e-01,  1.007323002528063e+00, -7.883482691820738e-01,  6.528690093669923e-02,  1.070167468496319e+00
sample_140  ,  8.256855450470045e-01,  9.242449198858219e-01,  8.571475283256753e-01,  2.767456670723841e-01,  1.070167468496319e+00
sample_141  ,  7.968536248497229e-01,  1.053267323103057e+00, -6.628287632670719e-01, -5.851334588901176e-01,  8.990749010097239e-01
sample_142  ,  7.685613350961705e-01,  5.343616915793334e-01, -7.383751762166061e+00,  1.560582347069794e-01,  4.883083231935281e-01
sample_143  ,  7.962372501818057e-01,  4.310102876595207e-01,  2.524959356288285e-01, -1.015767025458159e-01,  3.781278547953166e-01
sample_144  ,  2.299468736000405e-01, -2.760342539924630e-01,  9.062378073954519e-01,  7.717929966325089e-01, -1.069075611356725e-01
sample_145  , -1.544490563268108e-01,  5.160663989533902e-02, -1.784555335687290e+00,  1.207867992476694e+00,  3.781278547953166e-01
sample_146  , -1.023446500754054e+00, -5.361821645746014e-01, -6.027421490540538e-01,  1.673686253437323e+00, -1.069075611356725e-01
sample_147  , -1.658291174001319e-01, -6.633426858954812e-02,  6.407899862115116e-01,  9.812218919745036e-02, -1.069075611356725e-01
sample_148  , -8.955503441198125e-02,  4.039967376001823e-01,  4.233226013194255e+00,  2.529665172873962e-01,  5.194219024614141e-01
sample_149  , -1.319034192677605e+00, -1.718851708276191e+00, -7.003963518511372e-02, -9.735453344487721e-02, -2.039540488362162e+00
sample_150  ,  2.506503607620149e-01,  1.057611207096710e-01,  3.504352662595132e-01, -4.521326983114375e-01, -1.069075611356725e-01
sample_151  ,  8.226638948813879e-01,  1.053641236493906e+00,  1.197532964605570e+00, -1.570903733758194e-01,  1.070167468496319e+00
sample_152  , -1.363954838153359e+00, -1.358771164043701e+00,  1.158845621111600e+02,  1.568351239047065e+00,  3.781278547953166e-01
sample_153  , -1.357840017465228e+00, -1.175282839679192e+00,  6.116208899858518e-01, -1.892888365205149e+00, -2.039540488362162e+00
sample_154  ,  3.316675515434536e-01, -1.525383847092441e-02,  3.558831818576151e-02, -4.652304456919430e-02, -1.069075611356725e-01
sample_155  , -5.040767914322324e-01, -7.382907374621174e-02,  1.121835831219580e+01,  1.148602035892233e+00,  3.781278547953166e-01
sample_156  ,  7.586761514241768e-01,  5.343616915793334e-01, -7.383751762166061e+00,  1.560582347069794e-01,  4.883083231935281e-01
sample_157  ,  3.721785677586403e-01, -1.179097577111924e-02,  1.043231773121516e+00, -9.406842113902183e-02, -1.069075611356725e-01
sample_158  , -2.747122580831165e+00, -2.013251052092930e+00, -1.372195064216609e+00,  9.086901615283592e-01, -2.039540488362162e+00
sample_159  , -7.669810390057126e-01, -5.754477470625734e-01, -7.088244991489255e-01,  1.805435172659704e+00, -1.069075611356725e-01
sample_160  ,  8.091375860264277e-01,  8.703490922839570e-01, -5.596480036651117e-01,  7.119346014765049e-03,  8.990749010097239e-01
sample_161  ,  7.701894000487265e-01,  5.722594299243313e-01, -5.108676379839778e+00,  4.094556988409507e-02,  5.194219024614141e-01
sample_162  ,  2.447943554225508e-01,  2.775760250890297e-01,  1.533285290061154e+01,  1.751678829775984e-01,  4.883083231935281e-01
sample_163  ,  3.644525429088040e-01,  5.343616915793334e-01, -7.383751762166061e+00,  1.560582347069794e-01,  4.883083231935281e-01
sample_164  , -1.794982253562506e+00, -1.698401208593233e+00,  8.393123134480789e-01, -1.967100372572402e-01, -2.039540488362162e+00
sample_165  ,  7.703882470335809e-01,  5.268090484654689e-01,  1.872725415243394e-01, -1.562831338176802e-03,  5.194219024614141e-01
sample_166  ,  1.998100891030512e-01,  1.885680035389694e-01,  3.424607029452043e+00,  9.839556266347137e-01,  5.194219024614141e-01
sample_167  ,  6.221402213160614e-01,  7.477880812314036e-01,  1.624549936138217e+00, -8.634967888756020e-01,  4.883083231935281e-01
sample_168  ,  7.746384844297917e-01,  5.401450945923745e-01,  1.628726574728052e+00,  1.004202207044164e+00,  8.990749010097239e-01
sample_169  ,  2.264233917534042e-01, -2.760342539924630e-01,  9.062378073954519e-01,  7.717929966325089e-01, -1.069075611356725e-01
sample_170  , -2.509981588424425e+00, -2.238483484161070e+00, -2.914927498604636e-01,  1.603627912556418e+00, -2.039540488362162e+00
sample_171  ,  4.320385163334244e-01,  6.546546379277576e-02,  1.349295116777300e+00,  2.560812546291274e+00,  8.990749010097239e-01
sample_172  ,  2.955176207986684e-01,  4.567959998280328e-01,  1.349739302957045e-01, -1.813597810519616e-01,  3.781278547953166e-01
sample_173  ,  7.643038777042813e-01,  8.028853901901170e-01,  2.784480726611182e+00,  1.065745699171253e-01,  8.990749010097239e-01
sample_174  ,  7.821885539110529e-01,  1.053267323103057e+00, -6.628287632670719e-01, -5.851334588901176e-01,  8.990749010097239e-01
sample_175  ,  7.342035329200708e-01,  8.301070752226303e-01, -9.377344252641729e-01,  1.518384560468599e-01,  8.990749010097239e-01
sample_176  , -3.368718741033095e-02, -4.257673035270974e-02, -9.727024370000220e-01,  7.878401167985095e-02, -1.069075611356725e-01
sample_177  ,  2.272677906517954e-01,  6.061927220994709e-01,  1.631510722719014e+01, -1.250399184124947e+00,  3.781278547953166e-01
sample_178  ,  6.871657319603417e-01,  4.903634251665124e-01,  9.019484335797842e-02,  3.043702877857501e-02,  4.883083231935281e-01
sample_179  ,  8.315791367980166e-01,  9.035796442047647e-01, -6.563144120746739e+00,  1.149043575725039e-01,  8.990749010097239e-01
sample_180  , -7.108832566012107e-01, -1.698401208593233e+00,  8.393123134480789e-01, -1.967100372572402e-01, -2.039540488362162e+00
sample_181  ,  7.255636274023282e-01,  7.475439048701299e-01,  4.103352176187324e+00, -9.519082435632006e-01,  4.883083231935281e-01
sample_182  ,  5.958614589667233e-01,  4.724357166330669e-01,  1.309118137228338e-01,  8.738199346984230e-02,  4.883083231935281e-01
sample_183  ,  2.343274954959168e-01,  1.057611207096710e-01,  3.504352662595132e-01, -4.521326983114375e-01, -1.069075611356725e-01
sample_184  ,  1.305243604830535e-01, -2.480746202245381e-02, -3.419683886745388e+00,  1.835229138712480e+00,  4.883083231935281e-01
sample_185  ,  6.159776212919574e-01,  2.300787743763452e-01,  1.737051432430153e+01, -6.296389478295054e-02,  3.781278547953166e-01
sample_186  ,  3.722460534184978e-01, -1.179097577111924e-02,  1.043231773121516e+00, -9.406842113902183e-02, -1.069075611356725e-01
sample_187  ,  7.545966879882452e-01,  5.925529812545358e-01, -4.921540914361027e+01,  1.562137932080667e+00,  5.194219024614141e-01
sample_188  ,  7.052284870597892e-01,  4.903634251665124e-01,  9.019484335797842e-02,  3.043702877857501e-02,  4.883083231935281e-01
sample_189  ,  7.834690825953460e-01,  5.937056944981032e-01,  1.102949811213563e+00,  1.344829924401599e+00,  1.070167468496319e+00
