,M_sp_center,CN_s_skew,surf_charge_std,surf_tot_fill,CN_s_kurt,M_d_var,CN_charge_avg,CN_sp_skew,Tx_s_skew,CN_sp_fill,Tx_sp_kurt,site_s_skew,site_tot_fill,M_d_fill,surf_charge_avg,CN_charge_sum,site_tot_skew,site_sp_fill,surf_charge_sum,Tx_s_fill,M_s_skew,surf_d_kurt,M_sp_var,site_p_fill,site_charge_std,surf_charge_max,site_s_var,site_charge_min,Tx_p_skew,surf_s_kurt,Tx_charge_max,surf_s_center,site_sp_kurt,surf_tDOS_at_EF,surf_tot_kurt,M_p_skew,M_tDOS_at_EF,Tx_sp_skew,Tx_tot_skew,M_p_center,M_p_fill,CN_p_center,site_d_skew,M_charge_max,M_s_fill,M_charge_sum,surf_sp_var,M_charge_avg,Tx_p_var,surf_p_skew,Tx_tot_fill,surf_p_kurt,site_p_skew,Tx_charge_min,M_charge_min,surf_sp_fill,surf_s_var,Tx_charge_sum,CN_p_skew,site_p_kurt,site_p_center,surf_p_fill,surf_sp_center,CN_charge_std,surf_sp_kurt,CN_tot_center,Tx_s_kurt,site_d_fill,CN_p_var,M_tot_var,CN_sp_var,M_d_center,Tx_s_center,Tx_sp_center,surf_sp_skew,CN_sp_center,surf_s_fill,M_tot_fill,CN_s_fill,site_charge_avg,Tx_sp_var,surf_s_skew,site_sp_var,site_p_var,CN_charge_min,M_charge_std,M_sp_kurt,surf_d_var,site_d_kurt,CN_tot_skew,CN_tot_var,surf_tot_center,Tx_s_var,surf_p_center,M_s_center,Tx_sp_fill,surf_d_center,M_tot_skew,site_d_var,M_p_var,CN_p_kurt,CN_s_center,site_s_fill,M_tot_kurt,M_s_var,site_d_center,CN_tot_kurt,Tx_charge_std,surf_tot_skew,M_p_kurt,surf_tot_var,surf_d_fill,Tx_tot_var,CN_s_var,site_charge_max,M_d_kurt,M_sp_fill,Tx_p_center,surf_p_var,CN_tDOS_at_EF,Tx_tDOS_at_EF,CN_charge_max,site_sp_center,Tx_p_fill,site_charge_sum,site_tot_center,CN_p_fill,CN_sp_kurt,site_tot_var,surf_d_skew,site_s_kurt,site_tDOS_at_EF,Tx_charge_avg,surf_charge_min,M_s_kurt,Tx_tot_center,CN_tot_fill,Tx_tot_kurt,site_tot_kurt,Tx_p_kurt,M_tot_center,M_sp_skew,site_s_center,M_d_skew,site_sp_skew
0,1.6377840835951003,1020.3302997387381,0.9811265834920379,23.797217922999483,15727.470856992213,5.836299840132282,0.516083660623327,319.96846198356656,1985.3441336253165,6.887659941111015,8797.058217039219,1404.2978436658948,11.121927430408986,7.040022700033321,1.162289329702604,7.268917833538198,352.03273745238926,9.397242285637015,23.678298211345513,5.388042378824475,525.2290803925162,800.9252528849283,29.47853226306587,7.002171217737169,2.562382978274567,0.9602000259293205,56.643121093524094,3.1258854181685263,97.86913622508727,16012.932256949593,3.1393220275307905,3.371920325235208,7248.833513353837,4.7634576892931,4612.016726281372,859.464680344454,4.321250847347543,523.3348699769703,523.3348699769703,5.305437536584127,3.155751077373352,1.308355784223896,63.811600321456616,0.9602000259293205,0.9649302460890857,7.599500739573054,14.571747254861778,0.9499375924466316,14.426162690096554,274.5757287403701,23.15834556070853,3855.633723380825,544.4435487840258,3.073205212229927,0.9398930084387614,24.75662359104471,43.03364228601369,24.762390631087605,92.82666290843555,7400.273663637125,4.198593613603101,18.43018919396182,2.433865193368863,0.037084503430500924,5237.208024227614,1.770011323539837,35424.41550289526,3.6312590548722605,5.417864738836518,13.762419900459825,12.25966573517222,1.0269775702070887,6.423778579076607,2.701200679032223,431.8749521156988,1.770011323539837,5.486941303366439,8.123367029054211,1.9818120826699426,1.8965121394861417,29.632496271206914,939.7809271152073,23.502006223719075,33.005265184148904,0.487972196502543,0.024168512571784706,8551.967816867655,5.836299840132282,860.3485496151588,319.96846198356656,12.259665735172218,1.3118854091259313,104.55721888950806,2.4285928675166644,1.7594448667807483,23.15834556070853,1.0269775702070887,149.1282382507319,6.922721016927259,25.083502218182502,790.491103561609,6.423778579076607,2.3150024746460875,2801.6889235636386,33.08303478415524,0.9987568379766867,3827.486274150341,0.04876350361999743,315.12176169440534,8468.33989511729,13.71179443877368,7.040022700033321,29.632496271206914,43.792706148481045,1.2386303431360408,800.9252528849283,2.9409995202043695,2.021966986449493,18.77259976083157,1.3762707234641849,0.8943428876103257,0.5534208666314113,4.202857907363627,18.382429414702305,10.797399580521907,2.2426566742674434,4.938060217400488,3827.486274150341,14.723856772598944,64.94262240388929,20503.429584416604,1.4833869412767966,3.1040992294150205,1.7765906881409221,9354.172773214099,2.701200679032223,6.887659941111015,8797.058217039217,4437.0435378877455,800.6951465816729,0.9003234926048317,489.8438554391003,5.749982812945238,64.94262240388929,689.4836606304052
