,Tx_charge_std,ionenergy_std,fblock_av,CN_atom_weight,Tx_s_kurt,atomic_number_av,site_charge_min,Tx_en_mulliken,M_charge_avg,period_av,M_glawe_num,Tx_cov_radius_cordero,eig_14,CN_s_fill,surf_CN_CN_length_max,M_d_skew,en_martynov_batsanov_sum,Tx_p_center,CN_vdw_radius,CN_atom_mass,Tx_glawe_num,atomic_volume_av,surf_M_M_length_std,surf_Tx_Tx_length_min,ne_outer_av,site_d_center,heat_of_formation_std,surf_M_CN_length_sum,M_s_skew,M_fusion_heat,M_p_var,ne_d_sum,surf_bond_length_sum,site_tot_center,surf_tDOS_at_EF,en_pauling_av,M_tot_center,eig_0,M_charge_max,eig_6,Tx_group_id,site_d_var,en_gordy,site_sp_center,lattice_param_a,CN_charge_std,M_therm_cond,M_evap_heat,CN_p_var,M_d_center,eig_11,en_ghosh_av,M_en_mulliken,CN_s_var,surf_M_CN_length_max,M_sp_var,CN_tot_var,surf_M_Tx_length_avg,Tx_s_skew,Tx_charge_avg,Tx_spec_heat,site_sp_var,M_melting_pt,site_charge_max,Tx_sp_skew,eig_1,ne_s_av,fblock_std,Tx_density,Tx_charge_max,site_p_var,M_pett_num,M_metallic_radius,site_bond_length_std,site_tot_skew,sum_mass,site_p_center,eig_9,surf_bond_length_std,site_tot_kurt,atomic_radius_av,en_allen_sum,M_sp_center,Tx_s_fill,surf_charge_max,surf_d_center,c6_sum,surf_M_Tx_length_sum,surf_p_var,CN_s_center,M_s_fill,dipole_polarizability_av,M_sp_skew,vdw_radius_std,M_tot_skew,dblock_sum,Tx_atom_vol,vdw_radius_sum,surf_p_center,M_atom_vol,lattice_param_gamma,Tx_s_var,atomic_volume_sum,surf_M_Tx_length_max,M_charge_std,ionenergy_av,M_metallic_rad_c12,M_d_kurt,surf_d_fill,Tx_dipole_polar,covalent_radius_cordero_sum,CN_density,CN_melting_pt,M_charge_min,surf_Tx_Tx_length_avg,M_charge_sum,eig_16,surf_CN_CN_length_sum,en_martynov_batsanov_std,lattice_constant_std,density_sum,Tx_atom_mass,surf_sp_var,Tx_tot_var,M_s_center,surf_Tx_Tx_length_std,Tx_atom_num,M_atom_mass,site_s_skew,surf_charge_min,en_martynov_batsanov_av,en_allred_rochow_std,Tx_p_skew,site_charge_sum,Tx_pett_num,M_tot_kurt,surf_charge_std,boiling_point_av,Tx_charge_min,site_sp_kurt,Tx_atom_weight,M_period,surf_CN_CN_length_std,surf_Tx_CN_length_max,surf_M_M_length_max,lattice_param_beta,Tx_melting_pt,CN_period,CN_tot_center,vdw_radius_av,c6_gb_sum,CN_atom_radius,surf_tot_center,surf_d_var,lattice_param_alpha,eig_19,CN_p_fill,surf_sp_fill,atomic_volume_std,dblock_std,en_pauling_std,CN_atom_vol,eig_12,eig_8,group_id_sum,en_allred_rochow_sum,CN_tot_fill,ne_s_sum,M_dipole_polar,M_s_var,surf_p_kurt,site_d_kurt,CN_sp_center,M_heat_form,Tx_period,en_nagle_sum,eig_15,eig_18,Tx_atom_radius,en_cottrell_sutton_sum,Tx_p_kurt,c6_gb_std,eig_4,Tx_tot_kurt,atomic_weight_av,c6_gb_av,Tx_sp_kurt,M_sp_kurt,melting_point_av,eig_5,site_charge_std,Tx_elec_aff,CN_s_kurt,CN_dipole_polar,en_ghosh_sum,surf_Tx_CN_length_min,atomic_radius,lattice_param_c,surf_s_var,site_s_var,dipole_polarizability_std,en_cottrell_sutton_av,surf_s_center,M_s_kurt,lattice_constant_av,surf_M_M_length_min,CN_tot_kurt,surf_sp_center,atomic_number_sum,Tx_sp_fill,site_bond_length_max,ionenergy_sum,CN_group_id,CN_p_skew,surf_sp_kurt,Tx_boiling_pt,group_id_std,surf_M_M_length_sum,surf_p_fill,surf_M_Tx_length_min,site_sp_skew,surf_tot_var,site_bond_length_avg,site_bond_length_sum,eig_2,Tx_charge_sum,CN_charge_min,Tx_tot_fill,site_tot_fill,Tx_s_center,M_sp_fill,ne_outer_sum,CN_heat_form,surf_s_skew,eig_10,gas_basicity_sum,site_p_fill,covalent_radius_cordero_std,Tx_tot_skew,Tx_evap_heat,covalent_radius_cordero_av,surf_Tx_CN_length_avg,en_allred_rochow_av,en_cottrell_sutton_std,M_tot_fill,M_group_id,CN_charge_avg,site_p_kurt,M_tot_var,CN_spec_heat,CN_s_skew,CN_en_mulliken,CN_p_kurt,en_nagle_av,period_std,M_atom_num,CN_sp_kurt,M_density,surf_Tx_Tx_length_sum,M_elec_aff,metallic_radius_av,electron_affinity_std,atomic_radius_sum,Tx_vdw_radius,atomic_weight_std,Tx_sp_center,site_charge_avg,density_std,ground_state_magmom_av,CN_cov_radius_cordero,Tx_tDOS_at_EF,electron_affinity_sum,en_gordy_sum,CN_boiling_pt,dipole_polarizability_sum,surf_sp_skew,surf_CN_CN_length_avg,eig_17,surf_s_kurt,surf_Tx_Tx_length_max,metallic_radius_sum,surf_M_M_length_avg,Tx_fusion_heat,CN_tot_skew,CN_tDOS_at_EF,en_mulliken_av,surf_Tx_CN_length_std,eig_13,metallic_radius_std,Tx_p_fill,Tx_heat_form,site_d_skew,heat_of_formation_sum,CN_therm_cond,boiling_point_std,ne_d_av,site_bond_length_min,Tx_therm_cond,ground_state_magmom_std,ground_state_magmom_sum,atomic_weight_sum,fblock_sum,surf_bond_length_avg,lattice_constant_sum,surf_M_Tx_length_std,site_s_center,M_cov_radius_cordero,M_p_kurt,surf_bond_length_max,CN_charge_max,en_mulliken_std,CN_sp_var,ne_f_av,surf_p_skew,M_atom_weight,surf_bond_length_min,site_sp_fill,CN_pett_num,M_p_fill,site_tDOS_at_EF,CN_sp_fill,surf_charge_sum,M_p_center,atomic_number_std,melting_point_sum,eig_3,CN_charge_sum,ne_d_std,surf_d_kurt,M_d_var,CN_p_center,Tx_sp_var,surf_d_skew,en_pauling_sum,site_s_kurt,M_spec_heat,CN_atom_num,en_nagle_std,surf_M_CN_length_avg,M_d_fill,surf_CN_CN_length_min,site_p_skew,surf_M_CN_length_std,group_id_av,M_tDOS_at_EF,M_boiling_pt,CN_glawe_num,en_ghosh_std,Tx_p_var,M_atom_radius,M_p_skew,eig_7,surf_M_CN_length_min,surf_Tx_CN_length_sum,CN_elec_aff,boiling_point_sum,site_tot_var,lattice_param_b,surf_tot_kurt,surf_tot_skew,surf_tot_fill,surf_s_fill,dblock_av,ne_outer_std,electron_affinity_av,CN_sp_skew,heat_of_formation_av,density_av,site_d_fill,ne_s_std,M_vdw_radius,period_sum,ne_f_sum,Tx_tot_center,melting_point_std,site_s_fill,ne_f_std,surf_charge_avg,en_mulliken_sum
0,0.03760581874846313,3.143574157304435,0.0,12.899272251308897,23968.327256113218,23.72460732984293,6.829143335078533,5.37567235651841,11.297303766361257,3.3417102966841186,53.17801047120419,52.43455497382199,81.62274749677219,5.565739421207406,0.0,-32.97420328680152,95.55586810706009,-1.3835662363207164,163.32460732984293,12.899272251308897,75.90052356020942,12.208788830715534,0.13229901364883342,0.0,6.2460732984293195,0.5270845291043252,164.90930917643206,0.0,825.5822464389987,23.869109947643974,104.24381096440966,26.471204188481675,165.71260208140438,0.45651693308638686,8.70821320418848,2.313731239092496,2.0959466781227163,9802.185529764318,11.364937895287957,4518.316909691626,9.581151832460733,18.51719578754671,0.01455500984034335,1.8941997186699633,6.172261729548199,0.1647793242365742,45.25602094240838,597.6356020942409,31.922710933409345,0.5016548952230979,102.4532032713199,0.2117922885863874,3.513669722513089,130.38578934459127,0.0,109.30038775784918,56.54852169056461,3.0743904336209638,-1291.5809221573033,4.34371164921466,0.08048167539267014,87.60635126749844,2629.3979057591623,11.052819083769633,-318.94630195799095,5592.245279052131,1.704712041884817,0.0,0.22837418324607334,4.3995261623036654,69.95258004052879,52.86910994764398,132.06806282722513,0.23360603140797578,16.322869537355007,956.0356762344294,1.0163332700065804,132.30162218303124,0.4535101106615243,7628.175915785477,120.6415357766143,243.54668062827216,5.824596832330924,8.649685859319163,11.364937895287957,0.5016548952230979,2784.8562926946597,73.196289526797,51.8823468505954,-4.823579526851095,17.53895874482138,50.88117900455663,810.2244911447964,30.601331642185063,213.5496310294739,8.0,12.479057591623036,3308.0,0.6061277785248037,10.441675392670158,117.31079486789879,104.58236504115507,225.92712041884818,3.2125943065881613,0.04133340569636563,10.440599653452075,144.06806282722513,1693.6702461617283,29.117108940409217,6.648288324607329,2002.1989528795812,1.2214519633507854,2148.165706806283,11.242144486910995,0.0,90.37843013089005,20.557479876344768,0.0,1.8234212636706453,0.9187939453362836,90.22582617801046,13.098741675900524,76.2828910240551,44.05457042430193,6.10124333980119,0.0,6.523560209424084,99.9560817277487,-230.96307552396402,5.1373115706806285,5.165815324344314,0.00027452500839486024,-23.23997150391165,32.63351762827225,78.13089005235602,6477.200875167059,2.7053159669033673,2860.9732090750435,4.291182115183246,15036.605658161834,13.098741675900524,4.9109947643979055,0.0,0.0,3.2125943065881613,90.46510957457153,83.80041884816752,2.0,-1.9671479547163286,182.85759162303665,8868.993507853404,67.77486910994764,4.169558563156997,19.468211562579146,89.24670982721723,15.187702595385865,15.805891586745295,117.44430265161459,3.4669535660115716,0.48583133093278563,0.6192433532499139,10.640314136125651,87.42447719475867,163.71511572886217,174.42931937172776,0.008255055374871955,21.3716310079527,30.910994764397905,90.26178010471205,106.56908844154464,6751.645001096731,1608.1833261579693,-1.9671479547163286,645.7556020942408,1.5706806282722514,10.907258638475271,80.73687098332391,15.880579316262267,48.1413612565445,3.3179844782580106,893.5865323774127,493.9143674582565,4772.232780748731,7109.173618318496,54.28774872620664,505.33463176265275,7109.173618318496,18508.14420472293,1736.7506701570683,4540.567134905515,2.4069333438962928,0.9270999839267016,24595.349584615473,9.564397905759161,3.908284297382199,0.0,25.669658425472907,19.634508972702033,123.42212858386365,121.28127862927312,40.84781859133611,0.18027958291548601,-0.8165053602175862,17325.99756070003,3.9925762652705066,2.938711469762173,7912.085381166272,0.27332848795962916,418.9528795811518,28.218001971372363,2.5517971459291573,193.09842459434688,14.44502617801047,63.59372206948124,12542.466080097824,136.88206282722516,4.9758815173298885,73.196289526797,87.31125177411096,2.938711469762173,289.21726618413896,81.14299552653661,2.234268144057436,9.80487528224024,5039.917155646831,32.1608650209424,6.003462387434556,28.218001971372363,33.36479292854981,-4.823579526851095,69.47600282013383,111.7696335078534,608.0922513089005,-534.6460824370959,106.38621021133055,4736.274345549738,19.205765672279817,45.62743437678495,-318.946301957991,3.9036020942408376,111.72041884816753,0.0,0.00043858775695046915,0.03893275579723369,98.59311176054304,5.0,6.22770117212042,10915.277480202398,45.08538390485396,0.3945863874345549,-1398.1765887609279,6.358618916230366,2352.2753717154646,0.5880291294743762,1.4309188394729535,42.62303664921466,7912.085381166272,9.6605445026178,0.0,0.5445124083769634,110.89598603839441,0.8901999012243512,1895.7905759162304,115.75392670157068,41.56961957199688,-2.3294805806009444,8.90430832417103,4.119035141348791,2.7612565445026185,72.10994764397905,0.5963215487407634,12.082524562513091,0.6408726753568293,2864.8115183246073,895.794051295321,24.067036587918803,0.0,17.275560220862516,23984.154154308988,0.0,1818.9109947643979,3.0743904336209638,0.8127172774869112,-301.95003226785315,0.72313673643969,5.220299826726038,0.0,84.86160557296739,34.550990617719314,19.5683161120532,204.56156544502613,-28.491684174402433,9234.906345549738,0.893979057591623,2007.2266989305149,1.5162303664921468,2.0341930856871584,0.0759240837696335,0.9329293914535137,49.61256544502618,956.0356762344294,0.0,2.502979691220296,71.26665968586387,0.13229901364883342,0.8178180368597929,161.78534031413614,18240.94966433309,3.2125943065881613,6.472057513089005,1.5717870786522175,56.54852169056461,1.5246073298429317,254.02805523659697,99.9560817277487,2.0755726646721904,25.838858151797723,97.22513089005236,51.93704407531245,1.9867766107815343,21.3716310079527,150.13724279581155,2.700388074890937,17.23338029539694,30298.249424083773,4873.631774390136,27.59794764397906,1.6076618348489022,1693.6702461617283,19.468211562579146,-0.6640792196233667,44.05457042430193,-32.97420328680152,42.73759162303665,23750.464146851635,0.3115916230366492,42.62303664921466,0.2029015175544385,0.0,29.117108940409217,0.0,321.20219731669533,0.0,9.437696335078533,6.99992362936078,4674.717277486911,87.44502617801047,0.055106225608951676,15.378528101267566,142.82722513089004,362.56302799433513,4495.168421736077,0.0,0.0,0.07740635602094245,49952.04079581152,49.486629168827186,6.1781777354761385,13341.50237140626,611.6291878936413,151.48132211966958,31.75438402534795,0.4586387434554974,2.469123760816472,0.6396848040418848,-301.9500322678532,518.2029787085514,5.155842792321116,7.0746535306854055,0.2946500398170883,216.08376963350784,59.853403141361255,25.801047120418847,-2.329480580600945,1263.664475389653,7.084373725584581,1.563718536367885,8.388967609947644,96.54921229717347
