# c0 + a0 * (surf_bond_length_std / surf_bond_length_min) + a1 * (site_bond_length_max + surf_bond_length_sum)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.79184340175268; Max AE: 4.28000306237872
# Coefficients
# Task   a0                      a1                      c0
# all , -3.075184245894514e-02,  3.001831023804441e-01, -4.914047446775508e-02, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         12|33|div; (surf_bond_length_std / surf_bond_length_min); $\left(\frac{ surf_{bond, length, std} }{ surf_{bond, length, min} } \right)$; (surf_bond_length_std ./ surf_bond_length_min); surf_bond_length_std,surf_bond_length_min
# 1;  1; Unitless;                                         45|37|add; (site_bond_length_max + surf_bond_length_sum); $\left(site_{bond, length, max} + surf_{bond, length, sum}\right)$; (site_bond_length_max + surf_bond_length_sum); site_bond_length_max,surf_bond_length_sum
# Number of Samples Per Task
# Task, n_samples               
# all , 214                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
sample_49   , -6.916559537987194e-03,  7.253820872693442e-02, -2.219569359926171e-01,  3.826101387972618e-01
sample_50   , -3.249802942992621e-02, -5.129161107221515e-01, -5.380485330284758e-02, -1.550487788739082e+00
sample_51   , -2.636354303490760e-01, -6.298546755574949e-01, -4.079307134606643e-01, -1.976323175487629e+00
sample_52   , -2.217746596587099e-02,  2.282336391908790e-01,  1.477244003330798e-01,  9.391498352486380e-01
sample_53   , -4.183902774759799e-01, -1.452009241064452e-01, -4.590780337310644e-01, -3.670357995991177e-01
sample_54   , -5.727177864666465e-02,  2.129103850332528e-01, -5.969274056034362e-01,  8.118186534550920e-01
sample_55   ,  6.799816762857267e-01,  1.142687180391747e-01, -6.497734842921955e-01,  4.777999146074523e-01
sample_56   , -2.873477481567056e-01, -6.298546755574949e-01, -4.079307134606643e-01, -1.976323175487629e+00
sample_57   , -6.156886386605922e-02,  3.251664472475023e-01,  9.646613309915377e-01,  1.345752081941515e+00
sample_58   , -2.403675740849142e-01,  2.755404629770257e-01, -2.615672397846018e+00,  8.136507018721533e-01
sample_59   , -1.066415298780115e-01,  3.911029127524395e-01, -1.007097075341928e+00,  1.363412175345277e+00
sample_60   ,  2.475696159358087e-02,  4.585154327806292e-01, -1.674369781699291e-01,  1.674001326820311e+00
sample_61   ,  5.341074145248265e-03,  2.074407492516708e-01, -1.449998091398248e+00,  7.062060094851839e-01
sample_62   , -9.410380402467980e-02,  4.710400235226938e-01, -8.158921039785829e+00,  8.970479730691354e-01
sample_63   , -1.559071969320354e-03,  2.074407492516708e-01, -1.449998091398248e+00,  7.062060094851839e-01
sample_64   , -5.532722432131539e-02,  2.168051512512491e-01, -9.803875956347241e-01,  7.855102401150428e-01
sample_65   , -1.237836842012775e+00, -1.459236537755498e+00,  9.210227861460620e-01, -4.603100256842100e+00
sample_66   , -1.198272845742591e-01, -5.796216841136040e-01, -1.191094105753738e+00, -1.889212095692936e+00
sample_67   , -4.262215382380523e-01, -6.478134326332882e-01,  7.732374406052434e-01, -1.915146048027969e+00
sample_68   , -5.458190573704150e-03, -6.859148590135080e-01, -8.951492720649415e-01, -2.212988901339339e+00
sample_69   , -7.877745821939172e-01, -1.047641378142094e+00,  3.702286435828518e+01,  4.664499345239109e-01
sample_70   , -2.285972573737576e+00,  2.582089854145238e-01, -1.356242379864222e+00,  8.849349139708778e-01
sample_71   , -1.270759177511728e+00, -1.787692050174158e-02, -2.615672397846018e+00, -1.638106580510909e-01
sample_72   , -6.393318221215945e-02, -2.444885630255135e-02, -1.296000598922532e-01,  6.897849138251910e-02
sample_73   , -8.598665092594160e-02,  2.850573395511319e-01, -1.214579430932258e+00,  9.888873036189980e-01
sample_74   , -7.437152657611071e-02,  3.005887562458294e-01, -4.208635914296335e+00,  7.339051411057615e-01
sample_75   ,  1.264863201444954e-03,  2.211673536113065e-01, -1.325708488084979e+00,  7.646661243978790e-01
sample_76   , -3.311481220002975e-02,  3.833717698589050e-01, -5.528966961529627e-01,  1.384187347440653e+00
sample_77   ,  1.039349139292248e-02,  4.714437340999993e-02,  2.143469387970397e+00,  5.403384785017766e-01
sample_78   ,  1.988354176461191e+00,  4.530902973891990e-01, -3.973407606832696e+00,  1.266031179279394e+00
sample_79   , -1.106228799457158e-01,  1.777291757240755e-01, -2.050559412150738e+00,  5.457041682148183e-01
sample_80   , -1.252494998350197e+00, -4.477313487144344e-01, -1.202352035686529e+00, -1.450999110790318e+00
sample_81   , -7.766712762179345e-01, -1.448424283770829e-01, -4.590780337310644e-01, -3.658415427388233e-01
sample_82   ,  2.644821905365704e+00,  1.223700714340528e-01,  6.225566358844455e+00,  1.209122628517237e+00
sample_83   , -2.286137785084873e+00,  2.582089854145241e-01, -1.356242379864222e+00,  8.849349139708789e-01
sample_84   ,  1.336204862452594e+00,  4.646980205165960e-01, -2.018102999611382e+00,  1.505008462807496e+00
sample_85   , -1.144062757753777e-01,  4.501599846082187e-02,  2.143469387970397e+00,  5.332482228134980e-01
sample_86   , -5.180951377865519e-02, -5.765716931267785e-01, -1.214579430932258e+00, -1.881457582036507e+00
sample_87   , -1.165967476596955e+00, -6.479557070170144e-01,  7.732374406052434e-01, -1.915620006697188e+00
sample_88   , -3.017690329650647e-01, -6.478134326332882e-01,  7.732374406052434e-01, -1.915146048027969e+00
sample_89   , -3.923987728667927e-01, -8.587098565982026e-02, -1.449998091398248e+00, -2.709034033549685e-01
sample_90   , -2.835764587664248e-03, -5.760470565584352e-01, -3.200525406782188e+00, -2.083157347056039e+00
sample_91   ,  1.540945214518361e+00,  4.782708583972767e-01, -3.200525406782188e+00,  1.429092032056238e+00
sample_92   , -1.402730576245418e+00, -1.423974764300393e+00,  4.562811946644260e-01, -4.533242516404847e+00
sample_93   , -8.573350498409365e-03, -7.288821092452570e-02, -2.050559412150738e+00, -2.891775578424178e-01
sample_94   , -4.321665305126032e-02, -2.316214867040877e-01,  1.301159529937455e+01,  7.250558569873844e-01
sample_95   , -2.297927385879610e-01,  1.159352706114342e-01, -7.203345877067638e+00, -1.880199520296637e-01
sample_96   , -1.014701058511803e+00, -2.872723263642821e-01,  3.645742501608270e-01, -7.559403583730046e-01
sample_97   , -9.203698191433986e-03, -6.128075954617910e-01, -1.007097075341928e+00, -1.980915004476794e+00
