# c0 + a0 * (surf_bond_length_sum + lattice_param_c)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.863534203173803; Max AE: 4.36114801251555
# Coefficients
# Task   a0                      c0
# all ,  3.054959349264523e-01,  4.454737417144731e-17, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         37|14|add; (surf_bond_length_sum + lattice_param_c); $\left(surf_{bond, length, sum} + lattice_{param, c}\right)$; (surf_bond_length_sum + lattice_param_c); surf_bond_length_sum,lattice_param_c
# Number of Samples Per Task
# Task, n_samples               
# all , 214                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
sample_68   , -5.458190573704150e-03,  7.267417822630130e-01,  2.378891825313404e+00
sample_69   , -7.877745821939172e-01,  1.076908748358766e-01,  3.525116458973603e-01
sample_70   , -2.285972573737576e+00, -8.682526602886713e-02, -2.842108719049575e-01
sample_71   , -1.270759177511728e+00, -6.035840982097995e-02, -1.975751652325953e-01
sample_72   , -6.393318221215945e-02, -3.726103171789454e-01, -1.219689935542517e+00
sample_73   , -8.598665092594160e-02,  8.129606077107121e-02,  2.661117595251900e-01
sample_74   , -7.437152657611071e-02, -7.085767490400408e-02, -2.319431023560526e-01
sample_75   ,  1.264863201444954e-03, -8.860740951753920e-02, -2.900444797698252e-01
sample_76   , -3.311481220002975e-02,  6.376959616856342e-02,  2.087412265695641e-01
sample_77   ,  1.039349139292248e-02,  4.614619699442069e-01,  1.510533912849947e+00
sample_78   ,  1.988354176461191e+00, -3.534825219018969e-03, -1.157077661236317e-02
sample_79   , -1.106228799457158e-01, -9.640569512778413e-02, -3.155711225780916e-01
sample_80   , -1.252494998350197e+00, -5.741061406731172e-01, -1.879259509005684e+00
sample_81   , -7.766712762179345e-01, -1.243851677929299e-01, -4.071581765003699e-01
sample_82   ,  2.644821905365704e+00,  6.125450013661772e-01,  2.005083967855894e+00
sample_83   , -2.286137785084873e+00, -8.682526602886713e-02, -2.842108719049575e-01
sample_84   ,  1.336204862452594e+00,  6.985172215979512e-01,  2.286502508670428e+00
sample_85   , -1.144062757753777e-01,  4.614619699442069e-01,  1.510533912849947e+00
sample_86   , -5.180951377865519e-02,  8.129606077107121e-02,  2.661117595251900e-01
sample_87   , -1.165967476596955e+00, -8.852990041847456e-01, -2.897907641219121e+00
sample_88   , -3.017690329650647e-01, -8.852990041847456e-01, -2.897907641219121e+00
sample_89   , -3.923987728667927e-01, -9.404323558533519e-02, -3.078379278859341e-01
sample_90   , -2.835764587664248e-03,  6.736975005826601e-01,  2.205258478299725e+00
sample_91   ,  1.540945214518361e+00,  6.736975005826601e-01,  2.205258478299725e+00
sample_92   , -1.402730576245418e+00, -7.288441763498271e-01, -2.385773730590868e+00
sample_93   , -8.573350498409365e-03, -9.640569512778413e-02, -3.155711225780916e-01
sample_94   , -4.321665305126032e-02,  5.180453928261830e-01,  1.695752164266610e+00
sample_95   , -2.297927385879610e-01, -8.905944837013234e-02, -2.915241683709255e-01
sample_96   , -1.014701058511803e+00, -6.564159148187036e-01, -2.148689523403101e+00
sample_97   , -9.203698191433986e-03,  5.089132194608009e-02,  1.665859218661356e-01
sample_98   , -1.984748088446979e-02, -6.490528736954868e-02, -2.124587595091063e-01
sample_99   ,  8.525374372511940e-01, -1.290819216429949e-01, -4.225323707632024e-01
sample_100  , -4.171581187072593e-02, -1.106285296076706e-01, -3.621276650843301e-01
sample_101  ,  8.094191097995584e-03, -4.605462557099206e-01, -1.507536445029281e+00
sample_102  , -1.220764223909918e+00, -5.741061406731172e-01, -1.879259509005684e+00
sample_103  ,  3.361561085226678e-01, -1.106285296076706e-01, -3.621276650843301e-01
sample_104  ,  2.636224086426412e+00,  5.915622795828566e-01,  1.936399840231178e+00
sample_105  , -5.996268406931525e-02, -6.490528736954868e-02, -2.124587595091063e-01
sample_106  , -5.840168950338572e-02,  5.089132194608009e-02,  1.665859218661356e-01
sample_107  ,  3.004952465471772e-02, -1.078203208630435e-01, -3.529353701187583e-01
sample_108  , -6.746797484858307e-01, -7.458039389613116e-01, -2.441289240529052e+00
sample_109  ,  1.279334086047229e+00,  7.745792813234457e-01,  2.535481467240880e+00
sample_110  , -9.459635086230657e-02, -1.290819216429949e-01, -4.225323707632024e-01
sample_111  , -5.083190420406968e-02, -5.534570076527642e-02, -1.811667339488522e-01
sample_112  , -7.933928003046314e-02, -1.618635707737058e-01, -5.298387057512706e-01
sample_113  , -1.852629776411925e+00,  1.172895921260932e-01,  3.839317605137051e-01
sample_114  ,  1.744163582837736e+00,  9.000343582048053e-01,  2.946141847751549e+00
sample_115  , -5.856718149536415e-02, -4.785292107656427e-02, -1.566401238304033e-01
sample_116  ,  1.303316673125552e+00,  6.736975005826601e-01,  2.205258478299725e+00
sample_117  ,  4.952710292098408e+00,  5.915622795828566e-01,  1.936399840231178e+00
sample_118  , -1.171382872331680e+00, -8.852990041847456e-01, -2.897907641219121e+00
sample_119  ,  1.300605747741899e+00, -1.380918894536428e-01, -4.520252928631873e-01
sample_120  , -7.450860673784031e-01, -8.678911838694735e-01, -2.840925474436892e+00
sample_121  , -1.239533392213390e+00, -7.501920052881380e-01, -2.455652987555287e+00
sample_122  ,  9.018570068649574e-03, -1.618635707737058e-01, -5.298387057512706e-01
sample_123  , -5.983641773095116e-01,  7.267417822630130e-01,  2.378891825313404e+00
sample_124  , -1.082336769854866e-01, -1.649118881198400e-01, -5.398169640441937e-01
sample_125  , -5.973646767676654e-01, -7.458039389613116e-01, -2.441289240529052e+00
sample_126  , -1.126111597219800e+00, -6.751393646146587e-01, -2.209978226967889e+00
sample_127  , -1.200621014808457e-02, -8.548357670288442e-02, -2.798190317113859e-01
sample_128  , -1.193477503559946e+00, -7.458039389613116e-01, -2.441289240529052e+00
sample_129  , -6.094291308869217e-02,  4.614619699442069e-01,  1.510533912849947e+00
sample_130  , -1.021542173849958e+00, -7.277752394943139e-01, -2.382274709054720e+00
sample_131  , -1.460394763530485e-01, -7.803511179807419e-02, -2.554374800989122e-01
sample_132  ,  2.732871972153326e+00, -2.084645465468602e-01, -6.823807544183780e-01
sample_133  , -6.938319187414284e-02, -1.010381660163043e-01, -3.307348951815975e-01
sample_134  ,  1.465142116576400e+00,  7.740830371538124e-01,  2.533857078458905e+00
sample_135  , -4.531612808703447e-02, -1.341327859236864e-02, -4.390656980623298e-02
sample_136  , -8.843619784229704e-03, -1.010381660163043e-01, -3.307348951815975e-01
sample_137  ,  1.423470183578598e-02, -1.900893446885686e-01, -6.222319938048679e-01
sample_138  ,  2.663331711173672e-02,  6.945373499280301e-01,  2.273474932146769e+00
sample_139  , -5.348632468907821e-02, -7.085767490400408e-02, -2.319431023560526e-01
sample_140  , -1.077839765785645e-01,  4.686185976971984e-01,  1.533960174658355e+00
sample_141  , -1.042740678558679e+00, -6.564159148187036e-01, -2.148689523403101e+00
sample_142  , -9.707957272828507e-02, -9.404323558533519e-02, -3.078379278859341e-01
sample_143  , -1.162351073163788e-01,  6.376959616856342e-02,  2.087412265695641e-01
sample_144  , -7.171363499828028e-01, -1.010381660163043e-01, -3.307348951815975e-01
sample_145  , -1.252459355365853e+00, -7.517861793397379e-01, -2.460871302659819e+00
sample_146  ,  8.494547395835542e-01, -4.605462557099206e-01, -1.507536445029281e+00
sample_147  , -2.116823964384667e-03, -5.267739186958659e-02, -1.724323823892080e-01
sample_148  , -1.108938976453160e-01,  6.397164291517057e-01,  2.094025995160022e+00
sample_149  ,  4.627185278196429e-03, -2.617611354874460e-01, -8.568399954338659e-01
sample_150  , -9.323125239961917e-02, -2.546169322018290e-01, -8.334544034542642e-01
sample_151  , -7.581511445522239e-02,  7.258363234331379e-01,  2.375927927184634e+00
sample_152  , -2.857499879754480e-01, -6.035840982097995e-02, -1.975751652325953e-01
sample_153  , -4.536413818872085e-01, -7.288441763498271e-01, -2.385773730590868e+00
