# c0 + a0 * (surf_M_M_length_sum / surf_bond_length_avg) + a1 * (lattice_param_b / surf_M_M_length_min) + a2 * (lattice_param_a * lattice_param_c) + a3 * (surf_bond_length_std / surf_bond_length_min) + a4 * (site_bond_length_max + surf_bond_length_sum)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.682118105539162; Max AE: 3.9314073940492
# Coefficients
# Task   a0                      a1                      a2                      a3                      a4                      c0
# all ,  1.185678855867179e-01, -4.461196934163231e-03,  2.896628576774053e-01, -3.136280088069052e-02,  2.604881979002841e-01, -2.485249898517986e-01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         22|1|div; (surf_M_M_length_sum / surf_bond_length_avg); $\left(\frac{ surf_{M, M, length, sum} }{ surf_{bond, length, avg} } \right)$; (surf_M_M_length_sum ./ surf_bond_length_avg); surf_M_M_length_sum,surf_bond_length_avg
# 1;  1; Unitless;                                         43|0|div; (lattice_param_b / surf_M_M_length_min); $\left(\frac{ lattice_{param, b} }{ surf_{M, M, length, min} } \right)$; (lattice_param_b ./ surf_M_M_length_min); lattice_param_b,surf_M_M_length_min
# 2;  1; Unitless;                                         19|14|mult; (lattice_param_a * lattice_param_c); $\left(lattice_{param, a} lattice_{param, c}\right)$; (lattice_param_a .* lattice_param_c); lattice_param_a,lattice_param_c
# 3;  1; Unitless;                                         12|33|div; (surf_bond_length_std / surf_bond_length_min); $\left(\frac{ surf_{bond, length, std} }{ surf_{bond, length, min} } \right)$; (surf_bond_length_std ./ surf_bond_length_min); surf_bond_length_std,surf_bond_length_min
# 4;  1; Unitless;                                         45|37|add; (site_bond_length_max + surf_bond_length_sum); $\left(site_{bond, length, max} + surf_{bond, length, sum}\right)$; (site_bond_length_max + surf_bond_length_sum); site_bond_length_max,surf_bond_length_sum
# Number of Samples Per Task
# Task, n_samples               
# all , 214                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      ,  Feature 4 Value      
sample_19   , -3.700463146583963e-01, -3.709016546118332e-01,  3.997827480815362e-01,  1.659298443668543e+01,  1.731601166993335e-01,  5.198313738608086e-01, -4.975587224689343e-01
sample_20   , -1.228134374597548e-01,  1.826042292866458e-01, -2.336711244362013e-01,  2.153138764559773e+00,  1.001907425051549e+00, -1.360162461966860e+00,  5.204336131343436e-01
sample_21   , -1.679966809266178e-01,  6.176686174772534e-01,  1.146831189807395e+00,  8.516042082705122e-01,  1.961144493558707e+00, -1.674369781699291e-01,  6.168932891321599e-01
sample_22   , -7.329624959252305e-02,  8.722901912357026e-02, -8.396984641306300e-01,  1.083084556775045e+01,  6.866504822303171e-01, -3.057111798216620e+00,  7.250120637151143e-01
sample_23   , -1.253198409486902e+00, -5.760664174630115e-01,  5.911980473130569e-03, -1.011611925028017e-01,  1.985638708130141e-02,  1.657304548589308e-02, -1.281922106370353e+00
sample_24   , -1.139675111481394e+00, -1.651422066229579e+00, -1.458301325315369e+00,  6.632611128884385e+00, -1.460196877935292e-02, -1.202352035686529e+00, -4.736796049412082e+00
sample_25   , -3.094527088114199e-03,  1.331271513491829e-01,  3.039217464988864e-01, -2.977153364705661e+00,  2.629728243574160e+00, -8.817464695059232e-01, -1.754603570186990e+00
sample_26   ,  2.767472857125728e-02, -3.456118635420787e-01, -6.788156533634765e+00, -1.568730804552323e+00,  1.094339230827206e+00, -2.089128919050554e+00,  1.221789378067395e+00
sample_27   ,  7.064099332708291e-03,  5.508624937471862e-01,  5.249090051789607e-01, -3.617744460480409e+00,  1.188224645483461e+00, -1.503923839337104e+00,  1.265542372379139e+00
sample_28   , -2.132166347170482e-03, -3.656376094000483e-02, -1.127273305527024e-01, -7.061950432816402e-02,  1.218663242022300e-02,  4.535378228379480e-03,  8.508034214428775e-01
sample_29   , -3.361241423951178e-03, -2.855876572583078e-01,  1.242084712482027e-01, -3.451832425866085e+00,  1.349817343151277e+00, -2.018102999611382e+00, -2.001911883711394e+00
sample_30   ,  1.213059173271408e+00,  5.502745343591416e-01,  5.249090051789607e-01, -3.617744460480409e+00,  1.188224645483461e+00, -1.503923839337104e+00,  1.263285228321236e+00
sample_31   ,  3.457564968314577e+00,  4.757886844595356e-01,  5.388718555974201e-01,  1.036586015558724e+00,  9.009064801709988e-01, -1.477578077405340e+00,  1.373363793275382e+00
sample_32   , -4.012693904379927e-02,  1.119981425793715e+00,  6.611154316712822e-01,  1.409689440436392e+00,  3.104682495534987e+00, -4.239750261993890e-01,  1.473387331649692e+00
sample_33   , -5.547166731033191e-02, -5.802673085714097e-01, -4.919288755943085e-01,  1.501831029567770e+01,  6.758912357295522e-01, -5.380485330284758e-02, -1.550487788739082e+00
sample_34   , -5.961656316083226e-01, -3.539799965799962e-01,  1.866720563391872e+00,  9.289760033970885e-01,  6.461639930160700e-01,  9.071319516909264e-01, -1.847927414234341e+00
sample_35   , -1.241125445779972e+00, -4.106590090753582e-01,  4.655944462123693e-04,  2.276338113804905e+00,  9.821950879554072e-01,  9.210227861460620e-01, -1.564960010355671e+00
sample_36   , -1.133119143579825e-01, -2.273542822791559e-02, -4.740406026302755e-01, -3.059067640345188e-01,  1.562747663871816e-01, -9.803875956347241e-01,  7.855102401150428e-01
sample_37   , -8.178414592916317e-02,  5.676028256341020e-01,  1.110737114628057e+00,  1.626679069292473e+00,  1.890621114601119e+00, -3.766711209272348e-01,  5.076269285928445e-01
sample_38   , -1.001493603417651e-01,  9.257803535376711e-01,  6.956961072806066e+00,  2.036421314500549e-01, -2.569228371559796e-01, -3.433701340061413e+00,  1.217222818105177e+00
sample_39   , -1.040065680316376e-01,  1.583773729446233e-01,  6.163476401108907e-01,  1.021353803372730e+00, -1.541965248697300e-01, -5.531620210950216e+00,  8.044805533672901e-01
sample_40   , -2.094987235152617e+00, -9.973689891594444e-01,  1.898532584375075e+00,  4.692959725920414e-01, -9.946431633904873e-01,  3.702286435828518e+01,  1.832699277842530e+00
sample_41   ,  1.242893291576708e+00,  2.125215189325402e-01,  5.384513561793341e+00, -5.068276352133725e-01, -6.845860580065688e-01, -1.586494854015304e+00, -1.194015913580987e-01
sample_42   , -4.030159905679299e-02, -1.968496822512972e-01,  4.941513570860342e-02, -6.366360424947445e+00,  5.632441134097936e-01, -6.497734842921955e-01, -6.377062199772199e-01
sample_43   , -1.332563187008458e+00, -1.396106643217403e+00, -4.919288755943085e-01,  1.501831029567770e+01,  6.758912357295522e-01, -5.380485330284758e-02, -4.682450546446436e+00
sample_44   ,  1.989044019254788e-01, -2.966524486369442e-01, -4.063904283878531e-01,  1.194013019776477e+00,  3.174017520920158e-01, -8.403699137315834e-01, -4.334619820351248e-01
sample_45   , -5.196742813319786e-02, -1.466165584107281e-01, -8.396984641306300e-01,  1.083084556775045e+01,  6.866504822303171e-01, -3.057111798216620e+00, -1.727083682248209e-01
sample_46   , -1.099738220333370e-01, -4.082941726803858e-01,  7.953214726862120e-01,  1.379945683845596e-01, -1.177132987910667e-01,  1.301159529937455e+01,  7.245015217150610e-01
sample_47   ,  1.193209395566249e+00,  3.200169375238225e-01,  3.609937425367651e+00,  6.201701078508254e-01, -6.110968941286399e-01,  9.646613309915377e-01,  1.345752081941515e+00
sample_48   , -5.968137575484606e-02, -3.682675001416825e-01,  1.401532762023718e-01,  2.018165485398277e+00,  1.071767080785616e+00,  1.123698314392870e+00, -1.545427187783464e+00
sample_49   , -6.916559537987194e-03, -2.018406389537732e-01,  7.046753811122745e-01, -1.074014926683249e+00, -5.119245494363022e-01, -2.219569359926171e-01,  3.826101387972618e-01
sample_50   , -3.249802942992621e-02, -5.802673085714097e-01, -4.919288755943085e-01,  1.501831029567770e+01,  6.758912357295522e-01, -5.380485330284758e-02, -1.550487788739082e+00
sample_51   , -2.636354303490760e-01, -6.241490283469688e-01,  9.092782192481930e-01, -8.755436199617880e-02,  6.279431627860628e-02, -4.079307134606643e-01, -1.976323175487629e+00
sample_52   , -2.217746596587099e-02, -8.573611512995856e-02, -3.643330388033130e-01,  1.566337557113150e-01, -1.150252767774905e-01,  1.477244003330798e-01,  9.391498352486380e-01
sample_53   , -4.183902774759799e-01, -1.359338233981729e-01,  9.746937697645536e-02,  3.034081987941517e+00,  6.758912357295522e-01, -4.590780337310644e-01, -3.670357995991177e-01
sample_54   , -5.727177864666465e-02, -5.156291105302978e-02, -4.024827405143701e-01, -8.631856233996006e-01,  3.674020180838465e-02, -5.969274056034362e-01,  8.118186534550920e-01
sample_55   ,  6.799816762857267e-01,  9.372650049337584e-02,  4.941513570860342e-02, -6.366360424947445e+00,  5.632441134097936e-01, -6.497734842921955e-01,  4.777999146074523e-01
sample_56   , -2.873477481567056e-01, -6.241490283469688e-01,  9.092782192481930e-01, -8.755436199617880e-02,  6.279431627860628e-02, -4.079307134606643e-01, -1.976323175487629e+00
sample_57   , -6.156886386605922e-02,  3.200169375238225e-01,  3.609937425367651e+00,  6.201701078508254e-01, -6.110968941286399e-01,  9.646613309915377e-01,  1.345752081941515e+00
sample_58   , -2.403675740849142e-01, -8.539764849873969e-02, -2.885964573749532e+00, -9.401533659807260e+00,  5.847720668283006e-01, -2.615672397846018e+00,  8.136507018721533e-01
sample_59   , -1.066415298780115e-01,  2.144944783467390e-01,  7.424690480519182e-01,  1.376641008691242e-02, -4.035818731574721e-02, -1.007097075341928e+00,  1.363412175345277e+00
sample_60   ,  2.475696159358087e-02,  8.930327852005456e-01,  1.146831189807395e+00,  8.516042082705122e-01,  1.961144493558707e+00, -1.674369781699291e-01,  1.674001326820311e+00
sample_61   ,  5.341074145248265e-03,  1.186903582560156e-01, -5.569151432295779e-01, -8.077213196457219e+00,  5.792224433377461e-01, -1.449998091398248e+00,  7.062060094851839e-01
sample_62   , -9.410380402467980e-02,  1.276841095956519e-02, -2.845704605515483e+00, -1.108243021162947e+00,  3.597336001306963e-01, -8.158921039785829e+00,  8.970479730691354e-01
sample_63   , -1.559071969320354e-03,  1.186903582560156e-01, -5.569151432295779e-01, -8.077213196457219e+00,  5.792224433377461e-01, -1.449998091398248e+00,  7.062060094851839e-01
sample_64   , -5.532722432131539e-02, -2.273542822791559e-02, -4.740406026302755e-01, -3.059067640345188e-01,  1.562747663871816e-01, -9.803875956347241e-01,  7.855102401150428e-01
sample_65   , -1.237836842012775e+00, -1.202058686850933e+00,  4.655944462123693e-04,  2.276338113804905e+00,  9.821950879554072e-01,  9.210227861460620e-01, -4.603100256842100e+00
sample_66   , -1.198272845742591e-01, -1.025017765335739e+00, -5.944734843153500e-02, -1.038855579505275e+00, -1.102375927565663e+00, -1.191094105753738e+00, -1.889212095692936e+00
sample_67   , -4.262215382380523e-01, -3.847068384967330e-01,  1.623860722282353e+00,  7.207630925345533e-01,  6.822404548509299e-01,  7.732374406052434e-01, -1.915146048027969e+00
sample_68   , -5.458190573704150e-03, -9.296579339950866e-01,  2.037732810032697e+00, -2.588981152278169e+00, -1.332271145110130e+00, -8.951492720649415e-01, -2.212988901339339e+00
sample_69   , -7.877745821939172e-01, -1.353260818482958e+00,  1.898532584375075e+00,  4.692959725920414e-01, -9.946431633904873e-01,  3.702286435828518e+01,  4.664499345239109e-01
sample_70   , -2.285972573737576e+00, -1.221484403580977e-01, -1.370504761794015e+00, -1.138179410222089e-01,  5.287518204598204e-02, -1.356242379864222e+00,  8.849349139708778e-01
sample_71   , -1.270759177511728e+00, -3.400147966623066e-01, -2.885964573749532e+00, -9.401533659807260e+00,  5.847720668283006e-01, -2.615672397846018e+00, -1.638106580510909e-01
sample_72   , -6.393318221215945e-02,  5.808448577011148e-01,  7.733580215679875e+00,  1.865856162750626e+00, -3.496932932358157e-01, -1.296000598922532e-01,  6.897849138251910e-02
sample_73   , -8.598665092594160e-02, -2.613379263547553e-01,  2.039995829244253e-03, -1.144966039125821e+00, -1.083496933253107e+00, -1.214579430932258e+00,  9.888873036189980e-01
sample_74   , -7.437152657611071e-02,  1.133743036286439e-01, -1.247132670683799e+00,  6.065465167729159e+00,  7.376167445749741e-01, -4.208635914296335e+00,  7.339051411057615e-01
sample_75   ,  1.264863201444954e-03,  5.599749069184223e-02, -6.398296833600001e-01, -2.296636195536198e+00,  4.466418506009378e-01, -1.325708488084979e+00,  7.646661243978790e-01
sample_76   , -3.311481220002975e-02,  2.483841200902396e-01,  9.229145758184565e-01, -7.917586642536525e-02,  3.184047955354011e-02, -5.528966961529627e-01,  1.384187347440653e+00
sample_77   ,  1.039349139292248e-02, -1.093197727133344e-01,  9.574105520193055e-01,  5.072448095962178e-02, -1.643746424655439e-01,  2.143469387970397e+00,  5.403384785017766e-01
sample_78   ,  1.988354176461191e+00,  7.065019379838282e-01,  4.994465180539787e+00,  2.395619291066171e-01, -3.124007268530878e-01, -3.973407606832696e+00,  1.266031179279394e+00
sample_79   , -1.106228799457158e-01,  2.050778999985362e-01, -5.044604623460098e-01,  1.957624720590479e+00,  1.089847246083091e+00, -2.050559412150738e+00,  5.457041682148183e-01
sample_80   , -1.252494998350197e+00, -7.955107430217249e-01, -1.458301325315369e+00,  6.632611128884385e+00, -1.460196877935292e-02, -1.202352035686529e+00, -1.450999110790318e+00
sample_81   , -7.766712762179345e-01, -1.356227335808048e-01,  9.746937697645536e-02,  3.034081987941517e+00,  6.758912357295522e-01, -4.590780337310644e-01, -3.658415427388233e-01
sample_82   ,  2.644821905365704e+00,  1.757199123944202e+00,  1.287016204037997e+01, -3.231799008856512e-01,  1.237933888869868e+00,  6.225566358844455e+00,  1.209122628517237e+00
sample_83   , -2.286137785084873e+00, -1.221484403580974e-01, -1.370504761794015e+00, -1.138179410222089e-01,  5.287518204598204e-02, -1.356242379864222e+00,  8.849349139708789e-01
sample_84   ,  1.336204862452594e+00,  6.279237039862375e-01,  1.242084712482027e-01, -3.451832425866085e+00,  1.349817343151277e+00, -2.018102999611382e+00,  1.505008462807496e+00
sample_85   , -1.144062757753777e-01, -1.111667006402264e-01,  9.574105520193055e-01,  5.072448095962178e-02, -1.643746424655439e-01,  2.143469387970397e+00,  5.332482228134980e-01
sample_86   , -5.180951377865519e-02, -1.009028892971455e+00,  2.039995829244253e-03, -1.144966039125821e+00, -1.083496933253107e+00, -1.214579430932258e+00, -1.881457582036507e+00
sample_87   , -1.165967476596955e+00, -3.848302991363571e-01,  1.623860722282353e+00,  7.207630925345533e-01,  6.822404548509299e-01,  7.732374406052434e-01, -1.915620006697188e+00
sample_88   , -3.017690329650647e-01, -3.847068384967330e-01,  1.623860722282353e+00,  7.207630925345533e-01,  6.822404548509299e-01,  7.732374406052434e-01, -1.915146048027969e+00
sample_89   , -3.923987728667927e-01, -1.358351118461204e-01, -5.569151432295779e-01, -8.077213196457219e+00,  5.792224433377461e-01, -1.449998091398248e+00, -2.709034033549685e-01
sample_90   , -2.835764587664248e-03, -3.388839367460268e-01, -4.643582845155988e-01, -9.038076817827847e-01,  1.391022081526307e+00, -3.200525406782188e+00, -2.083157347056039e+00
sample_91   ,  1.540945214518361e+00,  5.760155745953220e-01, -4.643582845155988e-01, -9.038076817827847e-01,  1.391022081526307e+00, -3.200525406782188e+00,  1.429092032056238e+00
sample_92   , -1.402730576245418e+00, -1.234023948466269e+00,  2.289072621750123e-01, -5.195306591041100e+00,  5.501193240749567e-01,  4.562811946644260e-01, -4.533242516404847e+00
sample_93   , -8.573350498409365e-03, -1.239893628199194e-02, -5.044604623460098e-01,  1.957624720590479e+00,  1.089847246083091e+00, -2.050559412150738e+00, -2.891775578424178e-01
sample_94   , -4.321665305126032e-02, -4.081497748842657e-01,  7.953214726862120e-01,  1.379945683845596e-01, -1.177132987910667e-01,  1.301159529937455e+01,  7.250558569873844e-01
sample_95   , -2.297927385879610e-01, -7.476824232157435e-02, -2.878516058963220e-01,  3.528869684487360e+01,  6.503298612248747e-01, -7.203345877067638e+00, -1.880199520296637e-01
sample_96   , -1.014701058511803e+00, -6.000798548747022e-01,  5.241992521345934e-01,  5.606566852518436e-01, -7.003288320399709e-01,  3.645742501608270e-01, -7.559403583730046e-01
sample_97   , -9.203698191433986e-03, -6.566632819140514e-01,  7.424690480519182e-01,  1.376641008691242e-02, -4.035818731574721e-02, -1.007097075341928e+00, -1.980915004476794e+00
sample_98   , -1.984748088446979e-02, -1.907620592336026e-01, -1.225581256046199e+00,  1.739814753135466e-01, -1.548014371922675e-01,  5.284566613827224e-01,  1.018348563349598e+00
sample_99   ,  8.525374372511940e-01, -9.354901053718454e-03, -4.063904283878531e-01,  1.194013019776477e+00,  3.174017520920158e-01, -8.403699137315834e-01,  6.694576507891015e-01
sample_100  , -4.171581187072593e-02, -5.156291105302978e-02, -4.024827405143701e-01, -8.631856233996006e-01,  3.674020180838465e-02, -5.969274056034362e-01,  8.118186534550920e-01
sample_101  ,  8.094191097995584e-03, -1.167391486806713e-01,  5.384513561793341e+00, -5.068276352133725e-01, -6.845860580065688e-01, -1.586494854015304e+00, -1.383415355771540e+00
sample_102  , -1.220764223909918e+00, -7.951807050107099e-01, -1.458301325315369e+00,  6.632611128884385e+00, -1.460196877935292e-02, -1.202352035686529e+00, -1.449732112846936e+00
sample_103  ,  3.361561085226678e-01, -5.156664035159123e-02, -4.024827405143701e-01, -8.631856233996006e-01,  3.674020180838465e-02, -5.969274056034362e-01,  8.118043368810917e-01
sample_104  ,  2.636224086426412e+00,  3.666854039384277e+00,  2.351091945084619e+00,  1.341270708359511e-01, -6.472127833483665e-02, -1.147836202660454e+02,  2.150766133838589e-01
sample_105  , -5.996268406931525e-02, -1.902923331951420e-01, -1.225581256046199e+00,  1.739814753135466e-01, -1.548014371922675e-01,  5.284566613827224e-01,  1.020151816019957e+00
sample_106  , -5.840168950338572e-02,  2.382473913760885e-02,  7.424690480519182e-01,  1.376641008691242e-02, -4.035818731574721e-02, -1.007097075341928e+00,  6.314414344592758e-01
sample_107  ,  3.004952465471772e-02, -3.220568860776382e-01, -4.740406026302755e-01, -3.059067640345188e-01,  1.562747663871816e-01, -9.803875956347241e-01, -3.635685291438394e-01
sample_108  , -6.746797484858307e-01, -6.071847440609980e-01,  7.926574706827974e-02,  3.824363513843127e-01, -1.637567375029869e-01,  1.369208262738756e-01, -1.207822618208510e+00
sample_109  ,  1.279334086047229e+00,  4.207826220125905e-01,  3.213380736326866e-01, -1.385156105146685e+00,  6.253989717553606e-01, -3.636982006268406e-01,  1.660214695473806e+00
sample_110  , -9.459635086230657e-02, -9.354901053718454e-03, -4.063904283878531e-01,  1.194013019776477e+00,  3.174017520920158e-01, -8.403699137315834e-01,  6.694576507891015e-01
sample_111  , -5.083190420406968e-02, -2.429097351904618e-01, -2.845704605515483e+00, -1.108243021162947e+00,  3.597336001306963e-01, -8.158921039785829e+00, -8.448650031956523e-02
sample_112  , -7.933928003046314e-02, -8.406449772095957e-02,  3.997827480815362e-01,  1.659298443668543e+01,  1.731601166993335e-01,  5.198313738608086e-01,  6.035934955700420e-01
sample_113  , -1.852629776411925e+00,  3.897819100938805e-02, -6.642603271372431e-01,  3.774979110833365e-01, -3.565376555152111e-01, -1.115963604530336e+00,  1.674637051566969e+00
sample_114  ,  1.744163582837736e+00,  1.483377118103615e+00,  9.423139370679194e-01,  7.082046736469019e-01,  3.418640386240118e+00,  1.460196022665931e-02,  2.432118603550264e+00
sample_115  , -5.856718149536415e-02,  2.552055192611754e-01, -4.772527771310248e+00, -7.537968774318953e-01,  2.944391505072623e-01, -3.172003960611999e+01, -5.328906419466028e-02
sample_116  ,  1.303316673125552e+00,  5.760155745953223e-01, -4.643582845155988e-01, -9.038076817827847e-01,  1.391022081526307e+00, -3.200525406782188e+00,  1.429092032056239e+00
sample_117  ,  4.952710292098408e+00,  3.864090551310672e+00,  2.351091945084619e+00,  1.341270708359511e-01, -6.472127833483665e-02, -1.147836202660454e+02,  9.722568369650326e-01
sample_118  , -1.171382872331680e+00, -1.200093122764971e+00,  1.623860722282353e+00,  7.207630925345533e-01,  6.822404548509299e-01,  7.732374406052434e-01, -5.045369570017902e+00
sample_119  ,  1.300605747741899e+00,  4.587398828148312e-02,  2.327087934977230e-01, -1.137154712481384e+00,  3.628065169999378e-01,  1.973314910398803e-01,  6.251009239157437e-01
sample_120  , -7.450860673784031e-01, -3.539799965799962e-01,  1.866720563391872e+00,  9.289760033970885e-01,  6.461639930160700e-01,  9.071319516909264e-01, -1.847927414234341e+00
sample_121  , -1.239533392213390e+00, -4.100189085064641e-01,  4.655944462123693e-04,  2.276338113804905e+00,  9.821950879554072e-01,  9.210227861460620e-01, -1.562502699145206e+00
sample_122  ,  9.018570068649574e-03, -8.399932702868822e-02,  3.997827480815362e-01,  1.659298443668543e+01,  1.731601166993335e-01,  5.198313738608086e-01,  6.038436823070868e-01
sample_123  , -5.983641773095116e-01, -9.884223868086658e-02,  2.037732810032697e+00, -2.588981152278169e+00, -1.332271145110130e+00, -8.951492720649415e-01,  9.764672890415373e-01
sample_124  , -1.082336769854866e-01,  9.372650049337584e-02,  4.941513570860342e-02, -6.366360424947445e+00,  5.632441134097936e-01, -6.497734842921955e-01,  4.777999146074523e-01
sample_125  , -5.973646767676654e-01, -6.071847440609980e-01,  7.926574706827974e-02,  3.824363513843127e-01, -1.637567375029869e-01,  1.369208262738756e-01, -1.207822618208510e+00
sample_126  , -1.126111597219800e+00, -1.512340508630810e+00,  4.787971607523907e-01,  5.561627432012642e-01, -5.946976835632882e-01,  3.430960653736087e-01, -4.357518149853602e+00
sample_127  , -1.200621014808457e-02, -8.564379605573229e-02, -3.643330388033130e-01,  1.566337557113150e-01, -1.150252767774905e-01,  1.477244003330798e-01,  9.395042431449283e-01
sample_128  , -1.193477503559946e+00, -1.487888363621118e+00,  7.926574706827974e-02,  3.824363513843127e-01, -1.637567375029869e-01,  1.369208262738756e-01, -4.588795831809754e+00
sample_129  , -6.094291308869217e-02, -1.111667006402266e-01,  9.574105520193055e-01,  5.072448095962178e-02, -1.643746424655439e-01,  2.143469387970397e+00,  5.332482228134972e-01
sample_130  , -1.021542173849958e+00, -4.341139122437377e-01,  2.374642282315741e-01, -2.491895208525824e+00,  4.680009982425237e-01,  3.921938763248713e-01, -1.336427523409863e+00
sample_131  , -1.460394763530485e-01, -1.471478774367111e-01, -8.396984641306300e-01,  1.083084556775045e+01,  6.866504822303171e-01, -3.057111798216620e+00, -1.747480730186112e-01
