,M_elec_aff,heat_of_formation_av,eig_1,Tx_atom_num,Tx_period,ne_d_av,en_ghosh_sum,en_pauling_std,group_id_std,Tx_heat_form,CN_period,lattice_constant_sum,eig_17,ne_f_av,CN_atom_num,M_glawe_num,M_metallic_radius,atomic_radius,CN_atom_vol,Tx_fusion_heat,melting_point_av,M_atom_weight,atomic_weight_av,M_en_mulliken,gas_basicity_sum,eig_18,en_ghosh_std,en_allred_rochow_av,eig_9,CN_density,M_atom_mass,eig_7,M_group_id,en_mulliken_std,eig_15,dblock_sum,ionenergy_std,CN_cov_radius_cordero,atomic_number_std,ionenergy_av,en_allen_sum,fblock_av,M_vdw_radius,en_ghosh_av,melting_point_sum,eig_14,en_martynov_batsanov_sum,CN_glawe_num,M_evap_heat,eig_10,dipole_polarizability_av,covalent_radius_cordero_std,heat_of_formation_sum,eig_6,Tx_atom_vol,Tx_therm_cond,Tx_elec_aff,atomic_radius_sum,CN_boiling_pt,atomic_weight_std,en_mulliken_av,eig_12,fblock_sum,melting_point_std,metallic_radius_std,Tx_atom_radius,ne_outer_std,ne_s_sum,Tx_group_id,period_sum,ne_f_std,sum_mass,electron_affinity_av,ne_outer_sum,M_atom_vol,ground_state_magmom_sum,CN_therm_cond,en_mulliken_sum,M_atom_num,ground_state_magmom_av,lattice_constant_std,M_therm_cond,M_boiling_pt,c6_gb_sum,CN_group_id,en_pauling_sum,density_av,lattice_constant_av,M_spec_heat,covalent_radius_cordero_av,group_id_sum,CN_vdw_radius,vdw_radius_std,Tx_atom_mass,metallic_radius_av,c6_sum,eig_2,M_fusion_heat,CN_melting_pt,CN_atom_mass,en_nagle_av,en_nagle_sum,atomic_volume_av,dipole_polarizability_std,c6_gb_av,M_pett_num,group_id_av,eig_4,Tx_vdw_radius,M_density,boiling_point_av,Tx_evap_heat,CN_en_mulliken,boiling_point_sum,en_cottrell_sutton_av,atomic_number_sum,dblock_av,density_std,eig_13,vdw_radius_av,eig_3,CN_atom_radius,CN_pett_num,Tx_boiling_pt,ne_d_sum,Tx_glawe_num,atomic_radius_av,en_pauling_av,Tx_spec_heat,dipole_polarizability_sum,atomic_weight_sum,M_period,electron_affinity_std,en_allred_rochow_std,Tx_density,eig_8,en_cottrell_sutton_std,ne_d_std,M_dipole_polar,CN_atom_weight,Tx_cov_radius_cordero,en_allred_rochow_sum,atomic_volume_sum,M_atom_radius,atomic_number_av,en_martynov_batsanov_av,c6_gb_std,eig_11,fblock_std,en_cottrell_sutton_sum,dblock_std,M_melting_pt,en_nagle_std,eig_19,ne_outer_av,en_gordy,Tx_dipole_polar,Tx_atom_weight,M_heat_form,CN_dipole_polar,eig_16,CN_spec_heat,CN_elec_aff,M_metallic_rad_c12,density_sum,Tx_melting_pt,metallic_radius_sum,ground_state_magmom_std,ne_s_av,en_gordy_sum,en_martynov_batsanov_std,eig_5,period_std,M_cov_radius_cordero,heat_of_formation_std,ne_s_std,electron_affinity_sum,Tx_en_mulliken,atomic_volume_std,ne_f_sum,period_av,covalent_radius_cordero_sum,ionenergy_sum,CN_heat_form,vdw_radius_sum,eig_0,boiling_point_std,Tx_pett_num
0,0.5502450409356725,524.3563961013646,5955.523771447012,6.953216374269005,1.6140350877192982,1.5384015594541907,3.8599525426900585,0.6165578785714275,4.984377252668165,208.1352397660818,2.0,76.46781286549708,17.75023977991735,1.6374269005847952,43.85964912280702,53.111111111111114,132.19298245614036,25.077609570679833,11.264912280701752,0.6986900584795321,1723.238639376218,103.18879526315791,56.12748307593761,3.519203643274854,4883.955555555555,16.224199957934115,0.05218529375029795,0.00042703855394612153,148.03709935618457,1.1070019005847953,103.18879526315791,4801.30440131459,4.994152046783626,1.5226798398750871,92.1898369585099,8.0,3.0453596797501743,72.00584795321637,17.663139227159057,10.277933449849066,239.03499415204678,0.0,216.36257309941521,0.21054344966861596,29940.759064327485,93.0389656973537,94.54291595175877,87.49707602339181,607.876023391813,119.43658300026861,51.70474621722283,44.732737292749995,9285.694315789473,4824.892250898258,11.973099415204677,0.0914561403508772,0.8972867543274854,1945.029239766082,2603.3859649122805,42.80226179144767,5.138966724924533,99.46669937979672,0.0,1280.3354000033364,34.452376593046125,50.409356725146196,2.5556732739761605,31.064327485380115,9.666666666666666,60.58479532163743,1.751151838669131,988.7891706025731,0.5971878978323586,115.06432748538012,10.476432748538011,50.08187134502924,0.8125730994152046,94.13535043611246,43.85964912280702,2.8253411306042886,1.1798436895478577,47.133333333333326,4728.450292397661,8884.955789473684,14.497076023391813,41.865730994152045,5.293741286549707,4.226105653021443,0.303280701754386,113.74230019493179,175.2748538011696,162.5438596491228,29.742426299787105,13.908269190818714,112.12670565302143,2669.9262104205845,5371.585201509286,23.965497076023393,1952.6295321637429,13.00316374269006,0.5818840694108846,10.685984959022953,12.261317738791423,40.72592600097544,512.2099727095516,52.83625730994152,9.549707602339181,5093.522518959087,115.76023391812865,9.911625730994151,2860.6452210526313,3.869719298245614,6.443820192982455,49724.26816374268,0.18014671735058332,432.49122807017545,0.46393762183235865,4.225130527227443,96.7831074416804,184.32085769980506,5201.086435603665,67.51461988304094,97.48538011695906,185.39024561403505,26.432748538011698,73.60818713450293,121.49473684210525,2.289707602339181,0.14126315789473684,902.6362108941642,988.7891706025731,4.95906432748538,0.8815747513008141,0.00026778832202665906,0.40010481871345027,181.7935151769206,0.03911448849018524,1.6036359910823401,89.83625730994152,13.00316374269006,54.578947368421055,0.007966591041866816,224.65590643274857,142.92397660818713,24.51267056530214,5.154238950903302,488.5882913030608,115.39012039608231,0.0,3.288612511683217,0.48546385184090607,2658.5146198830407,0.20132309897248912,15.497774805239379,6.415984405458089,0.014538134536657362,7.471339649122807,13.908269190818714,654.8916959064327,9.361403508771929,21.396943467811745,0.35757894736842105,-0.06115652631578943,144.21052631578948,92.65611228070176,107.7654970760234,1846.5730994152048,0.8697216563759542,1.7216374269005847,0.6337885463331862,1.8167498541010934,4847.233503506642,1.428452438853897,162.2748538011696,163.167712603468,0.2642484732439937,11.335628256842105,5.025805064747977,3.3614859260969387,28.818713450292396,3.4050682261208576,2022.8538011695907,188.27070087222495,595.3697076023392,3307.157894736842,10383.45895593633,2046.4671115634396,75.52631578947368
