,surf_sp_skew,surf_tot_center,en_pauling_av,eig_12,group_id_std,ne_f_std,site_bond_length_avg,surf_d_fill,Tx_p_skew,surf_M_M_length_min,en_nagle_std,CN_s_fill,M_metallic_radius,M_charge_max,site_s_fill,ne_s_sum,M_elec_aff,surf_M_Tx_length_max,ionenergy_av,surf_M_Tx_length_avg,CN_heat_form,CN_p_kurt,Tx_charge_min,Tx_spec_heat,M_charge_std,site_tot_fill,surf_p_skew,M_d_kurt,electron_affinity_av,CN_density,dblock_std,M_s_fill,CN_charge_avg,Tx_charge_std,CN_p_var,en_pauling_sum,Tx_atom_vol,M_tot_var,surf_charge_avg,covalent_radius_cordero_sum,CN_p_skew,M_evap_heat,ne_d_av,surf_Tx_CN_length_min,surf_sp_kurt,fblock_std,atomic_volume_sum,en_gordy,lattice_param_a,M_heat_form,surf_p_kurt,eig_6,Tx_en_mulliken,M_s_skew,M_group_id,site_p_var,vdw_radius_av,c6_sum,surf_sp_fill,atomic_number_sum,Tx_glawe_num,lattice_constant_std,M_atom_radius,CN_sp_skew,dblock_av,ionenergy_sum,Tx_atom_num,M_s_var,c6_gb_std,site_charge_avg,surf_s_kurt,surf_bond_length_avg,M_vdw_radius,eig_2,surf_M_M_length_std,period_std,surf_bond_length_min,en_martynov_batsanov_av,surf_Tx_Tx_length_sum,M_melting_pt,surf_Tx_CN_length_std,surf_M_CN_length_max,M_p_skew,CN_atom_vol,en_mulliken_std,CN_boiling_pt,M_glawe_num,site_d_kurt,CN_charge_std,CN_atom_mass,site_p_kurt,M_sp_kurt,CN_s_skew,surf_tot_var,ne_d_sum,lattice_param_b,Tx_charge_max,Tx_tDOS_at_EF,site_bond_length_min,Tx_dipole_polar,M_tDOS_at_EF,atomic_radius_av,site_charge_std,M_sp_var,CN_atom_weight,surf_M_M_length_sum,surf_sp_center,Tx_period,Tx_tot_fill,CN_sp_fill,CN_tot_center,en_ghosh_av,Tx_s_fill,M_d_fill,surf_CN_CN_length_sum,M_en_mulliken,CN_vdw_radius,M_atom_mass,CN_glawe_num,surf_charge_std,boiling_point_sum,surf_CN_CN_length_avg,site_sp_fill,CN_tot_fill,surf_Tx_Tx_length_min,en_pauling_std,site_p_center,density_std,CN_tDOS_at_EF,eig_4,ne_outer_av,eig_18,site_tot_kurt,surf_s_center,Tx_group_id,atomic_weight_std,CN_sp_var,en_cottrell_sutton_av,M_tot_fill,CN_atom_radius,surf_s_var,atomic_number_std,surf_CN_CN_length_std,surf_sp_var,CN_en_mulliken,surf_s_fill,site_tot_var,surf_p_fill,M_spec_heat,site_sp_var,CN_tot_kurt,surf_M_CN_length_avg,lattice_param_alpha,surf_tot_skew,M_atom_vol,eig_14,ne_outer_std,surf_Tx_CN_length_avg,site_sp_center,eig_0,surf_charge_sum,M_tot_kurt,electron_affinity_sum,site_d_skew,surf_Tx_Tx_length_avg,CN_charge_max,atomic_weight_av,CN_s_kurt,surf_M_Tx_length_sum,surf_M_CN_length_sum,M_therm_cond,CN_period,site_tot_center,site_charge_min,ne_outer_sum,metallic_radius_av,atomic_number_av,CN_pett_num,covalent_radius_cordero_std,CN_spec_heat,surf_Tx_CN_length_max,surf_d_kurt,surf_CN_CN_length_min,CN_sp_kurt,Tx_sp_skew,heat_of_formation_std,CN_charge_min,Tx_evap_heat,surf_tot_kurt,metallic_radius_std,CN_charge_sum,en_gordy_sum,M_pett_num,surf_Tx_CN_length_sum,lattice_param_c,ne_s_av,surf_Tx_Tx_length_std,ne_d_std,Tx_atom_mass,M_p_var,en_mulliken_sum,en_allred_rochow_sum,Tx_tot_var,M_boiling_pt,surf_charge_max,surf_bond_length_sum,Tx_tot_skew,CN_atom_num,CN_therm_cond,surf_p_center,CN_tot_skew,dipole_polarizability_sum,M_dipole_polar,M_period,CN_sp_center,site_d_var,M_density,atomic_radius_sum,en_ghosh_sum,site_s_var,M_p_fill,surf_d_skew,dblock_sum,metallic_radius_sum,CN_dipole_polar,surf_M_M_length_max,ground_state_magmom_av,Tx_heat_form,Tx_atom_weight,Tx_sp_var,Tx_density,en_cottrell_sutton_sum,CN_elec_aff,melting_point_av,Tx_therm_cond,site_p_skew,eig_5,CN_tot_var,site_sp_kurt,en_martynov_batsanov_sum,site_s_skew,site_charge_max,CN_melting_pt,en_nagle_av,surf_d_center,Tx_atom_radius,surf_Tx_Tx_length_max,site_bond_length_std,Tx_charge_avg,eig_11,surf_bond_length_std,ne_f_sum,period_av,surf_M_CN_length_min,CN_p_fill,en_allred_rochow_std,Tx_fusion_heat,surf_p_var,M_sp_center,site_tot_skew,Tx_sp_center,site_d_fill,M_d_var,en_mulliken_av,eig_8,surf_charge_min,site_tDOS_at_EF,CN_s_var,covalent_radius_cordero_av,site_sp_skew,heat_of_formation_av,density_av,boiling_point_std,eig_13,Tx_sp_fill,melting_point_std,group_id_av,c6_gb_sum,site_bond_length_max,M_sp_fill,CN_p_center,Tx_elec_aff,M_s_kurt,M_s_center,site_s_center,Tx_cov_radius_cordero,M_sp_skew,en_martynov_batsanov_std,surf_M_CN_length_std,eig_7,dipole_polarizability_std,CN_group_id,surf_d_var,Tx_p_center,surf_s_skew,Tx_s_var,surf_M_M_length_avg,sum_mass,period_sum,M_charge_sum,Tx_tot_center,surf_CN_CN_length_max,site_bond_length_sum,M_p_center,Tx_boiling_pt,heat_of_formation_sum,lattice_param_beta,group_id_sum,Tx_melting_pt,Tx_tot_kurt,density_sum,eig_1,M_atom_num,ne_f_av,dipole_polarizability_av,atomic_radius,M_charge_avg,site_p_fill,atomic_volume_std,eig_16,M_charge_min,en_cottrell_sutton_std,eig_15,Tx_p_fill,Tx_s_kurt,lattice_param_gamma,lattice_constant_av,surf_bond_length_max,site_s_kurt,atomic_volume_av,CN_cov_radius_cordero,vdw_radius_std,en_nagle_sum,M_atom_weight,M_fusion_heat,site_charge_sum,M_tot_center,ground_state_magmom_sum,M_d_skew,melting_point_sum,ne_s_std,ground_state_magmom_std,ionenergy_std,atomic_weight_sum,electron_affinity_std,surf_tDOS_at_EF,gas_basicity_sum,Tx_p_var,surf_M_Tx_length_min,surf_M_Tx_length_std,en_ghosh_std,Tx_pett_num,c6_gb_av,Tx_p_kurt,M_cov_radius_cordero,site_d_center,eig_3,M_p_kurt,vdw_radius_sum,fblock_av,Tx_s_center,surf_tot_fill,boiling_point_av,fblock_sum,eig_17,M_metallic_rad_c12,en_allred_rochow_av,M_d_center,lattice_constant_sum,CN_s_center,en_allen_sum,eig_10,eig_9,Tx_charge_sum,Tx_s_skew,Tx_vdw_radius,eig_19,M_tot_skew,Tx_sp_kurt
0,445.2054717673132,1.3562114431297436,0.30968090599175485,127.23202618371094,0.5482327286297715,2.9887930202761117,0.7814920345278804,6.669083546171508,122.25688834395365,0.14932338265772765,0.10219295612578164,1.8733269782086024,5.984244679399025,0.9477972624539478,2.2940937285374643,8.349095641207406,0.2822273329748175,0.15642593545732722,1.143924697202759,0.11559290644196246,121.87292988103283,885.1422048732057,3.121027681610136,0.16163733048075146,0.025569156715544775,11.217781635886334,317.4152356500315,906.5679582743868,0.7370477468627733,1.096350289381657,0.007278110112910901,0.8627681845799686,0.4872055540965256,0.06461517252687107,6.6462154267564895,11.038766168785767,6.527935511885851,14.313486682710842,1.2061315077423989,278.2459012330174,101.82364333953672,136.66384877266947,0.5849508412923121,1.0,5680.53225489419,1.0,59.68949910200541,0.005882796322437877,0.3560321122431795,127.75589569498689,4696.015700791922,4836.828710883365,2.9221401825610105,512.2584548821825,0.7487725420169831,34.90668185046756,12.066665206914001,3600.4171196816656,25.428461080548967,160.16030160919047,39.139402791867035,0.8456008812133176,5.9336595062990565,336.21755962872237,0.10494697835588225,47.2506917859935,5.937845888900444,32.44183539347582,84.35125645316916,1.928466847617195,16319.010132323192,0.11422740713074282,5.3852560402054594,5296.736001628063,0.09303820901745104,0.42590817148598104,0.11794793540975763,0.8889900186249262,1.0,582.129430203115,1.0,1.0,902.8237763103032,5.9832064745423805,0.41614164464577735,2504.2710699197128,2.433982921521577,956.9087885967872,0.034015725903581935,0.9952066769322162,8408.572372208106,8598.353831974522,1062.584427473268,15.613662750049965,8.472713907025383,0.37590313252070734,3.207028649104791,0.6640044017399045,0.8001311026818813,5.297005489187822,3.837621589385719,9.28347496810483,2.704814884924326,29.20989441696094,0.9952066769322162,3.7098847562139383,2.4550499777634576,1.001352914839542,23.91688046330774,6.373059049594362,1.762409604972977,0.029942626777739557,5.391331978851241,6.669083546171508,1.0,0.20022279921462538,7.479008093177975,51.28738529424014,0.49860053954519834,1.002053395172834,12291.934562706509,1.0,9.59682692778019,6.373059049594363,1.0,0.24551155780791098,4.371286470049102,2.4564264796793003,0.9638232743404375,5058.453101558936,3.189196264993078,13.794700336352854,4827.669079959171,3.4352128416088576,7.716463111570151,25.160339218350998,13.440737464092631,0.01957619591124259,8.317278776788761,2.4930026977259914,43.194462487148776,9.630000066525694,1.0,15.905611329589664,0.8161676993907071,5.402891361169215,15.292055011652542,19.06968662373891,0.14664543286801118,22.76046094945595,4337.486649762608,1.0,0.10139824905694338,335.83764316849675,1.5610530236006697,120.9048896391832,2.8658896297415537,1.0,4.358813870055405,9430.522882788906,23.805339463975127,3186.1830623332366,14.779077453858738,64.38521988079982,1.0,0.5195318615885206,26.275138475473643,17189.767060424394,3.7098847562139383,1.0,47.41838339143449,1.0,2.305607539561534,3.2473052358878856,54.92753227734507,11.759340928273215,10.159942000025946,2.4930026977259914,8.54833715552866,0.354504983616636,1.0,906.5679582743868,1.0,4337.486649762609,538.2653910136904,90.48003549297434,0.4616853129678559,7.04038341484343,5258.243620511097,7.661623524377374,6.695098023371202,0.21742751290258375,2.0776270587201666,1.0,1.8525986322286834,0.3677321695150285,1.0,0.5167349696692888,12.486229436703837,27.20547023618442,23.62534589299675,0.003165206536734125,30.008484950234113,856.2089717989076,0.9477972624539478,23.41667309774912,538.2653910136903,19.577193010132888,0.7798112438486902,2.537727573731347,336.21755962872237,156.97620016151774,13.06982865218466,0.7671667687528552,1.762409604972977,6.695095987298848,4.977279696073034,353.01966085517296,0.9945288605697771,58.9265274758843,3.236098387604836,64.61139151825768,1.0,356.6016486007667,1.9445421042262736,0.15642593545732722,0.7708397139342118,140.73913454742802,12.486229436703837,30.008484950234113,0.4568573187939548,0.7839566995566959,1.3273339697335238,648.3159377485811,0.08128548490424621,582.8392107337835,4846.408478699635,13.44073746409263,7298.506057079875,27.384306757762126,1498.0753033630215,1.1622897361887028,1873.0976329148418,0.11339923678569211,0.8792485386666573,33.39634333426746,1.0,0.25493963975339756,3.1613960127613905,127.31227948042755,0.04485381735963479,49.22965659163151,0.5356607005722531,1.0,4.53571729871116,0.00010210225997437561,2.1769675478834114,20.9752186082642,1.6085073714089044,378.87800068291335,2.8793260154041604,3.540621927632121,5.709474960648268,0.5719623486013796,181.59577422165623,1.8198540351816954,1.3521455383702647,44.95267819532607,14.213670677149437,734.0217673435345,105.29149878149596,2.6312086336464233,681.6579370928922,125.54532245819951,23.91688046330774,372.0177426057271,2.477796647812181,1458.9890846368326,0.9228956137851688,3.0904998139941315,1.3039866187250042,1.6597105473398623,9164.333976065718,1.726769903676758,5.76372727209249,34.21494593173228,490.66877157015426,0.5595972007671477,1.0,4813.190078862898,8.746826778731615,0.49860053954519834,5.709474960648268,2.2884058912046354,968.5059569284923,107.9820620262974,0.11559290644196246,414.3491840397602,9.828932462626762,7.475223531066313,2.8793260154041604,1.0,6.565750909653916,5.280600596938458,159.54139468877474,1545.583948960464,0.07533390910909192,61.87743965816349,90.65942846001157,9066.192494101884,40.03073225098281,5791.901307841292,19.577193010132888,2.9545767845654463,12.733310586560936,4.360878345222389,0.9344029413832892,7.191948660760753,1.0042279180794944,18.183459289457083,0.9204643784306613,0.012899189048469574,120.43317650037186,19.11666257929845,36976.05547760456,8.186038123409924,0.7541434467697906,0.15642593545732722,21816.53007583888,1.9159818469457703,0.9972010790903967,9.24435130783693,3.310655290805571,51.28738529424014,5.481025181709756,11.0392594734343,0.7731284877707838,14.219975517896765,64.61139151825768,8868.575589678632,0.36631635679509594,0.6581986661453023,0.8322832892915547,414.3491840397602,0.5140576023742033,4.21459722628831,3679.862872171679,17.002457666542384,0.14932338265772765,0.09303820901745104,0.026286888864765528,39.69997452286218,129.36160678118108,992.3343727222195,7.284265872678547,0.8634475683759546,5147.142463909362,9196.237485813386,496.4594755170256,1.0,6.716782141155618,23.796803063446355,962.130667877196,1.0,15.062576944820723,7.249537288597697,0.00012356667793755644,0.8792485386666573,24.716574366952003,6.716782141155618,65.68404347424541,129.47765820267523,160.58056982770856,25.285360058189134,2073.2838177805934,61.607249972645825,13.175109434702259,159.3755531599801,9066.192494101884
