# FEAT_ID     Score                   Feature Expression
0             0.161813780920716216    (site_bond_length_max + lattice_param_a)
1             0.162480688587401778    (surf_bond_length_std - site_bond_length_sum)
2             0.163124304087998551    (site_bond_length_std - surf_bond_length_std)
3             0.166009599881062175    (site_bond_length_max - surf_bond_length_std)
4             0.166373026703755089    (lattice_param_a + site_bond_length_sum)
5             0.174716890257896912    (lattice_param_b + surf_bond_length_sum)
6             0.180168438086749566    (surf_bond_length_sum + lattice_param_a)
7             0.180282100440951304    (site_bond_length_avg + lattice_param_c)
8             0.184433414831924464    (site_bond_length_min + surf_bond_length_sum)
9             0.184454457766656726    (surf_bond_length_sum + site_bond_length_std)
10            0.184798608804155856    (surf_bond_length_sum^3)
11            0.200744352247211044    surf_bond_length_sum
12            0.207074114923320202    (lattice_param_c + site_bond_length_std)
13            0.21112761201801919     (surf_bond_length_sum + site_bond_length_avg)
14            0.216779717275162293    (surf_bond_length_sum - surf_bond_length_std)
15            0.221940220021998202    (surf_bond_length_sum + site_bond_length_sum)
16            0.229668522119030966    (site_bond_length_max + lattice_param_c)
17            0.233496547755695422    (lattice_param_c + site_bond_length_sum)
18            0.236853192702568938    (site_bond_length_max + surf_bond_length_sum)
19            0.254308679948984817    (surf_bond_length_sum + lattice_param_c)
#-----------------------------------------------------------------------
20            0.10764244214048789     (surf_M_M_length_sum / surf_bond_length_min)
21            0.108957623212749058    (site_bond_length_max - surf_M_Tx_length_min)
22            0.109619216538911712    (surf_bond_length_min * surf_bond_length_std)
23            0.110196773261056966    (surf_bond_length_sum - lattice_param_beta)
24            0.110434053911555516    (surf_bond_length_sum - surf_bond_length_min)
25            0.111406896468589506    (surf_bond_length_sum * site_bond_length_std)
26            0.112100195835250063    (site_bond_length_min - lattice_param_c)
27            0.112917529685355941    (lattice_param_c * surf_bond_length_std)
28            0.113220135361194255    (site_bond_length_min - surf_bond_length_std)
29            0.115554650655630878    (surf_bond_length_sum + surf_M_Tx_length_avg)
30            0.115814095204473111    (site_bond_length_min - surf_bond_length_sum)
31            0.11659021948844632     (surf_bond_length_sum + surf_M_Tx_length_std)
32            0.11969730066297031     (site_bond_length_avg - surf_bond_length_std)
33            0.121118369105027809    (site_bond_length_min / surf_bond_length_min)
34            0.122949436540355325    (surf_bond_length_sum - surf_M_Tx_length_min)
35            0.12569035894646724     (surf_M_M_length_avg - surf_bond_length_sum)
36            0.131480869645592829    (site_bond_length_min + lattice_param_c)
37            0.140112839399149119    (surf_bond_length_sum + surf_M_Tx_length_max)
38            0.153321400534406571    (surf_M_Tx_length_avg / surf_bond_length_min)
39            0.194244414258314541    (surf_bond_length_std / surf_bond_length_min)
#-----------------------------------------------------------------------
40            0.0958359314487966241   (lattice_param_a * lattice_param_c)
41            0.0969191709573979099   (site_bond_length_max + surf_M_Tx_length_avg)
42            0.0974594328959812739   (1.0 / surf_M_M_length_min)
43            0.0978791781362000485   (site_bond_length_avg + site_bond_length_std)
44            0.0983080193347379561   (surf_M_Tx_length_sum / surf_M_Tx_length_min)
45            0.0985855976320837574   site_bond_length_max
46            0.0992662191549932849   (lattice_param_c * surf_bond_length_avg)
47            0.0994632950670827493   (surf_M_M_length_avg / surf_M_M_length_min)
48            0.0994732320058409475   (surf_M_Tx_length_std / surf_M_M_length_min)
49            0.0995538561815735024   (surf_M_M_length_max / surf_M_Tx_length_min)
50            0.0998124577721193479   (site_bond_length_min + site_bond_length_std)
51            0.100051445077407902    (surf_bond_length_std / surf_M_M_length_min)
52            0.100550163666736109    (site_bond_length_max - surf_M_M_length_avg)
53            0.101098493725831379    (lattice_param_b * lattice_param_c)
