,M_evap_heat,c6_gb_sum,site_bond_length_min,Tx_charge_max,M_charge_max,melting_point_av,surf_charge_std,surf_p_var,site_charge_avg,atomic_radius_av,Tx_p_kurt,dipole_polarizability_std,M_tot_fill,surf_CN_CN_length_std,vdw_radius_av,M_melting_pt,M_glawe_num,c6_sum,surf_p_fill,site_d_center,surf_Tx_CN_length_min,en_pauling_av,surf_d_var,M_heat_form,Tx_boiling_pt,site_s_center,lattice_constant_av,M_atom_weight,site_tot_skew,surf_Tx_Tx_length_max,en_martynov_batsanov_av,CN_p_fill,en_pauling_std,M_sp_skew,en_cottrell_sutton_std,CN_spec_heat,site_sp_kurt,eig_2,metallic_radius_sum,Tx_pett_num,CN_p_var,ground_state_magmom_av,M_d_center,Tx_glawe_num,Tx_fusion_heat,CN_therm_cond,M_s_center,Tx_melting_pt,CN_s_kurt,eig_9,CN_s_center,en_allen_sum,M_p_center,M_d_fill,eig_12,Tx_therm_cond,surf_bond_length_avg,heat_of_formation_std,ne_outer_av,atomic_weight_sum,CN_tot_var,CN_pett_num,site_tot_fill,surf_Tx_CN_length_max,lattice_param_beta,M_p_skew,density_sum,Tx_charge_avg,en_cottrell_sutton_sum,dipole_polarizability_av,fblock_av,Tx_vdw_radius,Tx_elec_aff,atomic_radius_sum,period_av,surf_M_Tx_length_max,CN_charge_max,boiling_point_sum,site_charge_sum,CN_tDOS_at_EF,surf_bond_length_min,en_mulliken_av,atomic_number_av,surf_sp_var,surf_d_kurt,en_mulliken_std,heat_of_formation_sum,ne_f_sum,M_sp_center,site_s_kurt,surf_p_skew,atomic_number_sum,atomic_weight_std,en_gordy,site_p_center,CN_atom_vol,atomic_radius,ne_d_av,Tx_tot_skew,CN_atom_radius,group_id_std,ionenergy_std,Tx_tot_center,CN_sp_skew,en_ghosh_av,CN_tot_skew,en_nagle_sum,M_s_var,surf_M_M_length_max,eig_5,site_p_kurt,atomic_number_std,CN_charge_avg,ground_state_magmom_sum,Tx_cov_radius_cordero,M_atom_vol,surf_s_fill,Tx_sp_kurt,surf_M_CN_length_std,en_martynov_batsanov_std,surf_CN_CN_length_max,site_tDOS_at_EF,Tx_tot_fill,M_en_mulliken,eig_0,dblock_sum,CN_atom_mass,Tx_sp_skew,M_density,site_s_var,CN_en_mulliken,M_tot_var,surf_M_M_length_avg,M_boiling_pt,surf_bond_length_std,surf_M_CN_length_sum,CN_cov_radius_cordero,surf_M_Tx_length_min,lattice_param_alpha,Tx_p_skew,site_charge_std,lattice_constant_std,Tx_charge_sum,CN_heat_form,dblock_std,M_sp_kurt,ionenergy_sum,Tx_s_kurt,Tx_tot_kurt,Tx_s_skew,M_charge_min,M_s_fill,M_elec_aff,Tx_charge_std,eig_19,CN_tot_kurt,Tx_atom_num,CN_vdw_radius,Tx_s_fill,ne_s_sum,surf_d_skew,Tx_atom_radius,eig_18,ne_d_std,CN_melting_pt,surf_s_skew,site_sp_var,M_tot_kurt,surf_d_center,site_charge_min,site_tot_kurt,en_mulliken_sum,CN_s_fill,ne_d_sum,M_tot_center,Tx_dipole_polar,M_charge_std,site_bond_length_max,surf_M_M_length_sum,surf_M_M_length_std,en_cottrell_sutton_av,Tx_spec_heat,CN_group_id,ground_state_magmom_std,ionenergy_av,M_s_kurt,dblock_av,Tx_atom_vol,lattice_param_gamma,en_nagle_std,lattice_constant_sum,surf_p_kurt,surf_M_CN_length_avg,M_atom_num,CN_density,en_allred_rochow_av,M_s_skew,atomic_volume_sum,eig_11,lattice_param_a,M_metallic_radius,heat_of_formation_av,Tx_atom_mass,electron_affinity_std,eig_14,M_p_var,CN_elec_aff,eig_4,eig_17,Tx_s_var,eig_8,fblock_sum,ne_s_av,Tx_sp_center,electron_affinity_av,site_bond_length_sum,surf_s_center,surf_sp_kurt,Tx_sp_fill,melting_point_sum,period_sum,en_nagle_av,M_sp_fill,CN_tot_fill,Tx_p_center,M_atom_mass,ne_f_av,M_vdw_radius,M_group_id,Tx_period,surf_CN_CN_length_sum,surf_charge_avg,CN_p_center,CN_tot_center,surf_sp_fill,site_bond_length_std,surf_M_CN_length_max,en_ghosh_sum,surf_charge_min,Tx_charge_min,c6_gb_std,CN_p_skew,site_p_var,boiling_point_av,surf_sp_skew,ne_outer_sum,M_p_kurt,en_martynov_batsanov_sum,CN_sp_var,Tx_s_center,M_sp_var,surf_s_kurt,CN_sp_kurt,M_d_kurt,fblock_std,Tx_en_mulliken,Tx_heat_form,site_tot_var,site_p_skew,eig_3,gas_basicity_sum,surf_M_M_length_min,surf_tot_var,group_id_sum,surf_tot_center,M_p_fill,surf_Tx_Tx_length_min,boiling_point_std,electron_affinity_sum,CN_p_kurt,CN_sp_center,CN_boiling_pt,surf_Tx_CN_length_std,eig_1,atomic_volume_std,site_charge_max,M_charge_sum,M_cov_radius_cordero,M_pett_num,surf_Tx_CN_length_sum,eig_15,surf_p_center,atomic_weight_av,surf_bond_length_max,M_spec_heat,Tx_sp_var,surf_CN_CN_length_min,site_tot_center,density_std,M_atom_radius,metallic_radius_av,surf_sp_center,M_fusion_heat,surf_bond_length_sum,vdw_radius_std,CN_charge_sum,en_ghosh_std,Tx_p_fill,surf_charge_sum,CN_sp_fill,eig_7,surf_tDOS_at_EF,surf_M_Tx_length_std,en_pauling_sum,surf_Tx_CN_length_avg,Tx_evap_heat,CN_s_var,Tx_p_var,group_id_av,metallic_radius_std,Tx_group_id,en_allred_rochow_std,M_charge_avg,M_therm_cond,surf_charge_max,ne_s_std,surf_d_fill,site_d_fill,site_sp_skew,M_d_var,site_sp_center,M_period,surf_Tx_Tx_length_avg,site_bond_length_avg,site_s_fill,melting_point_std,period_std,surf_tot_fill,site_s_skew,CN_period,eig_16,M_d_skew,covalent_radius_cordero_std,Tx_atom_weight,ne_f_std,CN_charge_min,eig_13,density_av,c6_gb_av,atomic_volume_av,site_p_fill,M_tDOS_at_EF,sum_mass,surf_tot_kurt,surf_s_var,CN_glawe_num,M_metallic_rad_c12,covalent_radius_cordero_av,en_gordy_sum,CN_dipole_polar,ne_outer_std,lattice_param_b,en_allred_rochow_sum,CN_atom_weight,surf_M_Tx_length_avg,Tx_tDOS_at_EF,vdw_radius_sum,M_dipole_polar,surf_M_CN_length_min,surf_tot_skew,covalent_radius_cordero_sum,surf_CN_CN_length_avg,CN_s_skew,surf_Tx_Tx_length_sum,CN_atom_num,CN_charge_std,site_d_skew,Tx_density,surf_Tx_Tx_length_std,eig_10,site_d_var,surf_M_Tx_length_sum,site_sp_fill,site_d_kurt,M_tot_skew,eig_6,dipole_polarizability_sum,lattice_param_c,Tx_tot_var
0,140.503471589212,1528.8148400638297,0.646281022218314,3.0494432680195787,0.9753324998217102,659.9223559336829,0.955053069796918,21.07670855132156,1.9855779661665738,8.77530647342013,810.4074349686795,8.813467640560907,8.47154120603275,1.0,11.905496969321279,602.841926180889,2.4903808427604064,3529.189285334974,17.806154083971357,0.9049802897939895,1.0,0.2913186389378005,5.704855985714123,131.12184028598696,252.52381473465158,4.962357147606975,1.0440485032341966,52.2588086119195,310.4549665392432,1.0,0.8188167581912603,5.05091183543462,0.2192568380292434,487.11277087602326,0.011596218344298663,0.3554283205425432,7409.8902730315485,5433.3277885119105,404.0916013603389,37.79484722293789,6.608885549520612,0.7221737722470104,0.9207811939307642,37.209683408303,1.8195933551652805,0.7818423253565929,1.7676468032201635,135.0931218992325,16734.841235816315,171.01731634782908,6.322709366328558,61.714904484232,5.119803947141759,6.685715746835835,133.57495230237282,0.10283639670224656,0.11901695505299395,87.22653192002947,3.2974434274677873,428.7826247524709,13.0456213809026,2.499495925053046,10.959408132111905,1.0,0.07011727144754272,865.2090021668286,41.98847133046126,3.005636101223704,0.7464351172426208,11.973117281284736,1.0,61.411505781655315,1.5500012411543784,426.3495404172759,0.5470754214945984,0.1708230681200151,0.5299428413981417,12362.199908153945,10.721181389428041,0.8985263543960428,0.12946157602402666,0.5556053563468137,10.456591741824926,16.31115944406872,912.9759941378826,0.40822287618209163,1528.570949276609,50.34938974210572,1.6086685122928264,18891.795967328017,302.33628155164905,166.15888273002972,25.329872409287802,0.005281782780678844,4.0053250252023185,5.9987902201273124,4.535520949670434,0.5726786840655209,512.4007708489935,2.499495925053046,0.4985212939797932,0.8164457523641833,2.5673049137884765,330.38993487131876,0.02865521729807408,330.3899348713187,3.1027211964862094,32.407665997105624,0.1708230681200151,4976.962555465925,8202.635846304607,9.65906582937015,0.49121038965873215,13.775060592165595,36.000681434172584,1.563156637463823,5.20771765629235,8767.755473451483,1.0,0.5063815308499716,1.0,1.363087053862652,22.381880805856106,0.21337937460957374,9652.56733453437,1.0,0.9977987732811764,512.4007708489935,5.1942375871603295,50.709141561461315,0.8182934742300113,13.99879066403953,0.13338718424790466,870.70404710936,0.050889032757708536,1.0,0.9997983700212185,0.16685263411751947,0.0996169125398005,91.02837953713905,2.365690789063841,1.182922976689093,24.085478849065954,122.19035779214323,0.0069901405184730914,8519.640232361111,44.40263646332509,35355.82741098444,8767.755473451483,1961.766302826761,0.9456140041427876,0.8244928615502731,0.27994595752469525,0.05958255503054923,13.30580230842573,4171.831540615838,6.1611583014051785,7.498487775159139,5.170203331595851,8.235184332836175,66.24592266364864,35.063633522958305,13.920731898930363,0.5014753298090237,1877.976267321206,903.6156930957827,24.36743853241362,3118.8891849275906,0.9207811939307642,3.088694037358576,4208.143339065222,22.201318231662544,1.9978824417181549,8.227032855883126,0.8199665882975042,6.528725215886468,0.02470504687965866,0.7803863337441002,3.664080378242481,0.09545028791452476,0.018392640538923852,0.27668114988607195,0.49989918501060926,0.6607036248239263,1.1112107126936275,9203.006487566268,0.10079459012243056,6.1605569076109274,11.268936542010115,0.09375256741262415,29.170808477295324,4613.872754439516,1.0,19.92083329987229,1.0992058224565033,0.00011828792987948617,514.3567607573583,57.86686164936841,134.03714084667735,0.3614867915714256,6.024147255474642,101.21427963028886,12.756216932570915,0.47458475085792673,126.85114697847669,26.702038940794015,1.3307911185012582,5186.594711548116,15.20697682145874,100.90234429167289,197.2939800482239,1.0,0.3577711969778747,2.567304913788477,0.704460760950325,6.383152043867618,3.252160595022974,5659.044344105884,22.38188080585611,8928.196015523896,10.179822207728622,0.10630381286184634,3.269307831583177,7.014919074498664,1.8923510981914786,52.2588086119195,3.01781034441965,5.344740305334669,0.7487563814567979,1.030775917429071,1.0,1.1559067516248662,1.2987665001233932,1.7439079506714987,23.95402221369954,0.22950215050826817,1.0,0.9313800153739105,1.741361381588889,2.9665001789799423,87.73705250630293,101.00953343754335,35.2054651008772,973.0659688560356,423.62642334259107,56.68781550989093,8975.288021319242,25.68195881230999,13.0456213809026,6.322709366328558,28.298595080243935,16120.160209671802,4171.831540615838,912.9759941378826,1.0,2.7266974286416925,142.7500492377007,13.650353985272526,550.5678408102227,5278.517383260084,3746.5484716823876,0.16685263411751947,15.704828082057276,59.88899372581589,1.305238726451018,3.345255906524646,1.0,688.1459199486653,14.041257817095945,873.8481728236727,1.7439079506714987,2510.7936466342862,1.0,5939.293670153032,0.9521457122963124,1.1096234465498758,7.685626705472625,7.128383957181499,2.127005603247104,1.0,126.26343511716854,2.344823985144385,27.034352574633733,0.1708230681200151,0.14654963395716972,28.6709806800664,1.0,1.884510424071029,2.5387959021766244,6.1044837240138,12.280997901281525,2.304187966555646,5.885562132494891,23.475264160253833,9.037649109052515,7.633202023221885,0.02647504621731231,17.762314771043574,22.912179719288886,7.014919074498664,4936.95685653758,4.260684258395747,0.09545028791452476,10.335768456449152,1.0,6.436583642133279,44.184180554581125,13.959194604515439,2.3779709685017223,7.754671047084462,7.432386365821772,9.66291988354965e-05,0.960703338184078,53.38693799635483,0.9753324998217102,0.35495468827536325,6.685715746835835,3.5777772809651593,659.8083050191518,5.704855985714123,3.9019371433649788,0.7751108058481438,1.0,0.6471587707353996,2.202569107933142,379.48997492056515,0.416839112590739,22.922232948566503,1220.6867912201117,1.0,18.57876390389341,66.24592266364864,8.37742916942294,12.756216932570915,3.0571975398778863,0.46352117268659987,131.64030831715385,2.7201769339917283,124.60213310078422,1.8687019795842676,6.9180131418185455,3.9531628000831014,428.7826247524709,5302.390095296931,41.95112470962456,0.49989918501060926,7.280926239500708,13.992258250565003,0.20383519981501777,1.949606821541376,2.9267303304495442,0.36721860500744946,0.0029870010195127777,0.9977987732811764,0.13338718424790466,0.7263086774601664,491.1590790647432,13.449035895074108,1.0,329.61501420320235,294.99407152320015,1.0,1044.1722684627787,1.0,19.92083329987229,0.03816744255750293,65.68677188305033,0.7820519164174621,1.0,136.94654849644215,6.194423434935072,3.664080378242481,9.286637380024734,937.8028571697666,159.713470653599,4959.834440526891,161.3431467461978,1.9819942035204405,28.670980680066396
