,surf_d_center,surf_charge_min,CN_sp_center,Tx_sp_skew,CN_sp_skew,M_sp_fill,surf_d_var,surf_charge_sum,M_d_kurt,M_charge_std,site_p_skew,Tx_sp_fill,M_s_kurt,CN_charge_max,surf_p_fill,M_p_var,M_charge_avg,surf_tot_skew,Tx_sp_var,CN_charge_sum,M_tot_skew,CN_tot_center,M_d_skew,surf_charge_max,M_sp_skew,CN_s_skew,CN_tot_var,M_d_center,CN_s_kurt,M_s_center,surf_d_kurt,CN_charge_std,site_charge_avg,Tx_sp_center,CN_charge_avg,CN_s_center,M_tot_fill,Tx_tDOS_at_EF,M_s_var,Tx_charge_max,site_sp_skew,site_tDOS_at_EF,M_charge_sum,site_charge_min,CN_p_kurt,surf_s_var,Tx_s_skew,Tx_tot_center,M_s_fill,M_s_skew,M_p_fill,Tx_tot_fill,site_s_fill,Tx_p_fill,surf_charge_std,site_s_center,site_charge_sum,CN_p_var,M_p_skew,surf_sp_fill,site_tot_center,surf_sp_skew,M_tDOS_at_EF,CN_tot_kurt,site_sp_fill,Tx_charge_sum,surf_tDOS_at_EF,Tx_s_center,site_sp_var,site_s_skew,CN_sp_fill,surf_tot_kurt,M_tot_center,surf_s_fill,site_s_var,Tx_s_kurt,CN_tDOS_at_EF,surf_sp_center,M_p_kurt,M_d_var,surf_p_var,surf_d_skew,site_d_kurt,surf_s_center,surf_s_kurt,site_tot_skew,Tx_s_var,M_p_center,Tx_charge_std,M_sp_kurt,Tx_s_fill,site_p_center,M_charge_min,site_d_center,CN_s_var,Tx_p_center,Tx_tot_var,Tx_p_kurt,surf_sp_kurt,Tx_p_var,site_p_kurt,surf_tot_fill,CN_sp_kurt,surf_p_kurt,M_tot_kurt,site_d_fill,Tx_tot_skew,M_d_fill,surf_tot_center,Tx_charge_avg,site_p_var,surf_p_center,site_d_skew,Tx_p_skew,surf_charge_avg,M_tot_var,site_d_var,Tx_sp_kurt,site_tot_kurt,Tx_tot_kurt,M_sp_var,site_tot_var,Tx_charge_min,surf_sp_var,CN_p_skew,CN_p_fill,surf_s_skew,CN_charge_min,CN_sp_var,site_tot_fill,CN_tot_fill,site_p_fill,site_s_kurt,site_charge_std,CN_tot_skew,CN_s_fill,site_charge_max,CN_p_center,M_sp_center,surf_p_skew,surf_d_fill,site_sp_center,site_sp_kurt,M_charge_max,surf_tot_var
0,0.9558857348618784,1.8232176348589912,1.7436369056315717,505.3587917688396,326.1262075895008,3.1167887702493604,5.649907895337716,23.05373902935821,816.489802985549,0.021403073987524602,597.2606176674806,23.59813684283964,8419.542556854858,0.5368270269926415,18.645781761466317,24.366296971296975,1.0127428766455588,347.31082330349676,28.478715646461485,6.923856382085819,162.58174291899977,1.7436369056315715,62.69126169505986,1.0265647852952342,483.94856702674525,1034.4624522104439,12.861116892179094,0.9558857348618784,16463.287187174516,1.6614463735947997,816.489802985549,0.03642589570226561,2.05337952888746,2.8178922939143427,0.4991863920287023,6.472536382534237,8.373151480779123,0.7499195092066755,30.58331892318917,3.1675955832811593,723.8474529154232,1.458941757995769,8.10194301316447,3.2578049291866638,847.9724710276441,39.28612746804055,1929.4264126624214,2.8178922939143427,0.8021677081182345,492.66777523293746,3.199613738316848,23.59813684283964,2.297883737810323,18.904311444314114,1.0314276032247467,5.839820934286734,11.03043587785961,6.0041241734267095,793.0738509149924,24.941542819494135,2.3184312504272593,438.6702079983205,4.1573991138593716,4093.233502005088,9.721272260269025,25.029147619641194,4.583142552470166,6.472536382534237,22.1085386942222,1473.898694616542,6.456299829818733,4782.103225072848,0.8575940250310283,5.303938037298424,55.91540015731872,33710.61498823542,1.1195892176889959,2.477008868753035,7725.401643259089,5.649907895337716,20.765521676165722,62.69126169505986,868.9238551270555,3.3446391863415226,14566.796435966236,379.21495198978386,101.88475603744476,4.957129811954448,0.05292441115653263,7927.4292250051485,5.294682518740513,4.435542556383013,0.9982122080522501,0.9386720203333598,44.104472202373465,2.2582304764536065,28.478715646461485,916.0711449662898,5148.071798768113,16.327780201410498,8271.764551199607,23.174708745426063,4093.2335020050878,4732.964256692445,2866.284669581494,3.576433892358512,505.3587917688396,6.866371680772815,1.3943490801153435,3.1308450842279405,34.55511718569528,2.611211544064114,62.18092019774367,117.49929815359503,1.2244626848829163,13.308209470850391,6.623820317325805,8255.23832747379,4488.78963567704,8255.23832747379,27.208532638860618,14.363670644434862,3.098498462391385,15.163006388793475,97.87199512489462,4.640173068771411,925.9284755966116,0.4714201450756335,12.861116892179096,11.251409495615665,6.456299829818735,7.25681873135244,20351.966103067032,2.5930184724701375,326.1262075895008,1.8497591380245586,1.2403601372602446,1.3022308248721022,1.539432824271755,329.7434415071922,6.866371680772815,4.329551331927414,6708.189816790154,1.0265647852952342,14.725673563626643
