,ground_state_magmom_av,surf_sp_var,M_sp_center,en_allred_rochow_sum,melting_point_sum,CN_s_var,ne_d_sum,vdw_radius_std,en_cottrell_sutton_av,M_p_center,M_heat_form,surf_bond_length_min,CN_tot_center,surf_Tx_Tx_length_sum,surf_Tx_Tx_length_avg,CN_vdw_radius,metallic_radius_sum,surf_M_M_length_min,en_allred_rochow_std,M_charge_std,surf_s_kurt,site_sp_var,eig_5,site_d_var,eig_0,surf_tot_skew,surf_charge_min,Tx_boiling_pt,eig_18,en_pauling_std,M_p_var,density_sum,surf_p_var,site_bond_length_min,density_std,density_av,CN_charge_sum,Tx_atom_radius,CN_cov_radius_cordero,CN_p_skew,M_charge_sum,site_p_kurt,Tx_melting_pt,surf_CN_CN_length_sum,Tx_cov_radius_cordero,Tx_p_center,M_p_kurt,M_tDOS_at_EF,surf_Tx_CN_length_min,group_id_sum,en_gordy_sum,M_charge_min,Tx_elec_aff,CN_glawe_num,lattice_param_c,Tx_en_mulliken,en_allred_rochow_av,covalent_radius_cordero_av,site_tDOS_at_EF,surf_tot_var,fblock_av,surf_s_center,surf_sp_kurt,c6_gb_std,ne_f_sum,M_cov_radius_cordero,CN_elec_aff,Tx_pett_num,CN_period,M_metallic_rad_c12,en_cottrell_sutton_sum,M_d_kurt,atomic_radius,lattice_param_b,Tx_tot_center,M_s_center,M_en_mulliken,surf_p_kurt,Tx_atom_mass,CN_tot_kurt,ne_s_av,M_therm_cond,surf_d_fill,atomic_radius_sum,eig_17,M_vdw_radius,lattice_param_beta,site_s_var,site_charge_avg,lattice_constant_std,M_tot_fill,M_tot_center,CN_charge_avg,M_boiling_pt,surf_charge_max,M_sp_fill,site_charge_sum,M_d_fill,ground_state_magmom_sum,Tx_evap_heat,vdw_radius_sum,Tx_sp_fill,dblock_sum,surf_M_CN_length_min,lattice_constant_sum,CN_p_var,eig_7,c6_sum,surf_Tx_CN_length_avg,M_atom_vol,surf_Tx_Tx_length_min,surf_M_Tx_length_avg,Tx_glawe_num,surf_M_M_length_std,vdw_radius_av,site_d_kurt,Tx_s_skew,ne_s_sum,eig_4,site_s_kurt,site_tot_fill,ground_state_magmom_std,eig_6,ne_f_av,M_tot_kurt,M_charge_avg,period_std,Tx_therm_cond,M_s_skew,en_mulliken_av,ionenergy_sum,surf_CN_CN_length_std,en_mulliken_sum,eig_10,boiling_point_std,surf_bond_length_sum,site_charge_min,heat_of_formation_av,Tx_s_center,M_dipole_polar,site_bond_length_sum,surf_Tx_Tx_length_max,M_spec_heat,surf_bond_length_avg,surf_CN_CN_length_max,atomic_number_std,Tx_p_skew,CN_p_center,site_p_center,eig_1,M_s_kurt,Tx_s_var,site_tot_kurt,dipole_polarizability_std,boiling_point_sum,CN_spec_heat,eig_11,Tx_s_fill,M_pett_num,Tx_vdw_radius,surf_CN_CN_length_avg,surf_tot_kurt,Tx_atom_num,surf_M_M_length_avg,surf_d_skew,Tx_tot_skew,atomic_volume_av,M_period,M_density,site_p_skew,en_martynov_batsanov_sum,Tx_period,M_tot_skew,en_ghosh_av,M_sp_var,sum_mass,lattice_param_alpha,surf_M_CN_length_max,atomic_weight_std,Tx_fusion_heat,M_sp_skew,CN_sp_fill,surf_tot_center,M_atom_weight,Tx_density,eig_8,surf_M_M_length_sum,electron_affinity_av,surf_d_center,site_d_skew,Tx_charge_max,en_martynov_batsanov_av,surf_d_kurt,surf_bond_length_std,M_atom_mass,Tx_sp_center,CN_sp_center,Tx_p_fill,ne_outer_av,surf_s_fill,metallic_radius_std,Tx_tot_kurt,site_p_var,atomic_volume_std,surf_sp_center,Tx_tot_var,M_p_skew,CN_sp_kurt,surf_Tx_Tx_length_std,covalent_radius_cordero_std,period_sum,surf_charge_sum,site_charge_std,M_elec_aff,eig_3,heat_of_formation_sum,Tx_spec_heat,CN_atom_mass,atomic_weight_sum,site_sp_fill,site_tot_var,en_gordy,CN_atom_radius,ionenergy_std,M_p_fill,dipole_polarizability_av,CN_tot_var,CN_sp_skew,metallic_radius_av,CN_tot_skew,CN_p_kurt,fblock_std,surf_CN_CN_length_min,Tx_sp_var,eig_2,CN_s_fill,gas_basicity_sum,CN_tDOS_at_EF,ne_s_std,en_nagle_sum,Tx_charge_avg,site_charge_max,site_tot_skew,CN_charge_max,CN_s_skew,atomic_volume_sum,period_av,Tx_tDOS_at_EF,boiling_point_av,site_bond_length_std,dblock_std,M_fusion_heat,surf_M_Tx_length_max,eig_15,surf_M_Tx_length_std,M_d_skew,surf_sp_fill,covalent_radius_cordero_sum,surf_M_CN_length_sum,M_melting_pt,surf_M_CN_length_avg,surf_bond_length_max,Tx_charge_std,ne_d_av,Tx_charge_min,CN_density,M_d_var,CN_heat_form,eig_13,dipole_polarizability_sum,en_ghosh_std,atomic_radius_av,CN_charge_std,en_mulliken_std,CN_tot_fill,M_charge_max,M_d_center,CN_atom_num,M_metallic_radius,Tx_p_kurt,c6_gb_sum,surf_charge_avg,dblock_av,M_atom_num,site_tot_center,site_sp_kurt,surf_M_Tx_length_sum,surf_M_M_length_max,electron_affinity_sum,M_s_var,CN_atom_weight,Tx_sp_kurt,site_s_skew,eig_16,ne_d_std,CN_s_kurt,M_tot_var,M_atom_radius,CN_pett_num,group_id_av,site_sp_skew,en_cottrell_sutton_std,surf_p_skew,CN_dipole_polar,melting_point_av,melting_point_std,M_glawe_num,eig_12,site_bond_length_max,ne_f_std,Tx_s_kurt,CN_therm_cond,Tx_heat_form,M_sp_kurt,CN_sp_var,atomic_weight_av,Tx_atom_vol,M_s_fill,surf_Tx_CN_length_sum,CN_group_id,atomic_number_sum,surf_sp_skew,CN_s_center,site_s_center,surf_tDOS_at_EF,Tx_p_var,surf_Tx_CN_length_std,CN_p_fill,M_evap_heat,lattice_param_a,Tx_group_id,CN_melting_pt,surf_p_fill,surf_M_Tx_length_min,Tx_charge_sum,Tx_dipole_polar,CN_boiling_pt,CN_charge_min,M_group_id,surf_tot_fill,surf_M_CN_length_std,ne_outer_std,surf_d_var,surf_Tx_CN_length_max,en_nagle_av,en_ghosh_sum,eig_19,en_martynov_batsanov_std,site_bond_length_avg,surf_p_center,en_pauling_av,en_pauling_sum,fblock_sum,Tx_tot_fill,c6_gb_av,eig_14,atomic_number_av,CN_en_mulliken,electron_affinity_std,site_d_fill,lattice_param_gamma,eig_9,Tx_atom_weight,ionenergy_av,ne_outer_sum,site_sp_center,surf_s_skew,Tx_sp_skew,site_s_fill,site_d_center,lattice_constant_av,site_p_fill,surf_s_var,en_nagle_std,CN_atom_vol,heat_of_formation_std,en_allen_sum,group_id_std,surf_charge_std
0,2.690588235294118,74.29391860626424,5.685206638631502,0.0084978454973927,27936.00917647059,132.37666201690536,25.36470588235294,29.88135809124835,0.18169260805395987,1.6033448560151793,599.416705882353,2.084628759038776,-2.114284491781844,0.0,0.0,162.85294117647058,1817.9529411764706,2.943601622792753,0.0002857305398243153,0.03712794613195326,25825.84562209373,85.1088294004008,2356.1336570525486,17.193384414469612,5596.2740530732735,540.9020820584321,5.266541988235294,152.57208235294118,17.372419174105396,0.6431973378782475,100.51526478728606,72.30988235294117,46.52841354777648,2.0076256290369052,2.995330046211747,4.067550588235294,27.11906972352941,51.0,72.04705882352941,57.41541153987764,88.6055354235294,9051.97833699242,92.32323529411765,0.0,55.31764705882353,-1.6604032528426313,17703.39597323195,7.457207974230901,0.0,178.3294117647059,0.6605398267896615,11.026683070588236,1.2199344878235294,87.47647058823529,19.717483639541726,5.4778928416296475,0.00044800321753307823,111.62823529411766,2.102035395881595,78.22299265833587,0.0,-1.172029213247278,12317.551783077492,528.1698571938773,3.2941176470588234,161.30588235294118,-0.006302405882352902,80.03529411764706,2.0,145.08823529411765,3.3749466285028924,1558.6781753298505,25.719317775746223,6.246404284277229,-2.75736395781983,6.173178738907096,3.4169260735294116,5494.660558544715,14.503527412335295,7803.43356548522,1.691764705882353,26.274705882352936,27.673863149394755,1859.6,18.866057598784778,215.22941176470587,90.46862277114111,127.67462816898338,8.929464228431373,1.0489455678295507,96.28316105723594,1.9826428851569546,6.2890882345588235,4366.970588235294,11.136970576470588,68.60929790784118,32.797780700000004,27.673863149394755,48.8235294117647,4.588705882352941,3334.705882352941,31.352285637672797,8.0,0.0,73.62270588235295,30.289213016303524,2331.852624978986,3466.2800377011763,0.0,10.627352941176468,0.0,3.0683887125420424,78.4,0.12143583271590025,182.60823529411763,1488.4181197607154,-1556.1603670128275,31.011764705882353,2496.7372299099384,26160.88629826168,33.50431166933643,0.9611524088820729,2341.6357073541753,0.20862745098039218,5809.359579684641,11.075691927941175,1.2793343553372487,0.07674705882352942,816.1171374049885,5.190737846455781,193.5978290896038,0.0,96.7989145448019,118.30417535142196,1902.222709090577,167.40266209028118,6.846036441176471,485.44683764705877,-5.526836693501258,96.01176470588236,10.270150401712701,0.0,0.35913529411764705,2.504113882732008,0.0,13.16695858017648,-34.08052235886066,-0.7485512894620362,0.2675826912486038,2993.734105255877,17372.998011321168,116.41070712226184,7480.999578766059,43.46193455598554,46983.856658823526,0.37222941176470586,115.06546006219764,9.385260779812679,52.241176470588236,120.18235294117648,0.0,12545.244056472435,7.194117647058824,3.0683887125420424,-32.971651791747846,-397.15519806402665,12.393450980392158,4.623529411764705,7.376847058823529,210.28956315304634,97.66937176754081,1.6647058823529413,180.0524579132914,0.203370379372549,106.79327545805832,792.7753251810352,89.24081790352494,0.0,30.756276820749413,0.9837058823529413,740.3386570556127,21.02711895938399,3.9638414812257694,78.1123705882353,0.25656769999999995,171.83057851907344,73.20009597120404,0.7275688370901963,0.5374213222080407,-29.342524343172194,4.687851376470588,5.232932838988971,1558.6781753298505,0.4449784029159402,78.1123705882353,-2.75736395781983,-2.114284491781844,21.967024857860114,4.9321568627450985,32.39261891263077,34.607928879863884,8210.172369191007,62.33302414467858,3.3430316795583677,-0.21774938229664634,46.81733325206122,140.50604453759397,7803.433565485218,0.0,45.0176413623998,58.305882352941175,150.95212204117647,2.423779546092995,0.5231481176470588,2565.0922289861164,8734.327811764706,0.09042352941176471,12.96203529411765,792.7753251810352,26.310289680687283,47.501984834436534,0.015448996960030664,67.61764705882354,3.2416763088376936,51.12457437664401,53.019360524023774,55.820037061202676,-319.1175853440562,112.80823529411765,-319.1175853440562,2106.0964265465964,0.0,0.0,46.81733325206122,2648.349769244401,5.5226346016209185,5576.284705882354,0.6832144142504142,0.30223045952645594,11.056391793068,4.639735054411765,10.875405,-38.55861744110683,6.531088605882353,-1448.7661339687463,230.92470588235295,3.2180392156862743,0.6688765411937542,2665.5972250980394,0.26432120707994106,0.4861992630035149,21.981176470588235,3.1954234799770114,93.34027493766796,0.12143583271590025,-32.971651791747846,119.46820851745626,2021.1764705882354,0.0,2384.6588235294116,0.0,3.1954234799770114,0.03178448475177132,1.4345098039215685,4.59553595882353,1.1523102647058823,17.95702619057771,600.406294117647,97.96826147232157,943.1505045981226,0.06618320623547162,122.04274509803923,0.16460713453928422,1.6208381544188468,21.02711895938399,11.136970576470588,0.5374213222080407,34.43529411764706,132.48823529411766,884.2008629542665,9465.397647058824,8.336488855392158,0.4533333333333333,34.43529411764706,0.23080235070226812,14767.9332260486,73.20009597120404,3.1954234799770114,13.919451220235292,107.09602205065586,12.96203529411765,8210.172369191007,-373.4776008002217,22.413989249297703,1.5417334760521912,24907.15594776277,41.45998329494867,143.88235294117646,97.38235294117646,9.554901960784315,159.94136521373008,0.04113247699634729,184.75231982841225,9.441764705882353,1585.5581529411768,1185.7620868213412,52.582352941176474,100.36518784938718,2.5917979231745014,0.19867670836192694,28733.858393969298,0.8447999999999999,192.17112352941177,17720.671507091403,55.820037061202676,44.33285093356157,12.729411764705882,17.484723531197172,0.0,14.476470588235294,358.94117647058823,-71.07688845473035,-5.526836693501258,0.41553427238428386,9.216760129411764,16.224888215189885,0.0,15.504484357763072,546.1141176470588,6.242046141963373,10.25294117647059,2030.0381764705883,88.5960835922672,2.943601622792753,35.22751689411765,7.033372352941176,2706.878823529412,6.065136035294118,4.8,152.4094344312413,0.0,1.1956279183386318,17.95702619057771,0.0,0.5907854288811512,3.7966851529411763,16.586050986133937,1.9007858586350694,2.2532267892348696,0.1016214543680988,2.337070588235294,43.53482352941177,0.0,31.352285637672797,534.6077647058823,94.10870874296634,20.02549019607843,6.410090805882352,0.9377990572559021,6.8204560630901545,117.67973313106404,145.60554457389628,14.503527412335295,10.381475692911563,90.32941176470588,1.3038727964095456,-654.1148826711479,-397.15519806402665,7.164473523535643,0.556393310557919,4.097565098039216,19.519382082710628,128.14331473030632,0.21607084420658848,11.017647058823528,157.91733693643897,248.744894117647,5.105192475635691,2.533541081993138
