,c6_gb_av,covalent_radius_cordero_av,en_martynov_batsanov_av,CN_spec_heat,M_atom_vol,Tx_atom_mass,en_pauling_sum,en_gordy_sum,atomic_number_sum,CN_vdw_radius,atomic_volume_sum,Tx_atom_num,Tx_pett_num,ne_outer_std,CN_boiling_pt,ne_f_std,eig_9,M_period,eig_8,heat_of_formation_sum,M_dipole_polar,en_mulliken_av,CN_density,ne_d_av,gas_basicity_sum,atomic_weight_av,en_nagle_sum,en_allred_rochow_sum,M_heat_form,dblock_av,period_sum,Tx_atom_weight,electron_affinity_av,ground_state_magmom_av,M_atom_weight,M_glawe_num,fblock_av,group_id_sum,covalent_radius_cordero_sum,CN_melting_pt,atomic_volume_av,eig_19,en_allen_sum,en_ghosh_std,CN_pett_num,Tx_spec_heat,Tx_period,eig_2,M_group_id,lattice_constant_sum,boiling_point_sum,en_nagle_std,M_atom_radius,en_mulliken_std,Tx_vdw_radius,CN_group_id,ground_state_magmom_std,vdw_radius_std,heat_of_formation_std,M_elec_aff,eig_4,en_gordy,CN_cov_radius_cordero,M_melting_pt,en_martynov_batsanov_std,M_cov_radius_cordero,heat_of_formation_av,melting_point_av,M_fusion_heat,eig_5,vdw_radius_av,CN_heat_form,eig_7,ne_outer_sum,Tx_therm_cond,en_pauling_std,ionenergy_sum,CN_glawe_num,c6_gb_sum,en_ghosh_sum,vdw_radius_sum,en_cottrell_sutton_av,eig_11,dipole_polarizability_sum,ne_s_sum,Tx_boiling_pt,eig_0,ne_f_av,metallic_radius_sum,CN_therm_cond,en_cottrell_sutton_std,metallic_radius_std,Tx_atom_vol,atomic_radius,M_therm_cond,M_en_mulliken,eig_6,eig_3,Tx_density,Tx_atom_radius,density_std,en_allred_rochow_std,atomic_radius_sum,atomic_volume_std,fblock_sum,en_ghosh_av,ne_d_std,eig_12,M_metallic_rad_c12,fblock_std,CN_atom_weight,lattice_constant_std,group_id_av,M_density,ne_d_sum,electron_affinity_std,CN_atom_radius,CN_atom_num,en_martynov_batsanov_sum,en_cottrell_sutton_sum,lattice_constant_av,metallic_radius_av,M_spec_heat,group_id_std,M_pett_num,M_metallic_radius,atomic_number_av,atomic_radius_av,ne_outer_av,M_boiling_pt,period_av,Tx_glawe_num,M_evap_heat,c6_sum,eig_17,atomic_number_std,ionenergy_av,en_allred_rochow_av,dipole_polarizability_av,Tx_fusion_heat,dblock_sum,en_nagle_av,density_sum,atomic_weight_std,eig_16,M_vdw_radius,CN_elec_aff,eig_13,CN_dipole_polar,ne_s_std,covalent_radius_cordero_std,Tx_dipole_polar,Tx_cov_radius_cordero,sum_mass,boiling_point_av,ground_state_magmom_sum,melting_point_sum,Tx_heat_form,eig_15,density_av,atomic_weight_sum,dipole_polarizability_std,CN_en_mulliken,CN_period,Tx_melting_pt,Tx_group_id,ne_f_sum,ionenergy_std,boiling_point_std,c6_gb_std,eig_14,Tx_evap_heat,en_mulliken_sum,Tx_en_mulliken,Tx_elec_aff,dblock_std,melting_point_std,CN_atom_mass,eig_18,period_std,ne_s_av,eig_1,electron_affinity_sum,M_atom_num,M_atom_mass,eig_10,en_pauling_av,CN_atom_vol
0,534.6077647058823,111.62823529411766,5.232932838988971,0.37222941176470586,10.627352941176468,14.503527412335295,43.53482352941177,0.6605398267896615,358.94117647058823,162.85294117647058,230.92470588235295,7.194117647058824,80.03529411764706,1.1956279183386318,2706.878823529412,0.19867670836192694,145.60554457389628,4.623529411764705,171.83057851907344,8734.327811764706,96.01176470588236,5.190737846455781,1.1523102647058823,1.4345098039215685,5576.284705882354,44.33285093356157,11.056391793068,0.0084978454973927,599.416705882353,0.4533333333333333,58.305882352941175,14.503527412335295,0.7275688370901963,2.690588235294118,78.1123705882353,52.582352941176474,0.0,178.3294117647059,2021.1764705882354,2030.0381764705883,12.393450980392158,16.586050986133937,248.744894117647,0.06618320623547162,97.38235294117646,0.09042352941176471,1.6647058823529413,2648.349769244401,4.8,73.62270588235295,46983.856658823526,0.21607084420658848,143.88235294117646,1.6208381544188468,120.18235294117648,14.476470588235294,0.9611524088820729,29.88135809124835,157.91733693643897,0.5231481176470588,2496.7372299099384,0.015448996960030664,72.04705882352941,2384.6588235294116,1.9007858586350694,161.30588235294118,485.44683764705877,1585.5581529411768,21.981176470588235,2356.1336570525486,182.60823529411763,600.406294117647,2331.852624978986,90.32941176470588,0.07674705882352942,0.6431973378782475,193.5978290896038,87.47647058823529,9465.397647058824,3.7966851529411763,3334.705882352941,0.18169260805395987,115.06546006219764,943.1505045981226,31.011764705882353,152.57208235294118,5596.2740530732735,0.20862745098039218,1817.9529411764706,0.8447999999999999,0.04113247699634729,34.607928879863884,12.729411764705882,25.719317775746223,26.274705882352936,3.4169260735294116,2341.6357073541753,2565.0922289861164,0.25656769999999995,51.0,2.995330046211747,0.0002857305398243153,1859.6,3.3430316795583677,0.0,0.203370379372549,1.5417334760521912,100.36518784938718,145.08823529411765,0.0,12.96203529411765,1.0489455678295507,9.554901960784315,7.376847058823529,25.36470588235294,0.9377990572559021,67.61764705882354,34.43529411764706,97.66937176754081,3.3749466285028924,4.097565098039216,112.80823529411765,0.35913529411764705,5.105192475635691,52.241176470588236,132.48823529411766,20.02549019607843,122.04274509803923,4.9321568627450985,4366.970588235294,3.2180392156862743,78.4,546.1141176470588,3466.2800377011763,18.866057598784778,13.16695858017648,10.381475692911563,0.00044800321753307823,53.019360524023774,0.9837058823529413,8.0,0.5907854288811512,72.30988235294117,30.756276820749413,22.413989249297703,215.22941176470587,-0.006302405882352902,97.96826147232157,9.441764705882353,0.30223045952645594,45.0176413623998,7.033372352941176,55.31764705882353,792.7753251810352,2665.5972250980394,48.8235294117647,27936.00917647059,192.17112352941177,93.34027493766796,4.067550588235294,792.7753251810352,43.46193455598554,6.410090805882352,2.0,92.32323529411765,10.25294117647059,3.2941176470588234,3.2416763088376936,1902.222709090577,528.1698571938773,94.10870874296634,4.588705882352941,96.7989145448019,5.4778928416296475,1.2199344878235294,0.4861992630035149,1185.7620868213412,12.96203529411765,17.372419174105396,1.2793343553372487,1.691764705882353,2993.734105255877,13.919451220235292,34.43529411764706,78.1123705882353,118.30417535142196,2.337070588235294,11.017647058823528
