# c0 + a0 * (en_cottrell_sutton_sum + lattice_constant_std)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.554955966406271; Max AE: 1.39587624401268
# Coefficients
# Task   a0                      c0
# all ,  4.980735494403604e-01,  7.270726703261814e-17, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         172|130|add; (en_cottrell_sutton_sum + lattice_constant_std); $\left(en_{cottrell, sutton, sum} + lattice_{constant, std}\right)$; (en_cottrell_sutton_sum + lattice_constant_std); en_cottrell_sutton_sum,lattice_constant_std
# Number of Samples Per Task
# Task, n_samples               
# all , 191                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
sample_67   ,  1.322307579187809e+00,  5.733468288711119e-01,  1.151128843351206e+00
sample_68   ,  1.105398899289431e+00,  8.673791032604429e-01,  1.741467910181212e+00
sample_69   ,  5.882307291037275e-01, -3.710750784828259e-02, -7.450206478536547e-02
sample_70   ,  1.403060937884271e+00,  7.009076620630247e-01,  1.407237270179415e+00
sample_71   ,  4.179482560341836e-02, -3.946148727635386e-01, -7.922823310069993e-01
sample_72   ,  1.044938442808791e-01,  2.816988573355402e-01,  5.655768262580082e-01
sample_73   , -1.371996605296394e+00, -1.005276451260773e+00, -2.018329325840150e+00
sample_74   , -5.824386467881182e-02, -2.829422813090379e-02, -5.680732928439081e-02
sample_75   ,  1.316921203657170e+00,  5.733468288711119e-01,  1.151128843351206e+00
sample_76   , -1.913439302648285e-01, -5.034626821686976e-01, -1.010819953668274e+00
sample_77   ,  2.615566878383235e-01, -1.866807131566534e-02, -3.748055149011831e-02
sample_78   ,  2.722099154462537e-01,  9.247795137445586e-01,  1.856712758153185e+00
sample_79   , -1.125194942406280e+00, -1.172436097755293e+00, -2.353941700121704e+00
sample_80   ,  1.144683531465042e+00,  1.522304309947546e+00,  3.056384567415835e+00
sample_81   , -8.996696257742992e-01, -1.258563217253654e+00, -2.526862184646798e+00
sample_82   ,  1.206876606666530e+00,  7.977965050598235e-01,  1.601764450162499e+00
sample_83   , -1.124856879182589e+00, -1.018268105527449e+00, -2.044413132702155e+00
sample_84   , -7.863443687304406e-01, -1.172436097755293e+00, -2.353941700121704e+00
sample_85   , -7.844604950229476e-01, -1.334318727570044e+00, -2.678959220117783e+00
sample_86   , -1.426333690148897e-01, -5.757818900633690e-02, -1.156017802411557e-01
sample_87   , -3.103507001489021e-01, -5.484560851449374e-01, -1.101154810893265e+00
sample_88   , -2.034396072984968e-01,  5.911195721869290e-01,  1.186811812936294e+00
sample_89   ,  2.408535342476809e+00,  1.419288974908563e+00,  2.849557011215086e+00
sample_90   ,  3.248944683080119e-01,  6.382906852639101e-01,  1.281518936271759e+00
sample_91   ,  6.564721269977320e-04, -3.862305579791095e-01, -7.754488436759621e-01
sample_92   ,  2.513366875112233e+00,  1.519285235218680e+00,  3.050323063583203e+00
sample_93   ,  1.280502599190328e-01, -4.384606695736236e-01, -8.803130984696572e-01
sample_94   ,  2.276116921145048e+00,  1.589125791519822e+00,  3.190544435265387e+00
sample_95   ,  8.208228313924362e-01,  5.703064708831620e-01,  1.145024608361482e+00
sample_96   , -5.603622190312795e-02, -2.829422813090379e-02, -5.680732928439081e-02
sample_97   ,  3.704961165717614e-01, -1.011817702629483e-01, -2.031462429125919e-01
sample_98   , -1.208327995079399e+00, -9.965571964288436e-01, -2.000823367449614e+00
sample_99   ,  1.400692844342275e+00,  6.529339159183722e-01,  1.310918671854818e+00
sample_100  ,  9.547910169160603e-01,  1.485422528014146e+00,  2.982335700587150e+00
sample_101  ,  1.203403822784711e+00,  3.897202667451178e-01,  7.824552562227218e-01
sample_102  ,  1.071668001536855e+00,  1.496097837940140e+00,  3.003768900438835e+00
sample_103  , -1.234324800530492e+00, -2.989175429086803e-01, -6.001473943849189e-01
sample_104  ,  3.751776904570919e-01,  1.563520310944830e+00,  3.139135400186608e+00
sample_105  ,  6.887741463409074e-01,  3.984395215770478e-01,  7.999612146132588e-01
sample_106  , -1.258232313573642e+00,  1.376439304390387e-01,  2.763526201977529e-01
sample_107  , -1.024277748285577e+00, -1.289176761996802e+00, -2.588326088476956e+00
sample_108  , -1.536587774880273e+00, -1.289176761996802e+00, -2.588326088476956e+00
sample_109  ,  7.272814633777750e-01,  1.485422528014146e+00,  2.982335700587150e+00
sample_110  , -1.493732732793762e+00, -1.158439826243594e+00, -2.325840887445692e+00
sample_111  ,  1.157664490109502e+00,  1.522304309947546e+00,  3.056384567415835e+00
sample_112  , -8.886803335150877e-01,  4.715642005417982e-02,  9.467762363041582e-02
sample_113  , -1.323029270669934e+00, -1.172436097755293e+00, -2.353941700121704e+00
sample_114  , -1.147928785840820e-01,  1.457334599165924e-01,  2.925942565718248e-01
sample_115  , -4.227680395476078e-01, -3.633516828451618e-01, -7.295141114267698e-01
sample_116  ,  1.435630648819219e-01,  1.364335007522370e-01,  2.739223974160739e-01
sample_117  , -4.257186306718829e-01, -4.845933444227772e-01, -9.729353123996854e-01
sample_118  , -1.125220750087799e+00, -1.018268105527449e+00, -2.044413132702155e+00
sample_119  ,  8.960280603756311e-01,  1.522304309947546e+00,  3.056384567415835e+00
sample_120  , -5.950896234371852e-02, -5.484560851449374e-01, -1.101154810893265e+00
sample_121  ,  6.455886443141616e-01,  3.897202667451178e-01,  7.824552562227218e-01
sample_122  ,  2.309959202678488e-01,  2.365568917622966e-01,  4.749436946171782e-01
sample_123  , -1.273783569372800e+00,  2.710361961195531e-02,  5.441690216717809e-02
sample_124  , -3.086702031211962e-01,  4.715642005417982e-02,  9.467762363041582e-02
sample_125  , -1.285645341286180e-01,  5.638438295286188e-02,  1.132049333200202e-01
sample_126  , -4.456364241904676e-01,  1.227631001092345e-01,  2.464758472863538e-01
sample_127  , -1.312870168885039e+00, -1.334318727570044e+00, -2.678959220117783e+00
sample_128  , -6.146697731841976e-01, -5.757818900633690e-02, -1.156017802411557e-01
sample_129  , -4.185252396625063e-01,  1.227631001092345e-01,  2.464758472863538e-01
sample_130  ,  1.751196454240639e+00,  1.496097837940140e+00,  3.003768900438835e+00
sample_131  ,  7.693046916954252e-04, -3.862305579791095e-01, -7.754488436759621e-01
sample_132  , -2.067338228971204e-01, -5.034626821686976e-01, -1.010819953668274e+00
sample_133  ,  9.471170990792244e-01,  2.138413654186680e-01,  4.293369235506320e-01
sample_134  , -1.313071851118696e+00, -1.334318727570044e+00, -2.678959220117783e+00
sample_135  , -2.394582211541166e-01, -3.745617981161627e-01, -7.520210590123155e-01
sample_136  ,  2.108697536371759e-01,  2.365568917622966e-01,  4.749436946171782e-01
sample_137  , -1.257663719127268e+00,  1.376439304390387e-01,  2.763526201977529e-01
sample_138  , -1.016507740101917e-01, -2.858214571904634e-01, -5.738539167791883e-01
sample_139  , -4.959507111345874e-01, -4.083866940593689e-01, -8.199325069926634e-01
sample_140  , -2.622678216349354e-01,  3.767286124784431e-01,  7.563714493607188e-01
sample_141  , -3.959091098863545e-01, -4.727845241411849e-01, -9.492263234464259e-01
sample_142  , -1.178426148841893e+00, -1.270498769486782e+00, -2.550825617851670e+00
sample_143  , -6.927192343730731e-01, -1.258563217253654e+00, -2.526862184646798e+00
sample_144  , -1.262478821483432e-01,  5.059012485153833e-01,  1.015715950151977e+00
sample_145  , -1.813117814051993e-01,  5.638438295286188e-02,  1.132049333200202e-01
sample_146  ,  9.433555646240127e-01, -1.011817702629483e-01, -2.031462429125919e-01
sample_147  ,  1.449954621122858e+00,  2.138413654186680e-01,  4.293369235506320e-01
sample_148  , -1.188804051089209e+00,  2.710361961195531e-02,  5.441690216717809e-02
sample_149  ,  7.146747160802146e-01,  7.009076620630247e-01,  1.407237270179415e+00
sample_150  , -1.271944244135193e-01,  1.457334599165924e-01,  2.925942565718248e-01
sample_151  ,  1.312609452951772e+00,  5.733468288711119e-01,  1.151128843351206e+00
sample_152  ,  1.102249623792028e+00,  7.333714447685328e-01,  1.472415962647595e+00
sample_153  , -1.465419622943953e+00, -1.094619868160332e+00, -2.197707285179580e+00
sample_154  , -1.497054233279405e+00, -1.158439826243594e+00, -2.325840887445692e+00
sample_155  ,  6.655838023990143e-02,  5.843685047438935e-02,  1.173257454447228e-01
sample_156  , -7.739334382991797e-01, -1.270498769486782e+00, -2.550825617851670e+00
sample_157  , -1.364434796418395e-01,  5.059012485153833e-01,  1.015715950151977e+00
sample_158  ,  1.282149100751815e-02, -3.862305579791095e-01, -7.754488436759621e-01
sample_159  , -1.204046266440330e+00, -9.965571964288436e-01, -2.000823367449614e+00
sample_160  , -1.411474534384296e+00, -1.289176761996802e+00, -2.588326088476956e+00
sample_161  , -3.995287455459355e-01,  3.123124020786870e-01,  6.270407300881642e-01
sample_162  ,  1.274457345797966e-01, -4.384606695736236e-01, -8.803130984696572e-01
sample_163  , -1.250133698655917e+00,  1.376439304390387e-01,  2.763526201977529e-01
sample_164  , -5.256877184292346e-01, -4.083866940593689e-01, -8.199325069926634e-01
sample_165  , -1.179839054125706e+00, -1.270498769486782e+00, -2.550825617851670e+00
sample_166  ,  1.244938154693349e+00,  6.382906852639101e-01,  1.281518936271759e+00
sample_167  , -1.496785598800414e+00, -1.158439826243594e+00, -2.325840887445692e+00
sample_168  , -1.204309556911847e+00, -9.965571964288436e-01, -2.000823367449614e+00
sample_169  ,  7.267955056450571e-01,  1.485422528014146e+00,  2.982335700587150e+00
sample_170  , -1.081247635912268e+00, -1.334318727570044e+00, -2.678959220117783e+00
sample_171  ,  1.702497449961780e+00,  7.743728047835146e-01,  1.554735853075527e+00
sample_172  ,  2.196961822403496e-02,  1.457334599165924e-01,  2.925942565718248e-01
sample_173  , -1.447054374240326e+00, -1.181155352587223e+00, -2.371447658512240e+00
sample_174  , -3.478683752249606e-01, -3.633516828451618e-01, -7.295141114267698e-01
sample_175  ,  1.305669837458387e+00,  5.733468288711119e-01,  1.151128843351206e+00
sample_176  , -1.035082346188746e+00, -1.194147006853899e+00, -2.397531465374245e+00
sample_177  ,  1.463249486311197e+00,  8.654233550675066e-01,  1.737541284896384e+00
sample_178  , -1.104312445665046e+00, -1.082684315927204e+00, -2.173743851974709e+00
sample_179  ,  1.362381822075674e+00,  7.743728047835146e-01,  1.554735853075527e+00
sample_180  ,  8.132830352875333e-01,  1.459892071264913e+00,  2.931077293514702e+00
sample_181  ,  1.329100429794831e+00,  1.454895917362954e+00,  2.921046337428854e+00
sample_182  , -3.574933362507811e-01, -3.745617981161627e-01, -7.520210590123155e-01
sample_183  , -9.770845545746801e-02, -2.858214571904634e-01, -5.738539167791883e-01
sample_184  ,  3.119088608070613e-01,  1.058199560090903e-01,  2.124584935859180e-01
sample_185  ,  1.832240373305453e-01, -2.772327841146062e-01, -5.566101320299127e-01
sample_186  ,  7.233508321383376e-01,  8.004514610825015e-01,  1.607094899903629e+00
sample_187  ,  1.436661363487972e+00,  1.519285235218680e+00,  3.050323063583203e+00
sample_188  , -1.197612116511286e+00,  1.376439304390387e-01,  2.763526201977529e-01
sample_189  ,  2.738953495844297e+00,  1.483764397553021e+00,  2.979006613019686e+00
sample_190  ,  1.530798523942711e+00,  8.654233550675066e-01,  1.737541284896384e+00
