,site_sp_center,Tx_charge_avg,CN_sp_kurt,surf_s_center,CN_tDOS_at_EF,M_d_var,CN_sp_fill,surf_p_skew,CN_tot_center,Tx_tot_kurt,site_charge_max,CN_s_skew,surf_s_var,site_tot_var,M_sp_fill,Tx_s_var,Tx_sp_kurt,M_d_fill,M_tot_var,surf_d_fill,Tx_tot_fill,M_p_kurt,site_p_var,surf_p_var,M_s_skew,CN_s_fill,M_p_center,CN_charge_sum,CN_p_fill,CN_sp_center,site_tDOS_at_EF,CN_s_kurt,M_tot_kurt,surf_p_kurt,M_p_var,M_p_skew,Tx_s_skew,Tx_sp_var,Tx_p_skew,site_d_var,surf_d_center,surf_sp_kurt,site_d_fill,Tx_p_center,M_s_var,site_s_skew,CN_tot_kurt,M_s_kurt,Tx_sp_skew,CN_p_skew,site_p_skew,Tx_p_kurt,Tx_tot_var,M_d_kurt,CN_charge_std,site_d_skew,site_tot_skew,surf_charge_std,Tx_p_fill,surf_d_var,CN_charge_max,M_tDOS_at_EF,Tx_tot_center,surf_tDOS_at_EF,CN_charge_min,CN_s_var,CN_sp_var,M_s_fill,M_sp_center,Tx_tot_skew,Tx_charge_sum,surf_sp_var,site_d_center,site_d_kurt,Tx_p_var,CN_sp_skew,site_sp_var,M_charge_avg,Tx_sp_center,site_sp_fill,site_p_kurt,surf_charge_sum,M_tot_center,site_p_center,site_tot_fill,site_s_center,M_s_center,Tx_s_center,site_charge_avg,M_charge_sum,M_sp_kurt,CN_p_kurt,surf_tot_skew,CN_tot_fill,Tx_charge_std,surf_p_fill,surf_sp_center,surf_d_kurt,CN_p_center,surf_tot_kurt,CN_tot_skew,Tx_tDOS_at_EF,site_sp_kurt,CN_tot_var,site_p_fill,M_sp_skew,surf_d_skew,surf_charge_avg,M_charge_min,surf_tot_fill,CN_p_var,M_d_center,Tx_s_kurt,surf_tot_center,M_p_fill,site_charge_min,Tx_s_fill,surf_sp_skew,Tx_charge_max,surf_p_center,M_d_skew,site_tot_center,surf_sp_fill,site_s_kurt,M_sp_var,M_tot_fill,surf_s_fill,CN_charge_avg,Tx_charge_min,surf_charge_max,site_sp_skew,CN_s_center,surf_s_skew,site_charge_std,M_charge_std,site_tot_kurt,surf_charge_min,site_charge_sum,M_charge_max,surf_s_kurt,surf_tot_var,Tx_sp_fill,M_tot_skew,site_s_fill,site_s_var
0,1.3409559071411499,4.697915088200935,8444.222108035583,-0.8783915448312208,0.5470282589825234,18.827091967725774,20.597529834764845,211.6989760417326,-2.222163073529916,8277.184912525016,11.149324523364484,-1524.543640763056,127.52002122029576,49.937833130064625,69.3959887616823,111.6873479393237,8277.184912525016,28.993624261593457,44.00149993052483,28.993624261593457,32.25060353478001,18974.125375973912,68.54039202239483,52.47626058768274,779.236309831069,5.3448896362608815,2.3963925761292924,26.813346219626165,15.252640198503961,-2.222163073529916,1.9145969693949512,26687.225483215207,6400.2554291703445,6637.973350802811,104.61716825608335,275.0634940280384,-1494.7664019559663,48.46656322575311,-62.81838443727982,18.194032990276305,0.3641168149549254,13125.5393212554,7.095453684210598,-2.080289105015691,104.76878887018505,-380.33232684461814,8444.222108035581,16973.663855371546,-405.662857892729,43.85659659716271,268.30463632248933,1047.8023746254416,48.46656322575311,1703.221345992619,0.16180282564523973,-41.74399575312163,-34.8522878413256,2.647001825798485,22.680734781102917,18.827091967725774,6.522328406542056,6.980498873477124,-2.9939233472865086,8.387325981308411,6.062835827102805,135.35064453462064,58.54372854531682,17.526948176888457,5.757550309297681,-405.662857892729,35.9758106682243,77.65985021444736,0.3715110161456791,1647.0029942373706,18.7978331955951,-348.9177190634678,88.4121100395967,11.284783286214951,-2.9939233472865086,26.39324490576467,10344.58964814433,153.06742317757008,1.9723743532883153,0.4273133014810899,33.885967982866084,0.7784111120288245,6.018069505015716,-4.848134549648642,9.040638902647974,90.2782662897196,18386.536340874478,2352.898027943463,569.5110854207479,20.597529834764845,0.039830303219222776,89.80241556440075,-0.16326901118680398,1703.221345992619,-0.9048014882468821,13343.68577135199,-348.9177190634678,0.5028885738570752,15572.3333454819,58.54372854531682,19.64943349322508,765.4594973375156,-44.44369875082728,8.423183526791277,11.229737191588786,154.41350434657997,32.86884996837013,0.3641168149549254,28453.02025869682,3.9501083346561225,51.86904058479385,6.829000542056075,9.569868753677097,-49.175025170264725,4.757323724299065,0.09571696438573538,-44.44369875082728,0.1747058572819233,120.6310780700015,26528.535382617327,108.15491206995577,98.38961302327576,32.44170656682643,6.286151777453271,4.642489257009346,11.352363271028038,183.49170976237377,-4.848134549648642,-653.8545547666955,2.6180702291075932,0.041473499533549466,8046.407438460714,5.182757640186917,33.084143738317756,11.352363271028038,26296.217889348227,80.73533204938981,32.25060353478001,193.47511465915085,7.141080805430407,126.18155250898685
