,ne_d_av,Tx_elec_aff,CN_pett_num,group_id_std,boiling_point_av,en_nagle_std,ne_s_std,Tx_period,period_sum,covalent_radius_cordero_sum,eig_18,group_id_sum,Tx_atom_mass,ne_d_std,ground_state_magmom_av,en_pauling_av,atomic_number_std,electron_affinity_std,c6_gb_av,fblock_std,Tx_melting_pt,M_metallic_rad_c12,eig_19,M_density,en_nagle_av,boiling_point_sum,covalent_radius_cordero_std,CN_boiling_pt,density_std,eig_16,ionenergy_sum,atomic_radius_av,density_av,M_metallic_radius,Tx_en_mulliken,CN_dipole_polar,eig_1,Tx_atom_num,gas_basicity_sum,CN_therm_cond,en_mulliken_av,heat_of_formation_sum,M_atom_mass,M_melting_pt,metallic_radius_av,eig_14,CN_atom_weight,eig_9,electron_affinity_sum,lattice_constant_std,atomic_number_sum,en_ghosh_std,ground_state_magmom_sum,M_cov_radius_cordero,en_allen_sum,atomic_weight_sum,en_nagle_sum,Tx_dipole_polar,eig_6,en_mulliken_sum,vdw_radius_std,CN_atom_vol,fblock_av,melting_point_std,CN_cov_radius_cordero,Tx_group_id,CN_atom_num,M_vdw_radius,eig_11,CN_spec_heat,Tx_glawe_num,melting_point_sum,metallic_radius_sum,CN_atom_mass,ionenergy_av,M_dipole_polar,Tx_evap_heat,en_ghosh_av,en_allred_rochow_std,CN_group_id,CN_vdw_radius,CN_heat_form,CN_en_mulliken,en_cottrell_sutton_std,dblock_av,CN_density,Tx_therm_cond,en_allred_rochow_sum,eig_8,Tx_vdw_radius,eig_15,M_en_mulliken,eig_12,electron_affinity_av,en_pauling_sum,eig_13,dipole_polarizability_av,atomic_number_av,CN_melting_pt,en_martynov_batsanov_av,CN_atom_radius,en_allred_rochow_av,Tx_spec_heat,en_gordy,en_martynov_batsanov_sum,M_heat_form,ne_f_sum,dipole_polarizability_sum,en_pauling_std,dblock_sum,atomic_volume_std,density_sum,ground_state_magmom_std,ne_d_sum,group_id_av,CN_elec_aff,eig_7,covalent_radius_cordero_av,eig_10,Tx_density,ionenergy_std,M_atom_vol,ne_f_std,atomic_volume_av,ne_s_av,ne_outer_av,Tx_atom_vol,melting_point_av,dblock_std,M_elec_aff,M_glawe_num,ne_f_av,lattice_constant_sum,metallic_radius_std,Tx_fusion_heat,M_atom_weight,ne_outer_std,CN_period,M_period,heat_of_formation_av,M_boiling_pt,period_std,c6_gb_sum,atomic_weight_std,M_therm_cond,eig_2,Tx_pett_num,fblock_sum,atomic_radius_sum,Tx_atom_weight,M_spec_heat,c6_sum,Tx_atom_radius,vdw_radius_sum,atomic_radius,eig_0,M_atom_radius,ne_s_sum,vdw_radius_av,en_mulliken_std,Tx_boiling_pt,eig_17,en_martynov_batsanov_std,Tx_heat_form,M_evap_heat,CN_glawe_num,atomic_volume_sum,Tx_cov_radius_cordero,M_group_id,ne_outer_sum,period_av,c6_gb_std,eig_3,en_cottrell_sutton_sum,M_atom_num,en_cottrell_sutton_av,heat_of_formation_std,en_gordy_sum,sum_mass,M_pett_num,boiling_point_std,lattice_constant_av,M_fusion_heat,dipole_polarizability_std,atomic_weight_av,eig_5,en_ghosh_sum,eig_4
0,1.4936936936936938,0.6644250771621624,97.19594594594595,4.998425027783719,2856.6259891891896,0.23607090775521702,0.19459427036692212,1.6081081081081081,60.5945945945946,2016.8648648648648,18.260186574219546,187.32432432432432,13.098128805810813,1.5892282705510434,2.83018018018018,2.368725225225225,18.012874952180184,0.9095882698530594,496.0065675675675,0.0,75.62851351351351,144.15540540540542,17.459064905430516,10.073391891891891,0.619728379557913,50477.027891891885,45.418844340310244,2894.1283783783783,4.317220346375345,23.163053988010198,196.9174915171226,121.53558558558558,5.31696054054054,132.11486486486487,5.605229074549893,9.587162162162162,6144.608002593294,6.506756756756757,4917.5,0.903108108108108,5.303038556396534,9572.70372972973,104.3596281756757,2672.074324324324,111.1698198198198,61.0172742888653,12.887621621621621,100.57132631409002,10.128201076756756,0.9042327246855587,431.86486486486484,0.05609902618355068,51.108108108108105,162.3581081081081,253.74345945945944,991.2125423383782,11.562337584166341,6.013462364864865,4991.781987834091,98.45874575856129,29.59175794745853,10.570270270270267,0.0,1325.0666698098637,72.12162162162163,11.20945945945946,44.25675675675676,216.21621621621622,77.44960321455342,0.3987364864864864,75.37837837837837,30661.99702702703,1722.4054054054054,12.887621621621621,10.606077112793068,89.50675675675676,2.3701486486486485,0.21691363198198194,0.0003010841685819818,14.43918918918919,163.41216216216216,609.5189864864865,6.3490642500000005,0.04206235650250385,0.45585585585585575,1.2342866554054055,0.057395270270270284,0.008792596622019238,127.67794969023684,119.74324324324324,60.16557399870527,3.52758202027027,66.19267285621302,0.5318651331171171,43.96729729729731,63.621749294330904,50.25213710767849,24.293243243243243,2170.0935810810815,5.4007204424165876,67.80405405405405,0.0004647756907059912,0.06924324324324325,0.015961450323009496,100.54024695457954,658.6193243243243,31.027027027027028,889.6420214328493,0.6898232625957533,8.0,3.5334486249257435,93.97445405405405,0.8098070078704348,26.16216216216216,10.051801801801803,0.09294511486486493,4965.8151744696615,111.92162162162163,80.6577947323952,0.19663360135135133,3.2809713178903377,10.459864864864864,1.884265206574613,12.273315315315315,1.798198198198198,6.704954954954954,12.64662162162162,1733.4835720720723,0.48602432517329974,0.5551275,53.16216216216216,1.7783783783783782,70.479,35.63928453550741,0.32547972972972966,104.3596281756757,2.536778093315274,2.0,4.966216216216216,532.0860873873874,4739.27027027027,1.4441071196159125,8731.239459459459,43.67339404459506,53.316891891891885,5556.847626041043,79.17567567567568,0.0,1879.972972972973,13.098128805810813,0.3043108108108108,2675.074991738649,48.986486486486484,3341.324324324324,25.34763259273764,10684.832946021554,142.43243243243242,32.972972972972975,183.6743243243243,1.6404856589451688,123.29402702702703,19.73319529002621,1.9747474460914276,233.20914864864864,612.6364864864864,87.4391891891892,227.13297297297296,53.689189189189186,4.986486486486487,121.43243243243244,3.3648648648648645,490.72901731670737,5375.129590697058,3.428438659795818,44.25675675675676,0.18517334919100933,162.70780218112284,0.6824795183202271,991.2125423383782,52.858108108108105,2107.405358337368,3.9885058558558555,24.214189189189188,41.80476133043007,55.86885187367567,5014.96171721724,4.022982459459459,5275.125228608088
