# c0 + a0 * (surf_tot_var / surf_tot_fill) + a1 * (site_charge_std - surf_tDOS_at_EF) + a2 * (Tx_charge_max^3)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.346784327775532; Max AE: 1.20598710501307
# Coefficients
# Task   a0                      a1                      a2                      c0
# all , -9.848038104237150e-02,  2.156833630327736e-01,  5.582260482859669e-01,  3.019751083314390e-01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         144|101|div; (surf_tot_var / surf_tot_fill); $\left(\frac{ surf_{tot, var} }{ surf_{tot, fill} } \right)$; (surf_tot_var ./ surf_tot_fill); surf_tot_var,surf_tot_fill
# 1;  1; Unitless;                                         133|66|sub; (site_charge_std - surf_tDOS_at_EF); $\left(site_{charge, std} - surf_{tDOS, at, EF}\right)$; (site_charge_std - surf_tDOS_at_EF); site_charge_std,surf_tDOS_at_EF
# 2;  1; Unitless;                                         39|cb; (Tx_charge_max^3); $\left(Tx_{charge, max}^3\right)$; (Tx_charge_max).^3; Tx_charge_max
# Number of Samples Per Task
# Task, n_samples               
# all , 211                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
sample_38   , -1.368375000111447e+00, -9.793641838674526e-01,  8.001992296777869e+00, -2.594790470003884e+00,  1.188642010265924e-01
sample_39   ,  7.385693326124785e-01,  7.495443453694236e-01, -1.497933903716312e+00, -5.360826818760641e-01,  7.446378620107519e-01
sample_40   ,  7.331808427715989e-01,  4.623769808828034e-01,  3.678493152834251e-01,  6.167867273676629e-01,  1.139272842055484e-01
sample_41   , -1.117758111355730e+00, -1.553186026686104e+00, -1.561382078114706e+00, -3.666473174983527e-01, -3.457106518879967e+00
sample_42   ,  8.303329667676390e-01,  6.200557484347174e-01,  8.207085554886222e-01,  1.493256956859448e+00,  1.376389533969597e-01
sample_43   ,  8.120322918074160e-01,  8.229169260668165e-01,  1.332022410674904e-01,  1.357799752793709e+00,  4.320916390849289e-01
sample_44   ,  7.219613627378784e-01,  4.890637267563250e-01, -5.975774589664985e-01, -1.518369140762139e-01,  2.883915204572086e-01
sample_45   ,  7.599466995289635e-01,  8.148298884047259e-01, -2.214866799822520e+00, -4.775625188356130e-01,  7.125001511677630e-01
sample_46   ,  8.163073744643262e-01,  7.819196104844237e-01, -2.214866799822520e+00, -6.301485943564283e-01,  7.125001511677630e-01
sample_47   ,  8.221776498904934e-01,  6.344021501008023e-01,  8.207085554886222e-01,  1.559772989734477e+00,  1.376389533969597e-01
sample_48   ,  2.606250769099523e-02,  8.297717691971442e-03,  6.879721470858033e-01,  1.434072741998565e+00, -9.588073951748193e-01
sample_49   ,  2.298983722613784e-01,  5.192457128660997e-01, -1.148474446611258e-01, -9.004914149033350e-01,  7.168805583328459e-01
sample_50   ,  6.684471046022465e-01,  3.364420775816755e-01, -1.120904366191857e-01, -1.769415797065909e+00,  7.256232691021972e-01
sample_51   ,  7.939295719496772e-01,  8.872407104432709e-01, -2.434137793426035e+00, -3.809896545699932e-01,  7.662199139529153e-01
sample_52   , -1.860082210422739e-01, -2.160711624115188e-01, -9.830297489232291e-01,  2.101510022045601e-01, -1.182641856144440e+00
sample_53   ,  7.463253416473425e-01,  7.341159950266731e-01, -1.497933903716312e+00, -6.076150899663724e-01,  7.446378620107519e-01
sample_54   ,  1.011046138344763e+00,  2.219342727921477e-01,  2.453832432191446e+00, -9.701439794075568e-01,  6.643499253400820e-01
sample_55   ,  8.233616006060284e-01,  5.285200099968685e-01, -9.434822404327369e-01, -1.200226011910482e+00,  7.031187365303687e-01
