# c0 + a0 * (surf_tDOS_at_EF + M_d_center) + a1 * (Tx_charge_min^3)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.392088090107574; Max AE: 1.11805666377127
# Coefficients
# Task   a0                      a1                      c0
# all , -2.804282114834468e-01,  4.572411848121478e-01,  2.398634526203688e-01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         66|27|add; (surf_tDOS_at_EF + M_d_center); $\left(surf_{tDOS, at, EF} + M_{d, center}\right)$; (surf_tDOS_at_EF + M_d_center); surf_tDOS_at_EF,M_d_center
# 1;  1; Unitless;                                         122|cb; (Tx_charge_min^3); $\left(Tx_{charge, min}^3\right)$; (Tx_charge_min).^3; Tx_charge_min
# Number of Samples Per Task
# Task, n_samples               
# all , 211                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
sample_50   ,  6.684471046022465e-01,  3.919099008520242e-01,  7.764593739322914e-01,  8.087363387988936e-01
sample_51   ,  7.939295719496772e-01,  3.646587617058543e-01,  9.706997455593076e-01,  8.682658426388791e-01
sample_52   , -1.860082210422739e-01, -1.872635808550939e-01, -3.738968856238447e-01, -1.163452213100063e+00
sample_53   ,  7.463253416473425e-01,  4.220372869565786e-01,  7.051358811414817e-01,  8.308827834343115e-01
sample_54   ,  1.011046138344763e+00,  2.059270783540011e-01,  7.399288028700068e-01,  3.795820287248655e-01
sample_55   ,  8.233616006060284e-01,  5.477106997705270e-01,  9.969393953336980e-02,  7.344138093054791e-01
sample_56   ,  4.347300431383949e-01,  9.423984043451695e-01, -1.355658684185552e+00,  7.050327534889174e-01
sample_57   ,  5.958426020537280e-01,  6.025631396273164e-01,  8.420939442580155e-03,  7.983995495589968e-01
sample_58   ,  2.599756980211103e-01,  5.037471359152381e-01, -8.195710634620044e-01,  7.447455941359096e-02
sample_59   ,  7.658301408207886e-01,  8.069323393494677e-01, -8.328741255288015e-01,  7.293907381795345e-01
sample_60   , -2.309498813964998e+00, -2.006080130069546e+00,  2.344721807773549e+00, -3.473915938614163e+00
sample_61   ,  1.735449597931747e-01, -6.261377662732591e-02, -5.548300596827157e-01, -1.001806586495406e+00
sample_62   ,  5.846641485403489e-01,  3.772369632484259e-01, -3.718624562740216e-01,  7.237490452853138e-02
sample_63   ,  1.109174871975080e+00,  5.232090132002961e-01,  2.687210775175419e-01,  7.844930501687966e-01
sample_64   ,  8.099725564683211e-01,  7.441218384535795e-01, -1.607641846926390e+00,  1.168535551224446e-01
sample_65   ,  8.101117748424803e-01,  9.014365981204906e-01, -9.940712108070365e-01,  8.372114028258241e-01
sample_66   ,  2.487265735679660e-01,  3.772369632484259e-01, -3.718624562740216e-01,  7.237490452853138e-02
sample_67   ,  7.839346019717865e-01,  8.628920494687284e-01, -9.300957840869734e-01,  7.921497704922681e-01
sample_68   ,  8.073832986794466e-01,  6.315362504652600e-01, -2.852349321027703e-01,  6.816640458815210e-01
sample_69   , -1.955945783416340e+00, -1.478943377692374e+00,  4.649653111334523e-01, -3.473915938614163e+00
sample_70   ,  8.339373549499466e-01,  5.567742062344218e-01, -8.620466335539132e-01,  1.643958603205985e-01
sample_71   ,  7.183545112596225e-01,  5.477106997705270e-01,  9.969393953336980e-02,  7.344138093054791e-01
sample_72   , -1.355232879588689e+00, -1.281662334142762e+00, -2.385339641570321e-01, -3.473915938614163e+00
sample_73   , -4.119254863627209e-01, -2.003490616667065e-01, -3.689932001470313e-01, -1.189063092987192e+00
sample_74   ,  8.251737328052078e-01,  1.091139385656472e+00, -2.457184916910333e+00,  3.547623593213280e-01
sample_75   , -1.945836949982760e+00, -1.698886143729981e+00,  1.249275722964432e+00, -3.473915938614163e+00
sample_76   ,  7.746948003398922e-01,  8.571612101500246e-01, -1.931767357849696e+00,  1.652862753315000e-01
sample_77   ,  7.636636770724777e-01,  7.888962073378241e-01, -8.300604092584456e-01,  6.916708495010645e-01
sample_78   ,  8.414316181663918e-01,  3.622483722248142e-01,  7.618988748081518e-01,  7.349356741261294e-01
sample_79   , -7.684656810142559e-01, -1.285092906789699e+00, -2.263006277577121e-01, -3.473915938614163e+00
sample_80   , -3.833036207027726e-02,  8.267229978426145e-01, -7.792149813478397e-01,  8.055829043332878e-01
sample_81   , -1.393952404282432e+00, -6.045235562980520e-01,  3.159496411151227e+00,  9.103492911774247e-02
sample_82   ,  7.474413820006974e-01,  4.220372869565786e-01,  7.051358811414817e-01,  8.308827834343115e-01
sample_83   ,  1.112878900639768e-01, -9.206044818891914e-03, -7.984296479213462e-01, -1.034403092528764e+00
sample_84   , -2.495743516103040e+00, -2.199492065928410e+00,  3.034423941648482e+00, -3.473915938614163e+00
sample_85   , -2.522654617399350e-01,  7.341576098136634e-01, -5.101085460919865e-01,  7.681839292202046e-01
sample_86   ,  8.195739521227490e-01,  6.811986474104134e-01, -9.199506556019375e-01,  4.010029802146939e-01
sample_87   ,  3.741053278939221e-01, -2.375684120658660e-01,  6.114766905042246e-02, -1.006655455604126e+00
sample_88   , -2.022731697163505e+00, -2.139036166072777e+00,  2.818839712316402e+00, -3.473915938614163e+00
sample_89   , -1.885328811683140e-01, -1.872635808550939e-01, -3.738968856238447e-01, -1.163452213100063e+00
sample_90   ,  8.468425749087408e-01,  6.645728886766267e-01, -3.053740547360487e-01,  7.415647306409727e-01
sample_91   ,  2.285225397340248e-01,  6.113924344654498e-01, -2.010919273456489e-01,  6.892142326270366e-01
sample_92   ,  8.276061044896640e-01,  1.067402795745991e+00, -2.440842740828919e+00,  3.128724698353400e-01
sample_93   , -9.209366734433599e-02,  2.188754833244010e-01,  8.812362436505408e-01,  4.945651046247057e-01
sample_94   ,  4.409330751008372e-01,  4.506385867752329e-01, -4.095988658860003e-01,  2.097625059916884e-01
sample_95   ,  8.394890165308285e-01,  6.315362504652600e-01, -2.852349321027703e-01,  6.816640458815210e-01
sample_96   ,  8.278315380097472e-01,  7.311130514769916e-01, -1.480151375115621e+00,  1.665934708822871e-01
sample_97   ,  6.252290173759314e-01,  1.139442074163617e+00, -1.904531900714687e+00,  7.993465135097542e-01
sample_98   ,  2.176736999360074e-01, -2.367642388158552e-01,  1.420494452611323e-01, -9.552792575736158e-01
sample_99   ,  1.677792420761697e+00,  5.597357569904223e-01, -7.191720620924639e-01,  2.584985193255525e-01
sample_100  ,  8.111544686089601e-01,  3.622483722248142e-01,  7.618988748081518e-01,  7.349356741261294e-01
sample_101  ,  7.613469526146933e-01,  7.555614757740220e-01, -4.758871167410684e-01,  8.359829841115087e-01
sample_102  ,  6.682101615668027e-01,  4.506385867752329e-01, -4.095988658860003e-01,  2.097625059916884e-01
sample_103  , -2.277917012465263e+00, -2.006080130069546e+00,  2.344721807773549e+00, -3.473915938614163e+00
sample_104  , -2.552287578741331e+00, -2.309064918587168e+00,  3.425157998251150e+00, -3.473915938614163e+00
sample_105  ,  6.318671598274630e-01,  9.014365981204906e-01, -9.940712108070365e-01,  8.372114028258241e-01
sample_106  , -2.338873337540999e+00, -2.139036166072777e+00,  2.818839712316402e+00, -3.473915938614163e+00
sample_107  ,  7.943062854635597e-01,  6.994803873475797e-01, -1.527864447782298e+00,  6.814924219759200e-02
sample_108  , -1.365159896726676e+00, -1.274481022927286e+00,  5.636429877010836e+00,  1.449333004453289e-01
sample_109  ,  1.303153205800176e-01,  3.310222602700297e-01, -1.009544696976901e-01,  1.374511491061295e-01
sample_110  ,  7.531204976114924e-01,  2.741201880100589e-01,  4.535686829398246e-01,  3.530963423553755e-01
sample_111  , -3.015312662372282e-01,  2.188754833244010e-01,  8.812362436505408e-01,  4.945651046247057e-01
sample_112  ,  8.208910479217776e-01,  8.393710361126128e-01, -7.188325080168847e-01,  8.702773987351821e-01
sample_113  , -1.018963524898496e+00, -7.691981903020520e-02, -8.066911131459974e-01, -1.187561916481305e+00
sample_114  , -6.038116752279044e-01, -1.206961956819169e+00, -5.049136444624960e-01, -3.473915938614163e+00
sample_115  , -1.394477000152802e+00, -6.045235562980520e-01,  3.159496411151227e+00,  9.103492911774247e-02
sample_116  , -2.583502562351241e+00, -2.042901531588024e+00,  2.476026006176753e+00, -3.473915938614163e+00
sample_117  , -3.645348403144876e-01,  4.567283502458567e-01, -6.225202051266168e-01,  9.249532040054052e-02
sample_118  , -1.801937943480333e-01, -1.872635808550939e-01, -3.738968856238447e-01, -1.163452213100063e+00
sample_119  ,  1.424389130720289e-01,  6.025631396273164e-01,  8.420939442580155e-03,  7.983995495589968e-01
sample_120  ,  2.356648922070764e-01,  7.888962073378241e-01, -8.300604092584456e-01,  6.916708495010645e-01
sample_121  ,  8.099982511399093e-01,  6.040820622519094e-01, -6.159712144405465e-01,  4.187787758431254e-01
sample_122  , -4.098229832143954e-01, -2.003490616667065e-01, -3.689932001470313e-01, -1.189063092987192e+00
sample_123  , -7.650881703505426e-01, -1.383716189886201e+00,  1.253875371911402e-01, -3.473915938614163e+00
sample_124  ,  1.651864639462544e-01,  5.037471359152381e-01, -8.195710634620044e-01,  7.447455941359096e-02
sample_125  , -1.954210522862035e+00, -1.478943377692374e+00,  4.649653111334523e-01, -3.473915938614163e+00
sample_126  , -9.596156009260348e-01, -1.281662334142762e+00, -2.385339641570321e-01, -3.473915938614163e+00
sample_127  ,  7.546718183398604e-01,  6.042177727221374e-01, -1.099676141048620e+00,  1.224170274151524e-01
sample_128  , -2.076472790346875e+00, -1.698886143729981e+00,  1.249275722964432e+00, -3.473915938614163e+00
sample_129  ,  7.752902370484371e-01,  8.393710361126128e-01, -7.188325080168847e-01,  8.702773987351821e-01
sample_130  , -7.668064002230788e-01, -4.610371321684568e-01,  6.291497160673887e-01, -1.147029778982402e+00
sample_131  ,  8.581285637832301e-01,  7.555614757740220e-01, -4.758871167410684e-01,  8.359829841115087e-01
sample_132  ,  3.909420486061391e-02, -1.852823219045075e-01, -8.865881216210569e-03, -9.352438755342010e-01
sample_133  , -1.354670824714972e+00, -1.281662334142762e+00, -2.385339641570321e-01, -3.473915938614163e+00
sample_134  , -2.553013569829222e+00, -2.309064918587168e+00,  3.425157998251150e+00, -3.473915938614163e+00
sample_135  , -2.495760461836853e+00, -2.199492065928410e+00,  3.034423941648482e+00, -3.473915938614163e+00
sample_136  , -6.563654625257864e-01, -2.008951221023613e-01, -6.204943622425121e-02, -1.002007260861426e+00
sample_137  ,  8.026780321190999e-01,  8.713319066356991e-01, -1.137471645170472e+00,  6.834233776981916e-01
sample_138  ,  1.431233255165690e-01, -1.312226467577386e-01, -4.071615521275011e-01, -1.061290411591888e+00
sample_139  ,  8.033327152012543e-01,  5.190296989198335e-01, -5.062046014387823e-01,  3.000871308862259e-01
sample_140  ,  8.256855450470045e-01,  7.311130514769916e-01, -1.480151375115621e+00,  1.665934708822871e-01
sample_141  ,  7.968536248497229e-01,  8.628920494687284e-01, -9.300957840869734e-01,  7.921497704922681e-01
sample_142  ,  7.685613350961705e-01,  7.520359617025331e-01, -4.704643855020608e-01,  8.315983675997605e-01
sample_143  ,  7.962372501818057e-01,  6.994803873475797e-01, -1.527864447782298e+00,  6.814924219759200e-02
sample_144  ,  2.299468736000405e-01, -2.316083811680067e-01,  7.209267646447548e-02, -9.869080661484613e-01
sample_145  , -1.544490563268108e-01,  3.310222602700297e-01, -1.009544696976901e-01,  1.374511491061295e-01
sample_146  , -1.023446500754054e+00, -7.691981903020520e-02, -8.066911131459974e-01, -1.187561916481305e+00
sample_147  , -1.658291174001319e-01, -2.008951221023613e-01, -6.204943622425121e-02, -1.002007260861426e+00
sample_148  , -8.955503441198125e-02,  2.188754833244010e-01,  8.812362436505408e-01,  4.945651046247057e-01
sample_149  , -1.319034192677605e+00, -1.698886143729981e+00,  1.249275722964432e+00, -3.473915938614163e+00
sample_150  ,  2.506503607620149e-01, -2.367642388158552e-01,  1.420494452611323e-01, -9.552792575736158e-01
sample_151  ,  8.226638948813879e-01,  8.571612101500246e-01, -1.931767357849696e+00,  1.652862753315000e-01
sample_152  , -1.363954838153359e+00, -1.274481022927286e+00,  5.636429877010836e+00,  1.449333004453289e-01
sample_153  , -1.357840017465228e+00, -1.169152845916096e+00, -6.397399898685640e-01, -3.473915938614163e+00
sample_154  ,  3.316675515434536e-01, -1.312226467577386e-01, -4.071615521275011e-01, -1.061290411591888e+00
sample_155  , -5.040767914322324e-01,  4.567283502458567e-01, -6.225202051266168e-01,  9.249532040054052e-02
sample_156  ,  7.586761514241768e-01,  7.520359617025331e-01, -4.704643855020608e-01,  8.315983675997605e-01
sample_157  ,  3.721785677586403e-01, -2.375684120658660e-01,  6.114766905042246e-02, -1.006655455604126e+00
