# c0 + a0 * (Tx_vdw_radius + Tx_s_fill)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.483576854759311; Max AE: 1.40698752906753
# Coefficients
# Task   a0                      c0
# all ,  4.479200712713209e-01,  6.058454674954830e-17, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         304|26|add; (Tx_vdw_radius + Tx_s_fill); $\left(Tx_{vdw, radius} + Tx_{s, fill}\right)$; (Tx_vdw_radius + Tx_s_fill); Tx_vdw_radius,Tx_s_fill
# Number of Samples Per Task
# Task, n_samples               
# all , 211                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
sample_67   ,  7.839346019717865e-01,  7.420045837405888e-01,  1.656555781558470e+00
sample_68   ,  8.073832986794466e-01,  7.476823001882659e-01,  1.669231517279717e+00
sample_69   , -1.955945783416340e+00, -1.692843954695772e+00, -3.779343823309844e+00
sample_70   ,  8.339373549499466e-01, -9.318600189131554e-02, -2.080415856936886e-01
sample_71   ,  7.183545112596225e-01,  7.494354070589861e-01,  1.673145400544078e+00
sample_72   , -1.355232879588689e+00, -1.692843954695772e+00, -3.779343823309844e+00
sample_73   , -4.119254863627209e-01, -2.554891147183646e-01, -5.703899671055506e-01
sample_74   ,  8.251737328052078e-01,  5.238806833543669e-01,  1.169585193776757e+00
sample_75   , -1.945836949982760e+00, -1.692843954695772e+00, -3.779343823309844e+00
sample_76   ,  7.746948003398922e-01,  6.715507208408117e-01,  1.499264632046439e+00
sample_77   ,  7.636636770724777e-01,  7.596513861731459e-01,  1.695952994508697e+00
sample_78   ,  8.414316181663918e-01,  8.721998888926157e-01,  1.947222160456153e+00
sample_79   , -7.684656810142559e-01, -1.692843954695772e+00, -3.779343823309844e+00
sample_80   , -3.833036207027726e-02,  5.800198259926488e-01,  1.294918140967410e+00
sample_81   , -1.393952404282432e+00,  1.251052891473018e-02,  2.793027086109756e-02
sample_82   ,  7.474413820006974e-01,  6.654295373955174e-01,  1.485598837995459e+00
sample_83   ,  1.112878900639768e-01, -2.289878461396213e-01, -5.112247939452469e-01
sample_84   , -2.495743516103040e+00, -1.692843954695772e+00, -3.779343823309844e+00
sample_85   , -2.522654617399350e-01,  5.956713281111087e-01,  1.329860763819824e+00
sample_86   ,  8.195739521227490e-01,  6.376960210461251e-01,  1.423682620955492e+00
sample_87   ,  3.741053278939221e-01,  7.144343298261921e-02,  1.595004054626151e-01
sample_88   , -2.022731697163505e+00, -1.692843954695772e+00, -3.779343823309844e+00
sample_89   , -1.885328811683140e-01, -2.468140585883132e-01, -5.510225471428124e-01
sample_90   ,  8.468425749087408e-01,  8.720912474219390e-01,  1.946979613900094e+00
sample_91   ,  2.285225397340248e-01,  5.986594579618237e-01,  1.336531886732967e+00
sample_92   ,  8.276061044896640e-01,  5.344787442554583e-01,  1.193245801061024e+00
sample_93   , -9.209366734433599e-02,  5.088298219825870e-01,  1.135983526119710e+00
sample_94   ,  4.409330751008372e-01,  6.945498138278502e-01,  1.550611054013556e+00
sample_95   ,  8.394890165308285e-01,  7.476823001882659e-01,  1.669231517279717e+00
