# c0 + a0 * surf_bond_length_sum
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.601567810107749; Max AE: 2.09577432662724
# Coefficients
# Task   a0                      c0
# all ,  7.988217384637004e-01, -1.855435291311553e-16, 
# Feature Rung, Units, and Expressions
# 0;  0; Unitless;                                         11; surf_bond_length_sum; $surf_{bond, length, sum}$; surf_bond_length_sum; surf_bond_length_sum
# Number of Samples Per Task
# Task, n_samples               
# all , 211                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
sample_83   ,  1.112878900639768e-01,  2.132922638750792e-01,  2.670085872791652e-01
sample_84   , -2.495743516103040e+00, -1.274054015591892e+00, -1.594916555528599e+00
sample_85   , -2.522654617399350e-01,  3.127244474581876e-01,  3.914821447643897e-01
sample_86   ,  8.195739521227490e-01,  1.629554667310796e-01,  2.039947824210153e-01
sample_87   ,  3.741053278939221e-01,  2.139751310468531e-02,  2.678634302796685e-02
sample_88   , -2.022731697163505e+00, -1.463712864508500e+00, -1.832339800020369e+00
sample_89   , -1.885328811683140e-01,  8.367234663968595e-02,  1.047447041196017e-01
sample_90   ,  8.468425749087408e-01,  4.968535098220225e-01,  6.219829605258050e-01
sample_91   ,  2.285225397340248e-01, -1.049844673310623e+00, -1.314241491887403e+00
sample_92   ,  8.276061044896640e-01,  2.409956244592391e-01,  3.016888660575560e-01
sample_93   , -9.209366734433599e-02,  5.642327274609977e-01,  7.063312129513830e-01
sample_94   ,  4.409330751008372e-01,  2.532483266384152e-01,  3.170273346910468e-01
sample_95   ,  8.394890165308285e-01,  3.599283265707821e-01,  4.505740257682508e-01
sample_96   ,  8.278315380097472e-01,  5.786681754513516e-01,  7.244021382846322e-01
sample_97   ,  6.252290173759314e-01,  3.134908158862394e-01,  3.924415182906106e-01
sample_98   ,  2.176736999360074e-01,  5.209701869564367e-01,  6.521732720473662e-01
sample_99   ,  1.677792420761697e+00,  7.103636165836720e-01,  8.892642530608249e-01
sample_100  ,  8.111544686089601e-01,  5.618664022280246e-01,  7.033689434999731e-01
sample_101  ,  7.613469526146933e-01,  8.918330020421036e-02,  1.116435568913391e-01
sample_102  ,  6.682101615668027e-01,  2.532483266384152e-01,  3.170273346910468e-01
sample_103  , -2.277917012465263e+00, -1.460916438906046e+00, -1.828839112109906e+00
sample_104  , -2.552287578741331e+00, -1.656344310017640e+00, -2.073484270975315e+00
sample_105  ,  6.318671598274630e-01,  4.078119323752961e-01,  5.105168183825380e-01
sample_106  , -2.338873337540999e+00, -1.463712864508500e+00, -1.832339800020369e+00
sample_107  ,  7.943062854635597e-01,  1.342901678728874e-02,  1.681103072271882e-02
sample_108  , -1.365159896726676e+00,  7.273993265157931e-01,  9.105903000520902e-01
sample_109  ,  1.303153205800176e-01,  7.272964932166737e-01,  9.104615688293807e-01
sample_110  ,  7.531204976114924e-01,  9.984260720350424e-01,  1.249873437289304e+00
sample_111  , -3.015312662372282e-01,  5.642327274609977e-01,  7.063312129513830e-01
sample_112  ,  8.208910479217776e-01,  5.514262460657181e-01,  6.902994992677906e-01
sample_113  , -1.018963524898496e+00,  1.928902170604697e-01,  2.414684125039432e-01
sample_114  , -6.038116752279044e-01, -1.519613262829915e+00, -1.902318364235362e+00
sample_115  , -1.394477000152802e+00,  2.179445394163433e-01,  2.728325093349312e-01
sample_116  , -2.583502562351241e+00, -1.323097636711146e+00, -1.656311506063589e+00
sample_117  , -3.645348403144876e-01,  7.525731447276885e-01,  9.421039870234912e-01
sample_118  , -1.801937943480333e-01,  8.367234663968595e-02,  1.047447041196017e-01
sample_119  ,  1.424389130720289e-01, -4.027049094879939e-02, -5.041236237041784e-02
sample_120  ,  2.356648922070764e-01,  6.520491507901456e-01,  8.162636535707845e-01
sample_121  ,  8.099982511399093e-01,  3.073774075324128e-01,  3.847884862567253e-01
sample_122  , -4.098229832143954e-01,  1.520169804435101e-01,  1.903015067364973e-01
sample_123  , -7.650881703505426e-01, -1.873518651368385e+00, -2.345352612676201e+00
sample_124  ,  1.651864639462544e-01, -5.306541509798752e-01, -6.642960818773320e-01
sample_125  , -1.954210522862035e+00, -1.523828077076427e+00, -1.907594653103787e+00
sample_126  , -9.596156009260348e-01, -1.484970849164235e+00, -1.858951475231685e+00
sample_127  ,  7.546718183398604e-01,  5.307972365630114e-01,  6.644752026701783e-01
sample_128  , -2.076472790346875e+00, -1.827922899986050e+00, -2.288273856319338e+00
sample_129  ,  7.752902370484371e-01,  5.514262460657181e-01,  6.902994992677906e-01
sample_130  , -7.668064002230788e-01,  1.195867118545652e-01,  1.497038777193963e-01
sample_131  ,  8.581285637832301e-01,  8.918330020421036e-02,  1.116435568913391e-01
sample_132  ,  3.909420486061391e-02,  4.283219542942369e-01,  5.361921611171835e-01
sample_133  , -1.354670824714972e+00, -1.484970849164235e+00, -1.858951475231685e+00
sample_134  , -2.553013569829222e+00, -1.656344310017640e+00, -2.073484270975315e+00
sample_135  , -2.495760461836853e+00, -1.274054015591892e+00, -1.594916555528599e+00
sample_136  , -6.563654625257864e-01,  1.807139100396378e-01,  2.262255786718928e-01
sample_137  ,  8.026780321190999e-01,  6.582543386400537e-01,  8.240315791931416e-01
sample_138  ,  1.431233255165690e-01, -2.402322449120973e-01, -3.007332341432188e-01
sample_139  ,  8.033327152012543e-01,  6.817318693932024e-01,  8.534217793125086e-01
sample_140  ,  8.256855450470045e-01,  5.786681754513516e-01,  7.244021382846322e-01
sample_141  ,  7.968536248497229e-01,  9.347522504420440e-01,  1.170163761742096e+00
sample_142  ,  7.685613350961705e-01,  3.851621403011205e-01,  4.821628177543931e-01
sample_143  ,  7.962372501818057e-01,  1.342901678728874e-02,  1.681103072271882e-02
sample_144  ,  2.299468736000405e-01, -5.252978106429072e-02, -6.575907807080486e-02
sample_145  , -1.544490563268108e-01,  7.272964932166737e-01,  9.104615688293807e-01
sample_146  , -1.023446500754054e+00,  1.928902170604697e-01,  2.414684125039432e-01
sample_147  , -1.658291174001319e-01,  1.807139100396378e-01,  2.262255786718928e-01
sample_148  , -8.955503441198125e-02,  5.642327274609977e-01,  7.063312129513830e-01
sample_149  , -1.319034192677605e+00, -1.827922899986050e+00, -2.288273856319338e+00
sample_150  ,  2.506503607620149e-01,  5.209701869564367e-01,  6.521732720473662e-01
sample_151  ,  8.226638948813879e-01,  6.124044542137609e-01,  7.666346879737419e-01
sample_152  , -1.363954838153359e+00,  7.273993265157931e-01,  9.105903000520902e-01
sample_153  , -1.357840017465228e+00, -1.583109630849235e+00, -1.981805895635592e+00
sample_154  ,  3.316675515434536e-01, -2.402322449120973e-01, -3.007332341432188e-01
sample_155  , -5.040767914322324e-01,  7.525731447276885e-01,  9.421039870234912e-01
sample_156  ,  7.586761514241768e-01,  3.851621403011205e-01,  4.821628177543931e-01
sample_157  ,  3.721785677586403e-01,  2.139751310468531e-02,  2.678634302796685e-02
sample_158  , -2.747122580831165e+00, -1.626597084691031e+00, -2.036245392894933e+00
sample_159  , -7.669810390057126e-01,  1.195867118545652e-01,  1.497038777193963e-01
sample_160  ,  8.091375860264277e-01,  3.366766015918166e-01,  4.214664991958226e-01
sample_161  ,  7.701894000487265e-01,  3.200360605714140e-01,  4.006351419365600e-01
sample_162  ,  2.447943554225508e-01,  3.616733967129663e-01,  4.527585809176142e-01
sample_163  ,  3.644525429088040e-01,  3.851621403011205e-01,  4.821628177543931e-01
sample_164  , -1.794982253562506e+00, -1.508166813917282e+00, -1.887989198713844e+00
sample_165  ,  7.703882470335809e-01, -1.006482567874323e-01, -1.259958911245950e-01
sample_166  ,  1.998100891030512e-01,  1.555910646409313e-01,  1.947757016980601e-01
sample_167  ,  6.221402213160614e-01,  5.514262460657181e-01,  6.902994992677906e-01
sample_168  ,  7.746384844297917e-01,  6.520491507901456e-01,  8.162636535707845e-01
sample_169  ,  2.264233917534042e-01, -5.252978106429072e-02, -6.575907807080486e-02
sample_170  , -2.509981588424425e+00, -1.323097636711146e+00, -1.656311506063589e+00
sample_171  ,  4.320385163334244e-01,  6.778881475316360e-01,  8.486100401265436e-01
sample_172  ,  2.955176207986684e-01,  1.072649989441568e-01,  1.342790184333864e-01
sample_173  ,  7.643038777042813e-01,  7.450859247703188e-01,  9.327311575211679e-01
sample_174  ,  7.821885539110529e-01,  9.347522504420440e-01,  1.170163761742096e+00
sample_175  ,  7.342035329200708e-01,  7.301410638898135e-01,  9.140225268456340e-01
sample_176  , -3.368718741033095e-02,  2.214511273415944e-01,  2.772222095100854e-01
sample_177  ,  2.272677906517954e-01, -5.306541509798752e-01, -6.642960818773320e-01
sample_178  ,  6.871657319603417e-01, -5.902890488933298e-02, -7.389496560629108e-02
sample_179  ,  8.315791367980166e-01,  4.968535098220225e-01,  6.219829605258050e-01
sample_180  , -7.108832566012107e-01, -1.508166813917282e+00, -1.887989198713844e+00
sample_181  ,  7.255636274023282e-01,  1.569587187955425e-01,  1.964877910025418e-01
sample_182  ,  5.958614589667233e-01, -4.027049094879939e-02, -5.041236237041784e-02
sample_183  ,  2.343274954959168e-01,  5.209701869564367e-01,  6.521732720473662e-01
sample_184  ,  1.305243604830535e-01,  3.134908158862394e-01,  3.924415182906106e-01
sample_185  ,  6.159776212919574e-01,  4.360947845478444e-01,  5.459225300835517e-01
sample_186  ,  3.722460534184978e-01,  2.139751310468531e-02,  2.678634302796685e-02
sample_187  ,  7.545966879882452e-01,  2.204281660103278e-01,  2.759416217618927e-01
sample_188  ,  7.052284870597892e-01, -5.902890488933298e-02, -7.389496560629108e-02
sample_189  ,  7.834690825953460e-01,  5.927988884466587e-01,  7.420915830191775e-01
sample_190  , -4.266634745733726e-02,  2.214511273415944e-01,  2.772222095100854e-01
sample_191  ,  7.887737780897967e-01,  8.918330020421036e-02,  1.116435568913391e-01
sample_192  ,  8.199095966510521e-01,  7.450859247703188e-01,  9.327311575211679e-01
sample_193  ,  1.377498867690801e+00,  9.984260720350424e-01,  1.249873437289304e+00
sample_194  ,  7.885536533799660e-01,  7.301410638898135e-01,  9.140225268456340e-01
sample_195  ,  8.266172208720990e-01,  6.528640160349297e-01,  8.172837375338866e-01
sample_196  ,  1.178286051421042e-01, -2.215351949314662e-01, -2.773274489969740e-01
sample_197  ,  7.429027272891474e-01,  3.616733967129663e-01,  4.527585809176142e-01
sample_198  , -1.264134206379949e+00, -1.519613262829915e+00, -1.902318364235362e+00
sample_199  , -4.453213737004368e-01,  8.367234663968595e-02,  1.047447041196017e-01
sample_200  ,  4.895876863266471e-01,  4.078119323752961e-01,  5.105168183825380e-01
sample_201  , -1.117210369042069e+00, -1.583109630849235e+00, -1.981805895635592e+00
sample_202  ,  7.585884922666315e-01,  2.204281660103278e-01,  2.759416217618927e-01
sample_203  , -1.286977740632813e+00, -1.632886028224971e+00, -2.044118167546803e+00
sample_204  ,  8.115533092649513e-01,  6.528640160349297e-01,  8.172837375338866e-01
sample_205  ,  9.933614982993394e-01,  1.089650319874512e+00,  1.364071941720234e+00
sample_206  ,  8.137126804445131e-01,  7.597633446095030e-01,  9.511049938008516e-01
sample_207  , -6.690864832094463e-02,  1.990599147533284e-01,  2.491919099950410e-01
sample_208  , -2.720674276157035e+00, -1.626597084691031e+00, -2.036245392894933e+00
sample_209  ,  8.409759944140097e-01,  1.014161951790915e+00,  1.269572299999445e+00
sample_210  ,  7.536115842513212e-01,  8.918330020421036e-02,  1.116435568913391e-01
