,True,Predicted
0,-0.01604369091098126,-0.1494739403171399
1,-0.3202941263068643,-0.3841535265925138
2,1.56637344760922,1.114468668311395
3,-1.22998892914002,-0.4574922250290159
4,-0.05015740038132262,-0.1874174306805145
5,0.01550035541557961,0.179446634040141
6,-0.2849253345366325,-0.557063044767773
7,-0.008596644739960076,0.02353497147765848
8,-0.4879038376897022,-0.2488805676024317
9,-0.3337341530470113,-0.01572116116187804
10,-0.04485894358631982,-0.4969256349375214
11,-0.1889081706965685,0.4424839199142678
12,-0.08803093077721602,0.5380833382816972
13,0.7030961086560218,0.1511221926873366
14,1.654107030850625,1.114464875298128
15,-0.2721548534224627,0.5133483470477849
16,-0.1091377553569199,-0.7693848877059118
17,-0.1016940770210921,-0.3366680526493899
18,-0.3085037806422997,-0.5447944994806382
19,-0.3700463146583963,-0.7078104038102173
20,-0.1228134374597548,-0.07450358037297651
21,-0.1679966809266178,-0.4720827169866342
22,-0.07329624959252305,0.06566029768676218
23,-1.253198409486902,-0.7898524245666347
24,-1.139675111481394,-0.9328064931590196
25,-0.003094527088114199,-0.09277686454415854
26,0.02767472857125728,0.02791685099694342
27,0.007064099332708291,0.3717089778601846
28,-0.002132166347170482,0.3606821044513676
29,-0.003361241423951178,0.3006956468697403
30,1.213059173271408,-0.05704618440307274
31,3.457564968314577,4.009144788301661
32,-0.04012693904379927,0.3454581567305865
33,-0.05547166731033191,0.2046929961892788
34,-0.5961656316083226,-0.3921716647149276
35,-1.241125445779972,-0.210188633238521
36,-0.1133119143579825,0.0599579804356227
37,-0.08178414592916317,-0.1837044090054983
38,-0.1001493603417651,-0.2712866689557349
39,-0.1040065680316376,-0.2258327524294987
40,-2.094987235152617,-0.9340643792990869
41,1.242893291576708,1.214152416256499
42,-0.04030159905679299,0.043081270201545
43,-1.332563187008458,-0.8344854597814758
44,0.1989044019254788,-0.2557661683000145
45,-0.05196742813319786,-0.4591183926909832
46,-0.109973822033337,-0.02235604441378547
47,1.193209395566249,0.48357844600115
48,-0.05968137575484606,-0.159222835510219
49,-0.006916559537987194,-0.405403256902146
50,-0.03249802942992621,0.2046929961892788
51,-0.263635430349076,-0.6028922717883328
52,-0.02217746596587099,-0.0289656406056389
53,-0.4183902774759799,-0.3608218856960755
54,-0.05727177864666465,0.5121657293698001
55,0.6799816762857267,0.4539420463885766
56,-0.2873477481567056,-0.6028922717883328
57,-0.06156886386605922,0.48357844600115
58,-0.2403675740849142,0.3029997583631019
59,-0.1066415298780115,0.07127728755830874
60,0.02475696159358087,0.1360472064706386
61,0.005341074145248265,0.3839970582118402
62,-0.0941038040246798,0.1686106625660509
63,-0.001559071969320354,0.3839970582118402
64,-0.05532722432131539,0.0599579804356227
65,-1.237836842012775,-1.309721075489416
66,-0.1198272845742591,-0.3624712151529867
67,-0.4262215382380523,-0.4014289092141655
68,-0.00545819057370415,-0.9630467494915815
69,-0.7877745821939172,-1.2099656273405
70,-2.285972573737576,-1.913854439541743
71,-1.270759177511728,-0.6771571066143367
72,-0.06393318221215945,0.432234918465409
73,-0.0859866509259416,-0.01812307952914824
74,-0.07437152657611071,-0.1025788507037291
75,0.001264863201444954,0.3059841870913478
76,-0.03311481220002975,-0.7484425720292328
77,0.01039349139292248,0.0840121730034888
78,1.988354176461191,1.656738832465361
79,-0.1106228799457158,0.135423120888841
80,-1.252494998350197,-0.6486245181986147
81,-0.7766712762179345,-0.3608208994824061
82,2.644821905365704,0.6775809227279546
83,-2.286137785084873,-2.166142874022062
