# c0 + a0 * (surf_tot_center - Tx_s_fill)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.598761667789404; Max AE: 2.03614900822754
# Coefficients
# Task   a0                      c0
# all , -4.202090744501022e-01, -1.370671159637473e-16, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         77|63|sub; (surf_tot_center - Tx_s_fill); $\left(surf_{tot, center} - Tx_{s, fill}\right)$; (surf_tot_center - Tx_s_fill); surf_tot_center,Tx_s_fill
# Number of Samples Per Task
# Task, n_samples               
# all , 191                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
sample_67   ,  1.322307579187809e+00,  1.022381640917838e+00, -2.433030848407442e+00
sample_68   ,  1.105398899289431e+00,  7.198998552887483e-01, -1.713194452620592e+00
sample_69   ,  5.882307291037275e-01,  3.617608910677931e-01, -8.609068986461181e-01
sample_70   ,  1.403060937884271e+00,  1.152671944673761e+00, -2.743091510296823e+00
sample_71   ,  4.179482560341836e-02, -6.055195801267980e-02,  1.440995963543141e-01
sample_72   ,  1.044938442808791e-01,  1.000882226471343e+00, -2.381867235449703e+00
sample_73   , -1.371996605296394e+00, -9.864224655729801e-01,  2.347456362916105e+00
sample_74   , -5.824386467881182e-02,  3.806135599904926e-01, -9.057718719867595e-01
sample_75   ,  1.316921203657170e+00,  1.022381640917838e+00, -2.433030848407442e+00
sample_76   , -1.913439302648285e-01, -2.334766957046217e-01,  5.556203087954630e-01
sample_77   ,  2.615566878383235e-01,  4.798632736939960e-02, -1.141963138996844e-01
sample_78   ,  2.722099154462537e-01,  6.286305546943304e-01, -1.495994715290179e+00
sample_79   , -1.125194942406280e+00, -1.280452413628582e+00,  3.047179348290418e+00
sample_80   ,  1.144683531465042e+00,  9.914700524147287e-01, -2.359468447253775e+00
sample_81   , -8.996696257742992e-01, -1.264212002954062e+00,  3.008530942860875e+00
sample_82   ,  1.206876606666530e+00,  6.883679999887125e-01, -1.638155960552568e+00
sample_83   , -1.124856879182589e+00, -1.150610390576349e+00,  2.738185490358747e+00
sample_84   , -7.863443687304406e-01, -1.280452413628582e+00,  3.047179348290418e+00
sample_85   , -7.844604950229476e-01, -1.201152380211478e+00,  2.858463686876207e+00
sample_86   , -1.426333690148897e-01,  4.317665942968711e-01, -1.027504212901384e+00
sample_87   , -3.103507001489021e-01, -3.019376773812014e-01,  7.185415445307212e-01
sample_88   , -2.034396072984968e-01,  1.306048242805210e+00, -3.108091476878128e+00
sample_89   ,  2.408535342476809e+00,  6.679551699228220e-01, -1.589578166052048e+00
sample_90   ,  3.248944683080119e-01,  1.246835687433140e+00, -2.967179347720620e+00
sample_91   ,  6.564721269977320e-04, -4.566177478830702e-01,  1.086644186541220e+00
sample_92   ,  2.513366875112233e+00,  9.068544052972118e-01, -2.158102859829831e+00
sample_93   ,  1.280502599190328e-01, -3.333408646360850e-01,  7.932738365355492e-01
sample_94   ,  2.276116921145048e+00,  9.075321496506109e-01, -2.159715733978934e+00
sample_95   ,  8.208228313924362e-01,  1.249631897604064e+00, -2.973833678483428e+00
sample_96   , -5.603622190312795e-02,  3.806135599904926e-01, -9.057718719867595e-01
sample_97   ,  3.704961165717614e-01,  3.476309212557023e-01, -8.272808523010178e-01
sample_98   , -1.208327995079399e+00, -1.121312689721263e+00,  2.668463766968014e+00
sample_99   ,  1.400692844342275e+00,  1.000434557000701e+00, -2.380801886084679e+00
sample_100  ,  9.547910169160603e-01,  5.894121550848966e-01, -1.402664033032172e+00
sample_101  ,  1.203403822784711e+00,  9.222157233621440e-01, -2.194659229025414e+00
sample_102  ,  1.071668001536855e+00,  6.756373089964192e-01, -1.607859872803979e+00
sample_103  , -1.234324800530492e+00, -1.863968000001984e-01,  4.435810917318301e-01
sample_104  ,  3.751776904570919e-01,  6.867565106057133e-01, -1.634320990103374e+00
sample_105  ,  6.887741463409074e-01,  6.987010921521528e-01, -1.662746319951546e+00
sample_106  , -1.258232313573642e+00, -4.467220593816660e-01,  1.063094746267104e+00
sample_107  , -1.024277748285577e+00, -1.112724048228419e+00,  2.648024795001302e+00
sample_108  , -1.536587774880273e+00, -1.112724048228419e+00,  2.648024795001302e+00
sample_109  ,  7.272814633777750e-01,  5.894121550848966e-01, -1.402664033032172e+00
sample_110  , -1.493732732793762e+00, -1.244330609459466e+00,  2.961217843969298e+00
sample_111  ,  1.157664490109502e+00,  9.914700524147287e-01, -2.359468447253775e+00
sample_112  , -8.886803335150877e-01,  5.910907421510811e-01, -1.406658680383330e+00
sample_113  , -1.323029270669934e+00, -1.280452413628582e+00,  3.047179348290418e+00
sample_114  , -1.147928785840820e-01, -1.345583351961612e-01,  3.202175854299386e-01
sample_115  , -4.227680395476078e-01, -3.964866249777997e-01,  9.435460799999464e-01
sample_116  ,  1.435630648819219e-01,  5.665790194305348e-01, -1.348326473367993e+00
sample_117  , -4.257186306718829e-01, -2.767931745206442e-01,  6.587034677508182e-01
sample_118  , -1.125220750087799e+00, -1.150610390576349e+00,  2.738185490358747e+00
sample_119  ,  8.960280603756311e-01,  9.914700524147287e-01, -2.359468447253775e+00
sample_120  , -5.950896234371852e-02, -3.019376773812014e-01,  7.185415445307212e-01
sample_121  ,  6.455886443141616e-01,  9.222157233621440e-01, -2.194659229025414e+00
sample_122  ,  2.309959202678488e-01,  8.103389057226806e-01, -1.928418387401828e+00
sample_123  , -1.273783569372800e+00, -5.513465111820208e-01,  1.312076641618291e+00
sample_124  , -3.086702031211962e-01,  5.910907421510811e-01, -1.406658680383330e+00
sample_125  , -1.285645341286180e-01,  2.431675136801688e-01, -5.786822048009911e-01
sample_126  , -4.456364241904676e-01, -1.847817365708734e-01,  4.397376158824842e-01
sample_127  , -1.312870168885039e+00, -1.201152380211478e+00,  2.858463686876207e+00
sample_128  , -6.146697731841976e-01,  4.317665942968711e-01, -1.027504212901384e+00
sample_129  , -4.185252396625063e-01, -1.847817365708734e-01,  4.397376158824842e-01
sample_130  ,  1.751196454240639e+00,  6.756373089964192e-01, -1.607859872803979e+00
sample_131  ,  7.693046916954252e-04, -4.566177478830702e-01,  1.086644186541220e+00
sample_132  , -2.067338228971204e-01, -2.334766957046217e-01,  5.556203087954630e-01
sample_133  ,  9.471170990792244e-01,  7.288635521369798e-01, -1.734525969223278e+00
sample_134  , -1.313071851118696e+00, -1.201152380211478e+00,  2.858463686876207e+00
sample_135  , -2.394582211541166e-01, -2.754622944351055e-01,  6.555362822556445e-01
sample_136  ,  2.108697536371759e-01,  8.103389057226806e-01, -1.928418387401828e+00
sample_137  , -1.257663719127268e+00, -4.467220593816660e-01,  1.063094746267104e+00
sample_138  , -1.016507740101917e-01,  1.056731605376135e-01, -2.514775785741910e-01
sample_139  , -4.959507111345874e-01, -4.342879734922362e-01,  1.033504509774231e+00
sample_140  , -2.622678216349354e-01,  3.383914310393255e-01, -8.052930115375411e-01
sample_141  , -3.959091098863545e-01, -5.005558161435300e-01,  1.191206584004811e+00
sample_142  , -1.178426148841893e+00, -1.247084623388869e+00,  2.967771757477726e+00
sample_143  , -6.927192343730731e-01, -1.264212002954062e+00,  3.008530942860875e+00
sample_144  , -1.262478821483432e-01,  1.112511037678615e+00, -2.647517879366311e+00
sample_145  , -1.813117814051993e-01,  2.431675136801688e-01, -5.786822048009911e-01
sample_146  ,  9.433555646240127e-01,  3.476309212557023e-01, -8.272808523010178e-01
sample_147  ,  1.449954621122858e+00,  7.288635521369798e-01, -1.734525969223278e+00
sample_148  , -1.188804051089209e+00, -5.513465111820208e-01,  1.312076641618291e+00
sample_149  ,  7.146747160802146e-01,  1.152671944673761e+00, -2.743091510296823e+00
sample_150  , -1.271944244135193e-01, -1.345583351961612e-01,  3.202175854299386e-01
sample_151  ,  1.312609452951772e+00,  1.022381640917838e+00, -2.433030848407442e+00
sample_152  ,  1.102249623792028e+00,  6.314782624427199e-01, -1.502771598326597e+00
sample_153  , -1.465419622943953e+00, -1.275036078339705e+00,  3.034289728293597e+00
sample_154  , -1.497054233279405e+00, -1.244330609459466e+00,  2.961217843969298e+00
sample_155  ,  6.655838023990143e-02, -1.646141235669669e-02,  3.917433810357007e-02
sample_156  , -7.739334382991797e-01, -1.247084623388869e+00,  2.967771757477726e+00
sample_157  , -1.364434796418395e-01,  1.112511037678615e+00, -2.647517879366311e+00
sample_158  ,  1.282149100751815e-02, -4.566177478830702e-01,  1.086644186541220e+00
sample_159  , -1.204046266440330e+00, -1.121312689721263e+00,  2.668463766968014e+00
sample_160  , -1.411474534384296e+00, -1.112724048228419e+00,  2.648024795001302e+00
sample_161  , -3.995287455459355e-01,  7.494127418216865e-01, -1.783428267945879e+00
sample_162  ,  1.274457345797966e-01, -3.333408646360850e-01,  7.932738365355492e-01
sample_163  , -1.250133698655917e+00, -4.467220593816660e-01,  1.063094746267104e+00
sample_164  , -5.256877184292346e-01, -4.342879734922362e-01,  1.033504509774231e+00
sample_165  , -1.179839054125706e+00, -1.247084623388869e+00,  2.967771757477726e+00
sample_166  ,  1.244938154693349e+00,  1.246835687433140e+00, -2.967179347720620e+00
sample_167  , -1.496785598800414e+00, -1.244330609459466e+00,  2.961217843969298e+00
sample_168  , -1.204309556911847e+00, -1.121312689721263e+00,  2.668463766968014e+00
sample_169  ,  7.267955056450571e-01,  5.894121550848966e-01, -1.402664033032172e+00
sample_170  , -1.081247635912268e+00, -1.201152380211478e+00,  2.858463686876207e+00
sample_171  ,  1.702497449961780e+00,  6.288563498897392e-01, -1.496532055412366e+00
sample_172  ,  2.196961822403496e-02, -1.345583351961612e-01,  3.202175854299386e-01
sample_173  , -1.447054374240326e+00, -1.073366444681373e+00,  2.554362839703096e+00
sample_174  , -3.478683752249606e-01, -3.964866249777997e-01,  9.435460799999464e-01
sample_175  ,  1.305669837458387e+00,  1.022381640917838e+00, -2.433030848407442e+00
sample_176  , -1.035082346188746e+00, -1.422102822549040e+00,  3.384274421988733e+00
sample_177  ,  1.463249486311197e+00,  4.234267239426021e-01, -1.007657258465231e+00
sample_178  , -1.104312445665046e+00, -1.230610766038589e+00,  2.928567803179885e+00
sample_179  ,  1.362381822075674e+00,  6.288563498897392e-01, -1.496532055412366e+00
sample_180  ,  8.132830352875333e-01,  4.162403765890262e-01, -9.905554208550365e-01
sample_181  ,  1.329100429794831e+00,  6.904410636213091e-01, -1.643089370511192e+00
sample_182  , -3.574933362507811e-01, -2.754622944351055e-01,  6.555362822556445e-01
sample_183  , -9.770845545746801e-02,  1.056731605376135e-01, -2.514775785741910e-01
sample_184  ,  3.119088608070613e-01,  7.523870392986305e-01, -1.790506405134697e+00
sample_185  ,  1.832240373305453e-01, -4.385660798078868e-01,  1.043685409178293e+00
sample_186  ,  7.233508321383376e-01,  2.357253301998886e-01, -5.609715366293926e-01
sample_187  ,  1.436661363487972e+00,  9.068544052972118e-01, -2.158102859829831e+00
sample_188  , -1.197612116511286e+00, -4.467220593816660e-01,  1.063094746267104e+00
sample_189  ,  2.738953495844297e+00,  7.028044876167587e-01, -1.672511448108228e+00
sample_190  ,  1.530798523942711e+00,  4.234267239426021e-01, -1.007657258465231e+00
