,en_gordy_sum,Tx_evap_heat,dipole_polarizability_std,eig_19,Tx_en_mulliken,ionenergy_std,ground_state_magmom_av,site_sp_skew,Tx_charge_min,M_sp_skew,metallic_radius_av,M_charge_sum,site_s_skew,CN_atom_radius,M_sp_var,dblock_sum,site_bond_length_sum,Tx_charge_std,en_nagle_av,atomic_volume_std,eig_15,surf_s_skew,CN_tot_fill,surf_p_var,eig_18,ne_s_sum,en_ghosh_sum,Tx_sp_var,surf_Tx_Tx_length_std,atomic_number_sum,en_martynov_batsanov_sum,site_sp_center,surf_p_kurt,CN_charge_avg,CN_s_skew,surf_M_Tx_length_sum,CN_s_kurt,Tx_sp_kurt,site_tot_kurt,Tx_tot_fill,M_elec_aff,CN_atom_weight,lattice_constant_av,surf_d_fill,heat_of_formation_av,M_s_var,en_ghosh_av,atomic_number_std,eig_8,CN_dipole_polar,en_ghosh_std,M_s_kurt,M_tot_var,Tx_s_var,site_s_fill,ne_d_std,Tx_s_skew,CN_glawe_num,M_d_kurt,M_s_center,site_s_center,Tx_tot_kurt,surf_bond_length_avg,CN_tot_kurt,group_id_std,surf_Tx_CN_length_avg,Tx_p_fill,M_therm_cond,surf_tDOS_at_EF,CN_elec_aff,period_sum,surf_M_CN_length_avg,M_sp_kurt,lattice_param_beta,CN_s_fill,M_s_skew,site_tot_fill,eig_1,en_cottrell_sutton_av,lattice_constant_sum,CN_melting_pt,site_tot_skew,M_en_mulliken,Tx_boiling_pt,M_p_fill,lattice_param_b,en_pauling_sum,surf_charge_sum,surf_tot_var,site_sp_fill,surf_Tx_CN_length_std,dipole_polarizability_sum,M_p_center,Tx_therm_cond,eig_7,Tx_elec_aff,M_pett_num,en_martynov_batsanov_std,surf_d_var,metallic_radius_sum,ne_s_av,site_charge_min,electron_affinity_sum,ne_outer_av,Tx_tot_skew,lattice_param_alpha,M_atom_num,Tx_charge_avg,Tx_s_kurt,ne_d_sum,Tx_charge_sum,surf_tot_fill,M_tot_center,M_sp_fill,group_id_av,site_charge_sum,Tx_sp_fill,period_std,eig_2,CN_sp_kurt,surf_s_kurt,surf_d_skew,surf_M_Tx_length_min,CN_p_skew,ne_outer_sum,site_d_fill,M_spec_heat,CN_density,CN_charge_sum,M_p_skew,M_p_var,surf_CN_CN_length_sum,surf_charge_max,surf_sp_fill,CN_sp_fill,surf_charge_min,site_charge_max,lattice_constant_std,en_mulliken_av,Tx_tot_var,site_bond_length_max,ne_f_std,surf_M_CN_length_sum,surf_bond_length_std,M_group_id,Tx_atom_radius,CN_pett_num,en_mulliken_std,M_glawe_num,surf_Tx_Tx_length_max,atomic_weight_av,Tx_cov_radius_cordero,surf_bond_length_max,surf_Tx_CN_length_max,CN_therm_cond,site_d_var,en_nagle_std,site_p_fill,eig_4,CN_tot_center,Tx_heat_form,c6_gb_std,M_metallic_rad_c12,group_id_sum,surf_p_fill,CN_atom_vol,M_charge_avg,Tx_group_id,CN_atom_mass,covalent_radius_cordero_std,eig_9,CN_en_mulliken,heat_of_formation_std,en_cottrell_sutton_std,surf_sp_var,c6_gb_av,en_cottrell_sutton_sum,sum_mass,ne_d_av,surf_sp_center,en_pauling_std,M_boiling_pt,boiling_point_av,site_bond_length_avg,fblock_av,Tx_sp_skew,ne_f_av,site_d_kurt,CN_tot_var,vdw_radius_std,M_sp_center,vdw_radius_sum,CN_heat_form,Tx_s_fill,covalent_radius_cordero_sum,melting_point_av,atomic_number_av,site_charge_std,site_charge_avg,surf_charge_std,en_allred_rochow_av,lattice_param_c,CN_s_center,dblock_av,en_nagle_sum,surf_CN_CN_length_std,surf_s_fill,CN_boiling_pt,M_charge_min,en_allred_rochow_std,CN_tot_skew,M_tDOS_at_EF,surf_M_CN_length_std,ground_state_magmom_std,surf_tot_kurt,surf_M_CN_length_min,site_tDOS_at_EF,M_atom_mass,CN_group_id,ne_s_std,surf_M_Tx_length_std,en_allen_sum,density_std,M_metallic_radius,Tx_sp_center,fblock_sum,c6_sum,atomic_radius_sum,ionenergy_sum,Tx_charge_max,eig_6,surf_M_M_length_min,CN_sp_skew,en_martynov_batsanov_av,M_vdw_radius,M_p_kurt,CN_charge_max,density_sum,atomic_weight_sum,eig_17,site_s_kurt,surf_CN_CN_length_avg,site_sp_kurt,CN_sp_var,ground_state_magmom_sum,Tx_tDOS_at_EF,surf_M_CN_length_max,Tx_atom_mass,surf_CN_CN_length_max,M_density,CN_p_var,CN_p_fill,metallic_radius_std,eig_16,electron_affinity_av,eig_3,M_tot_kurt,M_charge_max,eig_12,surf_bond_length_sum,fblock_std,en_allred_rochow_sum,surf_s_center,M_tot_skew,surf_s_var,surf_charge_avg,boiling_point_sum,M_d_center,M_charge_std,site_p_skew,ne_outer_std,Tx_melting_pt,surf_CN_CN_length_min,Tx_atom_weight,surf_M_M_length_sum,CN_cov_radius_cordero,dipole_polarizability_av,period_av,site_s_var,M_period,site_p_center,CN_p_center,melting_point_std,Tx_fusion_heat,en_pauling_av,site_bond_length_min,Tx_p_skew,surf_p_center,Tx_p_kurt,atomic_volume_sum,site_tot_var,M_dipole_polar,eig_13,site_p_kurt,Tx_tot_center,melting_point_sum,M_atom_vol,Tx_pett_num,Tx_atom_num,Tx_atom_vol,density_av,eig_0,atomic_radius,site_tot_center,surf_M_M_length_avg,M_atom_weight,covalent_radius_cordero_av,surf_M_Tx_length_avg,c6_gb_sum,lattice_param_a,CN_s_var,Tx_spec_heat,M_atom_radius,M_tot_fill,eig_5,surf_M_M_length_std,surf_Tx_Tx_length_min,atomic_radius_av,M_melting_pt,surf_d_center,CN_atom_num,surf_sp_skew,Tx_glawe_num,boiling_point_std,CN_charge_min,Tx_vdw_radius,dblock_std,electron_affinity_std,site_d_center,surf_Tx_CN_length_sum,Tx_dipole_polar,ne_f_sum,eig_11,M_d_var,M_fusion_heat,eig_14,surf_Tx_CN_length_min,surf_p_skew,surf_tot_center,M_s_fill,gas_basicity_sum,surf_Tx_Tx_length_sum,surf_tot_skew,M_d_skew,surf_sp_kurt,surf_M_M_length_max,ionenergy_av,M_heat_form,M_evap_heat,CN_p_kurt,surf_d_kurt,Tx_s_center,Tx_period,lattice_param_gamma,atomic_weight_std,heat_of_formation_sum,en_gordy,CN_period,site_sp_var,site_d_skew,Tx_p_center,CN_sp_center,surf_M_Tx_length_max,atomic_volume_av,CN_vdw_radius,site_p_var,surf_bond_length_min,site_bond_length_std,CN_charge_std,M_d_fill,Tx_p_var,surf_Tx_Tx_length_avg,M_cov_radius_cordero,CN_spec_heat,Tx_density,eig_10,vdw_radius_av,en_mulliken_sum,CN_tDOS_at_EF
0,0.20991603688846974,4.371169848309311,8.316383548008256,12.09230916823808,3.010376919492082,0.7820133222369242,0.7431502808365715,637.1147161302532,2.938337514311693,460.9524682372469,14.059101621582139,7.93193793960645,1142.908314115148,2.4814413416829533,29.611023181415035,1.0,6.452222491169496,0.06237571417082275,0.10414895488330916,0.9246077707466498,87.92436116757429,820.7120900506765,8.57259211119027,21.70727391762911,12.631958324793901,8.51861708890461,1.0384688241592621,29.655386680373034,1.0,158.66770685289023,26.91891380180211,3.6645067499200685,4730.848881326617,0.48552554360502614,983.2402789411384,5.046372751626398,15530.302264562202,8886.292841731814,4183.004652337723,21.975480914833152,0.28203261554457165,0.9905913835998351,0.8658067377555375,6.5934015613107615,95.801337148355,32.63633945351835,0.031874194660151595,9.698834311821745,129.54686983675828,1.9355242465127036,0.024199898434663913,9193.635568829352,14.388329558187529,100.91079419397282,2.242019161347687,0.48111393785511597,1916.9748905435133,0.49628826833659057,925.9793431407846,1.5871093846200446,4.663518680506103,8886.292841731814,0.10667394986365057,3866.9149641623044,0.4897870820769731,1.0,16.868705759286794,52.9911025021533,5.264809484363299,1.3211784286159363,9.257457065638109,1.0,8694.186718996289,0.0783454575495626,2.428564302192539,474.57180395212515,10.523595213935241,5895.812876483089,0.017343727439655364,26.316985122139634,1864.4111005427533,293.07908334016383,0.21768850086554278,196.9663539415458,3.2697323762378256,0.34317107610103387,10.80232010831123,20.82316342895565,14.756211473619674,9.139466038341325,1.0,155.92297599607335,5.227805896889408,0.08317590147234814,4903.220377826511,1.662062274681513,2.181030425748886,0.48759934610695294,6.518170367702815,344.5130491750097,0.32567287203009876,2.8257374286254464,15.049945807633147,3.2180430814778136,483.1597888512869,0.10872064110370813,19.727577631607563,2.9752837705638737,35312.76966406661,7.923667979160516,23.871091250225852,20.820509716902926,0.8279172419525027,3.1993739198525963,1.8977752257747285,10.329729803059102,21.975480914833152,0.41389779394361287,5400.925999163583,3866.914964162304,15634.945063660358,63.287959775328964,0.17096851522407508,93.90790140992353,56.72314963834504,3.179104925992141,0.1443981381997663,1.091265940273254,9.358730391720586,930.7903118250193,26.520851937373365,1.0,1.0080680302244447,21.913974821347097,8.572592111190268,1.350332737916529,1.101930793613677,1.0022570222486695,0.573030014864173,29.655386680373034,0.6667887496037068,3.04450391537797,1.0,0.056025326203369835,0.7350904199437377,30.734034854962236,2.4814413416829533,0.3910066611184621,2.5149661597155224,1.0,26.20352202530568,32.50339927157544,0.16596667467762224,1.0,0.7761948516784277,6.9392245524442675,0.09219214978303077,6.8489294057769134,5164.319660081676,1.6462418360571593,175.92074524354842,90.14789021175702,7.6270436674976985,56.20693140580595,16.345741074333933,5.955459220039088,0.991492242450806,7.132200845251424,0.9905913835998351,6.492346322605599,116.84169278618394,0.8123827033407267,92.81919095582718,0.011113744737997725,16.625207762742303,141.85046707262865,0.7966675167468594,414.50376406257527,0.5980869320161734,2.142912523772911,0.23001280487349893,862.6670899223304,899.6410101727483,0.5517011659497885,1.0,483.159788851287,2.985834587038292,948.4704880415215,12.466312741058074,7.194007747070558,1.5180061554635238,513.3519710345759,121.30774142951286,5.407423298982411,268.1566869677545,605.0181393153139,10.085963069679307,2.0428268055029206,1.7589913346444566,0.8830153217077286,0.00012178825498337943,1.8767187992938805,6.072461987200367,0.10851275621559311,3.2969902988656092,1.0,5.205997858168919,2492.6574565473597,0.9742936139607091,9.741656127636048e-05,308.8841956730375,4.7919932756710955,1.0,0.6103777177717761,5076.779633727695,1.0,1.6383354290454504,51.78446973801113,0.4962882683365906,0.29566595209061614,0.08174254168777068,66.54985830780481,2.5806766225714126,6.33578814893814,2.3614477798422704,1.0,3542.1949422855387,397.1518864252837,48.034564995915744,3.0172492143303375,4929.155542564668,0.17096851522407508,308.8841956730375,0.7672749438313902,5.394617613556485,9315.318062465136,0.5335105167888107,41.45616087357169,414.50376406257527,13.597221044106327,18518.74669297976,1.0,7599.679641746456,12.466312741058076,13.6980641437252,0.8633671192870837,1.0,9.966190971216253,1.0,5.205358277041715,6.798916507023481,6.173714760131592,8.600632958488125,16.169273779048872,0.7643263175975812,5236.838584205694,3087.9969117588707,1.0080680302244447,92.7899176539903,24.064080716377493,1.0,0.0031833288839351677,2.8978402436765083,150.21994458814785,40.280534460483636,1.0207139250511965,11950.074317899222,0.9374557006613402,0.027562885106846065,554.0511184514422,2.953820780882961,104.96336372023352,1.0,9.966190971216253,5.046372751626398,0.9925765366731814,12.998000321740793,0.5006569825448636,49.1733147583288,0.7659611568422308,3.9099042461389204,1.2185961362029107,365.47998486988774,0.952046774271058,0.2679330283522478,0.5954363829057343,111.50283160019401,2.2514162467839065,913.5216170416991,57.19847819109919,13.812267724136202,13.959640968443987,91.78227902334953,8269.027056082707,2.36144777984227,8650.069413403218,1.6516195927137074,40.815126405076604,4.856726488497779,6.6482614628526315,2.65930923574251,9600.68320015892,4.046254638333968,1.7332193481201912,0.14091385234268633,51.78446973801113,12.998987524019807,0.14091385234268633,1557.2103274002102,0.3422970304359326,42.10807865353391,0.21422284499840605,6.406460170883005,8.350277368783173,4939.74084324401,0.08174254168777068,1.0,8.868977601512395,604.2820185885132,0.9374557006613402,19.727577631607563,400.4615393025081,39.149817127978096,677.731770443927,0.4561304108066787,63.59682144250199,0.007525398070198723,0.4069163727992053,0.9221994086871124,1.0,5.247855768271348,50.123354046703234,92.76936592562333,6.518170367702815,5.915600197269688,88.22666278200123,1.0,299.2437082075462,1.1218623006469388,0.902698075393877,3756.4354374067716,1.0,285.5574693858401,63.287959775328964,5754.565663597722,0.16596667467762224,1.1460600297283459,130.90853418003383,139.97352459538632,883.9453891315185,925.9793431407846,6.072461987200367,0.9417862207581581,10.952248390077399,25.38120065316716,1724.575970459588,0.005187163330512843,1.0,24.851669779402314,62.48016113326167,1.9372262336775048,1.6462418360571593,0.16596667467762224,1.7750901071675895,7.444324025048859,35.647534514681745,0.1278981137680303,0.24465442279515046,0.04404281411847854,6.5934015613107615,14.531184031117066,1.0,7.179183623632017,0.35286095878731594,0.6055285011402841,94.05541148378546,10.169112166810825,24.01728249795787,1.3155681192030386
