,surf_sp_kurt,site_p_fill,CN_sp_skew,CN_p_kurt,site_sp_center,M_tot_skew,M_s_skew,CN_sp_fill,Tx_charge_max,CN_s_kurt,M_p_var,Tx_s_center,Tx_s_var,site_s_skew,site_s_fill,CN_s_fill,site_sp_kurt,surf_p_skew,surf_d_fill,site_tot_center,surf_tot_skew,Tx_p_skew,surf_p_var,M_d_skew,surf_d_skew,surf_sp_fill,CN_s_var,M_s_center,Tx_tot_var,surf_s_var,Tx_charge_avg,site_p_var,surf_charge_std,surf_s_fill,surf_tot_kurt,M_charge_sum,surf_tDOS_at_EF,M_d_fill,CN_charge_min,surf_p_kurt,Tx_tDOS_at_EF,site_s_kurt,Tx_sp_fill,Tx_tot_center,site_tDOS_at_EF,M_p_skew,Tx_tot_kurt,M_d_kurt,CN_p_fill,M_p_kurt,surf_tot_var,CN_tDOS_at_EF,site_d_fill,site_p_skew,surf_charge_min,Tx_sp_var,CN_sp_var,surf_p_fill,surf_charge_avg,CN_charge_max,site_sp_var,M_tot_kurt,CN_tot_kurt,Tx_s_fill,M_sp_skew,M_s_var,CN_charge_avg,M_sp_fill,M_sp_kurt,M_tot_var,site_sp_skew,M_sp_center,site_d_center,CN_charge_std,CN_sp_center,site_d_var,M_s_fill,surf_tot_center,M_sp_var,Tx_charge_std,surf_tot_fill,site_s_center,surf_charge_sum,surf_p_center,surf_sp_skew,M_d_center,surf_charge_max,M_s_kurt,Tx_p_center,site_charge_std,surf_d_var,Tx_p_fill,site_tot_var,CN_p_center,surf_sp_center,site_p_kurt,Tx_sp_kurt,site_tot_fill,Tx_sp_skew,Tx_tot_fill,CN_s_skew,site_charge_max,M_charge_avg,Tx_s_skew,M_tDOS_at_EF,CN_charge_sum,M_charge_max,surf_sp_var,CN_sp_kurt,site_sp_fill,Tx_charge_min,site_p_center,M_tot_fill,M_charge_std,surf_s_center,Tx_charge_sum,CN_p_skew,CN_s_center,CN_tot_center,M_d_var,surf_s_kurt,M_p_center,site_s_var,CN_p_var,site_charge_avg,site_charge_min,surf_s_skew,site_charge_sum,M_p_fill,CN_tot_fill,site_d_kurt,Tx_s_kurt,M_tot_center,CN_tot_var,site_tot_skew,site_tot_kurt,CN_tot_skew,site_d_skew,surf_d_center,M_charge_min,Tx_p_var,Tx_p_kurt,Tx_sp_center,Tx_tot_skew,surf_d_kurt
0,4936.017832966602,7.21283686757871,317.4399403257176,847.5214892755539,4.189308637726293,155.96539803235783,489.18036264596356,7.900223681673003,3.1626138139500273,15942.77689119754,25.232866753451706,5.92866467345279,95.10875642625201,1324.2704464505825,2.282109398626814,2.2866298378356227,6874.583884221962,310.9273520394514,6.936350319152367,2.268936285713994,322.08191014240833,99.69327257777198,21.270285267704885,63.85860364731837,63.85860364731837,24.70776709980029,43.14353450717113,1.636040895165402,28.212665132192356,37.023583148093365,3.1178329597894234,35.5146778743491,1.0190608915319388,5.363236209421035,4904.29472806681,7.949961431162615,4.898699423941207,6.936350319152367,0.4705448318215551,4681.605571423952,0.8712034342286672,18256.935879543442,22.699844410558832,2.576757663306354,1.5242372024010369,789.088257191151,7678.775782441512,849.4882747511181,5.64245416088088,7720.682644757002,14.849235588567332,1.3966290508800276,3.7708370325609537,593.0327848381183,1.8222624045544595,28.212665132192353,12.576546794025822,18.498558927661733,1.2358369492667374,0.5405713003074066,24.175104765866877,3016.3077345000447,3964.150553626102,5.3356203311481485,465.8957121941972,31.801467084523008,0.498819162765073,3.1935429230888484,8183.49241903772,14.262761160664748,678.3641029474196,1.5151946712976236,0.9849161650522975,0.04073844664592591,1.7064894979760545,7.589115102040503,0.8762003432667019,1.3089041020186998,28.427971776996156,0.058069290515936726,23.308229934254737,5.482920548603201,23.266577250854745,2.389166137184027,400.5998267690043,1.015472313819553,1.0076376906211342,8740.820095826093,1.9464103741712204,2.5182437802018796,6.198277400200168,18.00005080058976,14.748039992402905,1.268837723511021,2.2855156647806463,8390.273600729683,7678.775782441512,11.353867142558842,469.0839469172707,22.699844410558832,1008.6292599851944,1.3685042964667526,0.9937451788953268,1757.1245272145186,4.41512025660335,8.356475877529382,1.0076376906211342,15.238966176227446,3964.150553626102,9.660773902299617,3.0774954253322933,4.268440213663018,8.55021512474143,0.02462805845528235,2.9922612152098327,24.5612994988113,94.43097053362453,5.92866467345279,1.7064894979760545,6.198277400200168,13343.432058262419,4.93819772503375,52.36742488448342,6.253778669534787,2.1558748144373587,3.36777388687872,809.9621246492931,10.929217043612853,3.2886039420275606,7.900223681673003,925.6147554998041,30814.240930425836,0.8813591102535908,12.576546794025822,351.65722181167934,4242.085357649082,317.43994032571766,62.34132884141664,1.015472313819553,0.9794006794928286,14.627422864540865,870.8825456886459,2.576757663306354,469.0839469172707,849.4882747511181
