# c0 + a0 * (M_sp_center / surf_charge_sum) + a1 * (Tx_charge_sum + Tx_s_var)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.382323635476253; Max AE: 0.986170952529153
# Coefficients
# Task   a0                      a1                      c0
# all , -8.016061174678027e-02,  4.776511355302119e-01,  5.800812395821423e-02, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         128|68|div; (M_sp_center / surf_charge_sum); $\left(\frac{ M_{sp, center} }{ surf_{charge, sum} } \right)$; (M_sp_center ./ surf_charge_sum); M_sp_center,surf_charge_sum
# 1;  1; Unitless;                                         96|44|add; (Tx_charge_sum + Tx_s_var); $\left(Tx_{charge, sum} + Tx_{s, var}\right)$; (Tx_charge_sum + Tx_s_var); Tx_charge_sum,Tx_s_var
# Number of Samples Per Task
# Task, n_samples               
# all , 148                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
sample_49   , -1.048476215532083e+00, -1.245969963286419e+00,  1.419294457625179e+01, -3.480845226916151e-01
sample_50   , -1.506401286191515e+00, -1.320585449256198e+00,  1.244239117805541e+00, -2.677382108496960e+00
sample_51   , -1.099843408301257e+00, -7.141604109800250e-01, -4.981601069987364e-01, -1.700197682900166e+00
sample_52   , -1.352664194139185e+00, -1.231588535827711e+00,  1.340066546399654e-01, -2.677382108496960e+00
sample_53   , -1.468342493225296e+00, -1.216267359688927e+00, -5.712432359136476e-02, -2.677382108496960e+00
sample_54   ,  2.391787573482771e-01,  2.390867370381728e-02, -3.695571124942323e-01, -1.334098670080053e-01
sample_55   ,  1.091026343198529e+00,  1.532029097908062e-01,  3.964432483240029e-01,  2.658298278725510e-01
sample_56   , -1.072025930295884e+00, -1.166445680813217e+00, -6.786475104788586e-01, -2.677382108496960e+00
sample_57   ,  8.625193703904900e-01,  1.030312718195887e+00, -7.140719506592577e+00,  8.372222329862975e-01
sample_58   ,  6.200729726312473e-01,  1.987169837465702e-01, -1.758430453868262e+00, -5.192097106963556e-04
sample_59   , -1.541165080393498e-01, -7.693379276606174e-01, -1.006005509250401e-01, -1.748996686453403e+00
sample_60   , -1.217008767844800e+00, -7.141604109800250e-01, -4.981601069987364e-01, -1.700197682900166e+00
sample_61   , -1.350612278378179e-01, -1.595670359254094e-02,  3.600414432395301e-01, -9.442809165818034e-02
sample_62   ,  9.926444092912915e-01,  5.841809280637067e-01, -1.516514825198934e+00,  8.470785849704997e-01
sample_63   ,  1.677076157702330e+00,  1.712570648560994e+00, -4.235290444612702e+00,  2.753178949690059e+00
sample_64   , -1.934006248062551e-01,  1.217488377063733e-01, -4.558201971251780e-02,  1.257964792581328e-01
sample_65   , -1.408290387082203e-01, -2.518918018037505e-01,  3.100919581199169e+00, -1.283956230678543e-01
sample_66   , -4.981695784190584e-02,  1.814255454225446e-01, -9.538592552388118e-01,  9.830496894336183e-02
sample_67   ,  1.145272065322623e+00,  9.237220908022153e-01,  3.722012295709398e+00,  2.437077320259978e+00
sample_68   , -9.695962296564096e-01, -1.189361099472050e+00, -3.927787008542487e-01, -2.677382108496960e+00
sample_69   ,  3.889841818633458e-01,  5.841809280637067e-01, -1.516514825198934e+00,  8.470785849704997e-01
sample_70   ,  4.965317958327643e-02,  1.638936809896729e-01, -6.479986533717156e-01,  1.129309333813576e-01
sample_71   ,  9.121681197682677e-01,  7.497334715646369e-01, -1.494566669595297e+00,  1.197359173951217e+00
sample_72   , -1.542521186206165e+00, -1.187795621886701e+00, -4.123079628101545e-01, -2.677382108496960e+00
sample_73   , -2.997712652054562e-01, -3.894889437689255e-01,  1.091148264500629e+01,  8.943222875137937e-01
sample_74   ,  1.225424944262859e+00,  1.206420629332720e+00,  5.960360852751887e-01,  2.504319645897002e+00
sample_75   ,  1.250282436219812e+00,  1.674023394661642e+00, -2.771417278221437e+00,  2.918148126515733e+00
sample_76   ,  1.528913246972172e+00,  1.400876306364887e+00, -2.132397529918603e+00,  2.453535236800350e+00
sample_77   ,  1.996293097967979e-01,  4.408852998101723e-01,  5.486572111188600e-01,  8.936603344629315e-01
sample_78   ,  9.900464630812625e-01,  8.248888312816732e-01, -4.021452262832482e+00,  9.306345170328130e-01
sample_79   , -2.116953706554832e-01,  1.879501049411517e-01, -8.738338191493217e-01,  1.253947138813282e-01
sample_80   , -1.381000977487137e+00, -1.199490359559569e+00, -2.664166401514613e-01, -2.677382108496960e+00
sample_81   , -1.210073108920125e+00, -1.164691573970461e+00, -7.005299138753954e-01, -2.677382108496960e+00
sample_82   ,  3.647596782349763e-01,  5.468073889241472e-01, -1.659779643239355e+00,  7.447910973855769e-01
sample_83   ,  7.033488718426595e-01,  9.670023479972847e-02,  1.334920090048742e+00,  3.050345975439908e-01
sample_84   ,  6.540311441285748e-01,  1.261182524616540e-01,  9.142818555907466e-01,  2.960309540552359e-01
sample_85   , -1.353194614071452e+00, -1.231588535827711e+00,  1.340066546399654e-01, -2.677382108496960e+00
sample_86   ,  7.035821575457409e-01,  6.760641642480054e-01, -1.604450009387027e+00,  1.024685821121097e+00
sample_87   , -8.114682940509230e-02, -7.646799520240551e-03,  3.622653846859150e-01, -7.665743029523936e-02
sample_88   ,  1.248203040276514e+00,  1.674023394661642e+00, -2.771417278221437e+00,  2.918148126515733e+00
sample_89   ,  1.211168723120132e+00,  5.137464851339510e-01, -4.101442127916436e-01,  8.852924628862536e-01
sample_90   ,  5.011175590767921e-01,  2.390867370381728e-02, -3.695571124942323e-01, -1.334098670080053e-01
sample_91   ,  4.260448961913256e-01,  6.465456391893007e-01, -1.667947281092115e+00,  9.522302094236201e-01
sample_92   ,  1.590751808713674e+00,  1.206420629332720e+00,  5.960360852751887e-01,  2.504319645897002e+00
sample_93   , -1.523730542115254e+00, -1.180765207713520e+00, -5.000120611195555e-01, -2.677382108496960e+00
sample_94   , -7.208956064388181e-01,  1.879501049411517e-01, -8.738338191493217e-01,  1.253947138813282e-01
