,en_ghosh_std,ionenergy_sum,eig_0,M_heat_form,vdw_radius_av,electron_affinity_sum,eig_12,Tx_heat_form,CN_en_mulliken,eig_10,ne_f_std,en_mulliken_sum,lattice_constant_std,eig_1,dblock_sum,fblock_sum,CN_period,CN_pett_num,CN_atom_vol,Tx_boiling_pt,eig_9,sum_mass,ne_outer_sum,M_evap_heat,Tx_en_mulliken,ne_s_sum,Tx_elec_aff,c6_sum,M_atom_radius,heat_of_formation_av,dipole_polarizability_std,M_therm_cond,en_ghosh_sum,ne_d_std,eig_5,M_metallic_rad_c12,en_pauling_std,atomic_number_av,Tx_dipole_polar,metallic_radius_sum,eig_6,CN_atom_radius,M_atom_num,eig_15,CN_spec_heat,lattice_constant_av,ne_d_sum,atomic_radius_av,Tx_atom_num,Tx_pett_num,c6_gb_av,atomic_weight_std,en_martynov_batsanov_av,en_nagle_std,ne_f_av,M_pett_num,en_cottrell_sutton_av,en_allred_rochow_av,Tx_therm_cond,period_sum,M_boiling_pt,eig_2,period_std,en_mulliken_std,CN_heat_form,Tx_group_id,Tx_atom_mass,M_atom_vol,eig_8,CN_glawe_num,CN_atom_mass,ionenergy_av,CN_vdw_radius,atomic_volume_av,ionenergy_std,en_pauling_sum,M_vdw_radius,atomic_weight_sum,CN_group_id,dblock_av,M_density,group_id_std,en_nagle_sum,en_ghosh_av,Tx_density,c6_gb_sum,CN_cov_radius_cordero,electron_affinity_av,Tx_melting_pt,atomic_radius,melting_point_sum,atomic_number_std,fblock_av,density_sum,M_group_id,covalent_radius_cordero_std,melting_point_av,eig_17,ne_s_std,M_period,gas_basicity_sum,electron_affinity_std,en_martynov_batsanov_sum,CN_therm_cond,dipole_polarizability_sum,atomic_volume_std,Tx_spec_heat,Tx_cov_radius_cordero,CN_atom_weight,CN_elec_aff,en_allen_sum,ne_f_sum,metallic_radius_av,Tx_atom_radius,Tx_atom_vol,fblock_std,atomic_weight_av,M_elec_aff,boiling_point_av,en_cottrell_sutton_std,dblock_std,Tx_evap_heat,ne_outer_av,ground_state_magmom_std,en_gordy_sum,heat_of_formation_std,CN_dipole_polar,en_pauling_av,en_martynov_batsanov_std,eig_16,M_dipole_polar,heat_of_formation_sum,M_melting_pt,CN_atom_num,ne_s_av,lattice_constant_sum,M_cov_radius_cordero,eig_18,vdw_radius_sum,en_gordy,atomic_radius_sum,eig_7,vdw_radius_std,M_metallic_radius,eig_4,M_en_mulliken,eig_19,ground_state_magmom_sum,c6_gb_std,M_atom_weight,covalent_radius_cordero_sum,atomic_volume_sum,group_id_sum,boiling_point_sum,ne_outer_std,en_allred_rochow_std,density_av,atomic_number_sum,CN_boiling_pt,Tx_glawe_num,M_fusion_heat,eig_13,group_id_av,eig_11,dipole_polarizability_av,CN_density,en_cottrell_sutton_sum,Tx_atom_weight,eig_14,period_av,CN_melting_pt,ne_d_av,M_spec_heat,metallic_radius_std,Tx_fusion_heat,density_std,en_mulliken_av,melting_point_std,boiling_point_std,covalent_radius_cordero_av,M_atom_mass,en_nagle_av,Tx_period,ground_state_magmom_av,Tx_vdw_radius,en_allred_rochow_sum,M_glawe_num,eig_3
0,0.057501760275839225,199.47001795179727,10339.428875673344,647.1904672897197,181.83831775700935,15.258940113271029,90.41847778708187,176.49428971962615,6.387413341121496,108.74545150104228,1.7790382608180484,99.73500897589864,0.8356123368401299,5919.61176536163,8.0,0.0,2.0,97.31308411214954,10.851401869158876,110.21777570093458,134.93434822515965,979.7776420137569,118.22429906542057,599.8588785046729,5.746825220118168,31.476635514018692,1.371159455747664,2878.4889755104673,142.61682242990653,499.55439190031154,41.00347947497308,44.75841121495327,4.068662037383178,1.600046899361124,4801.649389305129,143.9018691588785,0.6715735000344079,23.85451713395638,6.144072476635514,1757.5140186915887,4781.904367173097,67.68691588785046,43.39252336448598,83.56792853933302,0.38207943925233645,3.9248345794392527,26.317757009345794,121.66697819314643,6.850467289719626,81.44392523364486,491.18276012461064,42.573068829555744,5.315310596047485,0.22268499621035653,1.6922118380062305,52.89719626168224,0.18363947904062491,0.0004670198229933613,0.061446261682243,60.373831775700936,4687.018691588785,5329.6223461808695,1.4446930660201287,1.640243370289905,603.7925700934579,10.25233644859813,13.885866887233645,10.384626168224301,165.62972935455466,87.46261682242991,12.934383177570096,10.66015864213815,163.0607476635514,12.311059190031154,3.28048674057981,44.38822429906541,216.0607476635514,979.7776420137569,14.462616822429906,0.45109034267912773,9.860644859813084,5.06817504630351,11.43380502454626,0.2178905261682243,0.10740221962616822,8760.897570093459,72.07476635514018,0.7933951358816198,70.74644859813085,25.9040432876012,30077.554953271036,17.596916445695943,0.0,91.98339439252337,4.990654205607477,46.20360637832795,1697.3451744548288,18.331295824845586,0.2962858885988152,4.929906542056075,4885.044859813083,0.986937686043644,99.5328672483057,0.866467289719626,888.6219216587091,3.506358235354009,0.03762616822429907,52.771028037383175,12.934383177570096,0.030577967289719676,253.53693457943922,29.30841121495327,111.80903426791276,48.36448598130841,12.979906542056074,0.0,54.767854063304675,0.5209190747663552,2790.491533956387,0.0417215834718032,0.4863548151996742,4.674317757009345,6.508099688473521,0.9659218630301108,0.6773586181767245,186.07781253301326,9.495794392523367,2.3732118380062306,1.9469152314746212,22.021832386787153,89.3644859813084,9004.648336448598,2647.9065420560746,43.39252336448598,1.7146417445482867,68.82095327102805,161.79439252336448,16.73580634594644,3332.766355140187,0.015946094902393116,1781.8130841121495,4758.3752444968895,31.060621329104894,131.87383177570092,5047.283602266477,3.5263442313084115,15.971673458577442,48.429906542056074,491.6948123031911,102.11914677570095,2004.822429906542,230.3218691588785,179.79439252336448,49483.73472897195,2.6992960112229634,0.00029907253425072287,5.1756370093457935,427.7943925233645,2776.460747663552,79.8644859813084,23.845327102803736,87.8230111690856,9.61526479750779,104.83523652686746,49.70493408916598,1.1827726869158879,3.4213113018477377,13.885866887233645,84.39981073712029,3.323987538940811,2082.082757009346,1.482866043613707,0.31098598130841115,34.27211010721745,1.070032710280374,4.235798799909503,5.330079321069075,1294.7448782600375,2068.565292047547,110.35514018691589,102.11914677570095,0.6090089562444866,1.6168224299065421,2.6632398753894084,119.00467289719626,0.008887444428200606,53.14018691588785,5153.837858721081
