# c0 + a0 * (Tx_period + Tx_s_fill)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.494227260634909; Max AE: 1.50895186235099
# Coefficients
# Task   a0                      c0
# all ,  4.498541535076425e-01, -6.920910483800791e-17, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         171|157|add; (Tx_period + Tx_s_fill); $\left(Tx_{period} + Tx_{s, fill}\right)$; (Tx_period + Tx_s_fill); Tx_period,Tx_s_fill
# Number of Samples Per Task
# Task, n_samples               
# all , 170                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
sample_68   ,  1.101878756532421e+00,  5.474219796804642e-01,  1.216887685513310e+00
sample_69   , -1.522458202093985e+00, -1.580273131193474e-01, -3.512856597792035e-01
sample_70   ,  8.743536162389141e-01,  8.294736876100237e-01,  1.843872466536939e+00
sample_71   ,  9.322703707672507e-01,  9.336457572143615e-01,  2.075441006678401e+00
sample_72   , -1.559376814947324e+00, -1.580273131193474e-01, -3.512856597792035e-01
sample_73   ,  4.748435749276483e-02, -3.982830663351911e-01, -8.853604289960717e-01
sample_74   , -1.238789902535031e-01, -4.311069573905122e-01, -9.583260575211920e-01
sample_75   , -1.197072237226564e+00, -1.495921133251664e+00, -3.325346940975281e+00
sample_76   ,  6.669215980133916e-02, -1.228713708387690e-01, -2.731360150411092e-01
sample_77   ,  8.560447246696887e-01,  3.304285100346356e-01,  7.345236394022137e-01
sample_78   , -1.970694962120995e+00, -1.495921133251664e+00, -3.325346940975281e+00
sample_79   ,  7.048802338076922e-01,  4.568063542800443e-01,  1.015454343853877e+00
sample_80   ,  5.703764146279091e-01,  5.501033779748385e-01,  1.222848280238215e+00
sample_81   , -1.519566284340953e+00, -1.495921133251664e+00, -3.325346940975281e+00
sample_82   , -1.476340169445467e+00, -7.053487806901471e-02, -1.567949912633547e-01
sample_83   , -1.066369575108189e+00, -1.495921133251664e+00, -3.325346940975281e+00
sample_84   ,  8.332030149161963e-01,  5.680215067143064e-01,  1.262679253454212e+00
sample_85   , -1.912017765928209e-01,  4.408414099203773e-01,  9.799651875680369e-01
sample_86   , -1.812354230920615e+00, -1.495921133251664e+00, -3.325346940975281e+00
sample_87   ,  9.025287301966769e-01,  8.281955523706340e-01,  1.841031245155690e+00
sample_88   , -7.472713090823667e-01, -1.170135886287987e-01, -2.601145009252664e-01
sample_89   , -1.864741135127659e+00, -1.495921133251664e+00, -3.325346940975281e+00
sample_90   , -5.785510175228054e-01, -1.495921133251664e+00, -3.325346940975281e+00
sample_91   ,  8.073355633184540e-01,  4.559280677939139e-01,  1.013501963333919e+00
sample_92   ,  9.063212665598809e-01,  6.304987703200651e-01,  1.401562629585354e+00
sample_93   , -3.830293522290377e-01,  5.624648399170288e-01,  1.250327101642451e+00
sample_94   ,  8.804155911302239e-01,  8.360799831758068e-01,  1.858557882941950e+00
sample_95   ,  1.013317781659036e-01,  3.442797468946475e-01,  7.653141450627923e-01
sample_96   ,  3.781605010892850e-01, -1.228713708387690e-01, -2.731360150411092e-01
sample_97   , -3.771541048383004e-01,  5.448574964373426e-01,  1.211186986246391e+00
sample_98   ,  1.101202967259702e+00,  5.462579301553426e-01,  1.214300070136092e+00
sample_99   , -1.849193549649788e+00, -1.495921133251664e+00, -3.325346940975281e+00
sample_100  , -7.078235389344895e-01, -3.690938151850120e-01, -8.204743966618537e-01
sample_101  , -1.974370021186714e+00, -1.495921133251664e+00, -3.325346940975281e+00
sample_102  ,  9.096119727606109e-01,  8.281955523706340e-01,  1.841031245155690e+00
sample_103  ,  5.991955595381737e-01,  9.336457572143615e-01,  2.075441006678401e+00
sample_104  ,  8.766284630416609e-01,  8.294736876100237e-01,  1.843872466536939e+00
sample_105  , -1.545880588823815e+00, -1.495921133251664e+00, -3.325346940975281e+00
sample_106  ,  8.550543613732032e-01,  5.474219796804642e-01,  1.216887685513310e+00
sample_107  ,  9.316537064507410e-01,  4.431033090544101e-01,  9.849932597029636e-01
sample_108  , -1.878297024147488e-01,  4.408414099203773e-01,  9.799651875680369e-01
sample_109  ,  1.271387435012052e+00,  1.023523642352442e+00,  2.275234394018002e+00
sample_110  , -5.869951912646006e-01, -1.495921133251664e+00, -3.325346940975281e+00
sample_111  ,  8.794771146633173e-01,  5.651803512112106e-01,  1.256363527610752e+00
sample_112  , -7.691251360251289e-01, -3.602110656164159e-01, -8.007285534828262e-01
sample_113  ,  1.307615904333131e+00,  8.278929673842866e-01,  1.840358616073602e+00
sample_114  ,  1.033317436614883e+00,  9.510616665667386e-01,  2.114155574981440e+00
sample_115  ,  9.803771407383483e-01,  1.021900870965287e+00,  2.271627066232981e+00
sample_116  , -1.864856416586020e+00, -1.495921133251664e+00, -3.325346940975281e+00
sample_117  ,  9.717329831471545e-01,  1.021900870965287e+00,  2.271627066232981e+00
sample_118  ,  8.855960593362856e-01,  9.510616665667386e-01,  2.114155574981440e+00
sample_119  , -3.018629095105549e-01,  3.278915851642201e-01,  7.288842008183207e-01
sample_120  , -1.803981625209251e+00, -1.495921133251664e+00, -3.325346940975281e+00
sample_121  , -1.788549086526875e-01, -1.170135886287987e-01, -2.601145009252664e-01
sample_122  ,  6.238304957704472e-01,  1.062030349906788e+00,  2.360832597911636e+00
sample_123  ,  1.159822837032176e+00,  8.519009663784571e-01,  1.893727021826829e+00
sample_124  , -5.394811347108842e-01, -1.495921133251664e+00, -3.325346940975281e+00
sample_125  , -4.558876911242548e-02, -1.543839015325084e-01, -3.431865646426349e-01
sample_126  , -1.774711927009451e+00, -1.495921133251664e+00, -3.325346940975281e+00
sample_127  ,  8.560579403570500e-01, -1.602396394424609e-01, -3.562035343967065e-01
sample_128  ,  3.209279125504096e-01, -4.066257882523029e-01, -9.039058216573623e-01
sample_129  ,  2.383800441700023e-01, -4.135139854462093e-01, -9.192178892245886e-01
sample_130  , -4.530938854446866e-01, -3.982830663351911e-01, -8.853604289960717e-01
sample_131  , -1.973176095640294e+00, -1.495921133251664e+00, -3.325346940975281e+00
sample_132  , -1.816001882679791e+00, -1.495921133251664e+00, -3.325346940975281e+00
sample_133  , -7.468008306039436e-01, -1.170135886287987e-01, -2.601145009252664e-01
sample_134  , -7.067657146379936e-01, -3.690938151850120e-01, -8.204743966618537e-01
sample_135  , -2.536837988970826e-01, -4.183362220533130e-01, -9.299374448172254e-01
sample_136  ,  6.146172503432211e-01,  1.062030349906788e+00,  2.360832597911636e+00
sample_137  , -1.151054002547190e-01, -4.311069573905122e-01, -9.583260575211920e-01
sample_138  , -1.815639000231165e+00, -1.495921133251664e+00, -3.325346940975281e+00
sample_139  ,  8.520421198743031e-01,  4.409371743499917e-01,  9.801780664063620e-01
sample_140  ,  1.126558178803374e+00,  4.559280677939139e-01,  1.013501963333919e+00
sample_141  ,  1.061781709818084e+00,  9.497169643076645e-01,  2.111166378930699e+00
sample_142  , -1.777692938827583e+00, -1.495921133251664e+00, -3.325346940975281e+00
sample_143  , -3.328936692381322e-01, -3.982830663351911e-01, -8.853604289960717e-01
sample_144  ,  8.873929048783817e-01,  5.651803512112106e-01,  1.256363527610752e+00
sample_145  , -1.762064554666231e+00, -1.495921133251664e+00, -3.325346940975281e+00
sample_146  , -3.217748029897075e-01, -4.396685079470605e-01, -9.773578937058562e-01
sample_147  ,  8.683240096125067e-01,  3.304285100346356e-01,  7.345236394022137e-01
sample_148  ,  7.200591625990710e-01,  1.062137569898196e+00,  2.361070941807258e+00
sample_149  , -5.521775974130878e-02, -1.543839015325084e-01, -3.431865646426349e-01
sample_150  , -7.215165051259008e-02, -4.066257882523029e-01, -9.039058216573623e-01
sample_151  ,  3.504290275990568e-01,  9.402389108465925e-01,  2.090097209318351e+00
sample_152  ,  8.519616058308785e-01,  4.559280677939139e-01,  1.013501963333919e+00
sample_153  , -9.913967355276105e-01, -1.495921133251664e+00, -3.325346940975281e+00
sample_154  ,  5.054246852899474e-01,  9.336457572143615e-01,  2.075441006678401e+00
sample_155  ,  8.436294197965297e-01,  4.431033090544101e-01,  9.849932597029636e-01
sample_156  ,  1.251094685749461e+00,  8.281955523706340e-01,  1.841031245155690e+00
sample_157  ,  8.901058212217076e-01,  8.360799831758068e-01,  1.858557882941950e+00
sample_158  ,  6.024255549061891e-01,  4.721199933394385e-01,  1.049495685786566e+00
sample_159  ,  6.312368517391602e-01,  4.514529462358535e-01,  1.003554024600517e+00
sample_160  ,  9.396476115532189e-01,  8.508937222050832e-01,  1.891487975759298e+00
sample_161  ,  8.898755429510180e-01,  8.360799831758068e-01,  1.858557882941950e+00
sample_162  , -2.070307545566257e-01,  3.278915851642201e-01,  7.288842008183207e-01
sample_163  ,  8.034767045429615e-01,  9.361109005191562e-01,  2.080920878956057e+00
sample_164  ,  1.093969635151919e+00,  5.535292138424297e-01,  1.230463717021179e+00
sample_165  , -6.935421789790462e-01, -1.495921133251664e+00, -3.325346940975281e+00
sample_166  ,  8.056309836124022e-01,  1.023523642352442e+00,  2.275234394018002e+00
sample_167  , -1.966842040235683e+00, -1.495921133251664e+00, -3.325346940975281e+00
sample_168  , -3.242853769910010e-01, -4.066257882523029e-01, -9.039058216573623e-01
sample_169  ,  8.815045637926872e-01, -1.602396394424609e-01, -3.562035343967065e-01
