# c0 + a0 * (en_allred_rochow_std / M_heat_form) + a1 * (c6_sum / M_sp_kurt) + a2 * (lattice_constant_av - CN_tDOS_at_EF) + a3 * (c6_gb_av - Tx_tot_fill)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.314801926976811; Max AE: 1.15438265200766
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all , -4.204625866114849e-02, -3.742791284179475e-02,  2.424163311859181e-01, -4.496791955043434e-01,  5.816253025751934e-03, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         18|10|div; (en_allred_rochow_std / M_heat_form); $\left(\frac{ en_{allred, rochow, std} }{ M_{heat, form} } \right)$; (en_allred_rochow_std ./ M_heat_form); en_allred_rochow_std,M_heat_form
# 1;  1; Unitless;                                         107|313|div; (c6_sum / M_sp_kurt); $\left(\frac{ c6_{sum} }{ M_{sp, kurt} } \right)$; (c6_sum ./ M_sp_kurt); c6_sum,M_sp_kurt
# 2;  1; Unitless;                                         370|237|sub; (lattice_constant_av - CN_tDOS_at_EF); $\left(lattice_{constant, av} - CN_{tDOS, at, EF}\right)$; (lattice_constant_av - CN_tDOS_at_EF); lattice_constant_av,CN_tDOS_at_EF
# 3;  1; Unitless;                                         354|353|sub; (c6_gb_av - Tx_tot_fill); $\left(c6_{gb, av} - Tx_{tot, fill}\right)$; (c6_gb_av - Tx_tot_fill); c6_gb_av,Tx_tot_fill
# Number of Samples Per Task
# Task, n_samples               
# all , 170                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
sample_10   ,  1.033922593120234e+00,  7.736636799736762e-01, -2.117835788145062e+00,  3.011611122085694e+00, -7.175750711549915e-01, -2.147020809369609e+00
sample_11   ,  8.655043105153030e-01,  1.057233336937647e+00, -1.404399273961169e+00,  2.668347637197876e-01,  8.097477653493381e-01, -1.792518628061129e+00
sample_12   , -1.974351437895262e+00, -1.633896345913882e+00,  2.021030115958743e-01, -1.168312554497741e+00, -6.511753482251534e-01,  3.373709302523170e+00
sample_13   ,  1.127745069540050e+00,  8.557006915567295e-01, -4.141968121822020e-01,  1.444008983794874e+00,  2.337956252894883e+00, -7.110768755023317e-01
sample_14   ,  1.173303732952369e+00,  1.112242440420010e+00,  1.509284949766744e+00, -2.261482597233965e+00,  2.205034490201083e+00, -1.224666458879448e+00
sample_15   , -3.117665424580768e-01, -2.894157784256056e-01,  6.135280818079536e-01,  4.974035019235806e+00, -3.872351452659779e-01, -2.358214805544079e-02
sample_16   ,  2.993778837652355e-01,  1.005534501999016e+00, -1.403164291855024e+00,  3.103208911157760e-01,  5.593569588310472e-01, -1.816267796824250e+00
sample_17   , -1.967465780026508e+00, -1.964301606910694e+00, -9.045030148394785e-01,  1.331677613127898e+00, -3.612398206910040e-01,  4.160157954188507e+00
sample_18   , -2.068025907941206e-01, -3.892685300245653e-01, -2.014638930813528e-01,  1.807227588639455e+00, -4.253636414716379e-01,  5.177018156027369e-01
sample_19   , -1.620136975480968e+00, -1.183208085070684e+00,  3.782037860442992e-01,  1.938821295383553e+00, -5.156224796080191e-01,  2.169459804660622e+00
sample_20   ,  5.325233916633493e-01,  4.625492638806365e-01,  3.181632644170458e+00,  4.357594421081245e+00, -5.376753766167911e-01, -1.965725177358046e+00
sample_21   , -8.260074571897974e-02, -5.913016077414450e-02, -2.136322275343185e-01,  1.727788125258241e+00, -4.463087038704560e-01, -2.200038899325829e-01
sample_22   , -4.244578083032810e-01, -5.913016077414450e-02, -2.136322275343185e-01,  1.727788125258241e+00, -4.463087038704560e-01, -2.200038899325829e-01
sample_23   ,  1.021301692810332e+00,  1.229100763612860e+00,  9.399618339151014e-01, -3.374517276561941e+00,  2.374488406199000e+00, -1.247312502358234e+00
sample_24   , -1.579486740420006e+00, -1.035519832691842e+00,  1.198419936974378e-01,  8.580622877314883e-01, -3.977243724649975e+00,  8.902539003903964e-02
sample_25   , -3.255503419433455e-01, -1.497875423427751e-01, -2.433327593695620e-01, -1.262122785857216e+00, -5.414239419656017e-01,  1.819600380113844e-01
sample_26   , -1.312962838052638e+00, -1.700259369033458e+00,  1.373215420850423e-01, -2.152305338694212e+00, -6.209378784040788e+00,  6.128885672075175e-01
sample_27   , -1.880392015620360e-01,  6.554327581352665e-02,  1.319259267636017e+01, -2.503212121418570e+00,  8.622068219435203e-01, -6.932123397783031e-01
sample_28   , -1.926831941724512e-01,  5.230771030138955e-01,  5.100982527132677e-01,  3.667734958765448e-01, -3.392966857354251e-01, -1.411422195168169e+00
sample_29   , -1.967181256434801e+00, -1.964301606910694e+00, -9.045030148394785e-01,  1.331677613127898e+00, -3.612398206910040e-01,  4.160157954188507e+00
sample_30   ,  1.043102575673906e+00,  8.697272342260158e-01, -7.587298468711723e-01,  8.407600929860929e-01,  2.190137615111019e+00, -7.395316553736947e-01
sample_31   ,  8.976586070063816e-01,  6.441227222507577e-01, -1.449073559538729e+00, -1.727221729166146e+00, -6.870789233222405e-01, -1.510612903158674e+00
sample_32   ,  6.175426342807178e-01,  7.590119756493952e-01, -1.418792142696352e+00, -2.173672458346473e+00, -3.981960513004664e-01, -1.576043612473415e+00
sample_33   ,  9.009804209061152e-01,  8.780423353547517e-01, -1.284322292733357e+00,  1.050760371617105e+00,  5.653143919179987e-01, -1.602278844471540e+00
sample_34   ,  1.273920780659581e+00,  8.021006805359588e-01,  1.061843584510022e+00, -6.393790051967773e-01,  9.765262389398961e-01, -1.290418710701995e+00
sample_35   ,  8.868754598844902e-01,  6.779866346644520e-01, -2.066508385647569e+00,  4.935667284789639e+00, -7.970206038267665e-01, -2.142024760697431e+00
sample_36   ,  8.652147852946854e-01,  1.057233336937647e+00, -1.404399273961169e+00,  2.668347637197876e-01,  8.097477653493381e-01, -1.792518628061129e+00
sample_37   ,  1.562198884018698e+00,  9.829667389303407e-01,  5.770398781197315e-01, -2.810556899624634e+00,  2.326405957297494e+00, -7.388840344547845e-01
sample_38   ,  8.378932827646619e-01,  4.625492638806365e-01,  3.181632644170458e+00,  4.357594421081245e+00, -5.376753766167911e-01, -1.965725177358046e+00
sample_39   ,  5.502215964767956e-01,  9.076236432141133e-01,  2.181572644181450e+00, -3.651296770429300e-01,  1.079203478770606e+00, -1.597253720873545e+00
sample_40   , -1.196527547584423e+00, -1.207857281273015e+00, -3.093339683080487e-01, -9.848306116864901e-01, -5.041155264460616e-01,  2.538107610128751e+00
sample_41   ,  4.971833011969013e-01,  9.634746057659070e-01,  6.735724263013269e-01, -1.574895982342617e+00,  4.655451068881318e-01, -1.810576862278221e+00
sample_42   ,  2.076718886760197e-03,  4.997694921190176e-01,  1.492828513497378e+00,  9.405409048253273e-01, -6.078802446477540e-01, -1.644024633599545e+00
sample_43   , -1.067584035797745e+00, -9.879227616204044e-01, -1.828125245326712e+00, -6.199495834782696e+00, -5.641963214990064e-01,  2.592667485338032e+00
sample_44   , -8.176143883267203e-01, -1.519629412044668e+00,  1.456227650126925e+00,  8.582650023123390e+00, -5.894433039136395e-01,  2.224019679869905e+00
sample_45   , -8.020569715810638e-02,  1.449700838235304e-02, -1.300514971333240e-01, -1.686353985729528e+00, -8.335464835307971e-01, -3.161390348992736e-01
sample_46   ,  1.470706272319645e+00,  7.399643871902254e-01, -9.766003923772627e-01,  1.068185624764859e+00,  7.921651296636085e-01, -1.203150914925666e+00
sample_47   ,  8.964593138558716e-01,  8.780423353547517e-01, -1.284322292733357e+00,  1.050760371617105e+00,  5.653143919179987e-01, -1.602278844471540e+00
sample_48   ,  8.562650810057257e-01,  7.399643871902254e-01, -9.766003923772627e-01,  1.068185624764859e+00,  7.921651296636085e-01, -1.203150914925666e+00
sample_49   ,  9.391867703598284e-01,  7.370158640199276e-01,  6.632322617506600e-01, -1.668118582801982e+00,  5.917382073727127e-01, -1.230221121132795e+00
sample_50   , -7.054910310732637e-01, -1.541370122332300e+00, -7.320557270084640e-01,  1.686788889462023e+00, -4.365665663283186e-01,  3.133350933357952e+00
